date,Open,High,Low,Close,Volume,aVWAP_peak_219,aVWAP_peak_205,aVWAP_peak_186,aVWAP_peak_185,aVWAP_peak_184,aVWAP_peak_156,aVWAP_peak_155,aVWAP_peak_108,aVWAP_valley_190,aVWAP_valley_172,aVWAP_valley_159,aVWAP_valley_146,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_76,aVWAP_valley_48,aVWAP_valley_20,aVWAP_valley_18,aVWAP_valley_17,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,10.045,10.05,10.025,10.025,99.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,10.035,10.05,10.02,10.045,182.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,10.045,10.07,10.02,10.045,542.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,10.045,10.045,10.01,10.035,141.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,10.035,10.05,10.01,10.035,203.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,10.035,10.05,10.02,10.045,159.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,10.04,10.105,10.035,10.065,3668.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,10.07,10.08,10.04,10.08,135.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,10.075,10.09,10.05,10.065,1694.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,10.065,10.07,10.045,10.05,310.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,10.05,10.05,10.0,10.015,488.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,10.01,10.02,9.97,10.01,461.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,9.995,10.015,9.97,9.98,979.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,9.99,9.99,9.935,9.935,503.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,9.935,9.96,9.92,9.935,1703.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,9.935,9.97,9.935,9.94,131.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,9.94,9.94,9.88,9.885,504.0,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,9.895,9.905,9.87,9.88,462.0,,,,,,,,,,,,,,,,,,,9.885,,9.885,#000000
2025-07-09 15:00:00+00:00,9.88,9.94,9.87,9.935,2188.0,,,,,,,,,,,,,,,,,,9.915000000000001,9.909769811320755,,9.912384905660378,#000000
2025-07-09 15:05:00+00:00,9.935,9.955,9.905,9.915,1073.0,,,,,,,,,,,,,,,,,,9.918290401717265,9.914159280150416,,9.91622484093384,#000000
2025-07-09 15:10:00+00:00,9.905,9.91,9.87,9.885,496.0,,,,,,,,,,,,,,,,,9.888333333333334,9.914335462691865,9.911123093940112,,9.904597296655103,#000000
2025-07-09 15:15:00+00:00,9.885,9.925,9.885,9.92,491.0,,,,,,,,,,,,,,,,,9.899111786558596,9.913834353421217,9.91100601556971,,9.907984051849843,#000000
2025-07-09 15:20:00+00:00,9.92,9.93,9.89,9.91,200.0,,,,,,,,,,,,,,,,,9.900946363381074,9.913661945443645,9.910965037338764,,9.90852444872116,#000000
2025-07-09 15:25:00+00:00,9.91,9.92,9.9,9.92,136.0,,,,,,,,,,,,,,,,,9.902219702695893,9.913652196044211,9.911028867750034,,9.90896692216338,#000000
2025-07-09 15:30:00+00:00,9.915,9.945,9.895,9.92,1026.0,,,,,,,,,,,,,,,,,9.909985809564354,9.91481313131313,9.912544740887132,,9.91244789392154,#000000
2025-07-09 15:35:00+00:00,9.92,9.93,9.895,9.92,713.0,,,,,,,,,,,,,,,,,9.911153385586763,9.914834203173598,9.91280275116679,,9.91293011330905,#000000
2025-07-09 15:40:00+00:00,9.92,9.93,9.915,9.92,22.0,,,,,,,,,,,,,,,,,9.911228383052315,9.914857893354347,9.912831399049999,,9.912972558485555,#000000
2025-07-09 15:45:00+00:00,9.92,9.92,9.89,9.9,877.0,,,,,,,,,,,,,,,,,9.909480350079946,9.913458414105047,9.91174735380878,,9.911562039331258,#000000
2025-07-09 15:50:00+00:00,9.91,9.91,9.88,9.895,241.0,,,,,,,,,,,,,,,,,9.908649849278122,9.912862343114922,9.911238065194533,,9.910916752529191,#000000
2025-07-09 15:55:00+00:00,9.895,9.945,9.89,9.925,386.0,,,,,,,,,,,,,,,,,9.909604766056379,9.913213360513016,9.911645008623111,,9.911487711730835,#000000
2025-07-09 16:00:00+00:00,9.935,9.975,9.925,9.975,436.0,,,,,,,,,,,,,,,,,9.913833598726116,9.915587809293903,9.91397221904653,,9.914464542355516,#000000
2025-07-09 16:05:00+00:00,9.975,10.03,9.96,10.02,1636.0,,,,,,,,,,,,,,,,,9.93581881881882,9.930057285891879,9.92805242543902,,9.931309510049907,#000000
2025-07-09 16:10:00+00:00,10.02,10.02,9.995,10.02,415.0,,,,,,,,,,,,,,,,,9.94026784452297,9.933333978328172,9.931265975180589,,9.934955932677243,#000000
2025-07-09 16:15:00+00:00,10.02,10.025,10.0,10.005,501.0,,,,,,,,,,,,,,,,,9.944879223864836,9.936878287348895,9.934757058146738,,9.938838189786823,#000000
2025-07-09 16:20:00+00:00,10.005,10.02,9.98,9.99,226.0,,,,,,,,,,,,,,,,,9.946379347175938,9.938099671577932,9.935971077368041,,9.940150032040638,#000000
2025-07-09 16:25:00+00:00,9.985,10.005,9.975,9.985,430.0,,,,,,,,,,,,,,,,,9.948570821185617,9.939979117723832,9.937854454203263,,9.942134797704236,#000000
2025-07-09 16:30:00+00:00,9.985,10.0,9.975,10.0,493.0,,,,,,,,,,,,,,,,,9.951005921680993,9.94210509483286,9.939985673736075,,9.944365563416643,#000000
2025-07-09 16:35:00+00:00,9.995,10.0,9.98,9.985,312.0,,,,,,,,,,,,,,,,,9.952294640551806,9.943277904266276,9.941167842215256,,9.945580129011113,#000000
2025-07-09 16:40:00+00:00,9.985,10.01,9.98,9.98,296.0,,,,,,,,,,,,,,,,,9.953490481802922,9.944376025620665,9.942274943831698,,9.946713817085095,#000000
2025-07-09 16:45:00+00:00,9.99,9.99,9.975,9.98,25.0,,,,,,,,,,,,,,,,,9.95356575479091,9.944449903584541,9.942350228066152,,9.946788628813868,#000000
2025-07-09 16:50:00+00:00,9.98,10.0,9.975,9.99,48.0,,,,,,,,,,,,,,,,,9.953743178113262,9.944616194310676,9.942518343615914,,9.946959238679952,#000000
2025-07-09 16:55:00+00:00,9.99,9.99,9.97,9.97,55.0,,,,,,,,,,,,,,,,,9.953876440122608,9.944754755541581,9.942660800970874,,9.947097332211687,#000000
2025-07-09 17:00:00+00:00,9.97,9.985,9.97,9.975,10.0,,,,,,,,,,,,,,,,,9.953900503290747,9.944779819876425,9.942686574705675,,9.947122299290948,#000000
2025-07-09 17:05:00+00:00,9.975,9.985,9.97,9.975,88.0,,,,,,,,,,,,,,,,,9.954110088224013,9.944998699947996,9.942911710083822,,9.947340166085276,#000000
2025-07-09 17:10:00+00:00,9.975,9.99,9.975,9.99,301.0,,,,,,,,,,,,,,,,,9.955053076402976,9.945916342758427,9.943844388819356,,9.948271269326918,#000000
2025-07-09 17:15:00+00:00,9.985,9.99,9.975,9.975,300.0,,,,,,,,,,,,,,,,,9.95578969816273,9.946678215731565,9.944625681288866,,9.949031198394387,#000000
2025-07-09 17:20:00+00:00,9.975,9.98,9.97,9.975,202.0,,,,,,,,,,,,,,,,,9.956164189667374,9.94709816731508,9.945061294521357,,9.949441217167937,#000000
2025-07-09 17:25:00+00:00,9.975,9.99,9.93,9.935,466.0,,,,,,,,,,,,,,,,,9.955970631695603,9.947249272482077,9.945272833482234,,9.949497579219972,#000000
2025-07-09 17:30:00+00:00,9.935,9.945,9.925,9.935,153.0,,,,,,,,,,,,,,,,9.935,9.955678444586102,9.947117680101108,9.945165941240477,,9.945740516481921,#000000
2025-07-09 17:35:00+00:00,9.93,9.965,9.93,9.965,247.0,,,,,,,,,,,,,,,,9.946320833333335,9.955626855480345,9.947223640922997,9.94530087173656,,9.94861805036831,#000000
2025-07-09 17:40:00+00:00,9.965,9.965,9.95,9.955,135.0,,,,,,,,,,,,,,,,9.948931464174455,9.955639209129043,9.94731081327498,9.9454025807592,,9.94932101683442,#000000
2025-07-09 17:45:00+00:00,9.965,9.97,9.955,9.965,97.0,,,,,,,,,,,,,,,,9.95114187763713,9.955704333915065,9.947416389285145,9.94551713539265,,9.949944934057498,#000000
2025-07-09 17:50:00+00:00,9.965,9.98,9.95,9.95,241.0,,,,,,,,,,,,,,,,9.953587247040856,9.95579280973136,9.947619079445703,9.94574343015214,,9.950685641592514,#000000
2025-07-09 17:55:00+00:00,9.95,9.98,9.945,9.97,635.0,,,,,,,,,,,,,,,,9.958393015030946,9.956266753134456,9.948326708127627,9.946504867467874,,9.952372835940226,#000000
2025-07-09 18:00:00+00:00,9.97,9.98,9.955,9.965,134.0,,,,,,,,,,,,,,,,9.95906820950061,9.956378508420206,9.948482931790727,9.946671709998142,,9.952650339927422,#000000
2025-07-09 18:05:00+00:00,9.97,9.985,9.965,9.985,125.0,,,,,,,,,,,,,,,,9.960431050745143,9.956596400688102,9.948718255970395,9.946914246026877,,9.95316498835763,#000000
2025-07-09 18:10:00+00:00,9.985,10.015,9.98,9.995,509.0,,,,,,,,,,,,,,,,9.968534710017575,9.958152854090352,9.95020959364497,9.948419207226477,,9.956329091244845,#000000
2025-07-09 18:15:00+00:00,9.995,10.0,9.965,9.975,398.0,,,,,,,,,,,,,,,,9.970241211667915,9.958796844911864,9.95091690031617,9.949148911465889,,9.957275967090458,#000000
2025-07-09 18:20:00+00:00,9.975,9.98,9.96,9.97,147.0,,,,,,,,,,,,,,,,9.970228642325418,9.95891750311378,9.951082791247778,9.94932535113976,,9.957388571956685,#000000
2025-07-09 18:25:00+00:00,9.97,9.98,9.96,9.96,412.0,,,,,,,,,,,,,,,,9.969774719043201,9.959144560604981,9.951453450332906,9.949727095516565,,9.957524956374414,#000000
2025-07-09 18:30:00+00:00,9.96,9.99,9.96,9.975,429.0,,,,,,,,,,,,,,,,9.970386855998544,9.959613986657462,9.952022515163462,9.950322388769923,,9.95808643664735,#000000
2025-07-09 18:35:00+00:00,9.975,9.99,9.975,9.99,215.0,,,,,,,,,,,,,,,,9.971197231536413,9.959985152442478,9.952417158336113,9.950726973446201,,9.958581628940301,#000000
2025-07-09 18:40:00+00:00,9.99,9.99,9.965,9.965,9.0,,,,,,,,,,,,,,,,9.971202178761368,9.959993317022336,9.952427630968934,9.950738008714357,,9.958590283866748,#000000
2025-07-09 18:45:00+00:00,9.975,9.975,9.95,9.955,290.0,,,,,,,,,,,,,,,,9.970424249680718,9.959993446192124,9.95254786020622,9.950881436784673,,9.958461748215933,#000000
2025-07-09 18:50:00+00:00,9.96,9.97,9.955,9.965,0.0,,,,,,,,,,,,,,,,9.970424249680718,9.959993446192124,9.95254786020622,9.950881436784673,,9.958461748215933,#000000
2025-07-09 18:55:00+00:00,9.965,9.98,9.965,9.97,466.0,,,,,,,,,,,,,,,,9.970548973143762,9.960345076492134,9.95302350826615,9.951386095625137,,9.958825913381796,#000000
2025-07-09 19:00:00+00:00,9.975,9.99,9.97,9.99,511.0,,,,,,,,,,,,,,,,9.971816741056992,9.96108013682915,9.95382843086304,9.952214609554739,,9.95973497957598,#000000
2025-07-09 19:05:00+00:00,9.98,9.98,9.96,9.96,445.0,,,,,,,,,,,,,,,,9.971407347862334,9.96123148260887,9.954118623118466,9.952533789931671,,9.959822810880336,#000000
2025-07-09 19:10:00+00:00,9.965,9.98,9.96,9.975,407.0,,,,,,,,,,,,,,,,9.971424923674718,9.96148379175825,9.954474055273543,9.952912612700262,,9.960073845851692,#000000
2025-07-09 19:15:00+00:00,9.975,9.975,9.95,9.965,643.0,,,,,,,,,,,,,,,,9.970642298435623,9.961551842526891,9.954748758258182,9.953228690032544,,9.960042897313311,#000000
2025-07-09 19:20:00+00:00,9.965,9.975,9.95,9.965,400.0,,,,,,,,,,,,,,,,9.970227487703369,9.961591705825313,9.954911214142653,9.953415821720137,,9.960036557347868,#000000
2025-07-09 19:25:00+00:00,9.965,9.985,9.965,9.98,1.0,,,,,,,,,,,,,,,,9.97022840119166,9.961592549085415,9.9549122433532,9.953416898148143,,9.960037522944605,#000000
2025-07-09 19:30:00+00:00,9.98,9.99,9.965,9.985,766.0,,,,,,,,,,,,,,,,9.971186180422265,9.962348870889876,9.955789581811537,9.954327327193056,,9.960912990079184,#000000
2025-07-09 19:35:00+00:00,9.985,9.985,9.905,9.915,2230.0,,,,,,,,,,,,,,,,9.96315281234445,9.959427010971108,9.953868608601967,9.952575012197102,,9.957255861028656,#000000
