date,Open,High,Low,Close,Volume,aVWAP_peak_874,aVWAP_peak_852,aVWAP_peak_841,aVWAP_peak_824,aVWAP_peak_803,aVWAP_peak_747,aVWAP_peak_728,aVWAP_peak_690,aVWAP_peak_636,aVWAP_peak_578,aVWAP_peak_562,aVWAP_peak_534,aVWAP_peak_505,aVWAP_peak_478,aVWAP_peak_447,aVWAP_peak_408,aVWAP_peak_356,aVWAP_peak_330,aVWAP_peak_301,aVWAP_peak_263,aVWAP_valley_881,aVWAP_valley_863,aVWAP_valley_810,aVWAP_valley_791,aVWAP_valley_778,aVWAP_valley_756,aVWAP_valley_739,aVWAP_valley_714,aVWAP_valley_702,aVWAP_valley_671,aVWAP_valley_659,aVWAP_valley_606,aVWAP_valley_564,aVWAP_valley_525,aVWAP_valley_509,aVWAP_valley_475,aVWAP_valley_456,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,108.925,109.34,106.81,107.315,73360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,73360.0,False,False,False,False
2024-12-19 16:00:00+00:00,107.27,108.255,106.11,106.99,70364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-70364.0,-1090.9147286821706,False,False,False,False,73313.5503875969,False,False,False,False
2024-12-19 17:00:00+00:00,106.95,107.23,105.735,107.03,44938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25426.0,-1468.2028724235322,False,False,False,False,72873.61937383571,False,False,False,False
2024-12-19 18:00:00+00:00,107.03,108.04,106.3,108.025,44612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19186.0,-1147.9826728510743,False,False,False,False,72435.4547323809,False,False,False,False
2024-12-19 19:00:00+00:00,108.04,108.07,106.85,107.23,32257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13071.0,-1332.8356546673367,False,False,False,False,71812.53295358429,False,False,False,False
2024-12-19 20:00:00+00:00,107.35,107.82,106.735,107.04,76337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-89408.0,-2698.3420786259826,False,False,False,False,71882.67972949772,False,False,False,False
2024-12-20 15:00:00+00:00,105.34,108.975,105.34,108.53,31432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-57976.0,-3555.3600308953473,False,False,False,False,71255.53740811015,False,False,False,False
2024-12-20 16:00:00+00:00,108.54,109.795,108.475,109.46,33445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24531.0,-3880.563751346582,False,False,False,False,70669.32752581386,False,False,False,False
2024-12-20 17:00:00+00:00,109.46,109.79,108.76,108.765,53259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-77790.0,-5026.446483883845,False,False,False,False,70399.39996727412,False,False,False,False
2024-12-20 18:00:00+00:00,108.75,109.18,108.03,108.875,28675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49115.0,-5709.989949249987,False,False,False,False,69752.51004530088,False,False,False,False
2024-12-20 19:00:00+00:00,108.81,109.955,108.795,109.575,10051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-39064.0,-6227.106384145336,False,False,False,False,68826.90523839698,False,False,False,False
2024-12-20 20:00:00+00:00,109.595,109.685,108.57,109.15,19938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-59002.0,-7045.3217890423075,False,False,False,False,68068.93771532107,False,False,False,False
2024-12-23 15:00:00+00:00,107.78,108.18,107.69,107.78,4731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63733.0,-7924.20052099514,False,False,False,False,67086.95418485097,False,False,False,False
2024-12-23 16:00:00+00:00,107.78,107.78,107.78,107.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63733.0,-8789.453226095991,False,False,False,False,66046.84636803158,False,False,False,False
2024-12-23 17:00:00+00:00,107.78,107.78,107.78,107.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63733.0,-9641.291160575123,False,False,False,False,65022.86425379853,False,False,False,False
2024-12-23 18:00:00+00:00,107.78,107.78,107.78,107.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63733.0,-10479.922305372407,False,False,False,False,64014.75783125901,False,False,False,False
2024-12-23 19:00:00+00:00,107.78,107.78,107.78,107.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63733.0,-11305.55141691702,False,False,False,False,63022.280965658094,False,False,False,False
2024-12-23 20:00:00+00:00,107.78,107.78,107.78,107.78,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-63733.0,-12118.380077119857,False,False,False,False,62045.19133828355,False,False,False,False
2024-12-24 15:00:00+00:00,109.22,109.915,109.01,109.91,11766.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-51967.0,-12736.188137939704,False,False,False,False,61265.668991953564,False,False,False,False
2024-12-24 16:00:00+00:00,109.89,110.225,109.77,109.775,15098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-67065.0,-13578.4952985918,False,False,False,False,60549.891178124824,False,False,False,False
2024-12-24 17:00:00+00:00,109.745,110.35,109.71,110.27,18029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49036.0,-14128.224053652393,False,False,False,False,59890.65255520816,False,False,False,False
2024-12-24 18:00:00+00:00,110.21,110.21,110.21,110.21,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49096.0,-14670.360114836076,False,False,False,False,58963.04553884834,False,False,False,False
2024-12-24 19:00:00+00:00,110.21,110.21,110.21,110.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49096.0,-15204.09096576885,False,False,False,False,58048.88979405999,False,False,False,False
2024-12-24 20:00:00+00:00,110.21,110.21,110.21,110.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-49096.0,-15729.546919787937,False,False,False,False,57148.907006555186,False,False,False,False
