date,Open,High,Low,Close,Volume,aVWAP_OB_bull_805,aVWAP_OB_bull_677,aVWAP_OB_bull_654,aVWAP_OB_bull_606,aVWAP_OB_bull_582,aVWAP_OB_bear_407,aVWAP_OB_bear_174,aVWAP_OB_bear_4,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,39.24,40.16,37.34,37.51,3818.0,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3818.0,False,False,False,False
2024-12-16 16:00:00+00:00,37.54,38.84,37.53,38.84,952.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,952.0,14.75968992248062,False,False,False,False,3773.565891472868,False,False,False,False
2024-12-16 17:00:00+00:00,39.01,39.34,38.2,39.04,701.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1653.0,40.158764497325876,False,False,False,False,3725.929210984916,False,False,False,False
2024-12-16 18:00:00+00:00,39.17,40.99,39.17,40.39,802.0,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2455.0,77.59816349736734,False,False,False,False,3680.5969751556922,False,False,False,False
2024-12-16 19:00:00+00:00,40.39,41.48,40.26,40.68,501.0,,,,,,,,40.80666666666666,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,-1.0,41.48,40.26,0.0,0,,,False,False,False,False,,,False,False,False,False,2956.0,122.22454855942365,False,False,False,False,3631.3008980214954,False,False,False,False
2024-12-16 20:00:00+00:00,40.68,41.4,40.48,40.96,811.0,,,,,,,,40.893206300813,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3767.0,178.73269509338607,False,False,False,False,3587.5753027033325,False,False,False,False
2024-12-17 15:00:00+00:00,36.85,37.01,35.85,36.47,1126.0,,,,,,,,38.8380147662018,,"rgba(38, 166, 154, 0.5)",,,,77.92229860164544,30.130068741480898,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2641.0,216.90738199116305,False,False,False,False,3549.4113445218854,False,False,False,False
2024-12-17 16:00:00+00:00,36.47,38.18,36.13,37.49,321.0,,,,,,,,38.655193910837255,,"rgba(38, 166, 154, 0.5)",,,,66.39993055707393,21.08459958526781,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2962.0,259.4669574641683,False,False,False,False,3499.3584554595304,False,False,False,False
2024-12-17 17:00:00+00:00,37.47,37.71,36.725,36.73,802.0,,,,,,,,38.294802021903955,,"rgba(38, 166, 154, 0.5)",,,,57.15444140570342,14.161487876455993,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2160.0,288.9325860306153,False,False,False,False,3457.538944522173,False,False,False,False
2024-12-17 18:00:00+00:00,36.73,37.27,36.73,36.76,320.0,,,,,,,,38.18144550373614,,"rgba(239, 83, 80, 0.5)",,,,51.08856604208046,9.908239753602786,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2480.0,322.9026234564972,False,False,False,False,3408.894929878418,False,False,False,False
