date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_840,aVWAP_peak_828,aVWAP_peak_816,aVWAP_peak_799,aVWAP_peak_787,aVWAP_peak_786,aVWAP_peak_737,aVWAP_peak_707,aVWAP_valley_876,aVWAP_valley_858,aVWAP_valley_834,aVWAP_valley_794,aVWAP_valley_773,aVWAP_valley_772,aVWAP_valley_771,aVWAP_valley_719,aVWAP_valley_689,aVWAP_valley_666,aVWAP_valley_605,aVWAP_valley_593,aVWAP_valley_564,aVWAP_valley_527,aVWAP_valley_526,aVWAP_valley_509,aVWAP_valley_473,aVWAP_valley_464,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,5.775,5.775,5.74,5.77,14649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,14649.0,False,False,False,False
2024-12-19 16:00:00+00:00,5.765,5.78,5.755,5.78,20175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20175.0,312.7906976744186,False,False,False,False,14734.67441860465,False,False,False,False
2024-12-19 17:00:00+00:00,5.775,5.78,5.765,5.78,11955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20175.0,620.7319271678384,False,False,False,False,14691.578691184422,False,False,False,False
2024-12-19 18:00:00+00:00,5.775,5.79,5.76,5.79,13915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,34090.0,1139.6353081419804,False,False,False,False,14679.538711476136,False,False,False,False
2024-12-19 19:00:00+00:00,5.79,5.795,5.765,5.77,11403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,22687.0,1473.7029777831901,False,False,False,False,14628.739661685808,False,False,False,False
2024-12-19 20:00:00+00:00,5.77,5.78,5.745,5.76,38045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15358.0,1212.746342468722,False,False,False,False,14991.782457628662,False,False,False,False
2024-12-20 15:00:00+00:00,5.73,5.785,5.72,5.765,14651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-707.0,1182.9828332831605,False,False,False,False,14986.49900867318,False,False,False,False
2024-12-20 16:00:00+00:00,5.765,5.85,5.765,5.825,21308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20601.0,1484.0373629997007,False,False,False,False,15084.506775980572,False,False,False,False
2024-12-20 17:00:00+00:00,5.825,5.835,5.815,5.825,7069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20601.0,1780.4243806276122,False,False,False,False,14960.23535309715,False,False,False,False
2024-12-20 18:00:00+00:00,5.82,5.825,5.8,5.805,4716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15885.0,1999.0999716256335,False,False,False,False,14801.409998785566,False,False,False,False
2024-12-20 19:00:00+00:00,5.805,5.835,5.795,5.825,1529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17414.0,2238.090669739965,False,False,False,False,14595.636200354782,False,False,False,False
2024-12-20 20:00:00+00:00,5.825,5.825,5.79,5.805,6035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,11379.0,2379.8101942401204,False,False,False,False,14462.913158488816,False,False,False,False
2024-12-23 15:00:00+00:00,5.785,5.79,5.765,5.775,2290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9089.0,2483.8286408410486,False,False,False,False,14274.185822698291,False,False,False,False
2024-12-23 16:00:00+00:00,5.775,5.775,5.775,5.775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9089.0,2586.234398347389,False,False,False,False,14052.880616144828,False,False,False,False
