date,Open,High,Low,Close,Volume,aVWAP_peak_14,aVWAP_valley_23,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-26 15:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-26 16:00:00+00:00,27.15,27.155,27.14,27.155,0.0,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-26 17:00:00+00:00,27.155,27.155,27.14,27.14,81.0,,,,,,#000000,,,,74.28571428571708,-39.99999999999024,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-81.0,-1.255813953488372,False,False,False,False,1.255813953488372,False,False,False,False
2024-12-26 18:00:00+00:00,27.14,27.15,27.14,27.15,100.0,,,,,,#000000,,,,66.56755009696343,-39.99999999999024,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19.0,-0.9417703263025058,False,False,False,False,2.786731566612583,False,False,False,False
2024-12-26 19:00:00+00:00,27.15,27.16,27.15,27.16,200.0,,,,,,#000000,,,,66.17785945591206,-39.99999999999024,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,219.0,2.468179601237068,False,False,False,False,5.844301619843396,False,False,False,False
2024-12-26 20:00:00+00:00,27.16,27.175,27.16,27.175,0.0,,,,,,#000000,,,,69.72490035106146,-34.836898908113824,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,219.0,5.825262088039594,False,False,False,False,5.753692292403963,False,False,False,False
2024-12-27 15:00:00+00:00,27.175,27.175,27.16,27.16,163.0,,,,,,#000000,,,,65.15609248978723,-34.836898908113824,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,56.0,6.603165001403321,False,False,False,False,8.19161954368452,False,False,False,False
2024-12-27 16:00:00+00:00,27.16,27.17,27.16,27.17,0.0,,,,,,#000000,,,,64.58491284037672,-30.675020617662113,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,56.0,7.369007404482339,False,False,False,False,8.064617690294062,False,False,False,False
2024-12-27 17:00:00+00:00,27.17,27.17,27.17,27.17,0.0,,,,,,#000000,,,,64.20412640743638,-26.2008989611318,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,56.0,8.122976281932225,False,False,False,False,7.939584857886402,False,False,False,False
2024-12-27 18:00:00+00:00,27.17,27.17,27.17,27.17,0.0,,,,,,#000000,,,,63.950268785476155,-21.756800153284104,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,56.0,8.865255719421647,False,False,False,False,7.816490519004442,False,False,False,False
2024-12-27 19:00:00+00:00,27.17,27.21,27.17,27.2,552.0,,,,,,#000000,,,,68.88629362077934,-12.87940292888375,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,608.0,18.154166483461623,False,False,False,False,16.253444154368715,False,False,False,False
2024-12-27 20:00:00+00:00,27.2,27.2,27.19,27.2,0.0,,,,,,#000000,,,,72.1769768443148,-6.124681836693142,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,608.0,27.299063127128882,False,False,False,False,16.001452772130442,False,False,False,False
2024-12-30 15:00:00+00:00,27.18,27.2,27.15,27.2,2281.0,,,,,,#000000,,27.18333333333333,,74.3707656600051,-0.8012213193922406,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,608.0,36.30217842748347,False,False,False,False,51.117709318298964,False,False,False,False
2024-12-30 16:00:00+00:00,27.2,27.2,27.2,27.2,0.0,,,,,,#000000,,27.18333333333333,,75.83329153713197,3.5249213382286086,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,608.0,45.16571054488682,False,False,False,False,50.325186693209055,False,False,False,False
2024-12-30 17:00:00+00:00,27.2,27.22,27.2,27.22,300.0,27.213333333333335,,,27.213333333333335,,#000000,,27.20007684360067,,78.99690247666601,9.097220731281524,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,908.0,58.542986350392454,False,False,False,False,54.19611403129883,False,False,False,False
