date,Open,High,Low,Close,Volume,aVWAP_peak_211,aVWAP_peak_201,aVWAP_peak_169,aVWAP_peak_130,aVWAP_valley_223,aVWAP_valley_207,aVWAP_valley_175,aVWAP_valley_163,aVWAP_valley_80,aVWAP_valley_69,aVWAP_valley_68,aVWAP_valley_37,aVWAP_valley_16,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,55.8,55.8,55.655,55.655,400.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,55.655,56.06,55.655,56.06,1.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,55.96,56.005,55.96,56.0,2400.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,56.07,56.245,56.05,56.245,2960.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,56.245,56.43,56.245,56.385,772.0,,,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,56.385,56.385,56.25,56.255,181.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,56.075,56.075,56.03,56.05,330.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,56.12,56.18,56.045,56.115,749.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,56.11,56.115,56.04,56.04,301.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,56.025,56.035,55.96,55.96,303.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,55.96,55.985,55.89,55.89,406.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,55.865,55.865,55.735,55.745,377.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,55.7,55.71,55.635,55.7,289.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,55.705,55.77,55.68,55.68,488.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,55.68,55.68,55.56,55.565,137.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,55.56,55.565,55.49,55.49,413.0,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,55.48,55.53,55.48,55.525,532.0,,,,,,,,,,,,,55.51166666666666,,55.51166666666666,#000000
