date,Close,High,Low,Open,Volume,aVWAP_peak_158,aVWAP_peak_120,aVWAP_peak_83,aVWAP_peak_42,aVWAP_peak_12,aVWAP_valley_167,aVWAP_valley_150,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,9.95,9.97,9.92,9.96,733910,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,9.96,9.97,9.93,9.94,1362047,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,9.96,9.98,9.96,9.97,3479734,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,9.97,9.99,9.95,9.95,4231037,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,8.68,9.99,7.81,9.96,5541569,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,7.08,8.86,6.94,8.63,1529610,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,5.41,7.67,5.08,7.25,5660282,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,4.95,5.76,4.8,5.42,4448583,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,5.02,5.15,4.32,4.88,1776736,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,4.4,5.2311,4.3,4.9,1536675,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,6.84,7.6519,4.56,4.7,5192759,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,7.2,7.73,5.82,6.8,8745542,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,9.9,10.18,7.03,7.3,6791795,,,,,9.036666666666665,,,9.036666666666665,,#000000
2022-04-01 00:00:00+00:00,9.34,10.0,7.9012,9.9,6512859,,,,,9.058074892209397,,,9.058074892209397,,#000000
2022-04-08 00:00:00+00:00,8.21,9.4,7.765,9.25,2052181,,,,,8.977929586745358,,,8.977929586745358,,#000000
2022-04-15 00:00:00+00:00,8.95,9.08,7.67,8.17,2119822,,,,,8.928045665251274,,,8.928045665251274,,#000000
2022-04-22 00:00:00+00:00,8.0,9.5,7.73,8.95,2203385,,,,,8.870045075205292,,,8.870045075205292,,#000000
2022-04-29 00:00:00+00:00,6.44,8.05,6.33,7.93,2550267,,,,,8.648629787464191,,,8.648629787464191,,#000000
2022-05-06 00:00:00+00:00,5.99,6.54,5.89,6.38,1954875,,,,,8.445858634027068,,,8.445858634027068,,#000000
2022-05-13 00:00:00+00:00,5.96,6.333,4.485,5.9,3827922,,,,,8.055976972847398,,,8.055976972847398,,#000000
2022-05-20 00:00:00+00:00,7.49,7.79,5.85,6.01,6133540,,,,,7.874082380075239,,,7.874082380075239,,#000000
2022-05-27 00:00:00+00:00,7.0,7.64,6.51,7.51,2369186,,,,,7.820615039177162,,,7.820615039177162,,#000000
2022-06-03 00:00:00+00:00,6.08,7.12,5.86,6.99,3307275,,,,,7.698758547575574,,,7.698758547575574,,#000000
2022-06-10 00:00:00+00:00,4.31,5.95,4.3,5.93,6718826,,,,,7.287990973514859,,,7.287990973514859,,#000000
2022-06-17 00:00:00+00:00,4.56,4.69,3.61,4.29,4348975,,,,,7.031507352169862,,,7.031507352169862,,#000000
2022-06-24 00:00:00+00:00,4.55,5.11,4.545,4.62,2742024,,,,,6.914096685980174,,,6.914096685980174,,#000000
2022-07-01 00:00:00+00:00,4.01,4.86,3.85,4.62,2912887,,,,,6.7763439465011555,,,6.7763439465011555,,#000000
