date,Open,High,Low,Close,Volume,aVWAP_peak_864,aVWAP_peak_833,aVWAP_peak_811,aVWAP_peak_795,aVWAP_peak_762,aVWAP_peak_727,aVWAP_valley_877,aVWAP_valley_851,aVWAP_valley_823,aVWAP_valley_791,aVWAP_valley_756,aVWAP_valley_733,aVWAP_valley_714,aVWAP_valley_688,aVWAP_valley_614,aVWAP_valley_586,aVWAP_valley_558,aVWAP_valley_539,aVWAP_valley_500,aVWAP_valley_471,aVWAP_valley_456,aVWAP_valley_403,aVWAP_valley_402,aVWAP_valley_360,aVWAP_valley_312,aVWAP_valley_274,aVWAP_valley_247,aVWAP_valley_217,aVWAP_valley_161,aVWAP_OB_bull_539,aVWAP_OB_bull_161,aVWAP_OB_bear_795,aVWAP_OB_bear_727,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-06 15:00:00+00:00,138.91,138.91,137.05,138.24,1761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1761.0,False,False,False,False
2025-01-06 16:00:00+00:00,138.24,141.03,137.88,141.03,1719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1719.0,26.651162790697676,False,False,False,False,1760.3488372093022,False,False,False,False
2025-01-06 17:00:00+00:00,141.21,141.21,139.39,139.975,4623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,90.05186232908999,15.181518151814942,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2904.0,-18.785289345592215,False,False,False,False,1804.7310257797008,False,False,False,False
2025-01-06 18:00:00+00:00,139.975,141.01,139.81,140.74,7458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,85.36752905450398,15.181518151814942,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4554.0,52.11060661325418,False,False,False,False,1892.3786067753645,False,False,False,False
2025-01-06 19:00:00+00:00,140.69,140.69,139.48,139.95,5891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,77.55014616395069,15.181518151814942,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1337.0,30.5740080611107,False,False,False,False,1954.3727369028782,False,False,False,False
2025-01-06 20:00:00+00:00,139.95,140.21,139.11,140.11,7196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.85285708215325,15.181518151814942,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5859.0,120.93720173458185,False,False,False,False,2035.6382758656243,False,False,False,False
2025-01-07 15:00:00+00:00,140.77,141.65,139.25,141.075,4172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,72.34763549622193,15.181518151814942,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10031.0,274.5815862038131,False,False,False,False,2068.760163061506,False,False,False,False
2025-01-07 16:00:00+00:00,141.075,141.555,139.305,139.305,1042.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.68883929843841,35.29681410631039,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8989.0,409.6888484332113,False,False,False,False,2052.841400843498,False,False,False,False
2025-01-07 17:00:00+00:00,139.28,139.785,138.25,138.36,1675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,57.01435887591734,26.931344379517554,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7314.0,516.7324321784329,False,False,False,False,2046.98339462887,False,False,False,False
2025-01-07 18:00:00+00:00,138.36,139.405,138.18,138.18,2506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.44856286020622,20.683215390499612,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4808.0,583.2637122996974,False,False,False,False,2054.0999311462515,False,False,False,False
