date,Open,High,Low,Close,Volume,aVWAP_peak_315,aVWAP_peak_283,aVWAP_peak_261,aVWAP_peak_251,aVWAP_peak_213,aVWAP_peak_193,aVWAP_peak_163,aVWAP_valley_312,aVWAP_valley_311,aVWAP_valley_296,aVWAP_valley_275,aVWAP_valley_274,aVWAP_valley_245,aVWAP_valley_225,aVWAP_valley_206,aVWAP_valley_205,aVWAP_valley_176,aVWAP_valley_137,aVWAP_valley_121,aVWAP_valley_95,aVWAP_valley_81,aVWAP_valley_44,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-07-24 16:00:00+00:00,5.3,5.45,4.6,4.75,2959.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2959.0,False,False,False,False
2024-07-25 16:00:00+00:00,4.86,4.86,4.505,4.68,553.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.0,4.86,4.505,0.0,,,False,False,False,False,,,False,False,False,False,-553.0,-8.573643410852712,False,False,False,False,2921.6976744186045,False,False,False,False
2024-07-26 16:00:00+00:00,5.0,5.05,5.0,5.05,196.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-357.0,-13.975602427738718,False,False,False,False,2879.438795745448,False,False,False,False
2024-07-29 16:00:00+00:00,4.8,4.85,4.8,4.85,17.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-19.55737603351021,False,False,False,False,2835.0598996873787,False,False,False,False
2024-07-30 16:00:00+00:00,4.85,4.85,4.85,4.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-25.052610513610826,False,False,False,False,2791.105482637962,False,False,False,False
2024-07-31 16:00:00+00:00,4.85,4.85,4.85,4.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-30.46264755991143,False,False,False,False,2747.8325294187684,False,False,False,False
2024-08-01 16:00:00+00:00,4.85,4.85,4.85,4.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-35.788808062858536,False,False,False,False,2705.2304746990976,False,False,False,False
2024-08-02 16:00:00+00:00,4.85,4.85,4.85,4.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-41.03239243397701,False,False,False,False,2663.288916951825,False,False,False,False
2024-08-05 16:00:00+00:00,4.85,4.85,4.85,4.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-46.194680923372715,False,False,False,False,2621.997615913812,False,False,False,False
2024-08-06 16:00:00+00:00,4.85,4.85,4.85,4.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-51.27693393231267,False,False,False,False,2581.3464900856907,False,False,False,False
2024-08-07 16:00:00+00:00,5.13,5.13,5.13,5.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-56.28039232095898,False,False,False,False,2541.3256142704086,False,False,False,False
2024-08-08 16:00:00+00:00,5.13,5.13,5.13,5.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-374.0,-61.20627771133171,False,False,False,False,2501.925217149937,False,False,False,False
2024-08-09 16:00:00+00:00,5.13,6.025,5.13,5.485,1651.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1277.0,-40.45889356076843,False,False,False,False,2488.7325781243567,False,False,False,False
2024-08-12 16:00:00+00:00,5.485,5.485,5.485,5.485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1277.0,-20.033174280756516,False,False,False,False,2450.147576913126,False,False,False,False
2024-08-13 16:00:00+00:00,5.485,5.485,5.485,5.485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1277.0,0.07586718096063905,False,False,False,False,2412.1607927749383,False,False,False,False
2024-08-14 16:00:00+00:00,5.485,5.485,5.485,5.485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1277.0,19.87314055800001,False,False,False,False,2374.7629510264896,False,False,False,False
2024-08-15 16:00:00+00:00,5.485,5.485,5.485,5.485,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1277.0,39.36347946407753,False,False,False,False,2337.9449207780167,False,False,False,False
2024-08-16 16:00:00+00:00,5.485,5.485,5.22,5.22,100.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1177.0,57.00125497626237,False,False,False,False,2303.2481003008384,False,False,False,False
2024-08-19 16:00:00+00:00,5.66,5.74,5.66,5.74,60.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1237.0,75.2958091626769,False,False,False,False,2268.4690599860965,False,False,False,False
2024-08-20 16:00:00+00:00,5.74,5.74,5.74,5.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1237.0,93.30672685007727,False,False,False,False,2233.2989970405756,False,False,False,False
2024-08-21 16:00:00+00:00,6.01,6.01,6.01,6.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1237.0,111.03840550356445,False,False,False,False,2198.6742063887837,False,False,False,False
2024-08-22 16:00:00+00:00,6.01,6.01,5.91,5.91,100.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1137.0,126.9447868135867,False,False,False,False,2166.136621793609,False,False,False,False
2024-08-23 16:00:00+00:00,6.05,6.155,6.0,6.08,516.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1653.0,150.60455756066287,False,False,False,False,2140.5531082774287,False,False,False,False
2024-08-26 16:00:00+00:00,6.15,6.15,6.15,6.15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1653.0,173.8975101566216,False,False,False,False,2107.3662383816545,False,False,False,False
2024-08-27 16:00:00+00:00,6.225,6.225,6.115,6.15,102.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1653.0,196.82933170458094,False,False,False,False,2076.275288949381,False,False,False,False
2024-08-28 16:00:00+00:00,6.18,6.23,6.18,6.23,77.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1730.0,220.59941958513008,False,False,False,False,2045.2787728416383,False,False,False,False
2024-08-29 16:00:00+00:00,6.335,6.335,6.23,6.23,90.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1730.0,244.0009789714071,False,False,False,False,2014.964373262698,False,False,False,False
2024-08-30 16:00:00+00:00,6.55,6.55,6.55,6.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1730.0,267.0397234834783,False,False,False,False,1983.724615537695,False,False,False,False
2024-09-02 16:00:00+00:00,6.55,6.55,6.55,6.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1730.0,289.72127815815304,False,False,False,False,1952.9691951417617,False,False,False,False
