date,Close,High,Low,Open,Volume,aVWAP_OB_bull_817,aVWAP_OB_bull_573,aVWAP_OB_bull_449,aVWAP_OB_bull_196,aVWAP_OB_bear_792,aVWAP_OB_bear_426,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,52.5693243822,53.0275427284,52.4210772702,52.6501864433,3254618,,,,,,,
2022-01-04 00:00:00+00:00,54.4471211342,54.9996785516,53.3060676055,53.3330216258,4918568,,,,,,,
2022-01-05 00:00:00+00:00,54.0697648491,55.3635578265,53.9619487676,54.9951862149,3673355,,,,,,,
2022-01-06 00:00:00+00:00,55.076048276,55.2018337044,54.1236728898,54.8065080724,3510485,,,,,,,
2022-01-07 00:00:00+00:00,56.0014696418,56.0553776825,54.7975233989,55.1299563167,5161692,,,,,,,
2022-01-10 00:00:00+00:00,56.4237492942,56.9807990483,55.7229447647,56.7202435182,5214738,,,,,,,
2022-01-11 00:00:00+00:00,56.6663354774,56.85501362,55.6600520505,56.3339025596,3967626,,,,,,,
2022-01-12 00:00:00+00:00,57.0975998033,57.4255403843,56.4866420083,56.9179063342,6411305,,,,,,,
2022-01-13 00:00:00+00:00,57.1874465378,57.9780978018,57.0436917625,57.1065844767,4159904,,,,,,,
2022-01-14 00:00:00+00:00,57.1425231705,57.2233852316,55.8487301931,56.7831362323,5777535,,,,,,,
2022-01-18 00:00:00+00:00,56.5315653756,56.8011055793,55.2557417451,55.4264505407,6756883,,,,,,,
2022-01-19 00:00:00+00:00,53.2252055444,56.7831362323,52.9916040346,56.7741515589,6083462,,,,,,,
2022-01-20 00:00:00+00:00,53.8361633393,54.9951862149,52.9646500142,53.2431748913,6989935,,,,,,,
2022-01-21 00:00:00+00:00,51.3743628127,53.692408564,51.0823609255,53.6205311764,5983693,,,,,,,
2022-01-24 00:00:00+00:00,52.9197266469,53.0455120753,49.5684434484,50.3590947124,7162124,,,,,,,51.844560723533334
2022-01-25 00:00:00+00:00,53.0275427284,53.544161452,51.2485773844,52.40760026,5919623,,,,,,,52.189463851168405
2022-01-26 00:00:00+00:00,52.9376959938,54.2224144511,52.2638454847,53.593577156,5581782,,,,,,,52.474139163365564
2022-01-27 00:00:00+00:00,52.4435389538,54.5189985218,51.7427344244,53.4677917276,4958615,,,,,,,52.56390212927532
2022-01-28 00:00:00+00:00,52.8478492593,52.8749599891,51.5103865899,52.2875608437,4126965,,,,,,,52.54117158574658
2022-01-31 00:00:00+00:00,53.5527282337,53.6159866032,52.007416636,52.4773359522,6889484,,,,,,,52.644108099562004
2022-02-01 00:00:00+00:00,54.8450063534,55.0402036078,53.3629531252,53.8419093514,4779022,,,,,,,52.85894022909714
2022-02-02 00:00:00+00:00,55.1703351108,55.2335934803,54.393160857,54.7275265243,4345982,,,,,,,53.06484329254687
2022-02-03 00:00:00+00:00,54.9173016328,55.7351419813,54.7907848938,55.4414424086,2957287,,,,,,,53.196684371197286
2022-02-04 00:00:00+00:00,55.8571402653,56.6252776092,54.772711074,55.0076707321,4373469,,,,,,,53.41538415292998
2022-02-07 00:00:00+00:00,56.2547643022,56.5168346901,55.6944758866,55.9926939142,2890601,,,,,,,53.56209488253742
2022-02-08 00:00:00+00:00,57.4928209623,57.8091128098,56.652388339,57.031938556,4925918,,,,,,,53.87615931400642
