date,Close,High,Low,Open,Volume,aVWAP_peak_161,aVWAP_valley_171,aVWAP_valley_141,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_84,aVWAP_valley_63,aVWAP_valley_38,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,6.88,7.41,6.78,7.19,2272369,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,7.64,7.68,6.94,6.94,2213728,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,8.2,8.215,7.45,7.66,3239063,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,7.52,8.26,7.49,8.23,2696934,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,7.37,8.15,7.14,7.33,2413484,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,7.54,7.91,7.21,7.29,4149689,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,7.77,8.05,7.44,7.49,4901199,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,9.64,9.928,7.56,7.79,4850677,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,9.9,10.055,9.3,9.72,4114520,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,11.23,11.25,9.81,9.91,4156925,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,11.36,12.34,11.16,11.28,7554070,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,11.33,12.49,10.92,11.29,5926922,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,11.74,12.2645,11.4,11.4,4265327,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,12.2,12.3999,11.26,11.58,4019288,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,11.36,12.48,11.13,12.21,3114154,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,12.05,12.139,11.02,11.28,1768642,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,12.66,13.445,12.04,12.15,4022442,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,11.99,12.49,11.69,12.26,3133904,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,12.08,12.58,11.47,11.98,3073329,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,10.04,11.965,9.02,11.83,6405987,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,10.27,10.67,9.9,10.14,2915569,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,11.38,11.455,10.19,10.43,2851972,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,11.57,11.6325,10.9,11.4,1858701,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,10.86,12.06,10.785,11.71,2030438,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,9.37,10.7,9.35,10.53,3641055,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,9.54,10.025,8.695,9.61,4515722,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,10.01,10.45,9.46,9.64,2275631,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,10.73,10.86,8.685,9.67,2190858,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,10.11,10.93,9.67,10.73,2718219,,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,10.82,10.92,10.155,10.25,2320630,,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,11.62,11.66,10.7,10.82,2304645,,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,11.44,11.73,10.92,11.49,3706455,,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,10.07,11.7202,9.54,11.5,5586951,,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,9.7,10.045,9.25,9.76,3472046,,,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,10.38,10.73,9.452,9.58,2646797,,,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,9.5,10.52,9.22,10.32,2231735,,,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,9.81,9.87,9.4,9.56,1567572,,,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,9.47,9.97,9.25,9.88,3946068,,,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,7.22,9.5,7.025,9.24,4051310,,,,,,,,7.914999999999999,,7.914999999999999,#000000
2022-09-30 00:00:00+00:00,7.19,7.58,7.0301,7.15,4301644,,,,,,,,7.581135380944273,,7.581135380944273,#000000
2022-10-07 00:00:00+00:00,8.08,8.59,7.38,7.44,2746309,,,,,,,,7.688899607250199,,7.688899607250199,#000000
2022-10-14 00:00:00+00:00,8.69,9.28,7.98,8.18,4869056,,,,,,,,7.981958108518915,,7.981958108518915,#000000
2022-10-21 00:00:00+00:00,9.16,9.42,8.79,9.0,2532473,,,,,,,,8.138194767993356,,8.138194767993356,#000000
2022-10-28 00:00:00+00:00,9.84,10.23,9.075,9.18,2010674,,,,,,,,8.29276398713448,,8.29276398713448,#000000
2022-11-04 00:00:00+00:00,10.01,10.425,9.59,9.81,1971876,,,,,,,,8.443226050118943,,8.443226050118943,#000000
2022-11-11 00:00:00+00:00,11.56,11.95,9.685,10.04,3765566,,,,,,,,8.819335518953144,,8.819335518953144,#000000
2022-11-18 00:00:00+00:00,11.98,12.11,11.35,11.61,2442959,,,,,,,,9.074258417718164,,9.074258417718164,#000000
2022-11-25 00:00:00+00:00,11.64,11.97,11.33,11.8,1435318,,,,,,,,9.196812976435291,,9.196812976435291,#000000
2022-12-02 00:00:00+00:00,11.92,11.97,11.2987,11.45,1947076,,,,,,,,9.35056441981729,,9.35056441981729,#000000
2022-12-09 00:00:00+00:00,11.14,12.0799,11.13,11.95,2220746,,,,,,,,9.486509548566843,,9.486509548566843,#000000
2022-12-16 00:00:00+00:00,11.5,12.16,11.1891,11.2,3256887,,,,,,,,9.671232693551135,,9.671232693551135,#000000
2022-12-23 00:00:00+00:00,11.7,12.01,11.28,11.55,1977957,,,,,,,,9.770911526268254,,9.770911526268254,#000000
2022-12-30 00:00:00+00:00,11.58,11.9,11.235,11.8,1510505,,,,,,,,9.837188964099143,,9.837188964099143,#000000
2023-01-06 00:00:00+00:00,11.49,11.75,11.04,11.62,1497700,,,,,,,,9.89315204701801,,9.89315204701801,#000000
2023-01-13 00:00:00+00:00,12.19,12.45,11.645,11.69,1773060,,,,,,,,9.981256542772849,,9.981256542772849,#000000
2023-01-20 00:00:00+00:00,11.88,12.3197,11.526,12.17,1552248,,,,,,,,10.046486456679599,,10.046486456679599,#000000
2023-01-27 00:00:00+00:00,12.82,12.97,11.86,11.95,2813472,,,,,,,,10.191187013136325,,10.191187013136325,#000000
2023-02-03 00:00:00+00:00,13.3,13.73,12.63,12.71,4606567,,,,,,,,10.453040220118199,,10.453040220118199,#000000
2023-02-10 00:00:00+00:00,13.27,13.9,13.0,13.31,3500627,,,,,,,,10.634098181368364,,10.634098181368364,#000000
2023-02-17 00:00:00+00:00,11.5,13.7,11.33,13.25,6722697,,,,,,,,10.797391442071431,,10.797391442071431,#000000
2023-02-24 00:00:00+00:00,10.89,11.55,10.82,11.35,2752761,,,,,,,,10.809409427428214,,10.809409427428214,#000000
2023-03-03 00:00:00+00:00,11.8,11.8,10.9021,11.06,3159343,,,,,,,,10.840870977557469,,10.840870977557469,#000000
2023-03-10 00:00:00+00:00,9.93,11.73,9.845,11.71,3478224,,,,,,,,10.824686118305692,,10.824686118305692,#000000
2023-03-17 00:00:00+00:00,8.72,9.85,8.48,9.62,5211504,,,,,,,9.016666666666666,10.704052723900164,,9.860359695283414,#000000
2023-03-24 00:00:00+00:00,9.11,9.37,8.75,8.81,3258056,,,,,,,9.039747365073667,10.638889451370195,,9.839318408221931,#000000
2023-03-31 00:00:00+00:00,9.72,9.73,9.15,9.32,2177708,,,,,,,9.1407015358306,10.610071474082883,,9.87538650495674,#000000
2023-04-07 00:00:00+00:00,9.3,10.23,9.21,9.94,2369986,,,,,,,9.220682398914548,10.581656475452379,,9.901169437183462,#000000
2023-04-14 00:00:00+00:00,9.46,9.6485,9.16,9.24,2939382,,,,,,,9.257920750275934,10.543321276916528,,9.900621013596231,#000000
2023-04-21 00:00:00+00:00,9.39,9.595,9.1,9.4,3034518,,,,,,,9.274497881434693,10.50429829210042,,9.889398086767557,#000000
2023-04-28 00:00:00+00:00,9.74,10.21,9.46,9.55,3275478,,,,,,,9.352290916695438,10.480171491494087,,9.916231204094762,#000000
2023-05-05 00:00:00+00:00,8.86,9.895,8.6,9.69,2810030,,,,,,,9.326074196624202,10.441111974342396,,9.883593085483298,#000000
2023-05-12 00:00:00+00:00,8.68,9.34,8.4901,9.0,3002473,,,,,,,9.273745917556457,10.393405642445344,,9.833575780000901,#000000
2023-05-19 00:00:00+00:00,9.06,9.365,8.67,8.7,2373049,,,,,,,9.254881394596634,10.362138132921325,,9.80850976375898,#000000
2023-05-26 00:00:00+00:00,9.15,9.35,8.84,9.11,2270818,,,,,,,9.245058644062262,10.335288986102642,,9.79017381508245,#000000
2023-06-02 00:00:00+00:00,9.41,9.56,8.58,9.09,2562311,,,,,,,9.24057634167602,10.308004792798581,,9.774290567237301,#000000
2023-06-09 00:00:00+00:00,9.77,10.0,9.14,9.46,3396216,,,,,,,9.275352844414018,10.287570680770603,,9.781461762592311,#000000
2023-06-16 00:00:00+00:00,9.94,10.33,9.67,9.77,2306443,,,,,,,9.315004196265999,10.281341642043076,,9.798172919154538,#000000
2023-06-23 00:00:00+00:00,10.26,10.33,9.71,9.89,4118088,,,,,,,9.386672654992108,10.275013157917906,,9.830842906455008,#000000
2023-06-30 00:00:00+00:00,10.07,10.6,10.03,10.22,3297449,,,,,,,9.444350713149742,10.273880128595005,,9.859115420872374,#000000
2023-07-07 00:00:00+00:00,9.93,10.17,9.26,10.0,1533823,,,,,,,9.454864932907642,10.267796333722359,,9.861330633315,#000000
2023-07-14 00:00:00+00:00,10.54,10.6,9.84,9.84,2104709,,,,,,,9.490122753700224,10.26878805627797,,9.879455404989097,#000000
2023-07-21 00:00:00+00:00,10.77,11.16,10.56,10.57,4050917,,,,,,,9.586885907373611,10.286412854900375,,9.936649381136993,#000000
2023-07-28 00:00:00+00:00,11.2,11.45,10.77,10.82,2095050,,,,,,,9.642805533970158,10.30005520062165,,9.971430367295904,"rgba(38, 166, 154, 0.5)"
2023-08-04 00:00:00+00:00,11.17,11.47,10.9,11.25,1581585,,,,,,,9.683481797393197,10.31054545960162,,9.99701362849741,"rgba(38, 166, 154, 0.5)"
2023-08-11 00:00:00+00:00,9.06,11.47,8.15,11.22,5078181,,,,,,9.56,9.673812029586395,10.282875414052503,,9.8388958145463,"rgba(239, 83, 80, 0.5)"
2023-08-18 00:00:00+00:00,9.14,9.285,8.895,8.97,2089534,,,,,,9.427844157680193,9.656107859009904,10.265299418309883,,9.78308381166666,"rgba(239, 83, 80, 0.5)"
2023-08-25 00:00:00+00:00,9.15,9.37,9.01,9.12,1954571,,,,,,9.374026042375784,9.642505358042271,10.250292534867118,,9.75560797842839,"rgba(239, 83, 80, 0.5)"
2023-09-01 00:00:00+00:00,9.75,9.825,9.115,9.18,3553465,,,,,,9.427095626391948,9.638621947415048,10.233497122820298,,9.766404898875765,#000000
2023-09-08 00:00:00+00:00,9.55,9.75,9.16,9.62,3186579,,,,,,9.43906283587174,9.632219657385058,10.21747442960457,,9.762918974287123,#000000
2023-09-15 00:00:00+00:00,10.16,10.59,9.585,9.68,4960306,,,,,,9.599288506508016,9.661728754060144,10.214055045086836,,9.825024101884999,#000000
2023-09-22 00:00:00+00:00,10.02,10.47,9.8,10.17,4709619,,,,,,9.691033698355279,9.68574220634821,10.210560365118122,,9.86244542327387,#000000
2023-09-29 00:00:00+00:00,10.25,10.53,9.95,9.95,2155620,,,,,,9.734032597301168,9.69948551052381,10.211000926846113,,9.881506344890363,#000000
2023-10-06 00:00:00+00:00,9.85,10.19,9.61,10.19,2609161,,,,,,9.746890279409953,9.70481144061063,10.205754742635174,,9.885818820885254,#000000
2023-10-13 00:00:00+00:00,10.02,10.17,9.71,9.74,2610165,,,,,,9.764322714147989,9.712186375765578,10.201985673234544,,9.892831587716037,#000000
2023-10-20 00:00:00+00:00,10.25,11.185,10.205,10.33,3423343,,,,,,9.83804117246359,9.741912787732028,10.208967808571437,,9.929640589589019,#000000
