date,Close,High,Low,Open,Volume,aVWAP_peak_172,aVWAP_peak_125,aVWAP_peak_120,aVWAP_peak_100,aVWAP_peak_71,aVWAP_valley_171,aVWAP_valley_156,aVWAP_valley_136,aVWAP_valley_111,aVWAP_valley_110,aVWAP_valley_109,aVWAP_valley_92,aVWAP_valley_84,aVWAP_valley_83,aVWAP_valley_50,aVWAP_valley_19,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,0.395852,0.4,0.34,0.38,4991773,,,,,,,,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,0.405,0.42,0.37,0.3757,1207937,,,,,,,,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,0.4047,0.4399,0.3751,0.405,2077591,,,,,,,,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,0.392,0.4475,0.39,0.41,1702180,,,,,,,,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,0.3675,0.42,0.361,0.3925,3131663,,,,,,,,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,0.3654,0.42,0.3502,0.365,3485271,,,,,,,,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,0.36,0.375,0.3411,0.3732,2922022,,,,,,,,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,0.3541,0.37,0.3411,0.3504,2861334,,,,,,,,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,0.3541,0.415,0.3412,0.36,3051432,,,,,,,,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,0.3692,0.41,0.355,0.36,3854135,,,,,,,,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,0.405,0.4952,0.36,0.375,49353543,,,,,,,,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,0.333,0.3815,0.2975,0.3768,20338369,,,,,,,,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,0.314,0.3329,0.2875,0.3325,12483783,,,,,,,,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,0.3004,0.3249,0.2983,0.3039,5908277,,,,,,,,,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,0.3085,0.3097,0.2921,0.308,3549011,,,,,,,,,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,0.3098,0.319,0.3,0.3093,3737252,,,,,,,,,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,0.3169,0.342399,0.3059,0.315,5597383,,,,,,,,,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,0.296,0.315,0.2875,0.31,3163051,,,,,,,,,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,0.3098,0.32,0.2827,0.2961,3212531,,,,,,,,,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,0.2961,0.313,0.2632,0.291,4064195,,,,,,,,,,,,,,,,0.29076666666666673,,0.29076666666666673,#000000
2022-05-20 00:00:00+00:00,0.3058,0.31,0.285,0.305,2023436,,,,,,,,,,,,,,,,0.2939243222473023,,0.2939243222473023,#000000
2022-05-27 00:00:00+00:00,0.33,0.34,0.3,0.3097,2713871,,,,,,,,,,,,,,,,0.3029923497640895,,0.3029923497640895,#000000
2022-06-03 00:00:00+00:00,0.3497,0.35,0.3129,0.3209,2977877,,,,,,,,,,,,,,,,0.3117244569938704,,0.3117244569938704,#000000
2022-06-10 00:00:00+00:00,0.3672,0.3696,0.3162,0.3328,3666163,,,,,,,,,,,,,,,,0.3210469231510296,,0.3210469231510296,#000000
2022-06-17 00:00:00+00:00,0.402,0.41,0.3355,0.36,6437605,,,,,,,,,,,,,,,,0.33912524775344244,,0.33912524775344244,#000000
2022-06-24 00:00:00+00:00,0.3699,0.4,0.3576,0.4,2586563,,,,,,,,,,,,,,,,0.34300546439523255,,0.34300546439523255,#000000
2022-07-01 00:00:00+00:00,0.3794,0.3974,0.36,0.383,1728341,,,,,,,,,,,,,,,,0.34537570212506774,,0.34537570212506774,#000000
2022-07-08 00:00:00+00:00,0.3619,0.38,0.3429,0.38,1626543,,,,,,,,,,,,,,,,0.34632412631908777,,0.34632412631908777,#000000
2022-07-15 00:00:00+00:00,0.3361,0.3619,0.3305,0.35,1386533,,,,,,,,,,,,,,,,0.3461584326205558,,0.3461584326205558,#000000
2022-07-22 00:00:00+00:00,0.3897,0.4078,0.3361,0.34,2234262,,,,,,,,,,,,,,,,0.3484113703220526,,0.3484113703220526,#000000
2022-07-29 00:00:00+00:00,0.4632,0.49,0.38,0.3901,4998124,,,,,,,,,,,,,,,,0.3615759374624504,,0.3615759374624504,#000000
2022-08-05 00:00:00+00:00,0.4732,0.49,0.4463,0.48,3574927,,,,,,,,,,,,,,,,0.3712467863873088,,0.3712467863873088,#000000
2022-08-12 00:00:00+00:00,0.4943,0.5,0.47,0.4735,2736894,,,,,,,,,,,,,,,,0.37872690241721263,,0.37872690241721263,#000000
2022-08-19 00:00:00+00:00,0.4733,0.5,0.4481,0.5,2299709,,,,,,,,,,,,,,,,0.3835796435003587,,0.3835796435003587,#000000
2022-08-26 00:00:00+00:00,0.4956,0.55,0.47,0.48,5615165,,,,,,,,,,,,,,,,0.3970573535011605,,0.3970573535011605,#000000
2022-09-02 00:00:00+00:00,0.4788,0.52,0.4552,0.5,2640714,,,,,,,,,,,,,,,,0.4013970109508392,,0.4013970109508392,#000000
2022-09-09 00:00:00+00:00,0.483,0.4859,0.46,0.4792,991084,,,,,,,,,,,,,,,,0.40276409035484495,,0.40276409035484495,#000000
2022-09-16 00:00:00+00:00,0.46,0.5,0.4501,0.483,1918126,,,,,,,,,,,,,,,,0.405059191404365,,0.405059191404365,#000000
2022-09-23 00:00:00+00:00,0.38,0.489,0.3701,0.489,3090142,,,,,,,,,,,,,,,,0.4054746545143258,,0.4054746545143258,#000000
2022-09-30 00:00:00+00:00,0.3901,0.3999,0.355,0.3551,2001088,,,,,,,,,,,,,,,,0.4046976063909111,,0.4046976063909111,#000000
2022-10-07 00:00:00+00:00,0.4223,0.45,0.4,0.4,1678951,,,,,,,,,,,,,,,,0.40521476000709294,,0.40521476000709294,#000000
2022-10-14 00:00:00+00:00,0.3975,0.43,0.385,0.43,1274388,,,,,,,,,,,,,,,,0.4051939760066209,,0.4051939760066209,#000000
2022-10-21 00:00:00+00:00,0.391,0.4139,0.3801,0.405,1074077,,,,,,,,,,,,,,,,0.4050264014742771,,0.4050264014742771,#000000
2022-10-28 00:00:00+00:00,0.378,0.401,0.37,0.39,1003613,,,,,,,,,,,,,,,,0.40469319095036327,,0.40469319095036327,#000000
2022-11-04 00:00:00+00:00,0.3711,0.387399,0.3427,0.38,1437504,,,,,,,,,,,,,,,,0.40389518501760235,,0.40389518501760235,#000000
2022-11-11 00:00:00+00:00,0.3653,0.3885,0.35,0.372,1321316,,,,,,,,,,,,,,,,0.4032075419309993,,0.4032075419309993,#000000
2022-11-18 00:00:00+00:00,0.3694,0.3859,0.3563,0.3627,1051695,,,,,,,,,,,,,,,,0.40271770759953024,,0.40271770759953024,#000000
2022-11-25 00:00:00+00:00,0.3642,0.369873,0.35,0.36,553882,,,,,,,,,,,,,,,,0.40239371349882275,,0.40239371349882275,#000000
2022-12-02 00:00:00+00:00,0.348,0.362199,0.33,0.3535,2338628,,,,,,,,,,,,,,,,0.4006116755528916,,0.4006116755528916,#000000
2022-12-09 00:00:00+00:00,0.317,0.35,0.3125,0.35,1616558,,,,,,,,,,,,,,,,0.3990070324448962,,0.3990070324448962,#000000
2022-12-16 00:00:00+00:00,0.3345,0.3447,0.31,0.328,1772267,,,,,,,,,,,,,,,0.3297333333333333,0.39740079564189906,,0.3635670644876162,#000000
2022-12-23 00:00:00+00:00,0.3475,0.3511,0.3151,0.33,1419979,,,,,,,,,,,,,,,0.33336604057665564,0.3963155637778487,,0.3648408021772522,#000000
2022-12-30 00:00:00+00:00,0.3383,0.362,0.326404,0.36,1166235,,,,,,,,,,,,,,,0.3357390925982393,0.39551740290871096,,0.36562824775347513,#000000
2023-01-06 00:00:00+00:00,0.3504,0.371,0.333,0.3475,1584785,,,,,,,,,,,,,,,0.3399328849457521,0.39465131844527723,,0.36729210169551463,#000000
2023-01-13 00:00:00+00:00,0.4251,0.43,0.35345,0.373,2076048,,,,,,,,,,,,,,,0.3562209303913028,0.3948571794914225,,0.37553905494136264,#000000
2023-01-20 00:00:00+00:00,0.4844,0.495,0.413,0.43,3446081,,,,,,,,,,,,,,,0.38865547638320935,0.39762901892271507,,0.39314224765296224,#000000
2023-01-27 00:00:00+00:00,0.472001,0.515,0.46,0.49,3175969,,,,,,,,,,,,,,,0.4089759211393374,0.40064144087037745,,0.40480868100485745,#000000
2023-02-03 00:00:00+00:00,0.4504,0.4968,0.45,0.48,1770436,,,,,,,,,,,,,,,0.41509867219742297,0.40190679998160245,,0.4085027360895127,#000000
2023-02-10 00:00:00+00:00,0.434,0.47,0.43,0.46,1604561,,,,,,,,,,,,,,,0.4177320369914324,0.40264711123609415,,0.4101895741137633,#000000
2023-02-17 00:00:00+00:00,0.435,0.45,0.4072,0.44,1419518,,,,,,,,,,,,,,,0.4186815990966844,0.40307080738375256,,0.41087620324021845,#000000
2023-02-24 00:00:00+00:00,0.4051,0.4425,0.398,0.4425,1120239,,,,,,,,,,,,,,,0.4184918637054753,0.40321350709892045,,0.4108526854021979,#000000
2023-03-03 00:00:00+00:00,0.4399,0.4487,0.3914,0.41,1433901,,,,,,,,,,,,,,,0.4190249172758635,0.4035614513876362,,0.4112931843317499,#000000
2023-03-10 00:00:00+00:00,0.41,0.45,0.39,0.4476,1087743,,,,,,,,,,,,,,,0.41891376392432106,0.4037072989903273,,0.4113105314573242,#000000
2023-03-17 00:00:00+00:00,0.4848,0.4988,0.42,0.427,2334296,,,,,,,,,,,,,,,0.4234104703720966,0.4052038606091237,,0.4143071654906102,#000000
2023-03-24 00:00:00+00:00,0.4949,0.515,0.445,0.5,2345860,,,,,,,,,,,,,,,0.42861266956583943,0.40703077501573287,,0.4178217222907862,#000000
2023-03-31 00:00:00+00:00,0.4822,0.5099,0.4422,0.5,2136096,,,,,,,,,,,,,,,0.4321488185952434,0.40848273094973436,,0.4203157747724889,#000000
2023-04-07 00:00:00+00:00,0.524,0.54,0.47,0.47,2073117,,,,,,,,,,,,,,,0.43728405464880993,0.4104823850991495,,0.4238832198739797,#000000
2023-04-14 00:00:00+00:00,0.571,0.5799,0.495,0.514,3510753,,,,,,,,,,,,,,,0.4483027448894547,0.4148860030515715,,0.4315943739705131,#000000
2023-04-21 00:00:00+00:00,0.5263,0.573,0.521,0.571,2231159,,,,,,,,,,,,,,,0.4537341813731435,0.41737216312803904,,0.43555317225059126,#000000
2023-04-28 00:00:00+00:00,0.5426,0.553,0.52,0.531,1572507,,,,,,,,,,,,,,,0.4571288350986574,0.41904427911662323,,0.43808655710764033,#000000
2023-05-05 00:00:00+00:00,0.5721,0.5805,0.53,0.545,2767565,,,,,,,,,,,,,,,0.463956593348112,0.4224073072518498,,0.44318195029998086,#000000
2023-05-12 00:00:00+00:00,0.5772,0.597,0.5352,0.58,3654216,,,,,0.5698000000000001,,,,,,,,,,0.47241931721569697,0.4268820579794234,0.5698000000000001,0.4496506875975602,#000000
2023-05-19 00:00:00+00:00,0.5099,0.5825,0.495,0.5466,3248975,,,,,0.550660303107167,,,,,,,,,,0.4761834385732444,0.4295695455200455,0.550660303107167,0.45287649204664493,#000000
2023-05-26 00:00:00+00:00,0.4603,0.5149,0.4501,0.5051,2220562,,,,,0.5322702461001154,,,,,,,,,,0.47613642454766586,0.4303730050027611,0.5322702461001154,0.4532547147752135,#000000
2023-06-02 00:00:00+00:00,0.4778,0.48,0.44,0.4663,1331518,,,,,0.5238219912998907,,,,,,,,,,0.4758776728386653,0.4307453457480499,0.5238219912998907,0.4533115092933576,#000000
2023-06-09 00:00:00+00:00,0.45,0.4821,0.4451,0.48,981763,,,,,0.5182633489300343,,,,,,,,,,0.4755690990459916,0.43096231985846295,0.5182633489300343,0.4532657094522273,#000000
2023-06-16 00:00:00+00:00,0.4519,0.47,0.4401,0.45,1413756,,,,,0.5111935349240526,,,,,,,,,,0.4750136619611576,0.43121370289471994,0.5111935349240526,0.45311368242793876,#000000
2023-06-23 00:00:00+00:00,0.4102,0.465,0.41,0.4519,1235791,,,,,0.503930203579326,,,,,,,,,,0.4739874923750774,0.43118711871539955,0.503930203579326,0.4525873055452385,"rgba(239, 83, 80, 0.5)"
2023-06-30 00:00:00+00:00,0.443,0.4474,0.4015,0.4164,1397831,,,,,0.49731344361241053,,,,,,,,,,0.47293416241865943,0.43118126300647946,0.49731344361241053,0.45205771271256945,#000000
2023-07-07 00:00:00+00:00,0.4278,0.4599,0.427,0.45,907521,,,,,0.49404253951826993,,,,,,,,,,0.4723952992019638,0.4312293453251146,0.49404253951826993,0.4518123222635392,#000000
2023-07-14 00:00:00+00:00,0.465,0.4699,0.4218,0.4275,1125533,,,,,0.49135621255380196,,,,,,,,,,0.4720143312573706,0.43140546792164297,0.49135621255380196,0.4517098995895068,#000000
2023-07-21 00:00:00+00:00,0.427699,0.4648,0.4251,0.445,1669021,,,,,0.4868191458999068,,,,,,,,,,0.4711199436377332,0.43150119208219473,0.4868191458999068,0.45131056785996393,#000000
2023-07-28 00:00:00+00:00,0.4011,0.4299,0.398,0.4288,1699167,,,,,0.48054235194931727,,,,,,,,,,0.46946077523320473,0.4312315599365652,0.48054235194931727,0.450346167584885,"rgba(239, 83, 80, 0.5)"
2023-08-04 00:00:00+00:00,0.385,0.405544,0.355,0.4,1929851,,,,,0.47219428365962823,,,,,,,,,0.3818480000000001,0.4668541215305148,0.4305485151506576,0.47219428365962823,0.42641687889372415,"rgba(239, 83, 80, 0.5)"
2023-08-11 00:00:00+00:00,0.37995,0.4,0.355,0.4,2205931,,,,,0.4639178783593529,,,,,,,,0.3783166666666667,0.3799644680170925,0.46394215027885083,0.4297355764567471,0.4639178783593529,0.4129897153548393,"rgba(239, 83, 80, 0.5)"
2023-08-18 00:00:00+00:00,0.4,0.431,0.38,0.39,2839376,,,,,0.4577775029657307,,,,,,,,0.39258302976409565,0.3896129166963673,0.46149407503544754,0.4292235859780155,0.4577775029657307,0.4182284018684815,#000000
