date,Open,High,Low,Close,Volume,aVWAP_peak_869,aVWAP_peak_840,aVWAP_peak_822,aVWAP_peak_811,aVWAP_peak_800,aVWAP_peak_768,aVWAP_peak_738,aVWAP_peak_727,aVWAP_peak_690,aVWAP_peak_652,aVWAP_peak_640,aVWAP_peak_618,aVWAP_peak_578,aVWAP_peak_560,aVWAP_peak_492,aVWAP_peak_478,aVWAP_peak_447,aVWAP_peak_403,aVWAP_peak_389,aVWAP_peak_341,aVWAP_peak_294,aVWAP_peak_258,aVWAP_peak_242,aVWAP_peak_224,aVWAP_peak_186,aVWAP_peak_173,aVWAP_peak_144,aVWAP_peak_125,aVWAP_peak_114,aVWAP_peak_72,aVWAP_valley_881,aVWAP_valley_853,aVWAP_valley_794,aVWAP_valley_756,aVWAP_valley_725,aVWAP_valley_706,aVWAP_valley_689,aVWAP_valley_659,aVWAP_valley_630,aVWAP_valley_588,aVWAP_valley_564,aVWAP_valley_523,aVWAP_valley_509,aVWAP_valley_494,aVWAP_valley_473,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,37.12,37.21,34.65,35.41,74330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,74330.0,False,False,False,False
2024-12-19 16:00:00+00:00,35.455,35.49,34.34,34.99,48649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-48649.0,-754.2480620155038,False,False,False,False,73931.8449612403,False,False,False,False
2024-12-19 17:00:00+00:00,35.03,35.12,33.605,34.46,43560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-92209.0,-2172.151192836969,False,False,False,False,73460.96364401176,False,False,False,False
2024-12-19 18:00:00+00:00,34.445,35.285,33.91,35.21,41851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-50358.0,-2919.2186162038374,False,False,False,False,72970.88668829064,False,False,False,False
2024-12-19 19:00:00+00:00,35.21,35.83,35.04,35.605,33176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17182.0,-3140.3470097510644,False,False,False,False,72353.91170087528,False,False,False,False
2024-12-19 20:00:00+00:00,35.66,35.97,35.06,35.385,64201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-81383.0,-4353.4113971967845,False,False,False,False,72227.50996907876,False,False,False,False
2024-12-20 15:00:00+00:00,34.64,36.005,34.64,35.9,40247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-41136.0,-4923.684088713113,False,False,False,False,71731.68810909304,False,False,False,False
2024-12-20 16:00:00+00:00,35.84,36.89,35.78,36.86,25861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-15275.0,-5084.169606717561,False,False,False,False,71020.51465003734,False,False,False,False
2024-12-20 17:00:00+00:00,36.86,36.86,36.19,36.48,25453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-40728.0,-5636.787132194808,False,False,False,False,70314.04155468792,False,False,False,False
2024-12-20 18:00:00+00:00,36.46,36.685,36.08,36.36,20779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-61507.0,-6502.991982858454,False,False,False,False,69546.05641430517,False,False,False,False
