date,Open,High,Low,Close,Volume,aVWAP_peak_583,aVWAP_peak_545,aVWAP_peak_544,aVWAP_peak_506,aVWAP_peak_485,aVWAP_peak_443,aVWAP_peak_413,aVWAP_peak_388,aVWAP_peak_387,aVWAP_peak_368,aVWAP_peak_367,aVWAP_peak_321,aVWAP_peak_307,aVWAP_peak_273,aVWAP_peak_258,aVWAP_peak_241,aVWAP_peak_230,aVWAP_peak_200,aVWAP_valley_602,aVWAP_valley_586,aVWAP_valley_585,aVWAP_valley_554,aVWAP_valley_536,aVWAP_valley_453,aVWAP_valley_433,aVWAP_valley_422,aVWAP_valley_401,aVWAP_valley_385,aVWAP_valley_384,aVWAP_valley_371,aVWAP_OB_bull_554,aVWAP_OB_bull_453,aVWAP_OB_bull_401,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-15 16:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.973633879781421,,83.79962049017747,38.88389241347582,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,517.0,59.57736912881565,False,False,False,False,10.268281527086947,False,False,False,False
2023-11-15 20:00:00+00:00,4.94,5.06,4.94,5.06,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.9997473042662905,,82.60828800433407,37.944667659818705,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,575.0,67.56841766945416,False,False,False,False,11.008308170077846,False,False,False,False
2023-11-16 16:00:00+00:00,4.825,4.825,4.725,4.725,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.887118444067517,,71.03043011976237,27.472489326084002,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,475.0,73.8851863877572,False,False,False,False,12.38802432247974,False,False,False,False
2023-11-16 20:00:00+00:00,4.725,4.725,4.625,4.625,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.7712545986143375,,61.40854742456205,19.26274744468654,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,356.0,78.25905946701677,False,False,False,False,14.040923170193231,False,False,False,False
2023-11-17 16:00:00+00:00,4.625,4.625,4.625,4.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.7712545986143375,,54.993958961095174,14.079219947595192,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,356.0,82.56512056055139,False,False,False,False,13.823234438872406,False,False,False,False
2023-11-17 20:00:00+00:00,4.625,4.625,4.625,4.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.7712545986143375,,50.717566652117256,10.654935448535404,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,356.0,86.80442101697695,False,False,False,False,13.608920726641825,False,False,False,False
2023-11-20 16:00:00+00:00,4.625,4.71,4.625,4.71,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.732734402545989,,50.29836907315771,10.42551187396269,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,357.0,90.9934997608998,False,False,False,False,13.413433583593115,False,False,False,False
2023-11-20 20:00:00+00:00,4.71,4.71,4.71,4.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.732734402545989,,50.01890402051801,9.89036297736233,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,357.0,95.11763154755252,False,False,False,False,13.20547337299477,False,False,False,False
2023-11-21 16:00:00+00:00,4.71,4.71,4.71,4.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.732734402545989,,49.832593985424865,9.164187927369909,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,357.0,99.1778233065052,False,False,False,False,13.000737351708029,False,False,False,False
2023-11-21 20:00:00+00:00,4.71,4.71,4.71,4.71,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.732734402545989,,49.70838729536277,8.333624539100683,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,357.0,103.17506635601676,False,False,False,False,12.799175532301703,False,False,False,False
2023-11-22 16:00:00+00:00,5.375,5.55,5.375,5.54,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.236558718941256,,60.80558394926007,1.867704816734502,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,517.0,109.59095680010951,False,False,False,False,15.081358857382295,False,False,False,False
2023-11-22 20:00:00+00:00,5.54,5.54,5.54,5.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.236558718941256,,68.20371505185827,8.683447165549808,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,517.0,115.90737607452641,False,False,False,False,14.847539340213576,False,False,False,False
2023-11-23 16:00:00+00:00,5.54,5.54,5.54,5.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.236558718941256,,73.1358024535904,13.130407740140015,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,517.0,122.1258663679446,False,False,False,False,14.61734493183817,False,False,False,False
2023-11-23 20:00:00+00:00,5.54,5.54,5.54,5.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.236558718941256,,76.42386072141183,16.179394800346486,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,517.0,128.24794595913926,False,False,False,False,14.390719429018974,False,False,False,False
2023-11-24 16:00:00+00:00,5.52,5.78,5.52,5.745,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.544259581437801,,79.79429988955053,19.469563115640355,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1217.0,145.1278227659743,False,False,False,False,25.02032067818147,False,False,False,False
2023-11-24 20:00:00+00:00,5.745,5.745,5.745,5.745,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.544259581437801,,82.04125933497633,21.85344274165928,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1217.0,161.7459960564243,False,False,False,False,24.63240872968253,False,False,False,False
2023-11-27 16:00:00+00:00,5.745,5.745,5.62,5.62,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.553534111414006,,79.55027943916639,21.85344274165928,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1117.0,176.55613565244875,False,False,False,False,25.800898516819235,False,False,False,False
2023-11-27 20:00:00+00:00,5.62,5.62,5.62,5.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.553534111414006,,77.88962617529309,21.85344274165928,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1117.0,191.13666068109296,False,False,False,False,25.400884586325912,False,False,False,False
2023-11-28 16:00:00+00:00,5.62,5.62,5.62,5.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.553534111414006,,76.78252399937756,21.85344274165928,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1117.0,205.4911310581303,False,False,False,False,25.007072422196828,False,False,False,False
2023-11-28 20:00:00+00:00,5.62,5.62,5.62,5.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.553534111414006,,76.04445588210054,21.85344274165928,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1117.0,219.62305150684142,False,False,False,False,24.619365873015482,False,False,False,False
2023-11-29 16:00:00+00:00,5.62,5.62,5.62,5.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.553534111414006,,75.55241047058253,21.85344274165928,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1117.0,233.53587241371207,False,False,False,False,24.23767027808501,False,False,False,False
2023-11-29 20:00:00+00:00,5.62,5.62,5.62,5.62,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.553534111414006,,75.22438019623719,21.85344274165928,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1117.0,247.23299067086384,False,False,False,False,23.861892444316247,False,False,False,False
2023-11-30 16:00:00+00:00,5.03,5.13,5.03,5.13,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.466399326075726,,61.99159584073652,19.59021346132181,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1017.0,259.16736290852486,False,False,False,False,25.042328220373356,False,False,False,False
2023-11-30 20:00:00+00:00,5.13,5.13,5.13,5.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.466399326075726,,53.169739603736076,11.721379476333716,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1017.0,270.9167061192454,False,False,False,False,24.654075069669894,False,False,False,False
2023-12-01 16:00:00+00:00,5.13,5.13,5.13,5.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.466399326075726,,47.28850211240245,6.696134380517449,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1017.0,282.48388897010983,False,False,False,False,24.271841347659507,False,False,False,False
2023-12-01 20:00:00+00:00,5.13,5.245,5.13,5.23,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.4594036856238635,,46.20559936499915,5.893051750261002,False,True,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1061.0,294.55390619537945,False,False,False,False,24.577704272501997,False,False,False,False
2023-12-04 16:00:00+00:00,5.23,5.23,5.23,5.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.4594036856238635,,45.48366420006362,5.034896881382529,False,True,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1061.0,306.43679137064487,False,False,False,False,24.196654593858554,False,False,False,False
2023-12-04 20:00:00+00:00,5.23,5.23,5.23,5.23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.4594036856238635,,45.0023740901066,4.132505864644969,False,True,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1061.0,318.1354457679992,False,False,False,False,23.821512662170825,False,False,False,False
2023-12-05 16:00:00+00:00,5.23,5.37,5.23,5.37,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.459424089696441,,48.56839404031805,4.132505864644969,False,True,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1069.0,329.7767566863248,False,False,False,False,23.57621789221469,False,False,False,False
2023-12-05 20:00:00+00:00,5.37,5.37,5.37,5.37,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.459424089696441,,50.94574067379234,4.132505864644969,False,True,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1069.0,341.23758216405616,False,False,False,False,23.210695134195856,False,False,False,False
2023-12-06 16:00:00+00:00,5.37,5.72,5.37,5.72,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.487519119658886,,58.3979537797907,-0.3742739780555411,False,True,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1116.0,353.2494025956212,False,False,False,False,23.57952156622383,False,False,False,False
2023-12-06 20:00:00+00:00,5.72,5.72,5.72,5.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.487519119658886,,63.36609585045626,4.310637932803331,False,True,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1116.0,365.0749932530534,False,False,False,False,23.213947588452914,False,False,False,False
2023-12-07 16:00:00+00:00,5.43,5.47,5.43,5.47,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.4777729016330365,,60.220887393783634,4.310637932803331,False,True,True,False,True,17.084754643561283,5.0486,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,916.0,373.61646622587426,False,False,False,False,25.954816618089303,False,False,False,False
2023-12-07 20:00:00+00:00,5.47,5.47,5.47,5.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.4777729016330365,,58.124081756001885,4.310637932803331,False,True,True,False,False,17.084754643561283,5.0711,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,916.0,382.025513261132,False,False,False,False,25.552416360444507,False,False,False,False
2023-12-08 16:00:00+00:00,5.47,5.52,5.47,5.52,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.485255912461285,,57.68906548044963,4.310637932803331,False,True,True,False,False,18.16220939616663,5.0946,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1116.0,393.40496266793616,False,False,False,False,28.257030060282574,False,False,False,False
2023-12-08 20:00:00+00:00,5.52,5.52,5.52,5.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.485255912461285,,57.399054630081466,4.310637932803331,False,True,True,False,False,18.16220939616663,5.1158,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1116.0,404.6079865025418,False,False,False,False,27.81893657097587,False,False,False,False
2023-12-11 16:00:00+00:00,5.52,5.52,5.21,5.21,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.470315467782947,,50.96019404055646,9.113389782993018,False,True,False,False,False,8.173063078513401,5.130799999999999,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1016.0,414.0869324482388,False,False,False,False,28.93802282568942,False,False,False,False
2023-12-11 20:00:00+00:00,5.21,5.21,5.21,5.21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.470315467782947,,46.66762031420646,4.898488466999268,False,True,False,True,False,8.173063078513401,5.1458,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1016.0,423.41891799167695,False,False,False,False,28.489371309012064,False,False,False,False
2023-12-12 16:00:00+00:00,5.14,5.14,5.14,5.14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.470315467782947,,42.7126317316038,1.0594743591731657,False,True,False,True,False,6.127830728801435,5.1601,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,1016.0,432.6062215887052,False,False,False,False,28.047675629802573,False,False,False,False
2023-12-12 20:00:00+00:00,5.14,5.14,4.95,4.95,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.434608136041073,,37.66037120336307,-3.7472101574892704,False,True,False,True,False,0.9548043595039672,5.1706,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,916.0,440.1006987733764,False,False,False,False,29.16321554251881,False,False,False,False
2023-12-13 16:00:00+00:00,4.95,4.96,4.93,4.93,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.2574223271569585,,34.071154610035904,-7.164033189639518,False,True,False,True,False,0.4381310017066262,5.176,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,311.0,438.09913755208373,False,False,False,False,38.09091762713092,False,False,False,False
2023-12-13 20:00:00+00:00,4.93,4.93,4.93,4.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.2574223271569585,,31.67834354781779,-9.557823754495573,False,True,False,True,False,0.4381310017066262,5.1814,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,311.0,436.12860828771034,False,False,False,False,37.50036076469478,False,False,False,False
2023-12-14 16:00:00+00:00,5.03,5.03,5.03,5.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.2574223271569585,,33.30374717215782,-9.557823754495573,False,True,False,True,False,2.9883724385317976,5.187799999999999,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,311.0,434.188629864645,False,False,False,False,36.91895982260649,False,False,False,False
2023-12-14 20:00:00+00:00,5.03,5.03,5.03,5.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.2574223271569585,,34.38734958838451,-9.557823754495573,False,True,False,True,False,2.9883724385317976,5.1941999999999995,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,311.0,432.2787286264334,False,False,False,False,36.34657284861259,False,False,False,False
2023-12-15 16:00:00+00:00,5.03,5.03,5.03,5.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.2574223271569585,,35.1097511992023,-9.557823754495573,False,True,False,True,True,2.9883724385317976,5.1986,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,311.0,430.3984382601321,False,False,False,False,35.78306009126975,False,False,False,False
2023-12-15 20:00:00+00:00,5.03,5.03,5.03,5.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.2574223271569585,,35.59135227308083,-9.557823754495573,False,True,False,True,True,2.9883724385317976,5.202999999999999,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,311.0,428.54729968245556,False,False,False,False,35.22828396582371,False,False,False,False
2023-12-18 16:00:00+00:00,5.08,5.09,5.08,5.09,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.238670076998379,,38.295886745616755,-9.557823754495573,False,True,False,True,True,4.55569134040304,5.208600000000001,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,411.0,428.275248524588,False,False,False,False,36.23249661751636,False,False,False,False
2023-12-18 20:00:00+00:00,5.09,5.09,5.09,5.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.238670076998379,,40.09890972730737,-9.557823754495573,False,True,False,True,True,4.55569134040304,5.2142,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,411.0,428.00741521412925,False,False,False,False,35.67075248391146,False,False,False,False
