date,Open,High,Low,Close,Volume,aVWAP_OB_bull_874,aVWAP_OB_bull_779,aVWAP_OB_bull_684,aVWAP_OB_bull_617,aVWAP_OB_bull_527,aVWAP_OB_bear_667,aVWAP_OB_bear_438,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,175.01,175.55,173.74,175.255,248.0,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,174.645,174.645,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,248.0,False,False,False,False
2024-12-16 16:00:00+00:00,175.255,175.255,174.435,174.68,307.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,174.645,174.845,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-307.0,-4.75968992248062,False,False,False,False,248.91472868217053,False,False,False,False
2024-12-16 17:00:00+00:00,174.68,175.38,174.68,175.14,241.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.789473684210321,-73.68421052631548,False,False,False,True,True,,,,175.03,175.03,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-66.0,-5.709152094225106,False,False,False,False,248.79201971035394,False,False,False,False
2024-12-16 18:00:00+00:00,175.14,175.48,174.94,174.96,825.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.59140454687003,-65.08352538150072,False,False,False,True,True,,,,175.03,175.20999999999998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-891.0,-19.43459159664022,False,False,False,False,257.7254767691081,False,False,False,False
2024-12-16 19:00:00+00:00,174.96,175.085,174.55,175.0,340.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.63083066752772,-57.58984193519473,False,False,False,True,True,,,,174.8175,175.20999999999998,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-551.0,-27.67591575793262,False,False,False,False,259.00105077268785,False,False,False,False
2024-12-16 20:00:00+00:00,175.0,175.0,173.77,173.78,553.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.501631822472945,-57.58984193519473,False,False,False,True,True,,,,174.385,175.20999999999998,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1104.0,-44.3631108624608,False,False,False,False,263.55917401652215,False,False,False,False
2024-12-17 15:00:00+00:00,173.025,173.15,171.32,171.32,1197.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.467249573996625,-57.58984193519473,False,False,False,True,True,,,,172.235,172.235,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2301.0,-79.34972929870172,False,False,False,False,278.03112480696365,False,False,False,False
2024-12-17 16:00:00+00:00,171.32,171.635,169.835,171.105,873.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.313245946904265,-57.58984193519473,False,False,False,True,True,,,,170.735,172.235,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3174.0,-127.32880326306292,False,False,False,False,287.2554484533673,False,False,False,False
2024-12-17 17:00:00+00:00,171.13,171.215,170.07,170.82,743.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,12.372413998917832,-57.58984193519473,False,False,False,True,True,,,,170.64249999999998,172.235,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3917.0,-186.0833954605348,False,False,False,False,294.3212554540903,False,False,False,False
2024-12-17 18:00:00+00:00,170.82,170.82,169.8,170.16,147.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,10.064369186246612,-57.58984193519473,False,False,False,True,False,,,,170.31,172.235,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4064.0,-246.20613351541022,False,False,False,False,292.0372049819338,False,False,False,False
2024-12-17 19:00:00+00:00,170.16,170.16,168.405,168.7,419.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,8.007070154148014,-57.58984193519473,False,False,False,True,False,,,,169.2825,169.2825,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4483.0,-311.8928601275744,False,False,False,False,294.0056204085705,False,False,False,False
2024-12-17 20:00:00+00:00,168.7,169.48,168.63,169.125,2084.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,9.375194183316806,-57.58984193519473,False,False,False,True,False,,,,169.2825,165.99979166666668,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2399.0,-344.2511103581547,False,False,False,False,321.7574712549492,False,False,False,False
2024-12-18 15:00:00+00:00,168.11,169.99,168.11,169.66,2661.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.452034913278489,-55.935753252194345,False,False,False,True,False,,,,169.2825,165.99979166666668,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,262.0,-334.85186833709804,False,False,False,False,358.0247972820043,False,False,False,False
2024-12-18 16:00:00+00:00,169.64,170.04,168.82,169.54,2241.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.97882160335784,-51.64173767409139,False,False,False,True,False,,,,172.583125,166.27687500000002,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1979.0,-360.34253704505,False,False,False,False,387.2182112776321,False,False,False,False
2024-12-18 17:00:00+00:00,169.54,170.05,169.31,169.31,2640.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.283916004268598,-48.631303853838624,False,False,False,True,False,,,,172.84145833333332,166.5185416666667,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4619.0,-426.36823414512673,False,False,False,False,422.1450607151882,False,False,False,False
2024-12-18 18:00:00+00:00,169.31,170.4,169.19,170.355,4394.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.940028137713675,-40.91277691103488,False,False,False,True,True,,,,173.09604166666668,166.5185416666667,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-225.0,-423.2462460188457,False,False,False,False,483.7242070606892,False,False,False,False
2024-12-18 19:00:00+00:00,170.08,170.08,167.43,167.43,2455.0,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.341056774378593,-40.29758773076399,False,False,False,True,True,,,,172.55395833333333,166.5185416666667,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2680.0,-458.2346763131271,False,False,False,False,514.2866224550971,False,False,False,False
2024-12-18 20:00:00+00:00,167.26,167.37,164.52,164.68,5020.0,,,,,,,,165.52333333333334,"rgba(239, 83, 80, 0.5)",,165.52333333333334,,20.725920081930823,-40.29758773076399,False,False,False,True,True,,,,170.09395833333332,166.5185416666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7700.0,-570.5101076881174,False,False,False,False,584.1426438123824,False,False,False,False
2024-12-19 15:00:00+00:00,166.465,166.98,165.62,166.49,4052.0,,,,,,,,165.8985185185185,"rgba(239, 83, 80, 0.5)",,165.8985185185185,,24.10521088612304,-37.62806514504306,False,False,False,True,True,,,,170.09395833333332,162.18437500000002,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3648.0,-618.2231292743481,False,False,False,False,637.9078741408727,False,False,False,False
2024-12-19 16:00:00+00:00,166.49,167.92,165.98,167.63,2300.0,,,,,,,,166.15702544260756,"rgba(239, 83, 80, 0.5)",,166.15702544260756,,28.988733426608896,-32.2232287036902,False,False,False,True,True,,,,170.09395833333332,162.80520833333333,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1348.0,-629.537499363118,False,False,False,False,663.6767443092311,False,False,False,False
2024-12-19 17:00:00+00:00,167.585,168.0,166.47,166.47,1509.0,,,,,,,,166.2534363274073,"rgba(239, 83, 80, 0.5)",,166.2534363274073,,30.75139885236476,-29.854710438743073,False,False,False,True,True,,,,170.09395833333332,163.01000000000002,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2857.0,-664.0718016985735,False,False,False,False,676.7825312191655,False,False,False,False
2024-12-19 18:00:00+00:00,166.1,167.7,165.82,167.7,3737.0,,,,,,,,166.4378120110723,"rgba(239, 83, 80, 0.5)",,166.4378120110723,,34.580850393117586,-25.596213863338804,False,False,False,True,True,,,,170.09395833333332,162.35583333333332,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,880.0,-640.1327039978204,False,False,False,False,724.227763293287,False,False,False,False
2024-12-19 19:00:00+00:00,167.805,167.805,167.0,167.33,1244.0,,,,,,,,166.5033146717426,"rgba(239, 83, 80, 0.5)",,166.5033146717426,,36.5792480228895,-23.115984604108906,False,False,False,True,True,,,,170.09395833333332,163.19625000000002,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-364.0,-635.8515768040556,False,False,False,False,732.2862475833136,False,False,False,False
2024-12-19 20:00:00+00:00,167.33,168.56,167.32,167.78,3688.0,,,,,,,,166.74005723124512,"rgba(239, 83, 80, 0.5)",,166.74005723124512,,38.924407246512644,-20.30915975491503,False,False,False,True,True,,,,170.09395833333332,163.6525,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3324.0,-574.4585291016672,False,False,False,False,778.1112670006265,False,False,False,False
2024-12-20 15:00:00+00:00,167.22,167.855,166.19,167.57,721.0,,,,,,,,166.7551092601739,"rgba(239, 83, 80, 0.5)",,166.7551092601739,,40.107754024134906,-18.57933897463262,False,False,False,True,True,,,,170.09395833333332,162.77979166666665,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2603.0,-525.1956061698584,False,False,False,False,777.2258210006167,False,False,False,False
2024-12-20 16:00:00+00:00,167.57,167.895,167.15,167.15,1737.0,,,,,,,,166.8016470898589,"rgba(239, 83, 80, 0.5)",,166.8016470898589,,40.11007249515239,-17.880025269063694,False,False,False,True,True,,,,170.09395833333332,163.37875000000003,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,866.0,-503.6266820431939,False,False,False,False,792.1060408300646,False,False,False,False
2024-12-20 17:00:00+00:00,166.9,167.06,165.555,165.75,684.0,,,,,,,,166.78281076192016,"rgba(239, 83, 80, 0.5)",,166.78281076192016,,37.80613738452398,-17.880025269063694,False,False,False,True,True,,,,170.09395833333332,161.985625,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,182.0,-492.99681100376455,False,False,False,False,790.4299781815364,False,False,False,False
2024-12-20 18:00:00+00:00,165.75,165.87,165.25,165.375,420.0,,,,,,,,166.76132778485714,"rgba(239, 83, 80, 0.5)",,166.76132778485714,,35.72362864395609,-17.880025269063694,False,False,False,True,False,,,,169.75895833333334,161.36104166666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238.0,-489.0433720734736,False,False,False,False,784.6868777446133,False,False,False,False
2024-12-20 19:00:00+00:00,165.375,165.92,164.925,165.815,596.0,,,,,,,,166.7333223121207,"rgba(239, 83, 80, 0.5)",,166.7333223121207,,35.731593167150336,-17.880025269063694,False,False,False,True,False,,,,169.219375,161.625625,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,358.0,-475.91091669248954,False,False,False,False,781.7614997950843,False,False,False,False
2024-12-20 20:00:00+00:00,165.815,166.825,165.06,165.51,6135.0,,,,,,,,166.5531835882297,"rgba(239, 83, 80, 0.5)",,166.5531835882297,,35.19408046302823,-17.880025269063694,False,False,False,True,False,,,,169.219375,162.38416666666666,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5777.0,-558.098344340668,False,False,False,False,864.7574455346954,False,False,False,False
2024-12-23 15:00:00+00:00,165.34,165.35,164.725,164.725,143.0,,,,,,,,165.73963752370827,"rgba(239, 83, 80, 0.5)",,165.73963752370827,,33.510415327260546,-17.880025269063694,False,False,False,True,False,,,,168.28020833333332,161.79479166666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5920.0,-641.2286025679443,False,False,False,False,853.5674076194288,False,False,False,False
2024-12-23 16:00:00+00:00,164.725,164.725,164.725,164.725,0.0,,,,,,,,165.73963752370827,"rgba(239, 83, 80, 0.5)",,165.73963752370827,,32.387971903415426,-17.880025269063694,False,False,False,True,False,,,,167.56354166666665,161.88645833333334,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5920.0,-723.0700195823947,False,False,False,False,840.3338044005229,False,False,False,False
2024-12-23 17:00:00+00:00,164.725,164.725,164.725,164.725,0.0,,,,,,,,165.73963752370827,"rgba(239, 83, 80, 0.5)",,165.73963752370827,,31.63967628751868,-13.635720836972382,False,False,False,True,False,,,,167.24479166666666,162.20520833333333,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5920.0,-803.6425774183265,False,False,False,False,827.3053733245458,False,False,False,False
2024-12-23 18:00:00+00:00,164.725,164.725,164.725,164.725,0.0,,,,,,,,165.73963752370827,"rgba(239, 83, 80, 0.5)",,165.73963752370827,,31.140812543587515,-14.511974782731812,False,False,False,True,False,,,,166.85312499999998,162.596875,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5920.0,-882.9659483110656,False,False,False,False,814.4789334280413,False,False,False,False
2024-12-23 19:00:00+00:00,164.725,164.725,164.725,164.725,0.0,,,,,,,,165.73963752370827,"rgba(239, 83, 80, 0.5)",,165.73963752370827,,30.80823671430007,-15.226711265207825,False,False,False,True,False,,,,166.68541666666664,162.76458333333335,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5920.0,-961.0594995000413,False,False,False,False,801.8513530648158,False,False,False,False
2024-12-23 20:00:00+00:00,164.725,164.725,164.725,164.725,0.0,,,,,,,,165.73963752370827,"rgba(239, 83, 80, 0.5)",,165.73963752370827,,30.586519494775104,-15.829441661640665,False,False,False,True,False,,,,166.42708333333331,163.02291666666667,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5920.0,-1037.942297957405,False,False,False,False,789.4195491413303,False,False,False,False
2024-12-24 15:00:00+00:00,166.77,168.51,166.64,168.51,411.0,,,,,,,,167.58866116146868,"rgba(239, 83, 80, 0.5)",,167.58866116146868,,42.8385702824141,-11.583463652969627,False,False,False,True,True,,,,166.42708333333331,165.43125,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5509.0,-1107.2610220200806,False,False,False,False,783.5525793872011,False,False,False,False
2024-12-24 16:00:00+00:00,168.51,169.29,167.96,168.66,644.0,,,,,,,,168.0375877635897,"rgba(38, 166, 154, 0.5)",,168.0375877635897,,51.25905434930516,-4.364463494104001,False,False,True,False,True,,,,170.890625,166.359375,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4865.0,-1165.5205410585288,False,False,False,False,781.388973505229,False,False,False,False
2024-12-24 17:00:00+00:00,168.66,169.56,168.46,169.18,830.0,,,,,,,,168.4302875236887,"rgba(38, 166, 154, 0.5)",,168.4302875236887,,57.75466575028729,0.9375777793800069,False,False,True,False,True,,,,171.17249999999999,166.8475,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4035.0,-1210.0085946855284,False,False,False,False,782.1426328307293,False,False,False,False
2024-12-24 18:00:00+00:00,169.18,169.18,169.18,169.18,0.0,,,,,,,,168.4302875236887,"rgba(38, 166, 154, 0.5)",,168.4302875236887,,62.08507335094204,4.343743257206775,False,False,True,False,True,,,,171.21333333333334,167.14666666666668,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4035.0,-1253.806911046993,False,False,False,False,770.0163904612606,False,False,False,False
2024-12-24 19:00:00+00:00,169.18,169.18,169.18,169.18,0.0,,,,,,,,168.4302875236887,"rgba(38, 166, 154, 0.5)",,168.4302875236887,,64.97201175137855,6.660126062739131,False,False,True,False,True,,,,171.00604166666668,167.35395833333334,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4035.0,-1296.926183743939,False,False,False,False,758.0781518494581,False,False,False,False
2024-12-24 20:00:00+00:00,169.18,169.18,169.18,169.18,0.0,,,,,,,,168.4302875236887,"rgba(38, 166, 154, 1.0)",,168.4302875236887,,66.89663735166954,8.35960894980795,True,False,True,False,True,,,,170.63833333333332,167.7216666666667,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4035.0,-1339.3769405851183,False,False,False,False,746.3250022083812,False,False,False,False
2024-12-25 15:00:00+00:00,169.18,169.18,169.18,169.18,0.0,,,,,,,,168.4302875236887,"rgba(38, 166, 154, 1.0)",,168.4302875236887,,68.17972108519687,9.711774109594813,True,False,True,False,True,,,,170.47479166666668,167.88520833333334,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4035.0,-1381.169546157442,False,False,False,False,734.7540719415846,False,False,False,False
2024-12-25 16:00:00+00:00,169.18,169.18,169.18,169.18,0.0,,,,,,,,168.4302875236887,"rgba(38, 166, 154, 1.0)",,168.4302875236887,,69.03511024088176,10.8645543415414,True,False,True,False,True,,,,170.47479166666668,167.88520833333334,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4035.0,-1422.3142043565515,False,False,False,False,723.3625359424902,False,False,False,False
