date,Open,High,Low,Close,Volume,aVWAP_peak_852,aVWAP_peak_842,aVWAP_peak_830,aVWAP_peak_816,aVWAP_peak_804,aVWAP_peak_768,aVWAP_peak_766,aVWAP_peak_745,aVWAP_peak_713,aVWAP_peak_684,aVWAP_peak_649,aVWAP_peak_620,aVWAP_peak_597,aVWAP_peak_582,aVWAP_peak_569,aVWAP_peak_534,aVWAP_peak_505,aVWAP_peak_479,aVWAP_peak_446,aVWAP_peak_425,aVWAP_peak_414,aVWAP_peak_389,aVWAP_peak_314,aVWAP_peak_301,aVWAP_peak_258,aVWAP_peak_245,aVWAP_valley_878,aVWAP_valley_865,aVWAP_valley_791,aVWAP_valley_761,aVWAP_valley_725,aVWAP_valley_708,aVWAP_valley_666,aVWAP_valley_625,aVWAP_valley_600,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,42.75,42.81,42.44,42.44,11329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11329.0,False,False,False,False
2024-12-19 16:00:00+00:00,42.455,42.52,42.26,42.43,4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-4156.0,-64.43410852713178,False,False,False,False,11217.790697674418,False,False,False,False
2024-12-19 17:00:00+00:00,42.42,42.49,42.19,42.24,6028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10184.0,-221.3266029685716,False,False,False,False,11137.328826392644,False,False,False,False
2024-12-19 18:00:00+00:00,42.24,42.465,42.165,42.34,8086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2098.0,-250.4223145504542,False,False,False,False,11090.021402727642,False,False,False,False
2024-12-19 19:00:00+00:00,42.355,42.385,42.18,42.21,6430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8528.0,-378.7568523093619,False,False,False,False,11017.773008886903,False,False,False,False
2024-12-19 20:00:00+00:00,42.215,42.395,42.215,42.29,17776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9248.0,-229.5048080875113,False,False,False,False,11122.551721927415,False,False,False,False
2024-12-20 15:00:00+00:00,42.19,42.635,42.165,42.575,5914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15162.0,9.123173433225304,False,False,False,False,11041.79898205257,False,False,False,False
2024-12-20 16:00:00+00:00,42.56,42.78,42.52,42.735,5398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,20560.0,327.7414188063536,False,False,False,False,10954.298222640902,False,False,False,False
2024-12-20 17:00:00+00:00,42.735,42.735,42.535,42.54,4311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16249.0,574.5826371194333,False,False,False,False,10851.301350972051,False,False,False,False
2024-12-20 18:00:00+00:00,42.535,42.55,42.26,42.3,3928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12321.0,756.6976349935507,False,False,False,False,10743.963345530625,False,False,False,False
2024-12-20 19:00:00+00:00,42.33,42.465,42.24,42.255,9663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,2658.0,786.1751910401622,False,False,False,False,10727.20422389449,False,False,False,False
2024-12-20 20:00:00+00:00,42.255,42.32,42.075,42.175,43661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-41003.0,138.28100203178758,False,False,False,False,11237.80570879535,False,False,False,False
2024-12-23 15:00:00+00:00,42.175,42.2,42.085,42.1,1182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42185.0,-517.8938972245192,False,False,False,False,11081.901744317902,False,False,False,False
2024-12-23 16:00:00+00:00,42.1,42.1,42.1,42.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42185.0,-1163.8955422287902,False,False,False,False,10910.089314173438,False,False,False,False
2024-12-23 17:00:00+00:00,42.1,42.1,42.1,42.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42185.0,-1799.88165785315,False,False,False,False,10740.940642635866,False,False,False,False
2024-12-23 18:00:00+00:00,42.1,42.1,42.1,42.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42185.0,-2426.0075236228686,False,False,False,False,10574.414431122132,False,False,False,False
2024-12-23 19:00:00+00:00,42.1,42.1,42.1,42.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42185.0,-3042.4260116287155,False,False,False,False,10410.470021337293,False,False,False,False
2024-12-23 20:00:00+00:00,42.1,42.1,42.1,42.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-42185.0,-3649.287623851526,False,False,False,False,10249.067385347567,False,False,False,False
2024-12-24 15:00:00+00:00,42.615,42.79,42.615,42.69,2678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-39507.0,-4205.22114906313,False,False,False,False,10131.686495652257,False,False,False,False
2024-12-24 16:00:00+00:00,42.69,42.77,42.635,42.71,4046.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-35461.0,-4689.806867682306,False,False,False,False,10037.334767037491,False,False,False,False
2024-12-24 17:00:00+00:00,42.7,42.805,42.66,42.72,8557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26904.0,-5034.212962756998,False,False,False,False,10014.383840416755,False,False,False,False
2024-12-24 18:00:00+00:00,42.72,42.72,42.72,42.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26904.0,-5373.279428450688,False,False,False,False,9859.122075449053,False,False,False,False
2024-12-24 19:00:00+00:00,42.72,42.72,42.72,42.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26904.0,-5707.0890497150185,False,False,False,False,9706.267469628137,False,False,False,False
2024-12-24 20:00:00+00:00,42.72,42.72,42.72,42.72,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26904.0,-6035.72332801401,False,False,False,False,9555.782702657158,False,False,False,False
