date,Open,High,Low,Close,Volume,aVWAP_peak_599,aVWAP_peak_551,aVWAP_peak_502,aVWAP_peak_501,aVWAP_peak_467,aVWAP_peak_435,aVWAP_peak_395,aVWAP_peak_371,aVWAP_peak_361,aVWAP_peak_344,aVWAP_valley_615,aVWAP_valley_567,aVWAP_valley_566,aVWAP_valley_555,aVWAP_valley_541,aVWAP_valley_487,aVWAP_valley_459,aVWAP_valley_458,aVWAP_valley_433,aVWAP_valley_423,aVWAP_valley_422,aVWAP_valley_421,aVWAP_valley_399,aVWAP_valley_387,aVWAP_valley_347,aVWAP_valley_315,aVWAP_valley_298,aVWAP_valley_297,aVWAP_valley_272,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,33.595,33.595,33.41,33.41,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,167.0,False,False,False,False
2023-10-31 16:00:00+00:00,33.93,33.93,33.78,33.78,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8.0,0.12403100775193798,False,False,False,False,164.53488372093022,False,False,False,False
2023-11-01 16:00:00+00:00,33.78,33.78,33.29,33.49,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-131.0,-1.9088997055465418,False,False,False,False,164.13899405083828,False,False,False,False
2023-11-02 16:00:00+00:00,34.0,34.1,34.0,34.09,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-114.0,-3.646746221739619,False,False,False,False,161.8577693368718,False,False,False,False
2023-11-03 16:00:00+00:00,34.09,34.09,34.09,34.09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-114.0,-5.357649381092493,False,False,False,False,159.34834655645517,False,False,False,False
2023-11-06 16:00:00+00:00,34.06,34.49,34.06,34.16,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8.0,-5.398616057354625,False,False,False,False,158.52124040829307,False,False,False,False
2023-11-06 20:00:00+00:00,34.16,34.16,34.16,34.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8.0,-5.438947591349127,False,False,False,False,156.0635467585521,False,False,False,False
2023-11-07 16:00:00+00:00,33.99,33.99,33.99,33.99,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8.0,-5.478653830242939,False,False,False,False,153.64395688632646,False,False,False,False
2023-11-07 20:00:00+00:00,33.99,33.99,33.6,33.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-41.0,-6.029372375510491,False,False,False,False,151.7735079423524,False,False,False,False
2023-11-08 16:00:00+00:00,33.71,33.71,32.82,32.82,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-286.0,-10.37000226116149,False,False,False,False,153.2188799122384,False,False,False,False
2023-11-08 20:00:00+00:00,32.82,32.82,32.82,32.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-286.0,-14.643335559438057,False,False,False,False,150.84339340197113,False,False,False,False
2023-11-09 16:00:00+00:00,32.01,32.01,32.01,32.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-286.0,-18.85041562828398,False,False,False,False,148.50473613992506,False,False,False,False
2023-11-09 20:00:00+00:00,32.01,32.01,32.01,32.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-286.0,-22.992269649550895,False,False,False,False,146.20233713000374,False,False,False,False
2023-11-10 16:00:00+00:00,32.01,33.6,32.01,33.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-285.0,-27.054405003821422,False,False,False,False,143.95113810473237,False,False,False,False
2023-11-10 20:00:00+00:00,33.6,33.6,33.6,33.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-285.0,-31.053561515390083,False,False,False,False,141.7193375139613,False,False,False,False
2023-11-13 16:00:00+00:00,33.88,34.05,33.825,33.825,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-281.0,-34.92870009654683,False,False,False,False,139.58415398661305,False,False,False,False
2023-11-13 20:00:00+00:00,33.825,33.825,33.825,33.825,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-281.0,-38.74375900977866,False,False,False,False,137.4200585759679,False,False,False,False
2023-11-14 16:00:00+00:00,32.83,33.44,32.66,33.44,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-303.0,-42.840754994123174,False,False,False,False,135.63060030347228,False,False,False,False
2023-11-14 20:00:00+00:00,33.44,33.605,33.44,33.605,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-273.0,-46.40911538181118,False,False,False,False,133.99291657783706,False,False,False,False
2023-11-15 16:00:00+00:00,33.605,33.605,33.45,33.45,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-283.0,-50.077191112325735,False,False,False,False,132.07054577818067,False,False,False,False
2023-11-15 20:00:00+00:00,33.45,33.52,33.45,33.52,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-269.0,-53.47134318810363,False,False,False,False,130.23999468084455,False,False,False,False
2023-11-16 16:00:00+00:00,33.52,33.52,33.52,33.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-269.0,-56.81287275107877,False,False,False,False,128.22076995711052,False,False,False,False
2023-11-16 20:00:00+00:00,33.52,33.52,33.52,33.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-269.0,-60.102595654162826,False,False,False,False,126.2328510430468,False,False,False,False
2023-11-17 16:00:00+00:00,33.52,33.52,33.52,33.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-269.0,-63.341315101385106,False,False,False,False,124.27575257726312,False,False,False,False
2023-11-17 20:00:00+00:00,33.52,33.52,33.52,33.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-269.0,-66.52982184399929,False,False,False,False,122.34899672335206,False,False,False,False
2023-11-20 16:00:00+00:00,33.52,33.52,33.52,33.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-269.0,-69.66889437354969,False,False,False,False,120.45211305322256,False,False,False,False
2023-11-20 20:00:00+00:00,33.52,33.52,33.52,33.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-269.0,-72.75929911194427,False,False,False,False,118.58463843224236,False,False,False,False
2023-11-21 16:00:00+00:00,33.25,33.25,33.185,33.185,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-321.0,-76.60799214896839,False,False,False,False,117.55231845654868,False,False,False,False
