date,Close,High,Low,Open,Volume,aVWAP_peak_864,aVWAP_peak_811,aVWAP_peak_782,aVWAP_peak_739,aVWAP_peak_737,aVWAP_peak_706,aVWAP_peak_686,aVWAP_peak_660,aVWAP_peak_659,aVWAP_peak_635,aVWAP_peak_602,aVWAP_peak_564,aVWAP_peak_551,aVWAP_peak_521,aVWAP_peak_482,aVWAP_peak_481,aVWAP_peak_450,aVWAP_peak_428,aVWAP_peak_411,aVWAP_peak_382,aVWAP_peak_321,aVWAP_peak_320,aVWAP_peak_263,aVWAP_peak_231,aVWAP_peak_214,aVWAP_peak_191,aVWAP_peak_155,aVWAP_peak_106,aVWAP_peak_72,aVWAP_peak_44,aVWAP_peak_12,aVWAP_valley_877,aVWAP_valley_876,aVWAP_valley_817,aVWAP_valley_791,aVWAP_valley_751,aVWAP_valley_722,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_638,aVWAP_valley_617,aVWAP_valley_616,aVWAP_valley_585,aVWAP_valley_538,aVWAP_valley_513,aVWAP_valley_489,aVWAP_valley_460,aVWAP_valley_440,aVWAP_valley_422,aVWAP_valley_408,aVWAP_valley_388,aVWAP_valley_374,aVWAP_valley_345,aVWAP_valley_296,aVWAP_valley_281,aVWAP_valley_241,aVWAP_valley_183,aVWAP_valley_167,aVWAP_valley_132,aVWAP_valley_90,aVWAP_valley_18,aVWAP_OB_bull_877,aVWAP_OB_bull_791,aVWAP_OB_bull_751,aVWAP_OB_bull_585,aVWAP_OB_bull_538,aVWAP_OB_bull_460,aVWAP_OB_bear_521,aVWAP_OB_bear_428,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-18 00:00:00+00:00,0.8111,0.818899,0.782001,0.8148,598699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-19 00:00:00+00:00,0.9034,0.92,0.8202,0.83,1533846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,
2022-01-20 00:00:00+00:00,0.88,0.929,0.8707,0.92,768387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8932333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8932333333333333,0.8932333333333333,,#000000,,0.8932333333333333,
2022-01-21 00:00:00+00:00,0.8225,0.8997,0.8019,0.89,638821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8696877623398009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8696877623398009,0.8696877623398009,,#000000,,0.8696877623398009,
2022-01-24 00:00:00+00:00,0.7997,0.82,0.755,0.82,683869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84413892048611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84413892048611,0.84413892048611,,#000000,,0.84413892048611,
2022-01-25 00:00:00+00:00,0.805,0.8198,0.78,0.784,321289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8384734090238933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8384734090238933,0.8384734090238933,,#000000,,0.8384734090238933,
2022-01-26 00:00:00+00:00,0.7705,0.81495,0.7701,0.8115,538987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8287413783158663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8287413783158663,0.8287413783158663,,#000000,,0.8287413783158663,
2022-01-27 00:00:00+00:00,0.74,0.779,0.74,0.779,846377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8118613577365076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8118613577365076,0.8118613577365076,,#000000,,0.8118613577365076,
2022-01-28 00:00:00+00:00,0.7299,0.754,0.7,0.754,825741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7968779640699957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7279666666666667,,,,,,,,,0.7624223153683312,0.7968779640699957,0.7279666666666667,#000000,,0.7624223153683312,
2022-01-31 00:00:00+00:00,0.7386,0.7499,0.7186,0.72,432300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7916468660104793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7306240681345044,,,,,,,,,0.7611354670724919,0.7916468660104793,0.7306240681345044,#000000,,0.7611354670724919,
2022-02-01 00:00:00+00:00,0.75,0.7611,0.7411,0.745,287813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7894432052127062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7343680879091212,,,,,,,,,0.7619056465609138,0.7894432052127062,0.7343680879091212,#000000,,0.7619056465609138,
2022-02-02 00:00:00+00:00,0.731,0.7799,0.73,0.7799,378581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7866329383924907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7368465205631783,,,,,,,,,0.7617397294778345,0.7866329383924907,0.7368465205631783,#000000,,0.7617397294778345,
2022-02-03 00:00:00+00:00,0.7033,0.7362,0.7017,0.7183,555260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7801847156411003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7316709532691185,,,,,,,,,0.7559278344551094,0.7801847156411003,0.7316709532691185,#000000,,0.7559278344551094,
2022-02-04 00:00:00+00:00,0.7101,0.72,0.7071,0.71,314882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7769469740082393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7294995776701327,,,,,,,,,0.753223275839186,0.7769469740082393,0.7294995776701327,#000000,,0.753223275839186,
2022-02-07 00:00:00+00:00,0.7419,0.75,0.71,0.71,410168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7744294146164987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7300713101978473,,,,,,,,,0.752250362407173,0.7744294146164987,0.7300713101978473,#000000,,0.752250362407173,
2022-02-08 00:00:00+00:00,0.7434,0.75,0.73,0.73,163293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7736706659379242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7306076316241088,,,,,,,,,0.7521391487810165,0.7736706659379242,0.7306076316241088,#000000,,0.7521391487810165,
2022-02-09 00:00:00+00:00,0.7389,0.78,0.7385,0.745,366756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7726382505142589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7327541843539429,,,,,,,,,0.752696217434101,0.7726382505142589,0.7327541843539429,#000000,,0.752696217434101,
2022-02-10 00:00:00+00:00,0.728,0.77,0.7229,0.74,324801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7713014729079767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7333579116882349,,,,,,,,,0.7523296922981058,0.7713014729079767,0.7333579116882349,#000000,,0.7523296922981058,
2022-02-11 00:00:00+00:00,0.767,0.7749,0.731101,0.7315,585664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7703556917466868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7364227478786436,,,,,,,,,0.7533892198126653,0.7703556917466868,0.7364227478786436,#000000,,0.7533892198126653,
2022-02-14 00:00:00+00:00,0.7971,0.8099,0.782,0.795,594182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7720636872060221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7432169443371281,,,,,,,,,0.7576403157715752,0.7720636872060221,0.7432169443371281,#000000,,0.7576403157715752,
2022-02-15 00:00:00+00:00,0.7897,0.7971,0.752501,0.79,287864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7723014886120357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7451204841677214,,,,,,,,,0.7587109863898786,0.7723014886120357,0.7451204841677214,#000000,,0.7587109863898786,
2022-02-16 00:00:00+00:00,0.81,0.81,0.78,0.78,309623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7731916184112955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7480315977415974,,,,,,,,,0.7606116080764465,0.7731916184112955,0.7480315977415974,#000000,,0.7606116080764465,
2022-02-17 00:00:00+00:00,0.8284,0.83,0.7911,0.83,547630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7755208561041816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7539044163656541,,,,,,,,,0.7647126362349179,0.7755208561041816,0.7539044163656541,#000000,,0.7647126362349179,
2022-02-18 00:00:00+00:00,0.7883,0.81,0.7738,0.8001,342571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7760149182577492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7557781874619421,,,,,,,,,0.7658965528598456,0.7760149182577492,0.7557781874619421,#000000,,0.7658965528598456,
2022-02-22 00:00:00+00:00,0.79,0.8197,0.770909,0.81,309850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7765159940560166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7574407420181304,,,,,,,,,0.7669783680370734,0.7765159940560166,0.7574407420181304,#000000,,0.7669783680370734,
2022-02-23 00:00:00+00:00,0.8,0.81,0.78,0.79,364607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7771720230749809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7593730368949755,,,,,,,,,0.7682725299849782,0.7771720230749809,0.7593730368949755,#000000,,0.7682725299849782,
2022-02-24 00:00:00+00:00,0.799,0.8475,0.7801,0.84,842002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793883048220027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7644283277774193,,,,,,,,,0.771908316299711,0.7793883048220027,0.7644283277774193,#000000,,0.771908316299711,
2022-02-25 00:00:00+00:00,0.805,0.805,0.7725,0.79,347063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7798023236188814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.765629759090357,,,,,,,,,0.7727160413546192,0.7798023236188814,0.765629759090357,#000000,,0.7727160413546192,
2022-02-28 00:00:00+00:00,0.7966,0.84,0.75,0.8302,619130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7805510863948274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7676400348961611,,,,,,,,,0.7740955606454942,0.7805510863948274,0.7676400348961611,#000000,,0.7740955606454942,
2022-03-01 00:00:00+00:00,0.87,0.87,0.8012,0.82,935071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.785012009784797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7749609440623351,,,,,,,,,0.779986476923566,0.785012009784797,0.7749609440623351,#000000,,0.779986476923566,
2022-03-02 00:00:00+00:00,0.8549,0.859899,0.8304,0.855,376050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7866767587894804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7775858740954594,,,,,,,,,0.7821313164424699,0.7866767587894804,0.7775858740954594,#000000,,0.7821313164424699,
2022-03-03 00:00:00+00:00,0.853,0.8634,0.821901,0.8624,314866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7879553637561345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7795767688545936,,,,,,,,,0.783766066305364,0.7879553637561345,0.7795767688545936,#000000,,0.783766066305364,
2022-03-04 00:00:00+00:00,0.889,0.89,0.8454,0.85,821538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7925717340299089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7862875391533859,,,,,,,,,0.7894296365916473,0.7925717340299089,0.7862875391533859,#000000,,0.7894296365916473,
2022-03-07 00:00:00+00:00,0.948,0.96,0.8983,0.91,1354977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8040871434016539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8018181820667442,,,,,,,,,0.802952662734199,0.8040871434016539,0.8018181820667442,#000000,,0.802952662734199,
2022-03-08 00:00:00+00:00,0.9965,1.06,0.9711,0.985,1866586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0091999999999999,0.8245866351210231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82783467552527,,,,,,,,,0.8872071035487643,0.9168933175605115,0.82783467552527,#000000,,0.8872071035487643,
2022-03-09 00:00:00+00:00,0.9823,1.01,0.9302,0.95,751987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9991393252609977,0.8303761577955974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8348745814026223,,,,,,,,,0.8881300214864057,0.9147577415282975,0.8348745814026223,#000000,,0.8881300214864057,
2022-03-10 00:00:00+00:00,1.04,1.04,0.99,0.995,859583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0051185734720736,0.8385514991889115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8446982094673972,,,,,,,,,0.8961227607094607,0.9218350363304926,0.8446982094673972,#000000,,0.8961227607094607,
2022-03-11 00:00:00+00:00,1.01,1.05,1.0,1.05,492898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.006965696521209,0.8428552052090491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8497858964131333,,,,,,,,,0.8998689327144639,0.9249104508651291,0.8497858964131333,#000000,,0.8998689327144639,
2022-03-14 00:00:00+00:00,0.8999,0.9707,0.8767,0.9657,827346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9912410481896742,0.8456468496482364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8528508505390463,,,,,,,,,0.896579582792319,0.9184439489189553,0.8528508505390463,#000000,,0.896579582792319,
2022-03-15 00:00:00+00:00,0.92,0.9264,0.8613,0.9,446617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9836903603172306,0.8467994827626472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8540670176969212,,,,,,,,,0.8948522869255996,0.9152449215399389,0.8540670176969212,#000000,,0.8948522869255996,
2022-03-16 00:00:00+00:00,0.92,0.928,0.88,0.9022,667131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975299860321494,0.8486354996038743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8560152861767945,,,,,,,,,0.8933168820340542,0.9119676799626841,0.8560152861767945,#000000,,0.8933168820340542,
2022-03-17 00:00:00+00:00,0.964,0.98,0.941,0.945,706608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9738444019691918,0.8520445018820523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8598181470781042,,,,,,,,,0.895235683643116,0.912944451925622,0.8598181470781042,#000000,,0.895235683643116,
2022-03-18 00:00:00+00:00,0.969,0.9885,0.9501,0.97,401635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9735786967705929,0.8540190277225123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8620111434049195,,,,,,,,,0.8965362892993416,0.9137988622465526,0.8620111434049195,#000000,,0.8965362892993416,
2022-03-21 00:00:00+00:00,0.975,1.0,0.9651,0.969,561967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.974057082616428,0.8569222256642457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865231620810061,,,,,,,,,0.8987369763635783,0.9154896541403368,0.865231620810061,#000000,,0.8987369763635783,
2022-03-22 00:00:00+00:00,0.9451,0.97,0.93,0.959,440795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97264564164072,0.8585453877037401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8669737055730469,,,,,,,,,0.8993882449725024,0.9155955146722301,0.8669737055730469,#000000,,0.8993882449725024,
2022-03-23 00:00:00+00:00,0.97,0.98,0.9451,0.9692,315524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9723576024270197,0.8598814216107481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8684228285159702,,,,,,,,,0.9002206175179127,0.9161195120188839,0.8684228285159702,#000000,,0.9002206175179127,
2022-03-24 00:00:00+00:00,0.9698,0.99,0.9531,0.9866,539409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9722730928528214,0.8622140341154869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8709496506628709,,,,,,,,,0.9018122592103931,0.9172435634841541,0.8709496506628709,#000000,,0.9018122592103931,
2022-03-25 00:00:00+00:00,0.9538,0.9698,0.9301,0.9599,401860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9713619843441619,0.8635851859668058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8723969173636549,,,,,,,,,0.9024480292248741,0.9174735851554838,0.8723969173636549,#000000,,0.9024480292248741,
2022-03-28 00:00:00+00:00,0.92,0.9499,0.89,0.94,416086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9691564561289953,0.8644702499127276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8732685411150646,,,,,,,,,0.9022984157189291,0.9168133530208614,0.8732685411150646,#000000,,0.9022984157189291,
2022-03-29 00:00:00+00:00,0.915,0.9199,0.87,0.87,708404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9645590276589717,0.865437621214182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8741266345254434,,,,,,,,,0.9013744277995324,0.9149983244365769,0.8741266345254434,#000000,,0.9013744277995324,
2022-03-30 00:00:00+00:00,0.93,0.95,0.91,0.91,366924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9633817820126708,0.8662965155945889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8749886252117898,,,,,,,,,0.9015556409396832,0.9148391488036298,0.8749886252117898,#000000,,0.9015556409396832,
2022-03-31 00:00:00+00:00,0.94,0.95,0.922,0.9281,235221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9628251021366218,0.8668972128368654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8755991780085023,,,,,,,,,0.9017738309939966,0.9148611574867436,0.8755991780085023,#000000,,0.9017738309939966,
2022-04-01 00:00:00+00:00,0.939,0.945,0.921,0.942,195287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9623400151206924,0.8673719966972112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.876078245324315,,,,,,,,,0.9019300857140728,0.9148560059089519,0.876078245324315,#000000,,0.9019300857140728,
2022-04-04 00:00:00+00:00,0.9274,0.9599,0.9114,0.9411,436554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9612357282714101,0.868377553310566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8770845355821671,,,,,,,,,0.9022326057213811,0.9148066407909881,0.8770845355821671,#000000,,0.9022326057213811,
2022-04-05 00:00:00+00:00,0.9098,0.9495,0.8932,0.93,471846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.959531676103287,0.8691790057577473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8778436095800145,,,,,,,,,0.902184763813683,0.9143553409305172,0.8778436095800145,#000000,,0.902184763813683,
2022-04-06 00:00:00+00:00,0.8939,0.9199,0.89,0.9098,264905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9582844456746855,0.8694702556340741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8780880170912492,,,,,,,,,0.9019475728000029,0.9138773506543798,0.8780880170912492,#000000,,0.9019475728000029,
2022-04-07 00:00:00+00:00,0.91,0.9224,0.89,0.8964,445442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9565188226435837,0.8700414617969398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8785945992185882,,,,,,,,,0.9017182945530372,0.9132801422202617,0.8785945992185882,#000000,,0.9017182945530372,
2022-04-08 00:00:00+00:00,0.92,0.9432,0.9101,0.9101,511916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552868678597737,0.8709652082899174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8794853089200528,,,,,,,,,0.9019124616899146,0.9131260380748456,0.8794853089200528,#000000,,0.9019124616899146,
2022-04-11 00:00:00+00:00,0.9327,0.9525,0.9214,0.94,576898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9544675837208464,0.8721777701001643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8806863466990756,,,,,,,,,0.9024439001733621,0.9133226769105054,0.8806863466990756,#000000,,0.9024439001733621,
2022-04-12 00:00:00+00:00,0.9669,0.97,0.935,0.94,701388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9546035530365392,0.8740779016557275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8826316713390121,,,,,,,,,0.9037710420104262,0.9143407273461334,0.8826316713390121,#000000,,0.9037710420104262,
2022-04-13 00:00:00+00:00,0.9622,0.9799,0.9499,0.975,473539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9548985330873038,0.8754129843635199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8840030480715031,,,,,,,,,0.9047715218407756,0.9151557587254118,0.8840030480715031,#000000,,0.9047715218407756,
2022-04-14 00:00:00+00:00,0.9593,0.9601,0.93,0.96,567768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9547135879684232,0.8767140252375046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8853063160512851,,,,,,,,,0.905577976419071,0.915713806602964,0.8853063160512851,#000000,,0.905577976419071,
2022-04-18 00:00:00+00:00,0.952,0.985,0.95,0.9693,510548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9623333333333335,0.9549542812001218,0.878039751865764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8866542526503068,,,,,,,,,0.9204954047623816,0.9317757887997398,0.8866542526503068,#000000,,0.9204954047623816,
2022-04-19 00:00:00+00:00,0.9174,0.95,0.9031,0.9498,552594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.942148760623385,0.9539144265507552,0.878789068832149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8873391641077215,,,,,,,,,0.9155478550285028,0.9249507520020964,0.8873391641077215,#000000,,0.9155478550285028,
2022-04-20 00:00:00+00:00,0.89,0.92,0.876,0.9174,796737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9220939166831105,0.9512491846325823,0.8791731205051591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8875478258404252,,,,,,,,,0.9100160119153192,0.9175054072736173,0.8875478258404252,#000000,0.08697186449889639,0.9100160119153192,-0.23014353010188943
2022-04-21 00:00:00+00:00,0.8362,0.89,0.81,0.8802,820805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8986108242025791,0.9465100557445065,0.8783843065913233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8864441395825372,,,,,,,,,0.9024873315302364,0.9078350621794696,0.8864441395825372,"rgba(239, 83, 80, 0.5)",0.08698340873174938,0.9024873315302364,-0.7620686806453143
