date,Close,High,Low,Open,Volume,aVWAP_peak_162,aVWAP_peak_150,aVWAP_peak_121,aVWAP_peak_115,aVWAP_peak_91,aVWAP_peak_80,aVWAP_peak_58,aVWAP_peak_45,aVWAP_peak_12,aVWAP_valley_171,aVWAP_valley_154,aVWAP_valley_129,aVWAP_valley_108,aVWAP_OB_bull_171,aVWAP_OB_bull_154,aVWAP_OB_bull_4,aVWAP_OB_bear_45,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,5.53,6.17,5.2,5.96,963450,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,963450.0,False,False,False,False
2022-01-07 00:00:00+00:00,5.57,6.088,5.31,5.6,500699,,,,,,,,,,,,,,,,,,,,#000000,,,,100.0,,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,500699,37088.81481481481,False,False,False,False,929172.1481481482,False,False,False,False
2022-01-14 00:00:00+00:00,5.53,5.86,5.2,5.53,558377,,,,,,,,,,,,,,,,,,,,#000000,,,,85.22167487684729,-16.502463054187203,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-57678,30069.050754458156,False,False,False,False,901705.8408779149,False,False,False,False
2022-01-21 00:00:00+00:00,5.07,5.65,5.01,5.46,372958,,,,,,,,,,,,,,,,,,,,#000000,,,,62.7433448051355,-16.502463054187203,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-430636,-4057.2493014276297,False,False,False,False,862539.3341462176,False,False,False,False
2022-01-28 00:00:00+00:00,4.77,6.13,4.25,5.0,1800838,,,,,,,,,,,,,,,,5.05,,,,#000000,,5.05,,45.98296838297288,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2231474,-169051.08268650706,False,False,False,False,932042.9390242755,False,False,False,False
2022-02-04 00:00:00+00:00,5.41,5.79,4.757,4.9,625892,,,,,,,,,,,,,,,,5.119379349165338,,,,#000000,,5.119379349165338,,46.68795799997185,-16.502463054187203,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1605582,-275460.78026528435,False,False,False,False,909365.0916891439,False,False,False,False
2022-02-11 00:00:00+00:00,6.15,6.58,5.41,5.49,665626,,,,,,,,,,,,,,,,5.318976856049778,,,,#000000,,5.318976856049778,,52.55695292685378,-16.502463054187203,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-939956,-324682.6483937818,False,False,False,False,891310.3441566147,False,False,False,False
2022-02-18 00:00:00+00:00,6.19,6.61,5.84,6.11,421847,,,,,,,,,,,,,,,,5.426335934871529,,,,#000000,,5.819834634102431,,56.942550542445744,-16.502463054187203,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-518109,-339010.5262905387,False,False,False,False,856535.2816264952,False,False,False,False
2022-02-25 00:00:00+00:00,5.92,6.15,5.35,6.1,333818,,,,,,,,,,,,,,,,5.45932984114865,,,,#000000,,5.746508283704813,,57.55280324835152,-16.502463054187203,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-851927,-377004.33915790624,False,False,False,False,817815.4829874955,False,False,False,False
2022-03-04 00:00:00+00:00,6.09,6.315,5.8,5.85,248916,,,,,,,,,,,,,,,,5.496330828291152,,,,#000000,,5.769301161287917,,58.931410248240496,-16.502463054187203,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.2270091105124366,0.2270091105124366,False,False,False,False,-603011,-393745.57329435763,False,False,False,False,775674.7805439773,False,False,False,False
2022-03-11 00:00:00+00:00,5.31,6.1063,4.7,6.05,730091,,,,,,,,,,,,,,,,5.477540837916553,,,,#000000,,5.6188748424746535,,54.857121556674,-16.502463054187203,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.19657161213764002,0.015218749187398295,False,False,False,False,-1333102,-463327.5308281089,False,False,False,False,772298.2042073864,False,False,False,False
2022-03-18 00:00:00+00:00,7.05,7.255,5.12,5.3,591445,,,,,,,,,,,,,,,,5.58641694270077,,,,#000000,,5.764185291540427,,58.336793236740554,-16.502463054187203,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3162220496263236,0.16572039940686095,False,False,False,False,-741657,-483944.5285445453,False,False,False,False,758901.6705623948,False,False,False,False
2022-03-25 00:00:00+00:00,6.82,7.4,6.69,7.26,582097,,,,,,,,,6.97,,,,,,,5.720634116553372,,6.97,,#000000,,6.2794525291396655,,59.785183741450524,-16.502463054187203,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,0.3428282144877624,0.2542743069473117,False,False,False,False,-1323754,-546152.6375412457,False,False,False,False,745805.0282985137,False,False,False,False
2022-04-01 00:00:00+00:00,4.15,7.3699,4.0,6.87,5091958,,,,,,,,,5.357622090621258,,,,,,,5.469383695237611,,5.357622090621258,,#000000,,5.45150905586222,,53.52909387425211,-16.502463054187203,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.15513179761636356,0.04957125466547406,False,False,False,False,-6415712,-980934.8125381904,False,False,False,False,1067742.285461587,False,False,False,False
2022-04-08 00:00:00+00:00,3.62,4.09,3.51,3.96,3428913,,,,,,,,,4.748294955161877,,,,,,,5.061028475215831,,4.748294955161877,,#000000,,4.933519690794099,,48.206949296878484,-16.502463054187203,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.14662849987495993,False,False,False,False,-9844625,-1637504.45605388,False,False,False,False,1242643.8198718398,False,False,False,False
2022-04-15 00:00:00+00:00,3.52,3.8,3.22,3.47,1166145,,,,,,,,,4.608054574080547,,,,,,,4.945979738512137,,4.608054574080547,,#000000,,4.802812178433072,,44.24897252651137,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.24472837714517692,False,False,False,False,-11010770,-2331820.4222721113,False,False,False,False,1236977.2406220739,False,False,False,False
2022-04-22 00:00:00+00:00,3.02,3.58,2.94,3.5,1036696,,,,,,,,,4.477107866531267,,,,,,,4.836511114926587,,4.477107866531267,,#000000,,4.680228128559599,,40.660855333964946,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.29377831578028546,False,False,False,False,-12047466,-3051497.8724741773,False,False,False,False,1222141.593168587,False,False,False,False
2022-04-29 00:00:00+00:00,2.72,3.14,2.58,2.95,1011958,,,,,,,,,4.34042157030031,,,,,,,4.721076787160074,,4.34042157030031,,#000000,,4.552105433541942,,37.66805868548864,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.31830328509783967,False,False,False,False,-13059424,-3792825.7337723863,False,False,False,False,1206572.438119062,False,False,False,False
2022-05-06 00:00:00+00:00,2.57,2.96,2.52,2.76,638961,,,,,,,,,4.258702269178865,,,,,,,4.650218318999612,,4.258702269178865,,#000000,,4.474607068192557,,35.31643959579632,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3305657697566168,False,False,False,False,-13698385,-4526570.8646040615,False,False,False,False,1164527.146406539,False,False,False,False
2022-05-13 00:00:00+00:00,2.66,2.72,2.1,2.52,1085993,,,,,,,,,4.1221775666838365,,,,,,,4.529857667117786,,4.1221775666838365,,#000000,,3.8815370001099687,,33.95311288084803,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.33669701208600533,False,False,False,False,-12612392,-5125520.578337094,False,False,False,False,1158709.8022282769,False,False,False,False
2022-05-20 00:00:00+00:00,3.46,3.7,2.6,2.72,1541511,,,,,,,,,4.036236023783527,,,,,,,4.436166102040983,,4.036236023783527,,#000000,,3.628130927504343,,35.55968345823652,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.22852456976749602,-0.2826107909267507,False,False,False,True,-11070881,-5565917.646608421,False,False,False,False,1187065.4465076637,False,False,False,False
2022-05-27 00:00:00+00:00,2.96,3.5,2.83,3.5,1052272,,,,,,,,,3.976807520862957,,,,,,,4.37225681980232,,3.976807520862957,,#000000,,3.5921724613671895,,35.80151115053626,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.2262762790915082,-0.2544435350091294,False,False,False,False,-12123153,-6051638.783896686,False,False,False,False,1177080.7467663554,False,False,False,False
2022-06-03 00:00:00+00:00,2.94,3.12,2.71,3.12,567623,,,,,,,,,3.942049803790296,,,,,,,4.335901922656989,,3.942049803790296,,#000000,,3.560082421776378,,35.93865988731073,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.2323187219261922,-0.2433811284676608,False,False,False,False,-12690776,-6543426.725830264,False,False,False,False,1131935.728487366,False,False,False,False
2022-06-10 00:00:00+00:00,2.85,3.13,2.72,2.95,596256,,,,,,,,,3.907144462269904,,,,,,,4.299028222385289,,3.907144462269904,,#000000,,3.5299347412997273,,35.868412673010425,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.0856766660500514,-0.1645288972588561,False,False,False,False,-13287032,-7042953.04243543,False,False,False,False,1092255.748599413,False,False,False,False
2022-06-17 00:00:00+00:00,2.29,2.75,2.15,2.75,1267608,,,,,,,,,3.8067304366114576,,,,,,,4.2005473340495385,,3.8067304366114576,,#000000,,3.4048357035617034,,34.822723022259986,-16.502463054187203,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.3161261770720064,-0.24032753716543126,False,False,False,False,-14554640,-7599374.298551324,False,False,False,False,1105244.8042587158,False,False,False,False
