date,Close,High,Low,Open,Volume,aVWAP_peak_161,aVWAP_peak_138,aVWAP_peak_125,aVWAP_peak_60,aVWAP_peak_33,aVWAP_valley_171,aVWAP_valley_145,aVWAP_valley_130,aVWAP_valley_112,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,31.65,31.8999,29.85,29.94,356174,,,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,33.31,34.7499,31.9901,32.26,610879,,,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,32.54,32.68,30.901,32.68,405856,,,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,33.17,33.6199,31.65,32.13,403314,,,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,35.0,35.26,32.46,32.9,552920,,,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,37.88,38.0086,34.52,34.91,567092,,,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,36.69,38.29,35.11,37.78,691340,,,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,34.91,36.1,33.53,35.69,717313,,,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,34.56,37.3164,33.7294,34.88,608753,,,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,25.88,33.1799,25.265,33.09,1266465,,,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,30.19,30.345,22.2301,22.9,699500,,,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,30.95,31.45,29.76,31.27,367433,,,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,30.73,31.9589,29.75,30.97,197659,,,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,30.71,32.1899,29.46,31.65,155626,,,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,31.45,31.51,30.08,30.66,150686,,,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,31.09,31.48,30.29,30.63,76376,,,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,34.75,35.07,31.09,31.09,284561,,,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,32.82,33.61,31.75,32.52,167482,,,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,36.17,36.381,32.45,32.9,288271,,,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,34.7141,35.29,33.77,34.9,159513,,,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,31.28,36.49,31.2,35.1,345316,,,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,32.9989,33.4663,30.2826,31.09,170160,,,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,34.31,34.31,32.64,32.8,83601,,,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,32.28,32.85,31.07,32.85,117668,,,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,31.99,34.0,31.53,31.71,140375,,,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,32.6,33.49,32.0,32.91,96076,,,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,34.39,35.48,33.01,33.01,114240,,,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,32.35,33.63,32.1,33.04,57936,,,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,33.5,33.75,32.49,32.78,51050,,,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,29.82,33.7516,29.82,33.7,78930,,,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,30.92,31.36,29.88,30.17,62630,,,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,33.58,33.78,31.27,31.27,64606,,,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,35.2819,35.42,33.0,33.13,187905,,,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,38.9,39.1,35.19,35.19,260644,,,,,37.73,,,,,37.73,,#000000
2022-08-26 00:00:00+00:00,35.6,37.0399,34.7501,36.5,198353,,,,,36.894520755763835,,,,,36.894520755763835,,#000000
2022-09-02 00:00:00+00:00,30.5,34.61,30.375,34.61,110543,,,,,35.91121570916881,,,,,35.91121570916881,,#000000
2022-09-09 00:00:00+00:00,25.85,28.02,25.7501,28.02,259215,,,,,32.980131082768736,,,,,32.980131082768736,,#000000
2022-09-16 00:00:00+00:00,28.735,28.99,26.89,26.89,73333,,,,,32.591948679618845,,,,,32.591948679618845,,#000000
2022-09-23 00:00:00+00:00,26.13,28.32,25.81,28.06,153726,,,,,31.74184915193396,,,,,31.74184915193396,,#000000
2022-09-30 00:00:00+00:00,26.0125,28.16,25.36,25.95,195049,,,,,30.926168774144998,,,,,30.926168774144998,,#000000
2022-10-07 00:00:00+00:00,27.21,27.71,25.38,25.38,50984,,,,,30.763270940952868,,,,,30.763270940952868,,#000000
2022-10-14 00:00:00+00:00,26.9436,27.4,26.0,26.38,12139,,,,,30.72648336547472,,,,,30.72648336547472,,#000000
2022-10-21 00:00:00+00:00,27.51,27.51,26.4092,26.7,21007,,,,,30.67009592779388,,,,,30.67009592779388,,#000000
2022-10-28 00:00:00+00:00,32.61,32.66,27.3,27.3,85097,,,,,30.681275930586562,,,,,30.681275930586562,,#000000
2022-11-04 00:00:00+00:00,30.37,31.95,30.04,31.95,21078,,,,,30.682817337233875,,,,,30.682817337233875,,#000000
2022-11-11 00:00:00+00:00,30.26,31.06,28.97,30.98,29351,,,,,30.671117992763104,,,,,30.671117992763104,,#000000
2022-11-18 00:00:00+00:00,28.9,30.72,28.68,29.76,16420,,,,,30.657449359343822,,,,,30.657449359343822,,#000000
