date,Close,High,Low,Open,Volume,aVWAP_peak_153,aVWAP_peak_106,aVWAP_peak_79,aVWAP_valley_166,aVWAP_valley_150,aVWAP_valley_137,Peaks_avg,Valleys_avg,color
2023-03-31 00:00:00+00:00,3.85,4.0,3.6985,4.0,53711,,,,,,,,,#000000
2023-04-07 00:00:00+00:00,3.965,3.965,3.7075,3.8135,46558,,,,,,,,,#000000
2023-04-14 00:00:00+00:00,3.875,3.955,3.8155,3.8705,13160,,,,,,,,,#000000
2023-04-21 00:00:00+00:00,3.74725,3.949,3.661,3.85,19499,,,,,,,,,#000000
2023-04-28 00:00:00+00:00,3.698,3.9,3.65,3.707,43378,,,,,,,,,#000000
2023-05-05 00:00:00+00:00,3.6605,3.8605,3.4708,3.8605,41424,,,,,,,,,#000000
2023-05-12 00:00:00+00:00,3.5935,3.731,3.462,3.5825,21197,,,,,,,,,#000000
2023-05-19 00:00:00+00:00,3.7635,3.771,3.5215,3.5545,18181,,,,,,,,,#000000
2023-05-26 00:00:00+00:00,3.64625,3.9,3.597,3.834,30054,,,,,,,,,#000000
2023-06-02 00:00:00+00:00,3.45,3.645,3.3972,3.645,29021,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2023-06-09 00:00:00+00:00,3.455,3.5,3.3895,3.5,23858,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2023-06-16 00:00:00+00:00,3.59,3.731,3.4,3.4,40767,,,,,,,,,"rgba(239, 83, 80, 0.5)"
2023-06-23 00:00:00+00:00,3.73,3.91,3.55,3.59,26945,,,,,,,,,#000000
2023-06-30 00:00:00+00:00,3.64,3.79,3.58,3.71,38599,,,,,,,,,#000000
2023-07-07 00:00:00+00:00,5.25,5.5,3.61,3.61,1711264,,,4.786666666666667,,,,4.786666666666667,,"rgba(38, 166, 154, 1.0)"
2023-07-14 00:00:00+00:00,5.12,5.44,4.93,5.3,941655,,,4.9203646989096415,,,,4.9203646989096415,,"rgba(38, 166, 154, 0.5)"
2023-07-21 00:00:00+00:00,5.27,5.4,4.88,5.16,285415,,,4.945908150673136,,,,4.945908150673136,,"rgba(38, 166, 154, 1.0)"
2023-07-28 00:00:00+00:00,4.06,5.36,4.06,5.35,287723,,,4.905544268643321,,,,4.905544268643321,,"rgba(239, 83, 80, 0.5)"
2023-08-04 00:00:00+00:00,4.17,4.6,4.04,4.23,300836,,,4.851333779240443,,,,4.851333779240443,,"rgba(239, 83, 80, 0.5)"
2023-08-11 00:00:00+00:00,3.675,4.295,3.5806,4.12,265697,,,4.781197476148665,,,,4.781197476148665,,"rgba(239, 83, 80, 1.0)"
2023-08-18 00:00:00+00:00,3.87,4.149,3.6,3.6,161624,,,4.744075937232195,,,,4.744075937232195,,"rgba(239, 83, 80, 1.0)"
2023-08-25 00:00:00+00:00,3.68,3.9,3.4466,3.9,93854,,,4.719301897481301,,,,4.719301897481301,,"rgba(239, 83, 80, 1.0)"
2023-09-01 00:00:00+00:00,3.29,3.9,3.09,3.6,322056,,,4.624041229386931,,,,4.624041229386931,,"rgba(255, 0, 0, 1.0)"
2023-09-08 00:00:00+00:00,3.23,3.589,3.15,3.43,53884,,,4.608194669976486,,,,4.608194669976486,,"rgba(255, 0, 0, 1.0)"
2023-09-15 00:00:00+00:00,3.09,3.3697,3.01,3.17,59710,,,4.588863233860827,,,,4.588863233860827,,"rgba(255, 26, 202, 1.0)"
2023-09-22 00:00:00+00:00,2.93,3.175,2.755,3.175,94193,,,4.555211319719118,,,,4.555211319719118,,"rgba(255, 26, 202, 1.0)"
2023-09-29 00:00:00+00:00,2.83,3.04,2.61,2.94,129805,,,4.507550471297192,,,,4.507550471297192,,"rgba(255, 26, 202, 1.0)"
2023-10-06 00:00:00+00:00,2.45,2.8,2.4001,2.77,111330,,,4.46232774817533,,,,4.46232774817533,,"rgba(255, 26, 202, 1.0)"
2023-10-13 00:00:00+00:00,2.52,2.6798,2.35,2.545,37766,,,4.447197997602816,,,,4.447197997602816,,"rgba(255, 26, 202, 1.0)"
2023-10-20 00:00:00+00:00,2.6699,2.6699,2.34,2.57,63569,,,4.422815428967797,,,,4.422815428967797,,"rgba(255, 26, 202, 1.0)"
2023-10-27 00:00:00+00:00,2.8379,3.3899,2.7,2.7,49508,,,4.408402181752281,,,,4.408402181752281,,"rgba(255, 0, 0, 1.0)"
2023-11-03 00:00:00+00:00,3.02,3.195,2.551,2.85,126246,,,4.371579701610468,,,,4.371579701610468,,"rgba(255, 0, 0, 1.0)"
2023-11-10 00:00:00+00:00,2.57,3.12,2.5,3.0,229679,,,4.30078556867864,,,,4.30078556867864,,"rgba(255, 26, 202, 1.0)"
2023-11-17 00:00:00+00:00,2.55,2.73,2.5,2.509,51694,,,4.2843718253882646,,,,4.2843718253882646,,"rgba(255, 26, 202, 1.0)"
2023-11-24 00:00:00+00:00,2.57,2.7199,2.52,2.61,19139,,,4.278409969134538,,,,4.278409969134538,,"rgba(255, 26, 202, 1.0)"
2023-12-01 00:00:00+00:00,2.6,2.63,2.5,2.5,42520,,,4.265106806127972,,,,4.265106806127972,,"rgba(255, 26, 202, 1.0)"
2023-12-08 00:00:00+00:00,2.93,3.29,2.6,2.74,86126,,,4.244451584986835,,,,4.244451584986835,,"rgba(255, 0, 0, 1.0)"
2023-12-15 00:00:00+00:00,3.089,3.2699,2.88,2.9278,90220,,,4.225737372649657,,,,4.225737372649657,,"rgba(239, 83, 80, 1.0)"
2023-12-22 00:00:00+00:00,3.1199,3.17,2.9131,3.1,141996,,,4.197176165369433,,,,4.197176165369433,,"rgba(239, 83, 80, 1.0)"
2023-12-29 00:00:00+00:00,3.06,3.3,3.0,3.076,59671,,,4.186126794546498,,,,4.186126794546498,,"rgba(239, 83, 80, 1.0)"
2024-01-05 00:00:00+00:00,3.82,4.0499,2.99,3.19,372875,,,4.152022580984067,,,,4.152022580984067,,#000000
2024-01-12 00:00:00+00:00,3.739,4.582,3.67,3.96,491070,,3.997,4.140628251609321,,,,4.068814125804661,,#000000
2024-01-19 00:00:00+00:00,3.575,3.7299,3.1511,3.72,191766,,3.8533047788927357,4.122344346728812,,,,3.987824562810774,,"rgba(239, 83, 80, 0.5)"
2024-01-26 00:00:00+00:00,3.54,3.7301,3.31,3.56,100874,,3.8112663584744357,4.1137284802876675,,,,3.9624974193810516,,"rgba(239, 83, 80, 0.5)"
2024-02-02 00:00:00+00:00,3.69,3.9,3.4,3.55,132145,,3.7899217028168577,4.105352710443372,,,,3.9476372066301146,,#000000
2024-02-09 00:00:00+00:00,4.24,4.35,3.4501,3.81,786850,,3.893179560052974,4.096182379843468,,,,3.994680969948221,,#000000
2024-02-16 00:00:00+00:00,4.08,4.35,3.8901,4.26,349829,,3.9295714746259987,4.09662876489818,,,,4.01310011976209,,#000000
2024-02-23 00:00:00+00:00,4.05,4.21,3.95,4.21,130483,,3.9379651496529804,4.096213791620725,,,,4.0170894706368525,,#000000
2024-03-01 00:00:00+00:00,4.04,4.24,3.95,3.99,133165,,3.945939560780054,4.095907781701826,,,,4.02092367124094,,#000000
2024-03-08 00:00:00+00:00,3.99,4.1299,3.9001,4.0,98070,,3.948406373388804,4.094890631087431,,,,4.021648502238118,,#000000
2024-03-15 00:00:00+00:00,3.99,4.13,3.84,3.99,95309,,3.9498594364113884,4.093704979005203,,,,4.021782207708296,,#000000
2024-03-22 00:00:00+00:00,3.916,4.0208,3.7,3.87,156835,,3.9456876272066617,4.089901682284096,,,,4.017794654745379,,#000000
2024-03-29 00:00:00+00:00,3.66,3.95,3.6,3.845,163078,,3.933640610622328,4.083515000687212,,,,4.00857780565477,,"rgba(239, 83, 80, 0.5)"
2024-04-05 00:00:00+00:00,3.45,3.8286,3.26,3.69,126937,,3.9155741840923564,4.075595396812276,,,,3.995584790452316,,"rgba(239, 83, 80, 0.5)"
2024-04-12 00:00:00+00:00,3.26,3.5395,3.24,3.46,74594,,3.9015690868760253,4.069697361008386,,,,3.985633223942206,,"rgba(239, 83, 80, 1.0)"
2024-04-19 00:00:00+00:00,2.99,3.2991,2.82,3.24,89513,,3.876750494501234,4.059762791949897,,,,3.9682566432255655,,"rgba(255, 0, 0, 1.0)"
2024-04-26 00:00:00+00:00,3.23,3.24,2.91,3.01,105770,,3.8521598917806887,4.04928169783818,,,,3.9507207948094343,,"rgba(239, 83, 80, 1.0)"
2024-05-03 00:00:00+00:00,3.19,3.48,3.02,3.31,117959,,3.830214934164054,4.039145491769262,,,,3.934680212966658,,"rgba(239, 83, 80, 1.0)"
2024-05-10 00:00:00+00:00,3.2,3.3199,3.13,3.19,33411,,3.8241455290125095,4.036273232356224,,,,3.9302093806843663,,"rgba(239, 83, 80, 1.0)"
2024-05-17 00:00:00+00:00,2.99,3.54,2.9,3.2,261651,,3.775197997541109,4.012503778145429,,,,3.8938508878432687,,"rgba(255, 0, 0, 1.0)"
2024-05-24 00:00:00+00:00,2.86,3.12,2.79,2.99,73134,,3.758416522282857,4.004459808703487,,,,3.881438165493172,,"rgba(255, 0, 0, 1.0)"
2024-05-31 00:00:00+00:00,2.85,2.99,2.69,2.75,222076,,3.706766494854052,3.9789912484317855,,,,3.8428788716429185,,"rgba(255, 0, 0, 1.0)"
2024-06-07 00:00:00+00:00,2.85,2.93,2.8,2.895,117950,,3.682120752204809,3.9661052627360207,,,,3.824113007470415,,"rgba(255, 0, 0, 1.0)"
2024-06-14 00:00:00+00:00,2.97,3.07,2.82,2.85,172783,,3.6523184879623756,3.949304051568843,,,,3.8008112697656093,,"rgba(239, 83, 80, 1.0)"
2024-06-21 00:00:00+00:00,2.61,2.955,2.51,2.95,80618,,3.6343323832891694,3.939644282592212,,,,3.786988332940691,,"rgba(255, 0, 0, 1.0)"
2024-06-28 00:00:00+00:00,2.58,2.715,2.56,2.6,42135,,3.624486690846339,3.9343612004265176,,,,3.7794239456364283,,"rgba(255, 0, 0, 1.0)"
2024-07-05 00:00:00+00:00,2.58,2.6861,2.42,2.56,90931,,3.602722478374698,3.9226209378481927,,,,3.762671708111445,,"rgba(255, 0, 0, 1.0)"
2024-07-12 00:00:00+00:00,2.51,2.65,2.41,2.5188,156717,,3.5659140795152875,3.9022892029711906,,,,3.734101641243239,,"rgba(255, 26, 202, 1.0)"
2024-07-19 00:00:00+00:00,2.46,2.58,2.42,2.53,132749,,3.5356144106613616,3.885077753031709,,,,3.7103460818465352,,"rgba(255, 26, 202, 1.0)"
2024-07-26 00:00:00+00:00,2.555,2.585,2.44,2.55,158793,,3.5028320397692343,3.865604853924334,,,,3.684218446846784,,"rgba(255, 0, 0, 1.0)"
2024-08-02 00:00:00+00:00,2.2296,2.63,2.14,2.63,441508,,3.405922547419138,3.806868573307411,,,,3.6063955603632745,,"rgba(255, 26, 202, 1.0)"
2024-08-09 00:00:00+00:00,2.07,2.223,2.0,2.22,146329,,3.3709573134671484,3.7854280297609435,,,,3.5781926716140458,,"rgba(255, 26, 202, 1.0)"
2024-08-16 00:00:00+00:00,2.03,2.13,1.67,2.07,99550,,3.3454630311653863,3.7698405936990094,,,1.9433333333333334,3.557651812432198,1.9433333333333334,"rgba(255, 26, 202, 1.0)"
2024-08-23 00:00:00+00:00,2.11,2.15,1.95,1.95,91349,,3.324899372265564,3.7567435186523777,,,2.003945873646972,3.540821445458971,2.003945873646972,"rgba(255, 26, 202, 1.0)"
2024-08-30 00:00:00+00:00,2.01,2.1,1.95,2.07,73921,,3.3080941538562323,3.745982175949346,,,2.008427170656798,3.5270381649027893,2.008427170656798,"rgba(255, 26, 202, 1.0)"
2024-09-06 00:00:00+00:00,1.93,2.04,1.93,2.0,71826,,3.2915155735056216,3.7353336207973737,,,1.9995172475934169,3.5134245971514977,1.9995172475934169,"rgba(255, 26, 202, 1.0)"
2024-09-13 00:00:00+00:00,2.25,2.27,1.88,1.89,224037,,3.248525526006447,3.705976996355512,,,2.052987308930953,3.47725126118098,2.052987308930953,"rgba(255, 0, 0, 1.0)"
2024-09-20 00:00:00+00:00,2.25,2.33,2.17,2.25,77053,,3.235938857028437,3.6968581627755945,,,2.076790918708264,3.4663985099020156,2.076790918708264,"rgba(255, 0, 0, 1.0)"
2024-09-27 00:00:00+00:00,2.36,2.44,2.1,2.3,135901,,3.2155833178553714,3.681596595658311,,,2.1160009582444137,3.448589956756841,2.1160009582444137,"rgba(255, 0, 0, 1.0)"
2024-10-04 00:00:00+00:00,2.3,2.449,2.25,2.4,44266,,3.209375017094568,3.676814329798656,,,2.127745235478209,3.443094673446612,2.127745235478209,"rgba(255, 0, 0, 1.0)"
2024-10-11 00:00:00+00:00,2.305,2.35,2.115,2.29,92832,,3.1955251817361963,3.666331106684981,,,2.1408863075794096,3.4309281442105886,2.1408863075794096,"rgba(255, 0, 0, 1.0)"
2024-10-18 00:00:00+00:00,2.21,2.35,2.13,2.31,91699,,3.1818566123234002,3.655933640112642,,,2.1490381025916254,3.418895126218021,2.1490381025916254,"rgba(255, 0, 0, 1.0)"
2024-10-25 00:00:00+00:00,2.13,2.2599,2.05,2.19,50307,,3.1738785503570677,3.6499634091476416,,,2.1489231866464147,3.4119209797523546,2.1489231866464147,"rgba(255, 0, 0, 1.0)"
2024-11-01 00:00:00+00:00,2.06,2.21,2.03,2.18,45950,,3.1663721921809005,3.644383492398045,,,2.146877096866483,3.4053778422894725,2.146877096866483,"rgba(255, 0, 0, 1.0)"
2024-11-08 00:00:00+00:00,2.205,2.32,2.04,2.19,106681,,3.1507536512212946,3.6323145454382524,,,2.150546165637386,3.3915340983297737,2.150546165637386,"rgba(255, 0, 0, 1.0)"
2024-11-15 00:00:00+00:00,2.34,2.74,1.73,2.325,451960,,3.0949425035841327,3.5860983378594136,,2.27,2.183121627270014,3.340520420721773,2.226560813635007,"rgba(239, 83, 80, 1.0)"
2024-11-22 00:00:00+00:00,2.36,2.53,2.21,2.4,143744,,3.0805549653697653,3.5730815649194207,,2.2933257680548285,2.1977703695457604,3.326818265144593,2.2455480688002947,"rgba(239, 83, 80, 1.0)"
2024-11-29 00:00:00+00:00,2.64,2.78,2.21,2.24,1053030,,3.0126355125784534,3.4983972639181804,,2.453003112286963,2.325266744157365,3.255516388248317,2.3891349282221643,"rgba(239, 83, 80, 0.5)"
2024-12-06 00:00:00+00:00,2.74,2.9099,2.54,2.54,491568,2.7299666666666664,2.996882696506002,3.4732329240269695,,2.5166139580925186,2.384727866642118,3.066694095733213,2.4506709123673183,"rgba(239, 83, 80, 0.5)"
2024-12-13 00:00:00+00:00,2.58,2.9,2.36,2.83,606217,2.665559602047153,2.9722177931972085,3.4398534987520204,,2.5379620461634045,2.419795767098165,3.0258769646654606,2.4788789066307846,"rgba(239, 83, 80, 0.5)"
2024-12-20 00:00:00+00:00,2.18,2.58,2.11,2.51,861999,2.500372009228228,2.9150620430109204,3.379705798681152,,2.4787291323104577,2.3965538938017557,2.9317132836401,2.4376415130561067,"rgba(239, 83, 80, 1.0)"
2024-12-27 00:00:00+00:00,2.45,2.52,2.15,2.16,232401,2.48690420641202,2.903096029434702,3.3657104257490515,,2.4723519894761297,2.3954844981855654,2.9185702205319246,2.4339182438308473,"rgba(239, 83, 80, 1.0)"
2025-01-03 00:00:00+00:00,2.625,2.76,2.4104,2.51,730999,2.51480256891116,2.8833060021359747,3.3335557245494694,,2.4925163281435347,2.4211677791317383,2.9105547651988677,2.4568420536376365,"rgba(239, 83, 80, 0.5)"
2025-01-10 00:00:00+00:00,2.46,2.74,2.4,2.7,411875,2.5170910917218157,2.870948101033731,3.3150956066244985,,2.4958895629493436,2.4286321442984096,2.901044933126682,2.4622608536238766,"rgba(239, 83, 80, 1.0)"
2025-01-17 00:00:00+00:00,2.5,2.6346,2.31,2.3696,217991,2.5149095093323575,2.863803885286112,3.3050410122104563,,2.4952879368821668,2.430432004189274,2.894584802276308,2.46285997053572,"rgba(239, 83, 80, 0.5)"
2025-01-24 00:00:00+00:00,2.74,2.89,2.45,2.6,691945,2.543993047215996,2.854423020134537,3.282483784055386,,2.5185391793209355,2.4560568347409997,2.893633283801973,2.487298007030968,"rgba(239, 83, 80, 0.5)"
2025-01-31 00:00:00+00:00,2.5,2.81,2.45,2.81,395212,2.547627610607314,2.8462637396183084,3.2681307628439997,,2.522820472551208,2.462944533839637,2.8873407043565407,2.4928825031954225,"rgba(239, 83, 80, 0.5)"
2025-02-07 00:00:00+00:00,2.45,2.6791,2.11,2.21,202226,2.542006786877588,2.8396122587781423,3.259199543287325,,2.519400160916108,2.4616331206923006,2.8802728629810184,2.4905166408042043,"rgba(239, 83, 80, 1.0)"
2025-02-14 00:00:00+00:00,2.5,2.6,2.35,2.52,371915,2.537821884474658,2.8298285534192114,3.244576912636544,,2.517445675426871,2.462633390952798,2.8707424501768046,2.4900395331898344,"rgba(239, 83, 80, 0.5)"
2025-02-21 00:00:00+00:00,2.29,2.577,2.23,2.55,329715,2.5275835163970295,2.818797131291714,3.2301331009366905,,2.510488185055132,2.4588264440459184,2.858837916208478,2.4846573145505255,"rgba(239, 83, 80, 1.0)"
2025-02-28 00:00:00+00:00,2.11,2.43,2.11,2.2893,186223,2.5174793316308004,2.8108216593581647,3.220812823620466,,2.5030730642641794,2.453573221660117,2.8497046048698103,2.4783231429621484,"rgba(255, 0, 0, 1.0)"
2025-03-07 00:00:00+00:00,2.24,2.3296,1.8,2.14,362197,2.4940394974812947,2.79355213728748,3.201525111554894,2.1232,2.4852995172550605,2.4401982706295477,2.8297055821078896,2.349565929294869,"rgba(239, 83, 80, 1.0)"
2025-03-14 00:00:00+00:00,2.5,2.54,2.02,2.02,350462,2.486385829213193,2.783108115109201,3.1873443544689954,2.236371921306918,2.479583876193474,2.436923806538224,2.8189460995971296,2.3842932013462055,"rgba(239, 83, 80, 0.5)"
2025-03-21 00:00:00+00:00,2.76,2.92,2.5,2.54,456850,2.5022953309579004,2.781414938330436,3.17751846532463,2.427897727792889,2.4927884606111768,2.450494687117151,2.820409578204322,2.457060291840406,#000000
2025-03-28 00:00:00+00:00,2.38,2.91,2.3342,2.75,306741,2.5039597929527675,2.7766760115095965,3.1685372424541733,2.451481673926051,2.4944723338531745,2.4532663180507437,2.8163910156388456,2.4664067752766563,"rgba(239, 83, 80, 0.5)"
2025-04-04 00:00:00+00:00,2.384,2.7,2.3,2.31,222588,2.502682638554244,2.772221745166652,3.161365161618846,2.4527724745581,2.493659769496284,2.4534409344696817,2.812089848446581,2.466624392841355,"rgba(239, 83, 80, 0.5)"
2025-04-11 00:00:00+00:00,2.48,2.49,2.2494,2.25,111418,2.5012609647334805,2.7696538484392885,3.1575523651137845,2.449922435390354,2.4926025718311937,2.452937427379295,2.809489059428851,2.4651541448669474,"rgba(239, 83, 80, 0.5)"
2025-04-18 00:00:00+00:00,2.52,2.59,2.4,2.42,85963,2.5012843236668254,2.7682190137265756,3.1550128817961243,2.4523437596255144,2.492702024627074,2.4533507795458362,2.8081720730631745,2.4661321879328084,"rgba(239, 83, 80, 0.5)"
2025-04-25 00:00:00+00:00,2.7,2.705,2.49,2.49,123854,2.50336788840362,2.7671672050541556,3.1521022474857148,2.4633383421622224,2.494533193525517,2.4554334056739306,2.8075457803144968,2.4711016471205567,#000000
2025-05-02 00:00:00+00:00,2.685,2.7711,2.55,2.7,98907,2.5054512046221893,2.7665652238049363,3.1499647794512797,2.4729239472607887,2.4963468718081,2.457404145273097,2.8073270692928016,2.4755583214473287,#000000
2025-05-09 00:00:00+00:00,2.735,2.85,2.62,2.65,164313,2.5101579469173503,2.7662478606260317,3.1469387821258743,2.4917837705308368,2.500405300825313,2.4616012311913713,2.807781529889752,2.4845967675158405,#000000
2025-05-16 00:00:00+00:00,3.04,3.09,2.66,2.72,493765,2.5345255181993336,2.771050234132444,3.1422868981818675,2.5696992611485485,2.5212912005434904,2.4819576925656492,2.815954216837882,2.524316051419229,#000000
2025-05-23 00:00:00+00:00,3.1,3.44,2.98,3.07,425461,2.5649513264235955,2.780965442963171,3.1428501357936898,2.6498932446926933,2.547508416948297,2.5069136264398137,2.8295889683934856,2.5681050960269345,#000000
2025-05-30 00:00:00+00:00,3.06,3.244,3.05,3.15,300469,2.5829486242294255,2.786731646165687,3.142535781269934,2.6900451289299308,2.563260568156784,2.5221040574163576,2.837405350555015,2.591803251501024,#000000
2025-06-06 00:00:00+00:00,3.3,3.47,2.98,3.06,434732,2.6129432869025244,2.797922176063047,3.1444673044172387,2.7518652433641804,2.589641629017426,2.5473745276781847,2.8517775891276034,2.6296271333532637,"rgba(38, 166, 154, 0.5)"
2025-06-13 00:00:00+00:00,3.38,3.71,3.3,3.3,828417,2.6800592530839626,2.8272035299983895,3.155026870053223,2.8755277106176345,2.6492358409830903,2.604210915652356,2.887429884378525,2.709658155751027,"rgba(38, 166, 154, 0.5)"
2025-06-20 00:00:00+00:00,3.31,3.47,3.3,3.39,97278,2.6863028950348253,2.829942515147965,3.15582085963224,2.8852181226771725,2.6548835504347514,2.6096781007887255,2.89068875660501,2.716593257966883,"rgba(38, 166, 154, 0.5)"
2025-06-27 00:00:00+00:00,3.26,3.48,3.17,3.23,457671,2.7118560062436887,2.8411216455810506,3.158461089965487,2.9211805571456653,2.6782515963856257,2.632508375586465,2.9038129139300755,2.743980176372585,#000000
