date,Open,High,Low,Close,Volume,aVWAP_peak_183,aVWAP_peak_182,aVWAP_peak_181,aVWAP_peak_170,aVWAP_peak_169,aVWAP_peak_168,aVWAP_peak_167,aVWAP_peak_166,aVWAP_peak_153,aVWAP_peak_152,aVWAP_peak_138,aVWAP_peak_137,aVWAP_peak_109,aVWAP_peak_108,aVWAP_peak_107,aVWAP_peak_106,aVWAP_peak_105,aVWAP_valley_207,aVWAP_valley_189,aVWAP_valley_188,aVWAP_valley_187,Peaks_avg,Valleys_avg,color
2025-07-09 15:20:00+00:00,29.875,29.875,29.875,29.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,29.875,29.875,29.875,29.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,29.875,29.875,29.875,29.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,29.875,29.875,29.875,29.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,29.875,29.875,29.875,29.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,29.875,29.875,29.875,29.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,29.875,29.875,29.875,29.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,30.0,30.0,30.0,30.0,141.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,30.0,30.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,30.0,30.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,30.0,30.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,30.0,30.0,29.79,29.79,48.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,29.79,29.805,29.79,29.805,120.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,29.805,29.805,29.805,29.805,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,29.805,29.805,29.805,29.805,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,29.805,29.805,29.75,29.79,290.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,29.79,29.79,29.64,29.64,168.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,29.675,29.675,29.675,29.675,1.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,29.675,29.675,29.675,29.675,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,29.66,29.66,29.66,29.66,1.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,29.66,29.66,29.66,29.66,1.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,29.66,29.765,29.66,29.765,2.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,29.765,29.765,29.765,29.765,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,29.765,29.765,29.7,29.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,29.7,29.8,29.7,29.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,29.8,29.8,29.8,29.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,29.8,29.8,29.8,29.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,29.8,29.82,29.8,29.82,9.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,29.82,29.82,29.82,29.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,29.82,29.82,29.82,29.82,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,29.82,29.945,29.82,29.945,300.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 17:55:00+00:00,29.945,29.945,29.84,29.865,5.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:00:00+00:00,29.865,29.865,29.865,29.865,6.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:05:00+00:00,29.865,29.865,29.865,29.865,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:10:00+00:00,29.865,29.865,29.865,29.865,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:15:00+00:00,29.865,29.92,29.865,29.92,139.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:20:00+00:00,29.92,29.92,29.86,29.86,2.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:25:00+00:00,29.86,29.865,29.86,29.865,139.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:30:00+00:00,29.84,29.84,29.84,29.84,1.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:35:00+00:00,29.84,29.84,29.81,29.81,8.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:40:00+00:00,29.81,29.895,29.81,29.895,223.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:45:00+00:00,29.895,30.0,29.895,30.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:50:00+00:00,30.0,30.0,30.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 18:55:00+00:00,29.975,29.975,29.975,29.975,1.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:00:00+00:00,29.975,30.0,29.975,30.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:05:00+00:00,30.0,30.0,29.93,29.93,100.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:10:00+00:00,29.93,29.93,29.93,29.93,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:15:00+00:00,29.905,29.91,29.905,29.91,38.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:20:00+00:00,29.91,29.91,29.91,29.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:25:00+00:00,29.91,29.91,29.91,29.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:30:00+00:00,29.91,30.01,29.91,30.01,288.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:35:00+00:00,30.02,30.02,29.95,29.96,210.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:40:00+00:00,29.96,30.025,29.96,30.025,50.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-09 19:45:00+00:00,30.025,30.05,30.015,30.05,140.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-09 19:50:00+00:00,30.025,30.025,29.96,29.975,450.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 19:55:00+00:00,29.96,29.98,29.895,29.98,838.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 13:30:00+00:00,30.055,30.055,30.055,30.055,10.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)"
2025-07-10 13:35:00+00:00,30.055,30.055,29.96,29.96,10.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 13:40:00+00:00,29.96,29.96,29.92,29.92,10.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 13:45:00+00:00,29.92,29.92,29.92,29.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 13:50:00+00:00,29.92,29.92,29.92,29.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 13:55:00+00:00,29.92,29.92,29.92,29.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 14:00:00+00:00,29.92,29.92,29.92,29.92,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 14:05:00+00:00,29.92,29.92,29.77,29.77,8.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:10:00+00:00,29.77,29.77,29.77,29.77,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:15:00+00:00,29.77,29.935,29.75,29.935,35.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 14:20:00+00:00,29.935,29.935,29.935,29.935,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 14:25:00+00:00,29.935,29.935,29.935,29.935,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 14:30:00+00:00,29.935,29.935,29.935,29.935,0.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 14:35:00+00:00,29.975,29.975,29.975,29.975,20.0,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-10 14:40:00+00:00,30.13,30.13,30.13,30.13,48.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 14:45:00+00:00,30.13,30.13,30.13,30.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 14:50:00+00:00,30.13,30.135,30.13,30.135,40.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 14:55:00+00:00,30.135,30.135,30.13,30.13,40.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:00:00+00:00,30.13,30.13,30.13,30.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:05:00+00:00,30.13,30.13,30.13,30.13,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:10:00+00:00,30.13,30.245,30.13,30.245,2.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 15:15:00+00:00,30.245,30.245,30.245,30.245,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:20:00+00:00,30.245,30.3,30.245,30.3,40.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 0, 1.0)"
2025-07-10 15:25:00+00:00,30.3,30.3,30.3,30.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:30:00+00:00,30.3,30.335,30.3,30.335,10.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:35:00+00:00,30.335,30.335,30.335,30.335,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:40:00+00:00,30.3,30.3,30.3,30.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)"
2025-07-10 15:45:00+00:00,30.3,30.405,30.3,30.405,40.0,,,,,,,,,,,,,,,,,30.369999999999997,,,,,30.369999999999997,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:50:00+00:00,30.405,30.405,30.405,30.405,0.0,,,,,,,,,,,,,,,,,30.369999999999997,,,,,30.369999999999997,,"rgba(0, 255, 255, 0.75)"
2025-07-10 15:55:00+00:00,30.405,30.405,30.405,30.405,40.0,,,,,,,,,,,,,,,30.405,30.405,30.3875,,,,,30.39916666666667,,"rgba(38, 166, 154, 1.0)"
2025-07-10 16:00:00+00:00,30.405,30.405,30.405,30.405,0.0,,,,,,,,,,,,,,,30.405,30.405,30.3875,,,,,30.39916666666667,,"rgba(38, 166, 154, 1.0)"
2025-07-10 16:05:00+00:00,30.405,30.405,30.33,30.33,301.0,,,,,,,,,,,,,30.354999999999997,30.354999999999997,30.3608651026393,30.3608651026393,30.361824146981625,,,,,30.35871087045204,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:10:00+00:00,30.33,30.335,30.33,30.335,10.0,,,,,,,,,,,,,30.35430332261522,30.35430332261522,30.36008072174739,30.36008072174739,30.36109548167093,,,,,30.35797271407923,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:15:00+00:00,30.335,30.335,30.335,30.335,75.0,,,,,,,,,,,,,30.350552677029363,30.350552677029363,30.355665101721442,30.355665101721442,30.35689556509299,,,,,30.353866224518917,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:20:00+00:00,30.335,30.355,30.335,30.35,245.0,,,,,,,,,,,,,30.349043845747488,30.349043845747488,30.352379533035272,30.352379533035272,30.353370839193623,,,,,30.35124351935183,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:25:00+00:00,30.35,30.35,30.35,30.35,59.0,,,,,,,,,,,,,30.349125603864735,30.349125603864735,30.352187214611874,30.352187214611874,30.353112554112556,,,,,30.351147638213156,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:30:00+00:00,30.35,30.35,30.35,30.35,0.0,,,,,,,,,,,,,30.349125603864735,30.349125603864735,30.352187214611874,30.352187214611874,30.353112554112556,,,,,30.351147638213156,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:35:00+00:00,30.35,30.35,30.35,30.35,0.0,,,,,,,,,,,,,30.349125603864735,30.349125603864735,30.352187214611874,30.352187214611874,30.353112554112556,,,,,30.351147638213156,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:40:00+00:00,30.35,30.35,30.35,30.35,0.0,,,,,,,,,,,,,30.349125603864735,30.349125603864735,30.352187214611874,30.352187214611874,30.353112554112556,,,,,30.351147638213156,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:45:00+00:00,30.35,30.35,30.35,30.35,0.0,,,,,,,,,,,,,30.349125603864735,30.349125603864735,30.352187214611874,30.352187214611874,30.353112554112556,,,,,30.351147638213156,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:50:00+00:00,30.35,30.35,30.35,30.35,0.0,,,,,,,,,,,,,30.349125603864735,30.349125603864735,30.352187214611874,30.352187214611874,30.353112554112556,,,,,30.351147638213156,,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:55:00+00:00,30.35,30.35,30.35,30.35,0.0,,,,,,,,,,,,,30.349125603864735,30.349125603864735,30.352187214611874,30.352187214611874,30.353112554112556,,,,,30.351147638213156,,"rgba(38, 166, 154, 0.5)"
2025-07-10 17:00:00+00:00,30.3,30.3,30.3,30.3,303.0,,,,,,,,,,,,,30.334135615978518,30.334135615978518,30.336879638593093,30.336879638593093,30.338114321217773,,,,,30.336028966072195,,#000000
2025-07-10 17:05:00+00:00,30.3,30.32,30.3,30.32,101.0,,,,,,,,,,,,,30.33221511273614,30.33221511273614,30.33478248089359,30.33478248089359,30.335982396365704,,,,,30.333995516725032,,#000000
2025-07-10 17:10:00+00:00,30.32,30.32,30.32,30.32,12.0,,,,,,,,,,,,,30.33208257986739,30.33208257986739,30.33462769051774,30.33462769051774,30.335820685778526,,,,,30.333848245309753,,#000000
2025-07-10 17:15:00+00:00,30.32,30.32,30.26,30.26,202.0,,,,,,,,,,,,,30.324039245667684,30.324039245667684,30.326441641938672,30.326441641938672,30.327696926032658,,,,,30.325731740249076,,#000000
2025-07-10 17:20:00+00:00,30.26,30.26,30.26,30.26,0.0,,,,,,,,,,,,,30.324039245667684,30.324039245667684,30.326441641938672,30.326441641938672,30.327696926032658,,,,,30.325731740249076,,#000000
2025-07-10 17:25:00+00:00,30.26,30.26,30.26,30.26,0.0,,,,,,,,,,,,,30.324039245667684,30.324039245667684,30.326441641938672,30.326441641938672,30.327696926032658,,,,,30.325731740249076,,#000000
2025-07-10 17:30:00+00:00,30.315,30.32,30.315,30.32,127.0,,,,,,,,,,,,,30.32353426248548,30.32353426248548,30.325743502824857,30.325743502824857,30.326911991199122,,,,,30.325093504363956,,#000000
2025-07-10 17:35:00+00:00,30.32,30.32,30.32,30.32,0.0,,,,,,,,,,,,,30.32353426248548,30.32353426248548,30.325743502824857,30.325743502824857,30.326911991199122,,,,,30.325093504363956,,#000000
2025-07-10 17:40:00+00:00,30.32,30.32,30.315,30.315,2.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 17:45:00+00:00,30.315,30.315,30.315,30.315,0.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 17:50:00+00:00,30.315,30.315,30.315,30.315,0.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 17:55:00+00:00,30.315,30.315,30.315,30.315,0.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 18:00:00+00:00,30.315,30.315,30.315,30.315,0.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 18:05:00+00:00,30.315,30.315,30.315,30.315,0.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 18:10:00+00:00,30.315,30.315,30.315,30.315,0.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 18:15:00+00:00,30.315,30.315,30.315,30.315,0.0,,,,,,,,,,,,,30.323524704244953,30.323524704244953,30.325731211916043,30.325731211916043,30.326898483849703,,,,,30.32508206323434,,#000000
2025-07-10 18:20:00+00:00,30.315,30.35,30.315,30.35,6.0,,,,,,,,,,,,,30.323586278586276,30.323586278586276,30.325782198246795,30.325782198246795,30.32694353250164,,,,,30.32513609723356,,"rgba(38, 166, 154, 0.5)"
2025-07-10 18:25:00+00:00,30.35,30.355,30.35,30.355,100.0,,,,,,,,,,,,30.353333333333335,30.32551414992439,30.32551414992439,30.32752263634449,30.32752263634449,30.328569521462313,,,,,30.33132940455557,,"rgba(38, 166, 154, 0.5)"
2025-07-10 18:30:00+00:00,30.355,30.355,30.345,30.345,1.0,,,,,,,,,,,30.348333333333333,30.35328382838284,30.325528929188255,30.325528929188255,30.327535774410773,30.327535774410773,30.32858169129721,,,,,30.3337611800302,,#000000
2025-07-10 18:35:00+00:00,30.345,30.345,30.21,30.25,15.0,,,,,,,,,,,30.273333333333337,30.342298850574714,30.324978618772718,30.324978618772718,30.32698040441943,30.32698040441943,30.328030303030307,,,,,30.32108293333181,,#000000
2025-07-10 18:40:00+00:00,30.25,30.25,30.245,30.25,34.0,,,,,,,,,,,30.256333333333338,30.321000000000005,30.323342749529193,30.323342749529193,30.325342927127988,30.325342927127988,30.32641063956964,,,,,30.31444504660248,,#000000
2025-07-10 18:45:00+00:00,30.245,30.245,30.245,30.245,8.0,,,,,,,,,,,30.25477011494253,30.31715189873418,30.322951280449722,30.322951280449722,30.32495124923827,30.32495124923827,30.32602320047591,,,,,30.31339289621837,,#000000
2025-07-10 18:50:00+00:00,30.245,30.25,30.245,30.245,9.0,,,,,,,,,,,30.253681592039804,30.31335329341318,30.3225248447205,30.3225248447205,30.324524242424246,30.324524242424246,30.32560059171598,,,,,30.312390521636924,,#000000
2025-07-10 18:55:00+00:00,30.245,30.245,30.245,30.245,0.0,,,,,,,,,,,30.253681592039804,30.31335329341318,30.3225248447205,30.3225248447205,30.324524242424246,30.324524242424246,30.32560059171598,,,,,30.312390521636924,,#000000
2025-07-10 19:00:00+00:00,30.245,30.245,30.245,30.245,20.0,,,,,,,,,,,30.251685823754794,30.306042780748665,30.321573619631906,30.321573619631906,30.32357185628743,30.32357185628743,30.32465789473685,,,,,30.31038249301128,,#000000
2025-07-10 19:05:00+00:00,30.245,30.25,30.245,30.25,25.0,,,,,,,,,,,30.250937500000003,30.299237421383648,30.32046727089628,30.32046727089628,30.322462143559495,30.322462143559495,30.32355811719501,,,,,30.308513123927177,,#000000
2025-07-10 19:10:00+00:00,30.25,30.25,30.23,30.23,33.0,,,,,,,,,,,30.24768965517242,30.290809523809525,30.318828988941554,30.318828988941554,30.32082368827161,30.32082368827161,30.32193627450981,,,,,30.305677258274013,,#000000
2025-07-10 19:15:00+00:00,30.23,30.23,30.23,30.23,0.0,,,,,,,,,,,30.24768965517242,30.290809523809525,30.318828988941554,30.318828988941554,30.32082368827161,30.32082368827161,30.32193627450981,,,,,30.305677258274013,,#000000
2025-07-10 19:20:00+00:00,30.23,30.23,30.23,30.23,40.0,,,,,,,,,,,30.243864864864868,30.28227485380117,30.316772762345682,30.316772762345682,30.318768853695325,30.318768853695325,30.319902286135697,,,,,30.30244646241196,,#000000
2025-07-10 19:25:00+00:00,30.23,30.23,30.185,30.21,103.0,,,,,,,,,,,30.23115740740741,30.262646048109968,30.310672674312766,30.310672674312766,30.312689292713348,30.312689292713348,30.313888888888894,,,,,30.29348803977979,,#000000
2025-07-10 19:30:00+00:00,30.21,30.21,30.21,30.21,0.0,,,,,,,,,,,30.23115740740741,30.262646048109968,30.310672674312766,30.310672674312766,30.312689292713348,30.312689292713348,30.313888888888894,,,,,30.29348803977979,,#000000
2025-07-10 19:35:00+00:00,30.2,30.205,30.2,30.205,2.0,,,,,,,,,,,30.230965517241376,30.262341880341882,30.31055555555556,30.31055555555556,30.312572521801037,30.312572521801037,30.313773305453918,,,,,30.29333383682148,,#000000
2025-07-10 19:40:00+00:00,30.315,30.325,30.31,30.325,43.0,,,,,,,,,,30.32,30.242462462462463,30.268067744418783,30.31077203269368,30.31077203269368,30.31273921363953,30.31273921363953,30.31391019086572,,,,,30.298932861301672,,"rgba(38, 166, 154, 0.5)"
2025-07-10 19:45:00+00:00,30.325,30.325,30.285,30.285,22.0,,,,,,,,,30.298333333333332,30.312666666666665,30.245924882629108,30.269531135531135,30.310627853881286,30.310627853881286,30.31257567939457,30.31257567939457,30.313736939669706,,,,,30.298511113820187,,#000000
2025-07-10 19:50:00+00:00,30.31,30.31,30.22,30.22,34.0,,,,,,,,,30.268988095238093,30.29114478114478,30.246281062553557,30.26817314246762,30.30956090407178,30.30956090407178,30.311496788370526,30.311496788370526,30.312659874088805,,,,,30.29215137115305,,#000000
2025-07-10 19:55:00+00:00,30.165,30.2,30.09,30.09,474.0,,,,,,,,,30.14170440251572,30.15508435136707,30.18058323677095,30.19852197992385,30.273529371016906,30.273529371016906,30.275679340419735,30.275679340419735,30.277196969696973,,,,,30.22794537368309,,"rgba(239, 83, 80, 0.5)"
2025-07-11 13:30:00+00:00,30.09,30.09,30.09,30.09,0.0,,,,,,,,,30.14170440251572,30.15508435136707,30.18058323677095,30.19852197992385,30.273529371016906,30.273529371016906,30.275679340419735,30.275679340419735,30.277196969696973,,,,,30.22794537368309,,"rgba(239, 83, 80, 0.5)"
2025-07-11 13:35:00+00:00,30.09,30.09,30.09,30.09,0.0,,,,,,,,,30.14170440251572,30.15508435136707,30.18058323677095,30.19852197992385,30.273529371016906,30.273529371016906,30.275679340419735,30.275679340419735,30.277196969696973,,,,,30.22794537368309,,"rgba(239, 83, 80, 0.5)"
2025-07-11 13:40:00+00:00,30.09,30.09,30.09,30.09,0.0,,,,,,,,,30.14170440251572,30.15508435136707,30.18058323677095,30.19852197992385,30.273529371016906,30.273529371016906,30.275679340419735,30.275679340419735,30.277196969696973,,,,,30.22794537368309,,"rgba(239, 83, 80, 0.5)"
