date,Close,High,Low,Open,Volume,aVWAP_peak_148,aVWAP_peak_147,aVWAP_valley_150,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_60,aVWAP_valley_39,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,48.296219768,48.3780161507,46.1240713817,46.5421417824,7999269,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,45.5605851895,48.9278696125,44.8880371536,47.2873977141,12239886,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,46.7239115218,47.8508839063,45.2061341976,45.3151960412,9627258,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,46.2513101993,49.9139704489,45.6696470331,46.4603453997,11448199,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,42.0433407314,46.3058411211,41.2764542007,45.9150361814,13794738,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,43.8065072039,44.8153292578,42.3341723145,42.3796147493,10814186,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,45.2061341976,45.8241513116,42.5795614627,44.1791351698,18105874,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,49.9139704489,51.5408096169,45.696912494,45.8423282856,22587748,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,47.0783625137,51.0227658595,45.8786822335,50.1593595972,20420504,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,51.7044023824,51.878214845,45.7605319028,47.7145566018,22809516,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,56.198447624,58.0198631088,51.265065984,52.0247518395,37347762,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,55.2465520942,56.820840855,52.4823939211,54.5967003383,20229631,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,56.7933823301,58.3310597244,55.4479146101,55.5577487097,14978655,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,57.9191818509,58.0290159505,53.3610667179,55.8414868003,13032893,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,59.6124575529,59.6902567068,56.5645612893,58.3493654076,14803951,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,60.2256979423,60.6741871823,58.0839330003,60.1707808925,11709930,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,54.5509361301,61.4521787211,54.129905415,60.6924928656,13296661,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,53.2969968264,55.6401242844,50.1575721465,52.5922280207,16192502,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,52.5190052877,55.1458708362,50.7067426444,51.6037211244,11866134,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,46.3499900273,51.6403324909,45.3660595518,51.2101489342,17768755,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,49.297205033,50.2033363546,46.0021820453,46.2767672943,12223388,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,49.4802618657,50.7753889567,48.4368379196,50.3406289791,11997442,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,49.9648558063,51.32971344,48.3786699077,50.1492960271,10511488,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,49.8080816186,50.6380626121,46.3313834571,50.370624292,8117329,,,,,,,,,,#000000
2022-06-17 00:00:00+00:00,46.7924840091,48.8305484486,44.1549888521,48.0835655544,18775659,,,,,,,,,,#000000
2022-06-24 00:00:00+00:00,45.3907383312,48.2311177311,43.6201122118,46.6264878104,9070191,,,,,,,,,,#000000
2022-07-01 00:00:00+00:00,43.7215543333,46.4973796558,41.3883855405,45.6212886072,11177949,,,,,,,,,,#000000
2022-07-08 00:00:00+00:00,41.6558238607,43.3987839469,40.3416872877,42.8915733398,11180382,,,,,,,,,,#000000
2022-07-15 00:00:00+00:00,39.2949890348,42.3566966996,38.4650080414,41.1947233087,13379129,,,,,,,,,,#000000
2022-07-22 00:00:00+00:00,37.1462604629,40.4385184036,36.7958240434,39.9313077965,21951586,,,,,,,,,,#000000
2022-07-29 00:00:00+00:00,39.6454254543,40.069637962,35.0620859682,37.0263743194,34004154,,,,,,,,,,#000000
2022-08-05 00:00:00+00:00,40.0788599731,41.1301692315,38.151459666,39.7099795315,16520905,,,,,,,,,,#000000
2022-08-12 00:00:00+00:00,42.6610230638,43.3250078586,40.7520667789,40.9641730328,12894361,,,,,,,,,,#000000
2022-08-19 00:00:00+00:00,40.3186322601,42.0523703353,39.8944197523,41.6834898938,12308848,,,,,,,,,,#000000
2022-08-26 00:00:00+00:00,40.1710800835,42.6425790418,39.5439833328,39.7099795315,12414728,,,,,,,,,,#000000
2022-09-02 00:00:00+00:00,38.69869125,40.6229586243,37.2647166464,39.9405298075,12464586,,,,,,,,,,#000000
2022-09-09 00:00:00+00:00,41.0731297169,41.1941795211,37.7489158632,38.7545603904,9132025,,,,,,,,,,#000000
2022-09-16 00:00:00+00:00,38.8104295308,42.2091355717,37.4509471144,42.1905125249,15105180,,,,,,,,,,#000000
2022-09-23 00:00:00+00:00,36.3801219234,39.2853172242,35.5700193876,38.0655076588,13969065,,,,,,,,,,#000000
2022-09-30 00:00:00+00:00,39.3225633178,40.2816502279,34.1593235925,36.1007762214,19805536,,,,,,,37.921179046066676,,37.921179046066676,#000000
2022-10-07 00:00:00+00:00,39.7043357772,42.9196979224,39.6344993517,40.1885349939,17506095,,,,,,,39.24975677097092,,39.24975677097092,#000000
2022-10-14 00:00:00+00:00,37.3578318804,40.1419773769,36.5384178212,39.5274168326,12650814,,,,,,,38.93653672669891,,38.93653672669891,#000000
2022-10-21 00:00:00+00:00,40.1047312833,40.2164695641,37.3298973102,38.372787931,11566891,,,,,,,38.98926712787205,,38.98926712787205,#000000
2022-10-28 00:00:00+00:00,42.0601511973,42.6188426013,38.6893797266,39.4622361688,13108678,,,,,,,39.3639780592204,,39.3639780592204,#000000
2022-11-04 00:00:00+00:00,40.4213230789,43.0564842011,38.000326995,41.4362791295,20799875,,,,,,,39.60997588212431,,39.60997588212431,#000000
2022-11-11 00:00:00+00:00,45.3471189575,45.5147263787,39.2992845093,40.8682762021,26377144,,,,,,,40.427840871742056,,40.427840871742056,#000000
2022-11-18 00:00:00+00:00,44.4439011877,45.8592527445,43.3451414265,45.0025925917,12169622,,,,,,,40.802198692553645,,40.802198692553645,#000000
2022-11-25 00:00:00+00:00,46.4365671953,46.9207664121,43.2147800989,44.1738670091,7870374,,,,,,,41.064174886199865,,41.064174886199865,#000000
2022-12-02 00:00:00+00:00,48.5885698764,49.3112509428,45.0677732555,46.1292869231,17501723,,,,,,,41.788122429228686,,41.788122429228686,#000000
2022-12-09 00:00:00+00:00,47.7908050629,49.3769492216,46.9742693127,48.3070058246,14452767,,,,,,,42.30859467380406,,42.30859467380406,#000000
2022-12-16 00:00:00+00:00,47.9222016205,50.1465576299,47.030582123,47.2182914909,15164745,,,,,,,42.7947232381779,,42.7947232381779,#000000
2022-12-23 00:00:00+00:00,49.3863346899,49.6819769444,46.9179565023,47.9034306837,11393129,,,,,,,43.12834867657994,,43.12834867657994,#000000
2022-12-30 00:00:00+00:00,48.7950501811,50.7659985439,48.3820895718,49.555273121,7571430,,,,,,,43.353593285397075,,43.353593285397075,#000000
2023-01-06 00:00:00+00:00,51.8828692828,52.4084555129,49.5271167159,49.5740440578,13233728,,,,,,,43.82743513548528,,43.82743513548528,#000000
2023-01-13 00:00:00+00:00,52.5116956652,52.6853268305,50.7472276071,52.1832042714,13943099,,,,,,,44.310991939174095,,44.310991939174095,#000000
2023-01-20 00:00:00+00:00,52.7838742486,52.8279859501,50.8786241646,52.0893495875,9960424,,,,,,,44.63013471209606,,44.63013471209606,#000000
2023-01-27 00:00:00+00:00,53.3751587575,54.5061076989,52.0424222455,52.2301316134,11014455,,,,,,,45.00336528081957,,45.00336528081957,#000000
2023-02-03 00:00:00+00:00,49.2173962589,54.0509124818,48.8982903335,53.1780639212,16246057,,,,,,,45.34451852494467,,45.34451852494467,#000000
