date,Close,High,Low,Open,Volume,aVWAP_peak_133,aVWAP_peak_118,aVWAP_peak_96,aVWAP_peak_94,aVWAP_peak_44,aVWAP_peak_23,aVWAP_valley_171,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,2.9510063487,2.9701067134,2.6740510603,2.7695528839,2007920,,,,,,,,,,#000000
2022-01-07 00:00:00+00:00,3.1482176144,3.3425638254,2.931905984,2.9701067134,3424454,,,,,,,,,,#000000
2022-01-14 00:00:00+00:00,3.4332905578,3.4858165607,3.0369579899,3.3139132783,3664067,,,,,,,,,,#000000
2022-01-21 00:00:00+00:00,3.2469665,3.6290692961,3.1802107253,3.5526678372,3673069,,,,,,,,,,#000000
2022-01-28 00:00:00+00:00,3.4189652842,3.5049169255,2.9414561663,2.9701067134,2893615,,,,,,,,,,#000000
2022-02-04 00:00:00+00:00,3.920349858,3.9346751316,3.3043630959,3.3903147372,3657128,,,,,,,,,,#000000
2022-02-11 00:00:00+00:00,3.9155747669,3.9537754963,3.571768202,3.9060245845,3615424,,,,,,,,,,#000000
2022-02-18 00:00:00+00:00,3.6481696608,3.9346751316,3.6099689314,3.9155747669,2782168,,,,,,,,,,#000000
2022-02-25 00:00:00+00:00,4.2784816965,4.2784816965,3.5622180196,3.6481696608,3070518,,,,,,,,,,#000000
2022-03-04 00:00:00+00:00,4.426509523,4.5363366201,4.0110765904,4.3930838848,4086805,,,,,,,,,,#000000
2022-03-11 00:00:00+00:00,4.5363366201,4.9183439145,4.3930838848,4.6318384437,4245701,,,,,,,,,,#000000
2022-03-18 00:00:00+00:00,4.106578414,4.5363366201,3.6959205726,4.5363366201,4000006,,,,,,,,,,#000000
2022-03-25 00:00:00+00:00,4.5076860731,4.5554369849,4.2020802376,4.4885857083,3692214,,,,,,,,,,#000000
2022-04-01 00:00:00+00:00,4.2211806023,4.4599351613,3.972875861,4.3930838848,2079410,,,,,,,,,,#000000
2022-04-08 00:00:00+00:00,4.3071322435,4.4312846142,3.9824260434,4.1925300552,2769308,,,,,,,,,,#000000
2022-04-15 00:00:00+00:00,4.8228420909,4.8705930027,4.1543293258,4.2211806023,2664728,,,,,,,,,,#000000
2022-04-22 00:00:00+00:00,4.8992435497,5.4530586247,4.8705930027,4.8705930027,3108391,,,,,,,,,,#000000
2022-04-29 00:00:00+00:00,4.8992435497,5.4436039442,4.3930838848,4.4026340671,2924520,,,,,,,,,,#000000
2022-05-06 00:00:00+00:00,4.9178664053,5.280773335,4.6891395379,4.8705930027,3325189,,,,,,,,,,#000000
2022-05-13 00:00:00+00:00,4.5841830338,4.8323922732,4.2784816965,4.8323922732,2557719,,,,,,,,,,#000000
2022-05-20 00:00:00+00:00,4.746440632,4.9804200998,4.3930838848,4.3930838848,2274911,,,,,,,,,,#000000
2022-05-27 00:00:00+00:00,5.1666486558,5.2908010264,4.5840875319,4.5840875319,2194266,,,,,,,,,,#000000
2022-06-03 00:00:00+00:00,5.8065108738,5.8256112385,5.2048493852,5.2048493852,2234021,,,,,,,,,,#000000
2022-06-10 00:00:00+00:00,6.6087261919,6.9143320273,5.8542617856,6.0070647033,5935244,,,,,,6.459106668266667,,6.459106668266667,,#000000
2022-06-17 00:00:00+00:00,5.0424962851,6.4718720787,4.9087937321,6.1789679857,4944872,,,,,,6.0115644812992315,,6.0115644812992315,,#000000
2022-06-24 00:00:00+00:00,4.4885857083,5.4606987706,4.0015264081,5.3492481425,4837294,,,,,,5.592603584027016,,5.592603584027016,,#000000
2022-07-01 00:00:00+00:00,4.7034648114,5.1836479804,4.4722548965,4.8705930027,2836829,,,,,,5.469348561851527,,5.469348561851527,,#000000
2022-07-08 00:00:00+00:00,4.4121842495,4.5959345331,3.7914223962,4.5936377143,3323111,,,,,,5.286641164780344,,5.286641164780344,,#000000
2022-07-15 00:00:00+00:00,4.2784816965,4.3644333377,3.8009725786,4.106578414,2462225,,,,,,5.171450863273062,,5.171450863273062,,#000000
2022-07-22 00:00:00+00:00,4.5172362554,4.9565446439,4.3357827906,4.4381607455,1678503,,,,,,5.134790542157348,,5.134790542157348,,#000000
2022-07-29 00:00:00+00:00,5.1475482911,5.252600297,4.345332973,4.4838106172,1761132,,,,,,5.1208665515349985,,5.1208665515349985,,#000000
2022-08-05 00:00:00+00:00,4.2880318788,5.0615966498,4.0110765904,5.0615966498,3100691,,,,,,5.053862274011575,,5.053862274011575,,#000000
2022-08-12 00:00:00+00:00,4.8992435497,4.9910208022,4.2593813318,4.2975820612,1566236,,,,,,5.037579507275833,,5.037579507275833,,#000000
