date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_189,aVWAP_BoS_CHoCH_bull_249,aVWAP_BoS_CHoCH_bull_481,aVWAP_BoS_CHoCH_bull_634,aVWAP_BoS_CHoCH_bull_737,aVWAP_BoS_CHoCH_bull_826,aVWAP_BoS_CHoCH_bear_367,aVWAP_BoS_CHoCH_bear_400,aVWAP_BoS_CHoCH_bear_615,aVWAP_BoS_CHoCH_bear_719,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,12.2830307639,12.7838922126,11.4482616829,12.5072258886,9700,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,11.6728384162,11.8298704057,11.4956765667,11.5265868732,15057,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,12.0160954624,12.020674767,11.7917095334,11.7917095334,27366,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,11.4891892184,11.7821693153,11.4891892184,11.7821693153,8500,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,11.882341605,12.0454602536,11.7110946907,12.0268759088,9067,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,11.8584910599,12.1065367297,11.6963073527,12.1065367297,17810,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,12.3927432717,12.4585707764,12.020674767,12.020674767,18772,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,12.5777281001,12.7778818752,12.4642949073,12.5873637203,15250,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,12.5573120334,12.6678831609,12.549679859,12.5939464708,10053,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,12.2687204368,12.5739120129,12.1733182562,12.5262109225,23402,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,11.7764451845,13.0510183185,11.467342119,13.0510183185,58052,,,,,,,,,,,12.098268540666664,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,11.9634334586,12.0740999882,11.8393152216,11.8393152216,12062,,,,,,,,,,,12.074300922338782,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,12.0158092558,12.1684527449,11.6998372334,12.020674767,75223,,,,,,,,,,,12.015848685682903,#000000,0,,,0.0,0.0,0.0,0.0
