date,Open,High,Low,Close,Volume,aVWAP_peak_415,aVWAP_peak_401,aVWAP_peak_389,aVWAP_peak_363,aVWAP_peak_324,aVWAP_peak_307,aVWAP_peak_290,aVWAP_peak_267,aVWAP_peak_247,aVWAP_peak_226,aVWAP_peak_192,aVWAP_peak_137,aVWAP_peak_103,aVWAP_peak_63,aVWAP_peak_36,aVWAP_valley_435,aVWAP_valley_399,aVWAP_OB_bear_324,aVWAP_OB_bear_192,aVWAP_OB_bear_137,aVWAP_OB_bear_103,aVWAP_OB_bear_63,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-20 17:00:00+00:00,5.025,5.04,4.95,4.955,815.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.807230696256624,-11.76470588235292,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1013.0,-73.52570374130913,False,False,False,False,2162.323452325665,False,False,False,False
2023-11-21 17:00:00+00:00,4.91,4.91,4.84,4.84,843.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.65815471054792,-11.76470588235292,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1856.0,-101.16096414842062,False,False,False,False,2141.8688251578255,False,False,False,False
2023-11-22 17:00:00+00:00,4.83,4.955,4.83,4.945,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.768469055597734,-11.76470588235292,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1545.0,-123.54606547945285,False,False,False,False,2113.4832619770837,False,False,False,False
2023-11-23 17:00:00+00:00,4.945,4.945,4.945,4.945,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,52.84201195229761,-11.76470588235292,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1545.0,-145.58411097589544,False,False,False,False,2080.7160796208495,False,False,False,False
2023-11-24 17:00:00+00:00,4.99,4.99,4.95,4.95,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,53.03615170991152,-11.76470588235292,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,440.0,-136.50528754991254,False,False,False,False,2079.2321093941696,False,False,False,False
2023-11-27 17:00:00+00:00,4.81,4.86,4.81,4.835,773.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,49.723366059478764,-11.76470588235292,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-333.0,-139.55171720030148,False,False,False,False,2058.980448783407,False,False,False,False
2023-11-28 17:00:00+00:00,4.805,4.835,4.7,4.7,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.59336496808529,-11.76470588235292,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1116.0,-154.69045026696347,False,False,False,False,2039.19780616661,False,False,False,False
2023-11-29 17:00:00+00:00,4.865,4.865,4.72,4.75,1508.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,42.88321328773776,-11.76470588235292,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,392.0,-146.21462933259193,False,False,False,False,2030.962181264802,False,False,False,False
2023-11-30 17:00:00+00:00,4.75,4.75,4.71,4.71,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,40.87906455109106,-11.76470588235292,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-78.0,-145.15703818014865,False,False,False,False,2006.7612172141849,False,False,False,False
2023-12-01 17:00:00+00:00,4.72,4.72,4.67,4.675,1630.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.7965498012264,-11.76470588235292,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-1708.0,-169.3871616192161,False,False,False,False,2000.9199580325694,False,False,False,False
2023-12-04 17:00:00+00:00,4.71,4.71,4.645,4.645,1241.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.76956241137832,-3.229738557776514,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2949.0,-212.48193430729026,False,False,False,False,1989.1382532568705,False,False,False,False
2023-12-05 17:00:00+00:00,4.65,4.735,4.65,4.665,3221.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,36.31176308020685,-4.597882326548358,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,272.0,-204.97058648857256,False,False,False,False,2008.236884989322,False,False,False,False
2023-12-06 17:00:00+00:00,4.69,4.69,4.63,4.65,3065.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.62285283460586,-6.164136171383291,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-2793.0,-245.09507351975748,False,False,False,False,2024.6208092530535,False,False,False,False
2023-12-07 17:00:00+00:00,4.61,4.67,4.61,4.635,4516.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.760684011012884,-7.830108455887121,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7309.0,-354.61297935666045,False,False,False,False,2063.246843218122,False,False,False,False
2023-12-08 17:00:00+00:00,4.63,4.67,4.625,4.65,1438.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.0383673147857,-8.335459338043968,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5871.0,-440.13835952167346,False,False,False,False,2053.5530937108647,False,False,False,False
2023-12-11 17:00:00+00:00,4.61,4.61,4.565,4.6,1759.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,33.737167079020736,-10.272728363114233,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-7630.0,-551.6090826298646,False,False,False,False,2048.9863790796885,False,False,False,False
2023-12-12 17:00:00+00:00,4.59,4.6,4.56,4.56,1507.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.818146803259452,-12.646534818769382,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-9137.0,-684.7159185580837,False,False,False,False,2040.5834894815537,False,False,False,False
2023-12-13 17:00:00+00:00,4.48,4.54,4.42,4.52,2347.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,29.584451290781203,-15.169336670250729,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11484.0,-852.1466795106714,False,False,False,False,2045.3341330554829,False,False,False,False
2023-12-14 17:00:00+00:00,4.43,4.505,4.41,4.445,1596.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.609030326083765,-18.24209207699913,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-13080.0,-1041.725800758568,False,False,False,False,2038.367712387956,False,False,False,False
2023-12-15 17:00:00+00:00,4.33,4.41,4.31,4.34,3866.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.353333333333333,,23.12077295359214,-21.64977285903089,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16946.0,-1288.3036953204507,False,False,False,False,2066.703096692019,False,False,False,False
2023-12-18 17:00:00+00:00,4.68,4.74,4.6,4.69,6246.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.5530505010548525,,33.383889431815156,-22.714267253783348,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10700.0,-1434.2214674860252,False,False,False,False,2131.498397518499,False,False,False,False
2023-12-19 17:00:00+00:00,4.84,4.84,4.55,4.69,13780.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.63396032144651,,40.22596708396384,-16.86844069828738,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10700.0,-1577.8769486102728,False,False,False,False,2312.09532158798,False,False,False,False
2023-12-20 17:00:00+00:00,4.96,5.025,4.89,4.89,2541.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.662899216887981,,48.56193332461605,-9.719895472268078,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8159.0,-1679.909864135695,False,False,False,False,2315.644231330802,False,False,False,False
2023-12-21 17:00:00+00:00,5.135,5.195,5.095,5.15,3104.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.713737628511133,,57.18257608733691,-2.3899932833089963,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5055.0,-1732.2368429863043,False,False,False,False,2327.8668013876886,False,False,False,False
2023-12-22 17:00:00+00:00,5.235,5.235,5.1,5.12,6490.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.792627335054266,,62.106674207518,1.5985238324722815,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11545.0,-1884.3727058857414,False,False,False,False,2392.3959982653987,False,False,False,False
2023-12-25 17:00:00+00:00,5.12,5.12,5.12,5.12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,4.792627335054266,,65.38940628763872,4.374536876766875,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11545.0,-2034.14987323635,False,False,False,False,2355.3045874395784,False,False,False,False
2023-12-26 17:00:00+00:00,5.07,5.28,5.07,5.255,4683.0,,,,,,,,,,,,,,,5.201666666666666,,,,,,,,,5.201666666666666,,#000000,,5.020673544583641,,69.06349127787392,7.797507961484712,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-6862.0,-2109.0002627985773,False,False,False,False,2391.392888409507,False,False,False,False
2023-12-27 17:00:00+00:00,5.15,5.26,5.15,5.17,1478.0,,,,,,,,,,,,,,,5.199667532327003,,,,,,,,,5.199667532327003,,#000000,,5.025868855130348,,68.9358744780105,7.947055914759403,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-8340.0,-2205.6049098869717,False,False,False,False,2377.2317583566464,False,False,False,False
2023-12-28 17:00:00+00:00,5.14,5.205,5.095,5.115,1848.0,,,,,,,,,,,,,,,5.185515253672951,,,,,,,,,5.185515253672951,,#000000,,5.024799327566182,,67.2803478560644,7.947055914759403,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10188.0,-2329.362973299577,False,False,False,False,2369.026614816233,False,False,False,False
2023-12-29 17:00:00+00:00,5.11,5.14,5.08,5.1,2569.0,,,,,,,,,,,,,,,5.166365885170479,,,,,,,,,5.166365885170479,,#000000,,5.02191058268108,,65.73712555213152,7.947055914759403,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12757.0,-2491.0317644112115,False,False,False,False,2372.126977377222,False,False,False,False
2024-01-01 17:00:00+00:00,5.1,5.1,5.1,5.1,0.0,,,,,,,,,,,,,,,5.166365885170479,,,,,,,,,5.166365885170479,,#000000,,5.02191058268108,,64.70831068284295,7.947055914759403,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12757.0,-2650.1940626373944,False,False,False,False,2335.349814937265,False,False,False,False
2024-01-02 17:00:00+00:00,5.17,5.26,5.15,5.19,764.0,,,,,,,,,,,,,,,5.168631487685887,,,,,,,,,5.168631487685887,,#000000,,5.025644496121156,,65.7074585200756,7.947055914759403,True,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-11993.0,-2795.0437670926285,False,False,False,False,2310.9878023025785,False,False,False,False
2024-01-03 17:00:00+00:00,5.18,5.18,5.065,5.085,457.0,,,,,,,,,,,,,,,5.166360567279712,,,,,,,,,5.166360567279712,,#000000,,5.025595218333677,,62.96919805766986,7.947055914759403,True,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12450.0,-2944.7330110136727,False,False,False,False,2282.243805367655,False,False,False,False
2024-01-04 17:00:00+00:00,5.075,5.08,5.01,5.035,4898.0,,,,,,,,,,,,,,,5.129782096584217,,,,,,,,,5.129782096584217,,#000000,,5.014590963574207,,59.710822887599775,7.947055914759403,True,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17348.0,-3168.0394759591973,False,False,False,False,2322.798164974358,False,False,False,False
2024-01-05 17:00:00+00:00,5.03,5.085,5.015,5.06,896.0,,,,,,,,,,,,,,,5.125888611000588,,,,,,,,,5.125888611000588,,#000000,,5.013930349265058,,58.168261111744776,7.947055914759403,True,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-16452.0,-3373.9923523009147,False,False,False,False,2300.6772631918097,False,False,False,False
2024-01-08 17:00:00+00:00,5.01,5.065,4.99,5.015,822.0,,,,,,,,,,,,,,,5.121310797357227,,,,,,,,,5.121310797357227,,#000000,,5.012557637146463,,55.752650420096856,12.891060624839149,True,False,True,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-17274.0,-3589.496346838885,False,False,False,False,2277.7520343051146,False,False,False,False
2024-01-09 17:00:00+00:00,4.95,4.96,4.895,4.945,2704.0,,,,,,,,,,,,,,,5.097242846094354,,,,,,,,,5.097242846094354,,#000000,,5.001222275833607,,52.16007621341253,9.186089763524969,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-19978.0,-3843.581674794871,False,False,False,False,2284.3605298972834,False,False,False,False
2024-01-10 17:00:00+00:00,4.795,4.82,4.72,4.82,3675.0,,,,,,,,,,,,,,,5.051208827404479,,,,,,,,,5.051208827404479,,#000000,,4.974624132768571,,46.916312649587,4.11372815511438,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23653.0,-4150.704439526734,False,False,False,False,2305.9208317593407,False,False,False,False
2024-01-11 17:00:00+00:00,4.65,4.715,4.625,4.71,1693.0,,,,,,,,,,,,,,,5.027694906935477,,,,,,,,,5.027694906935477,,#000000,,4.959959844292195,,41.49783019652153,-0.9411054214000742,False,True,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-25346.0,-4479.313673022443,False,False,False,False,2296.418183204932,False,False,False,False
2024-01-12 17:00:00+00:00,4.695,4.74,4.675,4.68,850.0,,,,,,,,,,,,,,,5.01745393910573,,,,,,,,,5.01745393910573,,#000000,,4.953538876419014,,37.41201147186838,-4.688049567878387,False,True,False,True,False,0.0,4.8608,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26196.0,-4816.006484293413,False,False,False,False,2273.993095093228,False,False,False,False
2024-01-15 17:00:00+00:00,4.68,4.68,4.68,4.68,0.0,,,,,,,,,,,,,,,5.01745393910573,,,,,,,,,5.01745393910573,,#000000,,4.953538876419014,,34.68813232209962,-7.238658631048509,False,True,False,True,False,0.0,4.8572,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26196.0,-5147.479251978786,False,False,False,False,2238.737388192558,False,False,False,False
2024-01-16 17:00:00+00:00,4.64,4.645,4.56,4.59,3476.0,,,,,,,,,,,,,,,4.970173141206634,,,,,,,,,4.970173141206634,,#000000,,4.922324227694879,,31.414172507931255,-10.397257970250983,False,True,False,True,False,0.0,4.850899999999999,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29672.0,-5527.704379855084,False,False,False,False,2257.919754267092,False,False,False,False
2024-01-17 17:00:00+00:00,4.54,4.565,4.54,4.565,320.0,,,,,,,,,,,,,,,4.9659229220869605,,,,,,,,,4.9659229220869605,,#000000,,4.919441980201709,,28.861359336110134,-12.948501901784532,False,True,False,True,False,0.0,4.845,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29992.0,-5906.99578481857,False,False,False,False,2227.8744867590744,False,False,False,False
2024-01-18 17:00:00+00:00,4.57,4.595,4.525,4.595,352.0,,,,,,,,,,,,,,,4.96151516595204,,,,,,,,,4.96151516595204,,#000000,,4.916452644594695,,28.604626748471258,-13.506162467359687,False,True,False,True,False,0.0,4.8398,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29640.0,-6274.949338542314,False,False,False,False,2198.7911613829647,False,False,False,False
2024-01-19 17:00:00+00:00,4.57,4.58,4.535,4.58,1969.0,,,,,,,,,,,,,,,4.938177497459197,,,,,,,,,4.938177497459197,,#000000,,4.9004424641338105,,28.1432549922448,-14.42955938520948,False,True,False,True,False,0.0,4.837000000000001,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-31609.0,-6667.72531778972,False,False,False,False,2195.2285077181123,False,False,False,False
2024-01-22 17:00:00+00:00,4.68,4.69,4.62,4.645,7110.0,,,,,,,,,,,,,,,4.8879582881372645,,,,,,,,,4.8879582881372645,,#000000,,4.865537323228064,,31.020057209551545,-14.42955938520948,False,True,False,True,False,0.0,4.8338,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24499.0,-6944.179188831739,False,False,False,False,2271.4265153503893,False,False,False,False
2024-01-23 17:00:00+00:00,4.615,4.68,4.615,4.65,1006.0,,,,,,,,,,,,,,,4.882159329644775,,,,,,,,,4.882159329644775,,#000000,,4.861375219633356,,33.174636187170194,-14.42955938520948,False,True,False,True,True,0.0,4.8247,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-23493.0,-7200.75005412117,False,False,False,False,2251.807499608523,False,False,False,False
2024-01-24 17:00:00+00:00,4.63,4.63,4.545,4.585,2794.0,,,,,,,,,,,,,,,4.863549499594265,,,,,,,,,4.863549499594265,,#000000,,4.847657715552005,,32.84819887906792,-14.42955938520948,False,True,False,True,True,0.0,4.8157,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-26287.0,-7496.66090599526,False,False,False,False,2260.21358488591,False,False,False,False
2024-01-25 17:00:00+00:00,4.57,4.58,4.52,4.575,3795.0,,,,,,,,,,,,,,,4.839498016985402,,,,,,,,,4.839498016985402,,#000000,,4.739090426982844,,32.37476276056532,-14.42955938520948,False,True,False,True,True,0.0,4.8086,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-30082.0,-7846.821202026341,False,False,False,False,2284.0087231047332,False,False,False,False
2024-01-26 17:00:00+00:00,4.575,4.585,4.535,4.535,955.0,,,,,,,,,,,,,,,4.833901263726568,,,,,,,,,4.833901263726568,,#000000,,4.735776882586566,,31.044286580517955,-14.42955938520948,False,True,False,True,True,0.0,4.799099999999999,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-31037.0,-8206.358857808878,False,False,False,False,2263.403936700008,False,False,False,False
2024-01-29 17:00:00+00:00,4.555,4.65,4.555,4.65,1642.0,,,,,,,,,,,,,,,4.826927456852392,,,,,,,,,4.826927456852392,,#000000,,4.73745530381008,,35.852631278781054,-19.707714110452578,False,True,False,True,True,0.0,4.793,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29395.0,-8534.864922028895,False,False,False,False,2253.7697671387677,False,False,False,False
2024-01-30 17:00:00+00:00,4.63,4.67,4.62,4.67,100.0,,,,,,,,,,,,,,,4.826586112422002,,,,,,,,,4.826586112422002,,#000000,,4.7376941401277,,39.86881432094745,-15.868527819745317,False,True,False,True,True,0.0,4.7896,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-29295.0,-8856.727481377284,False,False,False,False,2220.377987803283,False,False,False,False
2024-01-31 17:00:00+00:00,4.68,4.855,4.68,4.72,727.0,,,,,,,,,,,,,,,4.825530213442414,,,,,,,,,4.825530213442414,,#000000,,4.743138236452329,,44.481708924276404,-11.600706912055394,False,False,False,True,True,0.0,4.785100000000001,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-28568.0,-9162.328605697016,False,False,False,False,2197.2248407055577,False,False,False,False
2024-02-01 17:00:00+00:00,4.81,4.985,4.81,4.975,4065.0,,,,,,,,,,,,,,4.923333333333333,4.832674579499712,,,,,,,4.923333333333333,,4.8780039564165225,,#000000,,4.821057925769875,,53.57551151101519,-3.3938351157461852,True,False,True,False,True,4.9092604966307825,4.7857,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-24503.0,-9400.168472275356,False,False,False,False,2226.1825951132237,False,False,False,False
2024-02-02 17:00:00+00:00,4.855,4.915,4.8,4.8,3103.0,,,,,,,,,,,,,,4.886537155877976,4.832973452934135,,,,,,,4.886537155877976,,4.859755304406056,,#000000,,4.8189590830112365,,54.101844936273324,-3.20899687381835,True,False,True,False,True,0.0,4.7827,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-27606.0,-9682.429426193568,False,False,False,False,2239.7766634060417,False,False,False,False
2024-02-05 17:00:00+00:00,4.62,4.66,4.605,4.635,3069.0,,,,,,,,,,,,,,4.810627950897072,4.823062493260002,,,,,,,4.810627950897072,,4.816845222078538,,#000000,,4.791428136198592,,50.82904820575871,-3.20899687381835,True,False,False,False,False,0.0,4.7787,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-30675.0,-10007.89563664018,False,False,False,False,2252.632839167188,False,False,False,False
