date,Close,High,Low,Open,Volume,aVWAP_peak_179,aVWAP_peak_163,aVWAP_peak_154,aVWAP_peak_148,aVWAP_peak_133,aVWAP_peak_127,aVWAP_peak_119,aVWAP_peak_103,aVWAP_peak_70,aVWAP_peak_66,aVWAP_peak_56,aVWAP_peak_45,aVWAP_peak_32,aVWAP_peak_16,aVWAP_peak_10,aVWAP_valley_182,aVWAP_valley_165,aVWAP_valley_157,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_121,aVWAP_valley_112,aVWAP_valley_92,aVWAP_valley_79,aVWAP_valley_60,aVWAP_valley_51,aVWAP_valley_35,aVWAP_valley_30,aVWAP_valley_19,aVWAP_valley_4,aVWAP_OB_bull_182,aVWAP_OB_bull_165,aVWAP_OB_bull_136,aVWAP_OB_bull_130,aVWAP_OB_bull_112,aVWAP_OB_bull_35,aVWAP_OB_bear_22,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,11.7271331595,11.7462794993,11.208642298,11.4757418591,1796483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1796483.0,False,False,False,False
2022-01-07 00:00:00+00:00,10.7793893368,11.7223465745,10.6070722781,11.5643892707,2397516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2397516,-177593.77777777778,False,False,False,False,1841003.962962963,False,False,False,False
2022-01-14 00:00:00+00:00,11.1623161338,11.66012097,10.626218618,10.7219503172,2718243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,8.63185153135912,-71.5796288283978,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,320727,-140681.12757201647,False,False,False,False,1905984.6323731137,False,False,False,False
2022-01-21 00:00:00+00:00,11.0953039443,11.8611575384,10.9708527353,11.143169794,4236910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.334708613630973,-65.71659236219149,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3916183,-420347.9329370523,False,False,False,False,2078645.770715846,False,False,False,False
2022-01-28 00:00:00+00:00,10.3773161999,11.1240234541,10.1858528014,11.009145415,4585994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.562397485133333,,,,,,,,10.562397485133333,,10.562397485133333,#000000,,10.562397485133333,,15.296036091127098,-64.21564856254888,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8502177,-1019001.937904678,False,False,False,False,2264375.2691813386,False,False,False,False
2022-02-04 00:00:00+00:00,10.5974991082,10.9134137157,10.3360558375,10.4251820495,2999747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5834584113553,,,,,,,,10.5834584113553,,10.5834584113553,#000000,,10.5834584113553,,18.598654160072243,-60.219378599892096,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5502430,-1351107.7202821092,False,False,False,False,2318847.2492419803,False,False,False,False
2022-02-11 00:00:00+00:00,11.6314014602,11.7462794993,10.6260271546,10.6932308074,3050709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.798889402494762,,,,,,,,10.798889402494762,,10.798889402494762,#000000,,10.798889402494762,,28.457110160685772,-49.91869791881469,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2451721,-1432634.629890842,False,False,False,False,2373059.2307796115,False,False,False,False
2022-02-18 00:00:00+00:00,11.8037185189,12.2632306753,11.4878039113,11.7367063294,3515335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06038118309502,,,,,,,,11.06038118309502,,11.06038118309502,#000000,,11.06038118309502,,36.30577576351213,-41.71730594392056,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1063614,-1247727.3239730017,False,False,False,False,2457672.2507218625,False,False,False,False
2022-02-25 00:00:00+00:00,11.8037185189,12.2153648257,11.3824990421,11.8515843685,2999181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.18981019937389,,,,,,,,11.18981019937389,,11.18981019937389,#000000,,11.18981019937389,,41.91196547981667,-35.70978794743339,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1063614,-1076516.855530557,False,False,False,False,2497784.0099276504,False,False,False,False
2022-03-04 00:00:00+00:00,13.1152427987,13.1343891386,11.6218282903,11.8420111986,4114187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.467249293827534,,,,,,,,11.467249293827534,,11.467249293827534,#000000,,11.467249293827534,,50.25771970143569,-27.081585297993563,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5177801,-613234.0514171824,False,False,False,False,2617517.5647478243,False,False,False,False
2022-03-11 00:00:00+00:00,13.6896329943,13.9433219974,12.7131696619,13.1631086484,7013611,,,,,,,,,,,,,,,13.448708217866665,,,,,,,,,,,,,,,,11.958684566800885,,,,,,,,12.703696392333775,13.448708217866665,11.958684566800885,#000000,,12.703696392333775,,57.36789719302104,-19.716819419812897,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,12191412,335258.24868779397,False,False,False,False,2943154.1155072446,False,False,False,False
2022-03-18 00:00:00+00:00,12.5791452829,13.7757915236,12.4786269987,13.5364622755,11366086,,,,,,,,,,,,,,,13.136916776053683,,,,,,,,,,,,,,,,12.241321649103678,,,,,,,,12.689119212578682,13.136916776053683,12.241321649103678,#000000,,12.689119212578682,,57.64019088599695,-18.84129885760903,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,825326,371559.56359980925,False,False,False,False,3567074.995840041,False,False,False,False
2022-03-25 00:00:00+00:00,12.6653038122,12.8759135506,12.3350294498,12.5887184528,10107354,,,,,,,,,,,,,,,12.955433497375942,,,,,,,,,,,,,,,,12.319351831915652,,,,,,,,12.637392664645798,12.955433497375942,12.319351831915652,#000000,,12.637392664645798,,58.0522507199197,-17.576154696857436,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10932680,1153864.7811109344,False,False,False,False,4051540.1072592973,False,False,False,False
2022-04-01 00:00:00+00:00,13.0726796845,13.0918900881,11.9856087475,12.4929867536,7533369,,,,,,,,,,,,,,,12.90550986087297,,,,,,,,,,,,,,,,12.371608750865953,,,,,,,,12.63855930586946,12.90550986087297,12.371608750865953,#000000,,12.63855930586946,,59.33694784942055,-15.308127919260691,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18466049,2436248.797324939,False,False,False,False,4309453.358573424,False,False,False,False
