date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_155,aVWAP_BoS_CHoCH_bull_337,aVWAP_BoS_CHoCH_bull_430,aVWAP_BoS_CHoCH_bull_499,aVWAP_BoS_CHoCH_bull_561,aVWAP_BoS_CHoCH_bull_602,aVWAP_BoS_CHoCH_bull_633,aVWAP_BoS_CHoCH_bull_814,aVWAP_BoS_CHoCH_bear_49,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_370,aVWAP_BoS_CHoCH_bear_410,aVWAP_BoS_CHoCH_bear_615,aVWAP_BoS_CHoCH_bear_773,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2022-01-03 00:00:00+00:00,16.2101306103,16.3019963685,15.9929933636,16.0180476613,1569125,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-04 00:00:00+00:00,16.3771592616,16.4982550338,16.235184908,16.2852935034,4187894,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-05 00:00:00+00:00,16.3019963685,16.5373397382,16.2936449359,16.4606735873,3276019,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-06 00:00:00+00:00,16.6026479409,16.619350806,16.3186992336,16.4439707221,4200451,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-07 00:00:00+00:00,16.8782452155,16.9116509458,16.6218562358,16.6611079688,3573684,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-10 00:00:00+00:00,16.8949480807,16.9283538109,16.7279194294,16.869893783,2734298,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-11 00:00:00+00:00,17.1872482205,17.1955996531,16.8531909179,16.9367052435,3189583,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-12 00:00:00+00:00,17.2290053833,17.3876826021,17.1663696391,17.2290053833,4293755,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-13 00:00:00+00:00,17.2707625461,17.4586697789,17.2372733016,17.3041682764,3368227,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-14 00:00:00+00:00,17.2874654113,17.3208711415,17.0870310297,17.2206539507,2368513,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-18 00:00:00+00:00,17.3793311695,17.4419669137,17.2457082484,17.3208711415,2904814,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-19 00:00:00+00:00,17.1037338948,17.479464846,17.1037338948,17.4711969277,4658907,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-20 00:00:00+00:00,17.0953824623,17.3542768718,17.0786795971,17.1621939228,3987113,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-21 00:00:00+00:00,16.7529737271,17.0870310297,16.7112165642,16.9534081086,6049289,,,,,,,,,,,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-24 00:00:00+00:00,16.5358364804,16.5859450757,16.0639805404,16.4690250198,6203315,,,,,,,,,,,,,,,16.395254032166665,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-25 00:00:00+00:00,16.7279194294,16.8448394853,16.2268334754,16.4523221547,4418040,,,,,,,,,,,,,,,16.480363285814512,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-26 00:00:00+00:00,16.9784624063,17.1329639088,16.7989066062,16.9534081086,5727941,,,,,,,,,,,,,,,16.651945344239312,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-27 00:00:00+00:00,17.061976732,17.254059681,16.9659352575,17.1120853274,5688653,,,,,,,,,,,,,,,16.766050419296825,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-28 00:00:00+00:00,17.0953824623,17.0995581785,16.8239609039,16.9367052435,4424340,,,,,,,,,,,,,,,16.80621883057753,#000000,0,,,0.0,0.0,0.0,0.0
2022-01-31 00:00:00+00:00,17.3876826021,17.3960340346,16.9534081086,17.003516704,3101423,,,,,,,,,,,,,,,16.852324089240405,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-01 00:00:00+00:00,17.5463598208,17.5839412674,17.2874654113,17.44614263,4303363,,,,,,,,,,,,,,,16.931138818567245,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-02 00:00:00+00:00,17.5463598208,17.6424012953,17.5129540906,17.5797655511,4135969,,,,,,,,,,,,,,,17.000367171931668,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-03 00:00:00+00:00,17.3459254392,17.6048198488,17.3292225741,17.5463598208,3739535,,,,,,,,,,,,,,,17.038556518612346,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-04 00:00:00+00:00,17.3041682764,17.3709797369,17.1788967879,17.3292225741,4039987,,,,,,,,,,,,,,,17.06027531285372,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-07 00:00:00+00:00,17.504602658,17.5539596245,17.3626283044,17.3793311695,2904845,,,,,,,,,,,,,,,17.084943339440056,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-08 00:00:00+00:00,17.6465770116,17.6883341744,17.4544940626,17.5547112534,4833902,,,,,,,,,,,,,,,17.13114291775758,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-09 00:00:00+00:00,17.7467942024,17.8929442723,17.6716313093,17.7300913373,3096722,,,,,,,,,,,,,,,17.166110163233075,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-10 00:00:00+00:00,18.2979887517,18.5318288636,17.755145635,17.8219570955,5052519,,,,,,,,,,,,,,,17.7226956800146,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-11 00:00:00+00:00,17.9639314491,18.3731516448,17.9054714211,18.2812858866,4677850,,,,,,,,,,,,,,,17.724535413773513,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-14 00:00:00+00:00,17.7384427698,17.9806343142,17.6465770116,17.9054714211,5275877,,,,,,,,,,,,,,,17.680397593145393,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-15 00:00:00+00:00,18.1560143981,18.2228258586,17.8470113932,17.9054714211,3567340,,,,,,,,,,,,,,,17.703382013514172,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-16 00:00:00+00:00,18.1059058027,18.3146916169,18.0390943422,18.1309601004,3028271,,,,,,,,,,,,,,,17.727161519697066,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-17 00:00:00+00:00,17.7300913373,17.9889857468,17.6383090934,17.9639314491,5590662,,,,,,,,,,,,,,,17.713045592185296,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-18 00:00:00+00:00,17.6131712813,17.7801999327,17.5547112534,17.7384427698,8735771,,,,,,,,,,,,,,,17.6815490991803,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-22 00:00:00+00:00,17.3951988914,17.6488964931,17.2218388635,17.5474174524,6101008,,,,,,,,,,,,,,,17.64522007631863,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-23 00:00:00+00:00,17.2429803303,17.6404399064,17.2260671569,17.530504279,2785056,,,,,,,,,,,,,,,17.6295375279531,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-24 00:00:00+00:00,16.7863246472,16.9300866216,16.547595204,16.6933021933,6237831,,,,,,,,,,,,,,,17.544983193540588,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-25 00:00:00+00:00,17.2429803303,17.2598935038,16.9554563817,17.0146524888,4348780,,,,,,,,,,,,,,,17.519295722128753,#000000,0,,,0.0,0.0,0.0,0.0
2022-02-28 00:00:00+00:00,17.1330447029,17.1837842233,16.8878036879,16.9131734481,4282025,,,,,,,,,,,,,,,17.492723910025415,#000000,0,,,0.0,0.0,0.0,0.0
