date,Close,High,Low,Open,Volume,aVWAP_peak_147,aVWAP_peak_107,aVWAP_peak_37,aVWAP_valley_171,aVWAP_OB_bull_4,aVWAP_OB_bear_147,aVWAP_OB_bear_107,aVWAP_OB_bear_57,aVWAP_OB_bear_37,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,136.5,140.0,109.0,113.5,529863,,,,,148.4312116834437,,,,,,,#000000,,142.55020231960987,,52.355230197278885,10.832236708488061,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.17433922792378231,-0.15435102865469863,False,False,False,False,3600295,2064171.3240185154,False,False,False,False,1125626.5742858828,False,False,False,False
2022-03-25 00:00:00+00:00,137.0,147.75,122.5,137.0,491539,,,,,147.91166322971583,,,,,,,#000000,,143.43482922859945,,52.084310040131854,10.689254561331161,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.05528638636890174,-0.10481870751180018,False,False,False,False,4091834,2214368.559276403,False,False,False,False,1078657.1243387803,False,False,False,False
2022-04-01 00:00:00+00:00,130.0,151.5,128.5,134.0,362947,,,,,147.5814712659952,,,,,,,#000000,,143.72686238372373,,51.07421878487889,9.697902952354795,False,False,False,False,False,,,,-1.0,151.5,128.5,0.0,,,False,False,False,False,-0.0013807545655267817,-0.05309973103866348,False,False,False,False,3728887,2326555.110441114,False,False,False,False,1025641.5595729447,False,False,False,False
2022-04-08 00:00:00+00:00,110.0,132.0,110.0,128.0,338839,,,,,146.77440179498058,,,,,,,#000000,,142.47296629561734,,48.3353197253884,6.9883899117439086,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.27867078787134264,-0.16588525945500307,False,False,False,False,3390048,2405332.3615195495,False,False,False,False,974767.2959008747,False,False,False,False
2022-04-15 00:00:00+00:00,110.0,118.5,108.5,111.0,316937,,,,,145.93578644024862,,,,,,,#000000,,141.17838148294462,,46.378963254323764,5.026316134233511,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.2543567569351985,False,False,False,False,3390048,2478274.2606662493,False,False,False,False,926039.1258341433,False,False,False,False
2022-04-22 00:00:00+00:00,102.0,113.25,98.5,109.0,263871,,,,,145.11413038826555,,,,,,,#000000,,139.8776506752195,,44.23949305802889,2.864356012802382,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.2985925056752962,False,False,False,False,3126177,2526267.056172453,False,False,False,False,876989.6350316141,False,False,False,False
2022-04-29 00:00:00+00:00,101.0,109.0,98.25,99.0,505566,,,,,143.56050280702445,,,,,,,#000000,,137.60840003840278,,42.61891165682861,1.180417824379461,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3207103800453451,False,False,False,False,2620611,2533255.496455975,False,False,False,False,849476.7731774205,False,False,False,False
2022-05-06 00:00:00+00:00,95.0,105.0,90.5,99.5,275372,,,,,142.64539887924724,,,,,,,#000000,,136.30126112374415,,40.90225068317113,-0.6246443263664361,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3317693172303695,False,False,False,False,2345239,2519328.348570347,False,False,False,False,806950.4936827968,False,False,False,False
2022-05-13 00:00:00+00:00,79.0,92.75,64.5,91.0,292075,,,,,141.34518006836126,,,,,,,#000000,,120.42634497273934,,38.35167305500599,-3.2358116571755957,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.33729878582288175,False,False,False,False,2053164,2484797.656083654,False,False,False,False,768811.5682248119,False,False,False,False
2022-05-20 00:00:00+00:00,72.0,78.5,67.0,78.0,203421,,,,,140.38310282132872,,,,,,,#000000,,118.70602772259727,,36.01800270480495,-5.619693952559004,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3400635201191379,False,False,False,False,1849743,2437756.570447828,False,False,False,False,726930.7853933444,False,False,False,False
2022-05-27 00:00:00+00:00,72.0,74.0,67.5,70.0,107859,,,,,139.87400628663627,,,,,,,#000000,,117.92360627659394,,34.35109531180421,-7.364546857763955,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.3414458872672659,False,False,False,False,1849743,2394200.009673915,False,False,False,False,681073.6161049485,False,False,False,False
2022-06-03 00:00:00+00:00,69.0,76.0,68.5,72.5,123409,,,,,139.30062309377564,,,,,,,#000000,,117.13227911910228,,32.92911991122965,-8.897878102501444,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.32686826295586846,-0.33415707511156717,False,False,False,False,1726334,2344728.4534017732,False,False,False,False,639765.1260231005,False,False,False,False
2022-06-10 00:00:00+00:00,63.5,73.5,60.5,70.0,139175,,,,,138.61563658525193,,,,,,,#000000,,116.04318296572428,,31.493352293099,-10.468087153238265,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.33849266476348056,False,False,False,False,1587159,2288612.1975942347,False,False,False,False,602684.3759473152,False,False,False,False
2022-06-17 00:00:00+00:00,58.5,60.0,51.5,58.0,146693,,,,,137.81813320607432,,,,,,,#000000,,114.57789660844836,,30.097191675945428,-12.016429467131331,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.34282825441539394,-0.34066045958943725,False,False,False,False,1440466,2225786.553327995,False,False,False,False,568907.2369882549,False,False,False,False
2022-06-24 00:00:00+00:00,59.0,62.5,57.0,57.5,103041,,,,,137.2864004892657,,,,,,,#000000,,113.75543328421655,,29.203858087246033,-13.100647656404327,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,-0.284789087345556,-0.3127247734674966,False,False,False,False,1543507,2175247.327155551,False,False,False,False,534398.6268409768,False,False,False,False
2022-07-01 00:00:00+00:00,52.5,59.5,51.0,59.0,99414,,,,,136.7465599966187,,,,,,,#000000,,92.26477017793854,,28.06817886572917,-14.440607540564116,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8487427466150871,1.1481624758220503,False,False,False,False,-0.34282825441539394,-0.32777651394144525,False,False,False,False,1444093,2121087.747366251,True,False,False,False,502177.5433712748,False,False,False,False
2022-07-08 00:00:00+00:00,61.0,64.5,51.365,52.5,163334,,,,,135.92360577382897,,,,,,,#000000,,92.06381441262515,,29.029390531072806,-14.440607540564116,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8584520482859145,1.150994145453667,False,False,False,False,-0.29675735526985797,-0.3122669346056516,False,False,False,False,1607427,2083038.8031168992,False,False,False,False,477078.02164006926,False,False,False,False
2022-07-15 00:00:00+00:00,62.5,77.0,60.5,74.0,1065766,,,,,131.4515988317753,,,,,,,#000000,,90.86806961046129,,30.018540197088566,-14.440607540564116,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8623705332418559,1.1318432429304743,False,False,False,False,0.05122121688212606,-0.13052285886176276,False,False,False,False,2673193,2126753.9288119436,False,False,False,False,520684.53855561966,False,False,False,False
2022-07-22 00:00:00+00:00,78.5,94.5,62.0,62.5,555105,,,,,129.72325397928392,,,,,,,#000000,,78.04964381439491,,33.618836286759986,-14.440607540564116,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8726326281980286,1.1248115048092897,False,False,False,False,0.3428282511951434,0.1061526961666903,False,False,False,False,3228298,2208349.785936985,False,False,False,False,523234.2023663145,False,False,False,False
2022-07-29 00:00:00+00:00,73.5,81.0,69.5,75.5,157315,,,,,129.2202116996866,,,,,,,#000000,,77.90535430954093,,35.60805067902295,-21.278110967832674,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.9198612680312147,1.0740079000148892,False,False,False,False,0.24893048669479612,0.17754159143074322,False,False,False,False,3070983,2272248.5425342456,False,False,False,False,496129.07626510604,False,False,False,False
2022-08-05 00:00:00+00:00,81.5,82.0,69.0,72.0,187050,,,,,128.66437090650354,,,,,,,#000000,,78.06951545361852,,38.315431744111464,-18.559612242732893,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.9051915490173171,1.0858218679511489,False,False,False,False,0.25657256615764934,0.21705707879419628,False,False,False,False,3258033,2345269.613457635,False,False,False,False,473234.3298750982,False,False,False,False
2022-08-12 00:00:00+00:00,85.5,90.5,77.0,87.0,238341,,,,,128.06550143305455,,,,,,,#000000,,78.9266135691529,,40.86140058552,-16.03694155159831,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.863424615354053,1.1912055385043256,False,False,False,False,0.3428282518165952,0.27994266530539574,False,False,False,False,3496374,2430536.6050533657,False,False,False,False,455834.82395842427,False,False,False,False
2022-08-19 00:00:00+00:00,69.0,89.5,68.5,83.0,202464,,,,,127.47101824449541,,,,,,,#000000,,78.81976593828196,,40.69555820298412,-16.03694155159831,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8192156741555672,1.1921155371509213,False,False,False,False,0.22365610699385371,0.2517993861496247,False,False,False,False,3293910,2494490.1898642275,False,False,False,False,437066.6147763188,False,False,False,False
2022-08-26 00:00:00+00:00,65.5,72.0,65.0,67.5,88761,,,,,127.17420793263952,,,,,,,#000000,,78.51666141383896,,40.20486904068371,-16.03694155159831,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8733461361735216,1.2409368851396727,False,False,False,False,-0.023162036914335864,0.11431867461764443,False,False,False,False,3205149,2547131.583207618,False,False,False,False,411266.1988669618,False,False,False,False
2022-09-02 00:00:00+00:00,66.5,69.4,63.005,65.5,72669,,,,,126.92855055765331,,,,,,,#000000,,78.25651457467478,,40.025305023896934,-16.03694155159831,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8282954770878795,1.1930420551477883,False,False,False,False,-0.07651211327254215,0.01890328067255114,False,False,False,False,3277818,2601256.502970017,False,False,False,False,386184.9248768165,False,False,False,False
2022-09-09 00:00:00+00:00,70.0,72.0,62.0,63.5,82183,,,,,126.66082529730514,,,,,,,#000000,,78.02938442946399,,40.50923502937113,-15.733675393623543,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8754089143324474,1.1245910856675527,False,False,False,False,-0.09851540292042714,-0.039806061123938,False,False,False,False,3360001,2657459.7990463125,False,False,False,False,363666.2637748301,False,False,False,False
2022-09-16 00:00:00+00:00,91.5,98.0,68.5,69.5,573355,,,86.0,,125.41163206218457,,,,86.0,86.0,,#000000,,77.9143731541418,,44.00583511513564,-12.154634200232131,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8826260967725383,1.091718405254246,False,False,False,False,0.321866781530375,0.14103036020321852,False,True,False,False,3933356,2751970.628746586,False,False,False,True,379198.7627544723,False,False,False,False
2022-09-23 00:00:00+00:00,59.5,92.0,56.0,91.5,307899,,,80.11864626997438,,124.49874905392156,,,,80.11864626997438,80.11864626997438,,#000000,,75.98242318804407,,43.009922967999245,-12.154634200232131,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8208623573764762,1.123586248221107,False,False,False,False,-0.03673542329496542,0.052147468454126544,False,False,False,False,3625457,2816673.3229135056,False,False,False,False,373917.29884673364,False,False,False,False
2022-09-30 00:00:00+00:00,59.0,66.0,53.5,61.0,227479,,,75.88831395836509,,123.728568157714,,,,75.88831395836509,75.88831395836509,,#000000,,74.19530908693585,,42.253803309085114,-12.154634200232131,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.7942465964156603,1.2031894982437248,False,False,False,False,-0.34282825441539394,-0.1453403929806337,False,False,False,False,3397978,2859732.928623616,False,False,False,False,363070.01745067927,False,False,False,False
2022-10-07 00:00:00+00:00,57.5,64.0,56.5,59.5,118474,,,74.29010373419752,,123.33360977601708,,,,74.29010373419752,74.29010373419752,,#000000,,73.4503539472707,,41.572180955989126,-12.154634200232131,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8435544430538172,1.1644342662370517,False,False,False,False,-0.3274748549196555,-0.23640762395014459,False,False,False,False,3279504,2890827.0820589038,False,False,False,False,344951.7939358141,False,False,False,False
2022-10-14 00:00:00+00:00,54.0,68.0,52.5,59.5,274994,,,71.3385356997277,,122.41889444034375,,,,71.3385356997277,71.3385356997277,,#000000,,71.93656774338426,,40.746212571275976,-12.154634200232131,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.8392515025063643,1.116132587985198,False,False,False,False,-0.3274748549196555,-0.2819412394349,False,False,False,False,3004510,2899248.0389434295,False,False,False,False,339769.7351257538,False,False,False,False
2022-10-21 00:00:00+00:00,54.5,56.96,52.0,56.0,95199,,,70.33422802470682,,122.09039214477629,,,,70.33422802470682,70.33422802470682,,#000000,,71.38009708322271,,40.23570086039723,-12.154634200232131,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8606023057860145,1.1347915095356103,False,False,False,False,-0.34282825441539394,-0.31238474692514695,False,False,False,False,3099709,2914096.999021694,False,False,False,False,321653.38437569793,False,False,False,False
2022-10-28 00:00:00+00:00,58.0,58.0,50.0,52.0,170016,,,68.89122190059763,,121.51880477186334,,,,68.89122190059763,68.89122190059763,,#000000,,66.80204517117018,,40.444820272636875,-12.154634200232131,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8548128850172325,1.1214415587939972,False,False,False,False,-0.34282825441539394,-0.3276065006702704,False,False,False,False,3269725,2940439.813908976,False,False,False,False,310420.98553305364,False,False,False,False
2022-11-04 00:00:00+00:00,60.0,62.5,56.5,58.5,125324,,,68.28043639379946,,121.13087582837471,,,,68.28043639379946,68.28043639379946,,#000000,,66.92261792301642,,40.927214352647326,-12.154634200232131,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.8909691935887109,1.1006972415900442,False,False,False,False,-0.20888335142898806,-0.26824492604962924,False,False,False,False,3395049,2974114.568434237,False,False,False,False,296710.09771579044,False,False,False,False
2022-11-11 00:00:00+00:00,70.0,84.0,58.0,69.0,2077510,,,69.52907747538987,,116.37826008862736,,,,69.52907747538987,69.52907747538987,,#000000,,70.19187641512285,,42.85331993000942,-11.982665439642886,False,False,False,True,False,,,,-1.0,84.0,58.0,0.0,0.9732763228220203,1.0133618385889898,False,False,False,False,0.053641131611510566,-0.10730189721905933,False,False,False,False,5472559,3159184.526327997,False,False,False,False,428621.2015886948,False,False,False,False
2022-11-18 00:00:00+00:00,57.0,82.0,56.0,70.5,1043932,,,68.58614223549657,,114.05671674607368,,,,68.58614223549657,68.58614223549657,,#000000,,68.91735774121058,,42.627825716332154,-11.982665439642886,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9634631519120951,0.9810549676581234,False,False,False,False,0.008461739255039931,-0.0494200789820097,False,False,False,False,4428627,3253217.302155553,False,False,False,False,474199.7792487915,False,False,False,False
2022-11-25 00:00:00+00:00,55.5,58.0,53.5,57.0,220537,,,68.04184895375154,,113.50461447893524,,,,68.04184895375154,68.04184895375154,,#000000,,68.26135581221469,,42.294574860947804,-11.982665439642886,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9551008190699066,1.0340145310076465,False,False,False,False,-0.2792923417334702,-0.16435621035773995,False,False,False,False,4208090,3323948.6131069935,False,False,False,False,455409.943748881,False,False,False,False
2022-12-02 00:00:00+00:00,54.0,56.0,51.5,54.5,172357,,,67.58893556270831,,113.06689487974445,,,,67.58893556270831,67.58893556270831,,#000000,,67.72623053977452,,41.877448241844945,-11.982665439642886,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0.9465005898652912,1.0452687316524458,False,False,False,False,-0.34282825441539394,-0.2535922323865669,False,False,False,False,4035733,3376673.3825064753,False,False,False,False,434443.05902674166,False,False,False,False
2022-12-09 00:00:00+00:00,45.5,55.0,45.325,53.0,191864,,,66.93850989889752,,112.54480668134354,,,,66.93850989889752,66.93850989889752,,#000000,,66.96848384749947,,40.598636756085725,-11.982665439642886,False,False,False,True,False,0.0,88.3,,0.0,0.0,0.0,0.0,0.9510611493361759,1.0415322636468096,False,False,False,False,-0.34282825441539394,-0.29821024340098046,False,False,False,False,3843869,3411280.4652837734,False,False,False,False,416474.2398395756,False,False,False,False
2022-12-16 00:00:00+00:00,45.905,50.5,45.0,45.46,145432,,,66.4371384606243,,112.14567662352077,,,,66.4371384606243,66.4371384606243,,#000000,,66.39196007472512,,39.761633288438816,-11.982665439642886,False,False,False,True,False,0.0,86.5881,,0.0,0.0,0.0,0.0,0.981672846206984,1.0267858401590233,False,False,False,False,-0.34282825441539394,-0.32051924890818717,False,False,False,False,3989301,3454096.8011886794,False,False,False,False,396397.0368884959,False,False,False,False
2022-12-23 00:00:00+00:00,39.065,46.5,37.5,46.0,131073,,,65.87015466034204,,111.75666802700626,,,,65.87015466034204,65.87015466034204,,#000000,,58.95495169012379,,38.39123490419005,-11.982665439642886,False,False,False,True,False,0.0,84.7094,,0.0,0.0,0.0,0.0,0.94555581924532,1.0446721483115324,False,False,False,False,-0.34282825441539394,-0.3316737516617906,False,False,False,False,3858228,3484032.4455450736,False,False,False,False,376743.40452638513,False,False,False,False
2022-12-30 00:00:00+00:00,38.665,40.5,37.5,39.0,74143,,,65.5339106752714,,111.53191934462092,,,,65.5339106752714,65.5339106752714,,#000000,,51.79094549022227,,37.367649882188914,-8.769080529664784,False,False,False,True,False,0.0,82.59270000000001,,0.0,0.0,0.0,0.0,0.9617200459359448,1.0538754909049666,False,False,False,False,-0.34282825441539394,-0.33725100303859223,False,False,False,False,3784085,3506258.5606898833,False,False,False,False,354328.5597466529,False,False,False,False
2023-01-06 00:00:00+00:00,46.48,54.5,37.905,38.065,155979,,,65.04241397263623,,111.1113488028473,,,,65.04241397263623,65.04241397263623,,#000000,,53.381155008209454,,38.2326430880697,-8.769080529664784,False,False,False,True,False,0.0,81.14229999999999,,0.0,0.0,0.0,0.0,0.9622042822042822,1.0280800280800282,False,False,False,False,-0.18348003195779644,-0.26036551749819437,False,False,False,False,3940064,3538392.296935077,False,False,False,False,339635.99976541934,False,False,False,False
2023-01-13 00:00:00+00:00,53.0,53.5,45.175,46.595,97245,,,64.81533882965768,,110.86894452256355,,,,64.81533882965768,64.81533882965768,,#000000,,54.14311960506062,,40.062171704718864,-8.769080529664784,False,False,False,True,True,0.0,80.11229999999999,,0.0,0.0,0.0,0.0,0.9559563155625809,1.0675384394309528,False,False,False,False,-0.11732444015675783,-0.18884497882747608,False,False,False,False,4037309,3575349.0897547007,False,False,False,False,321681.1108939068,False,False,False,False
2023-01-20 00:00:00+00:00,52.0,54.0,48.55,54.0,71612,,,64.66355684760865,,110.69449008590036,,,,64.66355684760865,64.66355684760865,,#000000,,54.54137870801992,,41.22159147418134,-8.769080529664784,False,False,False,True,True,0.0,78.61229999999999,,0.0,0.0,0.0,0.0,0.9580866313493299,1.1262075412901216,False,False,False,False,-0.06002197632514728,-0.12443347757631168,False,False,False,False,3965697,3604263.7497728714,False,False,False,False,303157.4730499137,False,False,False,False
2023-01-27 00:00:00+00:00,53.0,54.5,49.005,52.0,94244,,,64.47865164531525,,110.468969687401,,,,64.47865164531525,64.47865164531525,,#000000,,54.93742699936301,,42.24502321606498,-11.529433632014793,False,False,False,True,True,0.0,76.33229999999999,,0.0,0.0,0.0,0.0,0.9349148128741328,1.084155035805586,False,False,False,False,0.17422834867045378,0.02489743554707105,False,False,False,False,4059941,3638017.620160066,False,False,False,False,287682.4009721423,False,False,False,False
2023-02-03 00:00:00+00:00,53.5,57.5,51.5,52.005,137796,,,64.26026109061183,,110.15353828598401,,,54.166666666666664,64.26026109061183,64.26026109061183,,#000000,,53.47497775119973,,43.07870522336369,-10.677581506575358,False,False,False,True,True,0.0,74.22229999999999,,-1.0,57.5,51.5,0.0,0.9431624417415028,1.0795725815618962,False,False,False,False,0.3428282496369577,0.18386284259201435,False,False,False,False,4197737,3679478.314963024,False,False,False,False,276579.7046038355,False,False,False,False
2023-02-10 00:00:00+00:00,50.0,56.5,48.015,53.5,77510,,,64.1100994576629,,109.96929544911755,,,53.20846864462671,64.1100994576629,64.1100994576629,,#000000,,53.33498060170773,,43.07353191958766,-10.610434248544856,False,False,False,True,True,0.0,72.25229999999999,,0.0,0.0,0.0,0.0,0.9043020338087691,1.112255678816693,False,False,False,False,0.23895969709982187,0.21141126984591813,False,False,False,False,4120227,3712126.365706504,False,False,False,False,261833.80055910692,False,False,False,False
2023-02-17 00:00:00+00:00,50.0,55.5,49.5,49.535,72747,,,63.97411322581593,,109.79789959798431,,,52.81909075760363,63.97411322581593,63.97411322581593,,#000000,,53.31596844174273,,43.06983670260478,-10.501399146196285,False,False,False,True,True,0.0,70.7023,,0.0,0.0,0.0,0.0,0.9340002778935668,1.11810476587467,False,False,False,False,0.2499149430782224,0.23066310646207028,False,False,False,False,4120227,3742356.042320837,False,False,False,False,247827.37088806197,False,False,False,False
2023-02-24 00:00:00+00:00,45.35,50.0,45.005,49.5,57031,,,63.828097657117304,,109.65300980935898,,,51.821854635393116,63.828097657117304,63.828097657117304,,#000000,,52.946317542301095,,42.251646163770545,-10.501399146196285,False,False,False,True,True,0.0,69.2693,,0.0,0.0,0.0,0.0,0.9300568430257979,1.0769567118495846,False,False,False,False,0.03205290557054944,0.13135800601630987,False,False,False,False,4063196,3766121.9651118857,False,False,False,False,233694.30637783514,False,False,False,False
2023-03-03 00:00:00+00:00,47.185,51.0,45.45,45.45,68456,,,63.667109219937416,,109.48298107379273,,,51.169057580080924,63.667109219937416,63.667109219937416,,#000000,,52.6944375276902,,42.1329917233028,-10.501399146196285,False,False,False,True,True,0.0,67.483,,0.0,0.0,0.0,0.0,0.9380808753901728,1.0641812506575947,False,False,False,False,0.06288922824214953,0.0971236171292297,False,False,False,False,4131652,3793198.2639924865,False,False,False,False,221454.4318313288,False,False,False,False
2023-03-10 00:00:00+00:00,38.0,48.0,37.51,47.0,84756,,,63.38943702170759,,109.25097649552207,,,49.46830115366502,63.38943702170759,63.38943702170759,,#000000,,51.87006861222194,,40.52345785400203,-10.501399146196285,False,False,False,True,False,0.0,65.503,,0.0,0.0,0.0,0.0,0.9139065891744277,1.0836776136124922,False,False,False,False,-0.34282825441539394,-0.12285231864308212,False,False,False,False,4046896,3811990.6888819323,False,False,False,False,211328.62206604518,False,False,False,False
