date,Close,High,Low,Open,Volume,aVWAP_peak_92,aVWAP_peak_62,aVWAP_valley_73,aVWAP_valley_57,aVWAP_valley_43,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,47.0,47.0,40.25,40.25,933,,,,,,,,#000000
2022-01-07 00:00:00+00:00,47.0,47.0,47.0,47.0,41164,,,,,,,,#000000
2022-01-14 00:00:00+00:00,48.0,48.25,47.0,47.0,52197,,,,,,,,#000000
2022-01-21 00:00:00+00:00,49.5,50.0,47.0,48.0,1235330,,,,,,,,#000000
2022-01-28 00:00:00+00:00,49.5,49.5,49.5,49.5,2054,,,,,,,,#000000
2022-02-04 00:00:00+00:00,46.55,49.5,46.55,49.5,1824545,,,,,,,,#000000
2022-02-11 00:00:00+00:00,47.5,49.0,46.7,46.7,313237,,,,,,,,#000000
2022-02-18 00:00:00+00:00,50.8,50.8,47.5,47.5,890800,,,,,,,,#000000
2022-02-25 00:00:00+00:00,50.5,50.8,49.5,50.8,832390,,,,,,,,#000000
2022-03-04 00:00:00+00:00,53.75,53.75,50.0,50.0,1025189,,,,,,,,#000000
2022-03-11 00:00:00+00:00,55.25,55.4,54.0,54.2,306257,,,,,,,,#000000
2022-03-18 00:00:00+00:00,55.25,55.25,55.25,55.25,50000,,,,,,,,#000000
2022-03-25 00:00:00+00:00,54.1,55.0,53.75,54.5,204557,,,,,,,,#000000
2022-04-01 00:00:00+00:00,61.375,61.5,54.0,54.1,1261418,,,,,,,,#000000
2022-04-08 00:00:00+00:00,62.5,63.0,61.5,61.5,53412,,,,,,,,#000000
2022-04-15 00:00:00+00:00,63.5,63.5,52.0,63.0,294000,,,,,,,,#000000
2022-04-22 00:00:00+00:00,63.25,63.5,62.0,63.0,241765,,,,,,,,#000000
2022-04-29 00:00:00+00:00,63.1,63.75,62.0,63.25,197461,,,,,,,,#000000
2022-05-06 00:00:00+00:00,66.2,66.5,63.0,63.0,111362,,,,,,,,#000000
2022-05-13 00:00:00+00:00,67.0,68.0,66.0,66.2,504935,,,,,,,,#000000
2022-05-20 00:00:00+00:00,63.55,67.5,63.0,67.5,66540,,,,,,,,#000000
2022-05-27 00:00:00+00:00,63.55,63.55,63.55,63.55,5000,,,,,,,,#000000
2022-06-03 00:00:00+00:00,66.0,66.25,63.0,63.55,430691,,,,,,,,#000000
2022-06-10 00:00:00+00:00,67.75,67.75,65.5,66.0,260600,,,,,,,,#000000
2022-06-17 00:00:00+00:00,67.75,67.75,67.75,67.75,66,,,,,,,,#000000
2022-06-24 00:00:00+00:00,67.75,67.75,67.75,67.75,64,,,,,,,,#000000
2022-07-01 00:00:00+00:00,60.0,67.75,58.0,67.75,890673,,,,,,,,#000000
2022-07-08 00:00:00+00:00,60.5,60.5,60.0,60.0,25000,,,,,,,,#000000
2022-07-15 00:00:00+00:00,60.5,61.0,59.05,60.5,124214,,,,,,,,#000000
2022-07-22 00:00:00+00:00,60.5,60.5,60.5,60.5,0,,,,,,,,#000000
2022-07-29 00:00:00+00:00,69.0,70.0,58.25,60.5,470348,,,,,,,,#000000
2022-08-05 00:00:00+00:00,74.083,74.083,67.0,69.0,1260491,,,,,,,,#000000
2022-08-12 00:00:00+00:00,77.25,77.25,73.0,75.5,618228,,,,,,,,#000000
2022-08-19 00:00:00+00:00,75.0,77.25,75.0,77.25,805,,,,,,,,#000000
2022-08-26 00:00:00+00:00,65.0,75.0,65.0,75.0,323,,,,,,,,#000000
2022-09-02 00:00:00+00:00,76.5,76.5,65.0,65.0,30087,,,,,,,,#000000
2022-09-09 00:00:00+00:00,77.25,77.25,75.25,76.5,53145,,,,,,,,#000000
2022-09-16 00:00:00+00:00,77.5,77.5,76.0,77.0,370906,,,,,,,,#000000
2022-09-23 00:00:00+00:00,77.0,77.0,77.0,77.0,27000,,,,,,,,#000000
2022-09-30 00:00:00+00:00,76.0,77.0,75.25,77.0,391747,,,,,,,,#000000
2022-10-07 00:00:00+00:00,74.0,76.0,74.0,76.0,3739,,,,,,,,#000000
2022-10-14 00:00:00+00:00,77.0,77.0,73.5,74.0,27314,,,,,,,,#000000
2022-10-21 00:00:00+00:00,77.0,77.05,77.0,77.0,45594,,,,,,,,#000000
2022-10-28 00:00:00+00:00,81.0,81.0,51.0,77.0,287802,,,,,71.0,,71.0,#000000
2022-11-04 00:00:00+00:00,81.0,81.0,81.0,81.0,60101,,,,,72.72752175175265,,72.72752175175265,#000000
2022-11-11 00:00:00+00:00,60.0,81.0,60.0,81.0,882,,,,,72.71303811803833,,72.71303811803833,#000000
2022-11-18 00:00:00+00:00,77.0,77.0,60.0,60.0,140939,,,,,72.31596913091182,,72.31596913091182,#000000
2022-11-25 00:00:00+00:00,76.0,77.0,76.0,77.0,969,,,,,72.32390245360473,,72.32390245360473,#000000
2022-12-02 00:00:00+00:00,79.5,79.5,76.0,76.0,45687,,,,,72.83576506705445,,72.83576506705445,#000000
2022-12-09 00:00:00+00:00,78.95,80.99,70.0,80.99,37935,,,,,73.08748503289425,,73.08748503289425,#000000
2022-12-16 00:00:00+00:00,79.25,79.75,71.0,78.95,296068,,,,,74.30497336613115,,74.30497336613115,#000000
2022-12-23 00:00:00+00:00,73.5,79.25,72.5,79.25,428,,,,,74.30535592683141,,74.30535592683141,#000000
2022-12-30 00:00:00+00:00,79.0,79.0,73.5,73.5,13109,,,,,74.34779067487253,,74.34779067487253,#000000
2023-01-06 00:00:00+00:00,78.5,79.0,78.5,79.0,3000,,,,,74.36239923931507,,74.36239923931507,#000000
2023-01-13 00:00:00+00:00,78.0,78.0,74.0,74.0,140900,,,,,74.67828264352381,,74.67828264352381,#000000
2023-01-20 00:00:00+00:00,78.0,78.0,78.0,78.0,250000,,,,,75.32816239115576,,75.32816239115576,#000000
2023-01-27 00:00:00+00:00,77.75,78.0,77.5,78.0,379501,,,,,75.8827259273651,,75.8827259273651,#000000
2023-02-03 00:00:00+00:00,73.1,77.75,70.0,77.75,43858,,,,73.61666666666666,75.8243047811743,,74.72048572392049,#000000
2023-02-10 00:00:00+00:00,74.0,74.25,72.25,72.41,3435,,,,73.60819289676414,75.81962103052851,,74.71390696364632,#000000
2023-02-17 00:00:00+00:00,75.0,78.25,74.0,74.0,403876,,,,75.52548882273975,75.8062852957962,,75.66588705926797,#000000
2023-02-24 00:00:00+00:00,78.05,78.25,75.25,75.25,5134,,,,75.54414172161918,75.809630150238,,75.6768859359286,#000000
2023-03-03 00:00:00+00:00,76.0,78.25,76.0,77.0,325242,,,,76.04596280444504,75.93503588006337,,75.9904993422542,#000000
2023-03-10 00:00:00+00:00,78.0,85.0,78.0,78.25,431726,,80.33333333333333,,77.57156535239584,76.59652290654098,80.33333333333333,77.08404412946841,#000000
2023-03-17 00:00:00+00:00,78.25,78.5,77.0,78.0,493222,,79.04466287113797,,77.67130883826263,76.79009007335125,79.04466287113797,77.23069945580694,#000000
2023-03-24 00:00:00+00:00,77.25,78.25,77.0,78.25,91212,,78.90601168451163,,77.6626169662616,76.80883155437903,78.90601168451163,77.23572426032031,#000000
2023-03-31 00:00:00+00:00,78.2,80.0,76.5,76.5,92648,,78.84980510602375,,77.69058831868968,76.84603261648805,78.84980510602375,77.26831046758886,#000000
2023-04-07 00:00:00+00:00,80.0,80.0,78.0,78.25,38760,,78.86613664724007,,77.72359457429398,76.87291385166063,78.86613664724007,77.2982542129773,#000000
2023-04-14 00:00:00+00:00,78.15,79.0,78.15,79.0,133487,,78.82103818077027,,77.76952732796794,76.92890851266284,78.82103818077027,77.3492179203154,#000000
2023-04-21 00:00:00+00:00,78.0,78.35,77.15,78.15,567002,,78.51800065329874,,77.78328535395596,77.04853060108614,78.51800065329874,77.41590797752104,#000000
2023-04-28 00:00:00+00:00,78.05,78.25,77.75,77.75,636895,,78.38950838889443,,77.82878957182571,77.17375883240743,78.38950838889443,77.50127420211658,#000000
2023-05-05 00:00:00+00:00,75.0,78.0,75.0,78.0,322395,,78.11509786641979,,77.66450694253267,77.10162794889698,78.11509786641979,77.38306744571483,#000000
2023-05-12 00:00:00+00:00,77.125,79.49,75.25,79.49,117211,,78.08196263788693,,77.65260989463414,77.10570816422494,78.08196263788693,77.37915902942953,#000000
