date,Close,High,Low,Open,Volume,aVWAP_OB_bull_649,aVWAP_OB_bull_547,aVWAP_OB_bull_510,aVWAP_OB_bull_342,aVWAP_OB_bear_783,aVWAP_OB_bear_0,Peaks_Valleys_avg
2022-01-03 00:00:00+00:00,16.58,17.24,16.43,16.6,534534,,,,,,16.75,
2022-01-04 00:00:00+00:00,15.77,16.55,15.46,16.34,851791,,,,,,16.24412444893273,
2022-01-05 00:00:00+00:00,14.56,15.79,14.4501,15.65,1171128,,,,,,15.643892444657505,
2022-01-06 00:00:00+00:00,15.0,15.1772,14.0,14.5,3645829,,,,,,15.104266628084938,
2022-01-07 00:00:00+00:00,15.09,15.75,14.86,14.98,1095309,,,,,,15.123635835629095,
2022-01-10 00:00:00+00:00,14.06,14.87,13.415,14.87,1519915,,,,,,14.949792246237626,
2022-01-11 00:00:00+00:00,14.02,14.37,13.73,13.9,1112456,,,,,,14.847878268208055,
2022-01-12 00:00:00+00:00,13.48,14.43,13.47,14.25,1050830,,,,,,14.746970560803433,
2022-01-13 00:00:00+00:00,12.49,13.55,12.44,13.45,1431117,,,,,,14.525573662778536,
2022-01-14 00:00:00+00:00,11.72,12.463,11.48,12.35,2411666,,,,,,14.09643821615122,
2022-01-18 00:00:00+00:00,10.74,11.6,10.56,11.44,3491404,,,,,,13.499839098683541,
2022-01-19 00:00:00+00:00,10.19,11.2,10.16,10.9,2448729,,,,,,13.148041190122521,
2022-01-20 00:00:00+00:00,9.8,10.59,9.76,10.33,1998665,,,,,,12.876027613959787,
2022-01-21 00:00:00+00:00,9.33,9.98,9.25,9.54,2247841,,,,,,12.574410248733493,
2022-01-24 00:00:00+00:00,9.63,9.64,8.355,8.75,3577336,,,,,,12.15320707025015,
2022-01-25 00:00:00+00:00,9.0,9.66,8.76,9.34,1969918,,,,,,11.958963993489462,
2022-01-26 00:00:00+00:00,9.02,9.87,8.85,9.22,2304799,,,,,,11.768742486706103,
2022-01-27 00:00:00+00:00,8.57,9.35,8.49,9.17,1986557,,,,,,11.599704206584608,
2022-01-28 00:00:00+00:00,8.86,8.88,8.18,8.62,1394368,,,,,,11.485839981521266,8.64
2022-01-31 00:00:00+00:00,10.14,10.17,8.8,8.84,1565670,,,,,,11.412028096572612,9.202435043063637
2022-02-01 00:00:00+00:00,10.87,11.035,9.9707,10.25,2043949,,,,,,11.371676413027766,9.783597052996607
2022-02-02 00:00:00+00:00,10.37,10.92,10.12,10.85,1200593,,,,,,11.345307831724131,9.916416772196238
2022-02-03 00:00:00+00:00,9.87,10.48,9.82,9.99,769048,,,,,,11.321612348369358,9.931883456229668
2022-02-04 00:00:00+00:00,10.28,10.45,9.71,9.87,876397,,,,,,11.29749706705754,9.955862406777898
2022-02-07 00:00:00+00:00,10.37,10.68,10.06,10.485,692880,,,,,,11.282687116574296,9.989451409065964
