date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color
2025-06-30 13:30:00+00:00,83.84,83.84,83.38,83.38,400.0,,#000000
2025-06-30 13:35:00+00:00,83.38,83.685,83.38,83.685,100.0,,"rgba(38, 166, 154, 0.5)"
2025-06-30 13:40:00+00:00,83.685,83.685,83.48,83.535,191.0,,"rgba(38, 166, 154, 0.5)"
2025-06-30 13:45:00+00:00,83.55,83.55,83.435,83.455,242.0,,"rgba(38, 166, 154, 0.5)"
2025-06-30 13:50:00+00:00,83.455,83.455,83.42,83.42,17.0,,"rgba(38, 166, 154, 0.5)"
2025-06-30 13:55:00+00:00,83.47,83.55,83.38,83.38,271.0,,"rgba(38, 166, 154, 0.5)"
2025-06-30 14:00:00+00:00,83.38,83.38,82.905,82.93,284.0,,"rgba(239, 83, 80, 0.5)"
2025-06-30 14:05:00+00:00,82.92,82.92,82.745,82.77,185.0,,"rgba(239, 83, 80, 0.5)"
2025-06-30 14:10:00+00:00,82.77,82.77,82.32,82.32,386.0,,"rgba(239, 83, 80, 0.5)"
2025-06-30 14:15:00+00:00,82.43,82.43,82.36,82.365,597.0,,"rgba(239, 83, 80, 0.5)"
2025-06-30 14:20:00+00:00,82.47,82.62,82.47,82.52,203.0,,"rgba(239, 83, 80, 0.5)"
2025-06-30 14:25:00+00:00,82.74,82.91,82.64,82.91,155.0,,"rgba(239, 83, 80, 1.0)"
2025-06-30 14:30:00+00:00,82.91,82.91,82.83,82.83,187.0,,"rgba(239, 83, 80, 1.0)"
2025-06-30 14:35:00+00:00,82.83,82.88,82.78,82.82,51.0,,"rgba(239, 83, 80, 1.0)"
2025-06-30 14:40:00+00:00,82.82,82.82,82.81,82.81,13.0,,"rgba(239, 83, 80, 1.0)"
2025-06-30 14:45:00+00:00,82.88,82.88,82.8,82.8,155.0,,"rgba(239, 83, 80, 1.0)"
2025-06-30 14:50:00+00:00,82.8,82.8,82.8,82.8,0.0,,"rgba(239, 83, 80, 0.75)"
2025-06-30 14:55:00+00:00,82.8,83.055,82.8,83.055,226.0,,"rgba(239, 83, 80, 0.75)"
2025-06-30 15:00:00+00:00,83.055,83.21,83.055,83.21,39.0,,#000000
2025-06-30 15:05:00+00:00,83.21,83.21,83.12,83.12,68.0,,"rgba(38, 166, 154, 0.5)"
2025-06-30 15:10:00+00:00,83.1,83.2,83.065,83.2,103.0,,"rgba(38, 166, 154, 0.5)"
2025-06-30 15:15:00+00:00,83.2,83.2,83.2,83.2,0.0,,"rgba(38, 166, 154, 0.5)"
