date,Close,High,Low,Open,Volume,aVWAP_peak_161,aVWAP_valley_171,aVWAP_valley_141,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_84,aVWAP_valley_63,aVWAP_valley_38,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,6.88,7.41,6.78,7.19,2272369,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2272369.0,False,False,False,False
2022-01-07 00:00:00+00:00,7.64,7.68,6.94,6.94,2213728,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,2213728,163979.85185185185,False,False,False,False,2268025.222222222,False,False,False,False
2022-01-14 00:00:00+00:00,8.2,8.215,7.45,7.66,3239063,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,5452791,555743.6406035665,False,False,False,False,2339953.946502058,False,False,False,False
2022-01-21 00:00:00+00:00,7.52,8.26,7.49,8.23,2696934,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,2755857,718715.0005588579,False,False,False,False,2366396.9134278316,False,False,False,False
2022-01-28 00:00:00+00:00,7.37,8.15,7.14,7.33,2413484,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,342373,690837.8153322758,False,False,False,False,2369884.845766511,False,False,False,False
2022-02-04 00:00:00+00:00,7.54,7.91,7.21,7.29,4149689,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,4492062,972409.9771595146,False,False,False,False,2501722.190524547,False,False,False,False
2022-02-11 00:00:00+00:00,7.77,8.05,7.44,7.49,4901199,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,9393261,1596176.719592143,False,False,False,False,2679461.213448655,False,False,False,False
2022-02-18 00:00:00+00:00,9.64,9.928,7.56,7.79,4850677,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,14243938,2533047.9255482806,False,False,False,False,2840292.012452458,False,False,False,False
2022-02-25 00:00:00+00:00,9.9,10.055,9.3,9.72,4114520,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,18358458,3705300.523655815,False,False,False,False,2934679.270789313,False,False,False,False
2022-03-04 00:00:00+00:00,11.23,11.25,9.81,9.91,4156925,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282328533098,0.3428282328533098,False,False,False,False,22515383,5098639.966347977,False,False,False,False,3025215.9914715863,False,False,False,False
2022-03-11 00:00:00+00:00,11.36,12.34,11.16,11.28,7554070,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282377339164,0.3428282352936131,False,False,False,False,30069453,6948329.820692571,False,False,False,False,3360686.658769987,False,False,False,False
2022-03-18 00:00:00+00:00,11.33,12.49,10.92,11.29,5926922,,,,,,,,,,,#000000,,,,False,False,False,False,0.334894339908882,0.33886128760124756,False,False,False,False,24142531,8221974.352493121,False,False,False,False,3550778.165527766,False,False,False,False
2022-03-25 00:00:00+00:00,11.74,12.2645,11.4,11.4,4265327,,,,,,,,,,,#000000,,,,False,False,False,False,0.34282823707891785,0.3408447623400827,False,False,False,False,28407858,9717224.993049186,False,False,False,False,3603707.708822006,False,False,False,False
2022-04-01 00:00:00+00:00,12.2,12.3999,11.26,11.58,4019288,,,,,,,,,,,#000000,,,,False,False,False,False,0.3424295505745518,0.3416371564573173,False,False,False,False,32427146,11399441.363934431,False,False,False,False,3634491.4340944495,False,False,False,False
2022-04-08 00:00:00+00:00,11.36,12.48,11.13,12.21,3114154,,,,,,,,,,,#000000,,,,False,False,False,False,0.33811136590076785,0.33987426117904257,False,False,True,False,29312992,12726371.040680028,False,False,False,False,3595947.9204578237,False,False,False,False
2022-04-15 00:00:00+00:00,12.05,12.139,11.02,11.28,1768642,,,,,,,,,,,#000000,,,,False,False,False,False,0.2976782723069218,0.3187762667429822,False,False,False,False,31081634,14086020.148777803,False,False,False,False,3460591.926349837,False,False,False,False
2022-04-22 00:00:00+00:00,12.66,13.445,12.04,12.15,4022442,,,,,,,,,,,#000000,,,,False,False,False,False,0.3428282358920078,0.33080225131749497,False,False,False,False,35104076,15642913.174794262,False,False,False,False,3502210.450323923,False,False,False,False
2022-04-29 00:00:00+00:00,11.99,12.49,11.69,12.26,3133904,,,,,,,,,,,#000000,,,,False,False,False,False,0.19181255441383877,0.2613074028656669,False,False,False,False,31970172,16852339.75443913,False,False,False,False,3474928.4910406694,False,False,False,False
2022-05-06 00:00:00+00:00,12.08,12.58,11.47,11.98,3073329,,,,,,,,,,,#000000,,,,False,False,False,False,0.11649015919517013,0.18889878103041852,False,False,False,False,35043501,18199833.180036232,False,False,False,False,3445180.3805932123,False,False,False,False
2022-05-13 00:00:00+00:00,10.04,11.965,9.02,11.83,6405987,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.07696473669248771,False,False,False,False,28637514,18972994.72225577,False,False,False,False,3664499.3894381593,False,False,False,False
2022-05-20 00:00:00+00:00,10.27,10.67,9.9,10.14,2915569,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.20989649555394083,False,False,False,False,31553083,19904853.113199785,False,False,False,False,3609023.064294592,False,False,False,False
2022-05-27 00:00:00+00:00,11.38,11.455,10.19,10.43,2851972,,,,,,,,,,,#000000,,,,False,False,False,False,-0.18782393302334027,-0.19886021428864054,False,False,False,False,34405055,20978942.141851652,False,False,False,False,3552945.207680178,False,False,False,False
2022-06-03 00:00:00+00:00,11.57,11.6325,10.9,11.4,1858701,,,,,,,,,,,#000000,,,,False,False,False,False,-0.0665681548213957,-0.13271418455501813,False,False,False,False,36263756,22111150.57578857,False,False,False,False,3427445.636740905,False,False,False,False
2022-06-10 00:00:00+00:00,10.86,12.06,10.785,11.71,2030438,,,,,,,,,,,#000000,,,,False,False,False,False,-0.024511532629970727,-0.07861285859249442,False,False,False,False,34233318,23009088.903507933,False,False,False,False,3323963.589574912,False,False,False,False
2022-06-17 00:00:00+00:00,9.37,10.7,9.35,10.53,3641055,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.21072055650394417,False,False,False,False,30592263,23570805.503248088,False,False,False,False,3347451.842198993,False,False,False,False
2022-06-24 00:00:00+00:00,9.54,10.025,8.695,9.61,4515722,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.276774405459669,False,False,False,False,35107985,24425411.39189638,False,False,False,False,3433990.372406475,False,False,False,False
2022-07-01 00:00:00+00:00,10.01,10.45,9.46,9.64,2275631,,,,,,,,,,,#000000,,1.0735558005619341,0.8831190246015862,False,False,False,False,-0.18834997631075026,-0.23256219088520963,False,False,False,False,37383616,25385278.399904057,False,False,False,False,3348185.9744504397,False,False,False,False
2022-07-08 00:00:00+00:00,10.73,10.86,8.685,9.67,2190858,,,,,,,,,,,#000000,,1.0433384204383993,0.8856175260572253,False,False,False,False,-0.2319125493468295,-0.23223737011601958,False,False,False,False,39574474,26436329.925837092,False,False,False,False,3262457.976343,False,False,False,False
2022-07-15 00:00:00+00:00,10.11,10.93,9.67,10.73,2718219,,,,,,,,,,,#000000,,1.05716655131727,0.90152108759745,False,False,False,False,-0.02920831787425839,-0.13072284399513898,False,False,False,False,36856255,27208176.22762694,False,False,False,False,3222143.9780953703,False,False,False,False
2022-07-22 00:00:00+00:00,10.82,10.92,10.155,10.25,2320630,,,,,,,,,,,#000000,,1.06927759456011,0.901945558468767,False,False,False,False,0.046834194406510495,-0.041944324794314244,False,False,False,False,39176885,28094747.24780272,False,False,False,False,3155365.164903121,False,False,False,False
2022-07-29 00:00:00+00:00,11.62,11.66,10.7,10.82,2304645,,,,,,,,,,,#000000,,1.0966790590718203,0.8758726276270324,False,False,False,False,0.2579744267765538,0.10801505099111977,False,False,False,False,41481530,29086360.78500252,False,False,False,False,3092348.8563917787,False,False,False,False
2022-08-05 00:00:00+00:00,11.44,11.73,10.92,11.49,3706455,,,,,,,,,,,#000000,,1.100915228168723,0.8668648495846365,False,False,False,False,0.3082014101147438,0.20810823055293176,False,False,False,False,37775075,29729969.245372705,False,False,False,False,3137838.200362758,False,False,False,False
2022-08-12 00:00:00+00:00,10.07,11.7202,9.54,11.5,5586951,,,,,,,,,,,#000000,,1.0496096503825165,0.8772755888607479,False,False,False,False,0.07658133882314795,0.14234478468803985,False,False,False,False,32188124,29912054.782752506,False,False,False,False,3319253.9632988498,False,False,False,False
2022-08-19 00:00:00+00:00,9.7,10.045,9.25,9.76,3472046,,,,,,,,,,,#000000,,1.038728961061447,0.9786762896744032,False,False,False,False,-0.23781949791996426,-0.047737356615962206,False,False,False,False,28716078,29823463.909956023,False,False,False,False,3330571.8919433793,False,False,False,False
2022-08-26 00:00:00+00:00,10.38,10.73,9.452,9.58,2646797,,,,,,,,,,,#000000,,0.9921361316345784,0.9623251933823904,False,False,False,False,-0.08467508602293139,-0.0662062213194468,False,False,False,False,31362875,29937494.36107039,False,False,False,False,3279921.8999475734,False,False,False,False
2022-09-02 00:00:00+00:00,9.5,10.52,9.22,10.32,2231735,,,,,,,,,,,#000000,,0.9698235352404058,1.0043538182986478,False,False,False,False,-0.24738507201535917,-0.15679564666740298,False,False,False,False,29131140,29877764.40839851,False,False,False,False,3202278.425877383,False,False,False,False
2022-09-09 00:00:00+00:00,9.81,9.87,9.4,9.56,1567572,,,,,,,,,,,#000000,,0.9332701317109537,1.0578325525171732,False,False,False,False,-0.34282825441539394,-0.24981195054139846,False,False,False,False,30698712,29938575.34110973,False,False,False,False,3081189.060997577,False,False,False,False
2022-09-16 00:00:00+00:00,9.47,9.97,9.25,9.88,3946068,,,,,,,,,,,#000000,,0.9343185032809246,1.0609562091853288,False,False,False,False,-0.34282825441539394,-0.2963201024783962,False,False,False,False,26752644,29702580.426953454,False,False,False,False,3145254.167590349,False,False,False,False
2022-09-23 00:00:00+00:00,7.22,9.5,7.025,9.24,4051310,,,,,,,,7.914999999999999,,7.914999999999999,#000000,,0.8581926776947897,1.0675838075266038,False,False,False,False,-0.34282825441539394,-0.31957417844689506,False,False,False,False,22701334,29183969.580512457,False,False,False,False,3212369.414435508,False,False,False,False
2022-09-30 00:00:00+00:00,7.19,7.58,7.0301,7.15,4301644,,,,,,,,7.581135380944273,,7.581135380944273,#000000,,0.8600716937965293,1.131670061722731,False,False,False,False,-0.34282825441539394,-0.33120121643114453,False,False,False,False,18399690,28385134.056030054,True,False,False,False,3293056.4207736184,False,False,False,False
2022-10-07 00:00:00+00:00,8.08,8.59,7.38,7.44,2746309,,,,,,,,7.688899607250199,,7.688899607250199,#000000,,0.8691387282177826,1.0972679464705632,False,False,False,False,-0.22193863145747564,-0.27656992394431007,False,False,False,False,21145999,27848901.829657454,False,False,False,False,3252556.6118274243,False,False,False,False
2022-10-14 00:00:00+00:00,8.69,9.28,7.98,8.18,4869056,,,,,,,,7.981958108518915,,7.981958108518915,#000000,,0.8914218723424936,1.0654202201326628,False,False,False,False,-0.06710692266409736,-0.1718384233042037,False,False,False,False,26015055,27713061.323756903,False,False,False,False,3372297.307247615,False,False,False,False
2022-10-21 00:00:00+00:00,9.16,9.42,8.79,9.0,2532473,,,,,,,,8.138194767993356,,8.138194767993356,#000000,,0.8795371248906998,1.099843103694195,False,False,False,False,0.09671401331649704,-0.037562204993853335,False,False,False,False,28547528,27774873.67014528,False,False,False,False,3310088.099303347,False,False,False,False
2022-10-28 00:00:00+00:00,9.84,10.23,9.075,9.18,2010674,,,,,,,,8.29276398713448,,8.29276398713448,#000000,,0.9050426075053336,1.050099273637608,False,False,False,False,0.23009447718484918,0.09626613609549792,False,False,False,False,30558202,27981046.13902341,False,False,False,False,3213835.203058655,False,False,False,False
2022-11-04 00:00:00+00:00,10.01,10.425,9.59,9.81,1971876,,,,,,,,8.443226050118943,,8.443226050118943,#000000,,0.9270846936935255,1.0472627998233863,False,False,False,False,0.34282822700850085,0.21954718155199937,False,False,False,False,32530078,28318011.46205871,False,False,False,False,3121838.22505431,False,False,False,False
2022-11-11 00:00:00+00:00,11.56,11.95,9.685,10.04,3765566,,,,,,,,8.819335518953144,,8.819335518953144,#000000,,1.0100428494911624,0.9838995587522636,False,False,False,False,0.3428282333287566,0.281187707440378,False,False,False,False,36295644,28908947.205609918,False,False,False,False,3169521.763939176,False,False,False,False
2022-11-18 00:00:00+00:00,11.98,12.11,11.35,11.61,2442959,,,,,,,,9.074258417718164,,9.074258417718164,#000000,,1.0350814527548506,0.9374912296368114,False,False,False,False,0.3428282376771799,0.312007972558779,False,False,False,False,38738603,29637069.85704622,False,False,False,False,3115702.299943682,False,False,False,False
2022-11-25 00:00:00+00:00,11.64,11.97,11.33,11.8,1435318,,,,,,,,9.196812976435291,,9.196812976435291,#000000,,1.0253736101442394,0.9660058684606027,False,False,False,False,0.329495787883095,0.32075188022093704,False,False,False,False,37303285,30204937.645413164,False,False,False,False,2991229.3888367424,False,False,False,False
2022-12-02 00:00:00+00:00,11.92,11.97,11.2987,11.45,1947076,,,,,,,,9.35056441981729,,9.35056441981729,#000000,,1.0012614327529221,0.9717236973343676,False,False,False,False,0.3269009317054507,0.3238264059631939,False,False,False,False,39250361,30874969.00501219,False,False,False,False,2913884.693367354,False,False,False,False
2022-12-09 00:00:00+00:00,11.14,12.0799,11.13,11.95,2220746,,,,,,,,9.486509548566843,,9.486509548566843,#000000,8.04200037536907,0.9995058360759432,0.9818839505440744,False,False,False,False,0.3182920837308686,0.32105924484703124,False,False,True,False,37029615,31330868.708344623,False,False,False,False,2862541.086451254,False,False,False,False
2022-12-16 00:00:00+00:00,11.5,12.16,11.1891,11.2,3256887,,,,,,,,9.671232693551135,,9.671232693551135,#000000,9.217949269866391,1.047548410644147,0.937078719407453,False,False,False,False,0.32963691953130647,0.3253480821891689,False,False,False,False,40286502,31994248.952170946,False,False,False,False,2891751.8948622723,False,False,False,False
2022-12-23 00:00:00+00:00,11.7,12.01,11.28,11.55,1977957,,,,,,,,9.770911526268254,,9.770911526268254,#000000,9.866422909479994,1.0740116797599806,0.9178487098615036,False,False,False,False,0.3190288596948253,0.3221884709419971,False,False,False,False,42264459,32755005.252010137,False,False,False,False,2824063.384131734,False,False,False,False
