date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_42,aVWAP_BoS_CHoCH_bull_267,aVWAP_BoS_CHoCH_bear_97,aVWAP_BoS_CHoCH_bear_258,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2023-08-17 00:00:00+00:00,0.0731,0.0731,0.0731,0.0731,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-18 00:00:00+00:00,0.0731,0.0731,0.0731,0.0731,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-21 00:00:00+00:00,0.0731,0.0731,0.0731,0.0731,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-22 00:00:00+00:00,0.125,0.125,0.0501,0.0501,24329,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-23 00:00:00+00:00,0.148,0.148,0.0988,0.125,25000,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-24 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-25 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-28 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-29 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-30 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-08-31 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-01 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-05 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-06 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-07 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-08 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-11 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-12 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-13 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-14 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-15 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-18 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-19 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-20 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-21 00:00:00+00:00,0.148,0.148,0.148,0.148,0,,,,,,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-22 00:00:00+00:00,0.1,0.101,0.1,0.101,5000,,,,,0.10033333333333336,#000000,0,,,0.0,0.0,0.0,0.0
2023-09-25 00:00:00+00:00,0.1,0.1,0.1,0.1,0,,,,,0.10033333333333336,#000000,0,,,0.0,0.0,0.0,0.0
