date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_100,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-07-07 13:30:00+00:00,2.705,2.705,2.705,2.705,187.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,2.705,2.705,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,187.0,False,False,False,False
2025-07-07 13:35:00+00:00,2.705,2.705,2.705,2.705,0.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,2.705,2.705,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,184.10077519379846,False,False,False,False
2025-07-07 13:40:00+00:00,2.705,2.705,2.705,2.705,0.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,2.705,2.705,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,181.24649960939848,False,False,False,False
2025-07-07 13:45:00+00:00,2.705,2.705,2.705,2.705,0.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,2.705,2.705,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,178.43647635964035,False,False,False,False
2025-07-07 13:50:00+00:00,2.705,2.705,2.705,2.705,0.0,,#000000,0.0,0.0,,,,,,False,False,False,False,False,,,,2.705,2.705,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,175.67001936181646,False,False,False,False
2025-07-07 13:55:00+00:00,2.64,2.64,2.6,2.6,200.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,,False,False,False,True,False,,,,2.62,2.705,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-200.0,-3.10077519379845,False,False,False,False,176.04722836395885,False,False,False,False
2025-07-07 14:00:00+00:00,2.6,2.63,2.6,2.63,476.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,12.499999999999943,-62.49999999999994,False,False,False,True,True,,,,2.615,2.705,1,1.0,2.63,2.6,0.0,0,,,False,False,False,False,,,False,False,False,False,276.0,1.2263686076557896,False,False,False,False,180.6976589319595,False,False,False,False
2025-07-07 14:05:00+00:00,2.63,2.63,2.63,2.63,0.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,18.749999999999915,-55.46874999999997,False,False,False,True,True,,,,2.615,2.705,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276.0,5.486424908312289,False,False,False,False,177.89614483999114,False,False,False,False
2025-07-07 14:10:00+00:00,2.63,2.63,2.63,2.63,105.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,21.8749999999999,-50.78125,False,False,False,True,True,,,,2.615,2.705,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,276.0,9.680433824462487,False,False,False,False,176.7659720517742,False,False,False,False
2025-07-07 14:15:00+00:00,2.63,2.66,2.63,2.66,101.0,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,34.09408657829327,-37.794627368993304,False,False,False,True,True,,,,2.615,2.705,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,377.0,15.37531081943206,False,False,False,False,175.5913058184134,False,False,False,False
