date,Open,High,Low,Close,Volume,aVWAP_OB_bull_552,aVWAP_OB_bear_847,aVWAP_OB_bear_769,aVWAP_OB_bear_311,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-16 16:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-16 17:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-16 18:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-16 19:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-16 20:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-17 15:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-17 16:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-17 17:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-17 18:00:00+00:00,2.485,2.485,2.485,2.485,0.0,,,,,,#000000,,,,,,False,False,False,False,False,,,,2.485,2.485,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
