date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_102,aVWAP_BoS_CHoCH_bull_366,aVWAP_BoS_CHoCH_bull_557,aVWAP_BoS_CHoCH_bull_689,aVWAP_BoS_CHoCH_bear_119,aVWAP_BoS_CHoCH_bear_295,aVWAP_BoS_CHoCH_bear_349,aVWAP_BoS_CHoCH_bear_709,aVWAP_BoS_CHoCH_bear_748,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,8.0802694638,8.1055203059,8.0802694638,8.1055203059,20699,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,20699.0,False,False,False,False
2022-01-04 00:00:00+00:00,8.038184727,8.0634355691,8.0297677796,8.0550186217,9558,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9558,-374.8235294117647,False,False,False,False,20262.09803921569,False,False,False,False
2022-01-05 00:00:00+00:00,7.9708491481,8.0357438123,7.9708491481,8.0297677796,12834,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22392,-1238.242214532872,False,False,False,False,19970.800076893505,False,False,False,False
2022-01-06 00:00:00+00:00,7.9455141366,7.9540152534,7.9454299671,7.9540152534,8496,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30888,-2400.977813962955,False,False,False,False,19520.80791701533,False,False,False,False
2022-01-07 00:00:00+00:00,7.9540152534,7.9540152534,7.9119305166,7.9370971892,5889,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.3852525938186724,-47.81351845566622,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24999,-3287.1747624349964,False,False,False,False,18986.227214387276,False,False,False,False
2022-01-10 00:00:00+00:00,7.9287644113,7.9540152534,7.9035135693,7.920347464,3485,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,3.523422367718469,-46.902710195914665,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-28484,-4275.285556064997,False,False,False,False,18378.335951077974,False,False,False,False
2022-01-11 00:00:00+00:00,7.8866796746,8.0634355691,7.8866796746,7.920347464,20520,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,3.7837393228547587,-46.81013924509731,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-49004,-6029.352789160487,False,False,False,False,18462.322776525896,False,False,False,False
2022-01-12 00:00:00+00:00,7.9540152534,7.9540152534,7.9057019756,7.9540152534,17928,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.914208820206417,-37.623869193081106,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-31076,-7011.574248409096,False,False,False,False,18441.368942152334,False,False,False,False
2022-01-13 00:00:00+00:00,7.9455983061,7.9708491481,7.9371813587,7.9455983061,18567,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.199046791558743,-32.47573738934422,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-49643,-8683.394866118544,False,False,False,False,18446.295650303226,False,False,False,False
2022-01-14 00:00:00+00:00,7.920347464,7.9287644113,7.9035135693,7.920347464,14642,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,23.08290591619483,-30.54727958091345,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-64285,-10863.849969408013,False,False,False,False,18297.107585585454,False,False,False,False
2022-01-18 00:00:00+00:00,7.802510201,7.8866796746,7.802510201,7.8866796746,9637,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,21.347813391502655,-30.54727958091345,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-73922,-13336.71859805868,False,False,False,False,17957.495523405632,False,False,False,False
2022-01-19 00:00:00+00:00,7.6257543065,7.8193440957,7.6257543065,7.8193440957,28250,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.893317492487377,-27.11075134827177,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-102172,-16820.455123625008,False,False,False,False,18361.123149938747,False,False,False,False
2022-01-20 00:00:00+00:00,7.7435915695,7.7435915695,7.6510051485,7.6510051485,45776,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.13093382689133,-27.11075134827177,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-56396,-18372.437275639713,False,False,False,False,19436.21635974507,False,False,False,False
2022-01-21 00:00:00+00:00,7.7128697116,7.7635012414,7.6588627465,7.6588627465,24437,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,24.349419309941577,-31.812050378121036,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-80833,-20821.871107967567,False,False,False,False,19632.32552210801,False,False,False,False
2022-01-24 00:00:00+00:00,7.7381854765,7.915395831,7.6344752262,7.6622381818,56458,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,27.042329096491734,-29.515365975754246,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24375,-20961.209495890405,False,False,False,False,21076.469619280244,False,False,False,False
2022-01-25 00:00:00+00:00,7.7719398298,7.7803784181,7.5525365338,7.586290887,20952,,,,,,,,,,7.701618260566667,#000000,,7.701618260566667,,0,,,0.0,0.0,0.0,0.0,30.40910225238696,-26.522155569859688,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3423,-20273.436574482937,False,False,False,False,21071.588457739843,False,False,False,False
2022-01-26 00:00:00+00:00,7.7550626531,7.8394485362,7.750843359,7.8141327713,28657,,,,,,,,,,7.747927074232576,#000000,,7.747927074232576,,0,,,0.0,0.0,0.0,0.0,32.196076200566466,-24.9509797542443,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32080,-20736.439061758116,False,False,False,False,21369.05557704416,False,False,False,False
2022-01-27 00:00:00+00:00,7.7803784181,7.8141327713,7.7521935331,7.7719398298,13224,,,,,,,,,,7.755147591908453,#000000,,7.755147591908453,,0,,,0.0,0.0,0.0,0.0,34.61786925490146,-22.682333269973128,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18856,-20662.696353453877,False,False,False,False,21049.641632846353,False,False,False,False
2022-01-28 00:00:00+00:00,7.7745557921,7.8141327713,7.7297468882,7.7888170064,15190,,,,,,,,,,7.758586572493391,#000000,,7.758586572493391,,0,,,0.0,0.0,0.0,0.0,36.04387682840665,-21.278728042224497,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-34046,-21187.531790573335,False,False,False,False,20819.851764891595,False,False,False,False
2022-01-31 00:00:00+00:00,7.8732028894,7.8732028894,7.7297468882,7.7550626531,7216,,,,,,,,,,7.764241399993068,#000000,,7.764241399993068,,0,,,0.0,0.0,0.0,0.0,41.28799602297063,-16.283770274243153,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-26830,-21408.805053688106,False,False,False,False,20286.36738195467,False,False,False,False
2022-02-01 00:00:00+00:00,7.915395831,7.9305852899,7.8732028894,7.8732028894,16488,,,,,,,,,,7.787281724759582,#000000,,7.787281724759582,,0,,,0.0,0.0,0.0,0.0,46.234442567985916,-11.712229534850039,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10342,-20974.81269864151,False,False,False,False,20137.411798348607,False,False,False,False
2022-02-02 00:00:00+00:00,7.890080066,7.9829045374,7.8763251671,7.915395831,15188,,,,,,,,,,7.86024817553524,#000000,,7.86024817553524,,0,,,0.0,0.0,0.0,0.0,48.480562868373525,-9.692896288320235,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-25530,-21153.447494773216,False,False,False,False,19943.31721802121,False,False,False,False
2022-02-03 00:00:00+00:00,7.7888170064,7.890080066,7.6284838285,7.890080066,8031,,,,,,,,,,7.833649744280503,#000000,,7.833649744280503,,0,,,0.0,0.0,0.0,0.0,46.477105033888066,-9.692896288320235,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-33561,-21640.0181812527,False,False,False,False,19476.167523196847,False,False,False,False
2022-02-04 00:00:00+00:00,7.7297468882,7.8225713596,7.7297468882,7.7888170064,8416,,,,,,,,,,7.818412321135526,#000000,,7.818412321135526,,0,,,0.0,0.0,0.0,0.0,43.543718220091705,-9.692896288320235,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-41977,-22437.546880027105,False,False,False,False,19042.43546346364,False,False,False,False
2022-02-07 00:00:00+00:00,7.7803784181,7.7803784181,7.7548094955,7.7719398298,16648,,,,,,,,,,7.805558591432662,#000000,,7.805558591432662,,0,,,0.0,0.0,0.0,0.0,43.58615626518277,-9.692896288320235,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-25329,-22550.937198457417,False,False,False,False,18948.53603352389,False,False,False,False
2022-02-08 00:00:00+00:00,7.8225713596,7.890080066,7.7635012414,7.7803784181,26565,,,,,,,,,,7.80960958467865,#000000,,7.80960958467865,,0,,,0.0,0.0,0.0,0.0,45.135704724966835,-9.692896288320235,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,1236,-21618.116131851246,False,False,False,False,19247.220894954327,False,False,False,False
2022-02-09 00:00:00+00:00,7.7128697116,7.8141327713,7.6916044691,7.8141327713,17215,,,,,,,,,,7.79950214162376,#000000,,7.79950214162376,,0,,,0.0,0.0,0.0,0.0,43.14400973965059,-9.692896288320235,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-15979,-21396.97432275904,False,False,False,False,19167.525957897295,False,False,False,False
2022-02-10 00:00:00+00:00,7.6243489203,7.7550626531,7.6243489203,7.695992535,13816,,,,,,,,,,7.786399802570788,#000000,,7.786399802570788,,0,,,0.0,0.0,0.0,0.0,39.948390417858995,-2.3851724215398207,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-29795,-21726.308663043,False,False,False,False,18957.662194842498,False,False,False,False
2022-02-11 00:00:00+00:00,7.6706767701,7.6791153584,7.6284838285,7.6453610052,6958,,,,,,,,,,7.780430298526357,#000000,,7.780430298526357,,0,,,0.0,0.0,0.0,0.0,39.50354447448413,-3.070004462116451,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-22837,-21769.86518606092,False,False,False,False,18487.087206809458,False,False,False,False
2022-02-14 00:00:00+00:00,7.5356593572,7.6791153584,7.4850278273,7.6538839794,24739,,,,,,,,,,7.750233412114421,#000000,,7.750233412114421,,0,,,0.0,0.0,0.0,0.0,36.68253024437877,-6.028881492308685,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-47576,-22781.87047288206,False,False,False,False,18732.260257522812,False,False,False,False
2022-02-15 00:00:00+00:00,7.6200452402,7.6622381818,7.501905004,7.501905004,21668,,,,,,,,,,7.733463442618769,#000000,,7.733463442618769,,0,,,0.0,0.0,0.0,0.0,37.53306963741222,-6.028881492308685,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-25908,-22904.463787671,False,False,False,False,18847.387306247405,False,False,False,False
2022-02-16 00:00:00+00:00,7.586290887,7.6031680636,7.5103435923,7.5778522987,68241,,,,,,,,,,7.691745407843586,#000000,,7.691745407843586,,0,,,0.0,0.0,0.0,0.0,37.45034414249578,-6.028881492308685,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-94149,-25698.367168546647,False,False,False,False,20784.39172561025,False,False,False,False
2022-02-17 00:00:00+00:00,7.5132970982,7.6402109005,7.4794534176,7.5640626191,43165,,,,,,,,,,7.629323499424575,#000000,,7.629323499424575,,0,,,0.0,0.0,0.0,0.0,36.08162680236015,-7.517715426562795,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-137314,-30075.450808995796,False,False,False,False,21662.06263833142,False,False,False,False
2022-02-18 00:00:00+00:00,7.5217580183,7.5805614134,7.4879143377,7.504836178,17897,,,,,,,,,,7.622933131526806,#000000,,7.622933131526806,,0,,,0.0,0.0,0.0,0.0,35.4645878156317,-8.478836034284527,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-119417,-33579.04097334891,False,False,False,False,21514.41312310274,False,False,False,False
2022-02-22 00:00:00+00:00,7.504836178,7.5132970982,7.4879143377,7.4879143377,18158,,,,,,,,,,7.61450197920085,#000000,,7.61450197920085,,0,,,0.0,0.0,0.0,0.0,34.72893070404935,-9.56037218309379,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-137575,-37657.313876354834,False,False,False,False,21382.789079059494,False,False,False,False
2022-02-23 00:00:00+00:00,7.6317499804,7.6317499804,7.4858837169,7.4858837169,26963,,,,,,,,,,7.61552782827097,#000000,,7.61552782827097,,0,,,0.0,0.0,0.0,0.0,38.46422723027364,-9.56037218309379,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-110612,-40518.28195963504,False,False,False,False,21601.62087988069,False,False,False,False
2022-02-24 00:00:00+00:00,7.6740545811,7.6740545811,7.5662624583,7.5725235393,33311,,,,,,,,,,7.6223996311526605,#000000,,7.6223996311526605,,0,,,0.0,0.0,0.0,0.0,42.1278347085434,-13.583616650994692,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-77301,-41960.74149062974,False,False,False,False,22060.812217924587,False,False,False,False
2022-02-25 00:00:00+00:00,7.6613632009,7.6994373416,7.6486718207,7.6994373416,7732,,,,,,,,,,7.624467830029808,#000000,,7.624467830029808,,0,,,0.0,0.0,0.0,0.0,44.22348370143408,-11.565275722088089,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-85033,-43649.84966746779,False,False,False,False,21498.898013300095,False,False,False,False
2022-02-28 00:00:00+00:00,7.6909764214,7.7078982618,7.6740545811,7.6909764214,10773,,,,,,,,,,7.627871512110063,#000000,,7.627871512110063,,0,,,0.0,0.0,0.0,0.0,46.501372392886005,-9.37009837092603,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-74260,-44850.24771972396,False,False,False,False,21078.27456179813,False,False,False,False
2022-03-01 00:00:00+00:00,7.7163591819,7.8093446944,7.6909764214,7.7163591819,24080,,,,,,,,,,7.66322441825464,#000000,,7.66322441825464,,0,,,0.0,0.0,0.0,0.0,48.77158408858979,-7.183413003848521,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-50180,-45059.25761306812,False,False,False,False,21195.98928486487,False,False,False,False
