date,Close,High,Low,Open,Volume,aVWAP_peak_81,aVWAP_peak_57,aVWAP_valley_69,Peaks_avg,Valleys_avg,color
2023-03-31 00:00:00+00:00,0.5801,0.66,0.5631,0.62,1509781,,0.707940876292287,,0.707940876292287,,#000000
2023-04-07 00:00:00+00:00,0.5411,0.599599,0.54,0.592,751211,,0.6987678004919597,,0.6987678004919597,,#000000
2023-04-14 00:00:00+00:00,0.5522,0.5699,0.5167,0.55,951491,,0.6876468332066319,,0.6876468332066319,,#000000
2023-04-21 00:00:00+00:00,0.5142,0.5537,0.5,0.5522,912046,,0.6768658703144836,,0.6768658703144836,,#000000
2023-04-28 00:00:00+00:00,0.4201,0.514,0.39,0.514,1781289,,0.6502163421904388,0.4413666666666667,0.6502163421904388,0.4413666666666667,#000000
2023-05-05 00:00:00+00:00,0.5066,0.5195,0.41,0.4216,1362437,,0.6365536364436288,0.45754629385639844,0.6365536364436288,0.45754629385639844,#000000
2023-05-12 00:00:00+00:00,0.5062,0.57,0.5,0.5066,896858,,0.6310154700232686,0.4726072699886947,0.6310154700232686,0.4726072699886947,#000000
2023-05-19 00:00:00+00:00,0.4961,0.5618,0.4627,0.5029,1318521,,0.6225422698913278,0.481036239745256,0.6225422698913278,0.481036239745256,#000000
2023-05-26 00:00:00+00:00,0.4528,0.5159,0.4496,0.49,483338,,0.6188865071244852,0.4803521083103992,0.6188865071244852,0.4803521083103992,#000000
2023-06-02 00:00:00+00:00,0.4105,0.4654,0.4,0.44,620899,,0.6130011360714712,0.47506354412830604,0.6130011360714712,0.47506354412830604,#000000
2023-06-09 00:00:00+00:00,0.4122,0.46,0.4033,0.4198,362292,,0.609727161554164,0.47241511036679285,0.609727161554164,0.47241511036679285,#000000
2023-06-16 00:00:00+00:00,0.44,0.44,0.4064,0.4122,890767,,0.602292091575236,0.4673802630310858,0.602292091575236,0.4673802630310858,#000000
2023-06-23 00:00:00+00:00,0.455,0.48,0.4207,0.44,438344,,0.5993110887254598,0.4665481486709067,0.5993110887254598,0.4665481486709067,#000000
2023-06-30 00:00:00+00:00,0.51,0.51,0.43,0.46,1190877,,0.5933847707143328,0.46868702079255226,0.5933847707143328,0.46868702079255226,#000000
2023-07-07 00:00:00+00:00,0.48,0.53,0.4508,0.52,504055,,0.5911311547453407,0.469620771723445,0.5911311547453407,0.469620771723445,#000000
2023-07-14 00:00:00+00:00,0.5799,0.61,0.4514,0.5,1576487,,0.5883967858816928,0.48031071072204695,0.5883967858816928,0.48031071072204695,#000000
2023-07-21 00:00:00+00:00,0.6077,0.636,0.52,0.58,1194073,0.5879,0.5883744684188724,0.4904903504083693,0.5881372342094362,0.4904903504083693,#000000
2023-07-28 00:00:00+00:00,0.6099,0.63,0.5627,0.619,675393,0.5925845440890608,0.5886840268633243,0.4960972596986128,0.5906342854761926,0.4960972596986128,#000000
2023-08-04 00:00:00+00:00,0.5293,0.6219,0.51,0.6099,847327,0.5804674340052163,0.5876302269030113,0.4995503283436413,0.5840488304541138,0.4995503283436413,#000000
2023-08-11 00:00:00+00:00,0.54,0.553226,0.485,0.53,837524,0.5676507128958954,0.585848843682663,0.5010332799443935,0.5767497782892792,0.5010332799443935,#000000
2023-08-18 00:00:00+00:00,0.5511,0.59,0.473,0.519,1029253,0.5610000504718666,0.5842066998511964,0.5034119837973573,0.5726033751615316,0.5034119837973573,#000000
2023-08-25 00:00:00+00:00,0.42,0.5346,0.42,0.5346,648766,0.5482537020828429,0.581536763635777,0.5016512011410391,0.56489523285931,0.5016512011410391,#000000
2023-09-01 00:00:00+00:00,0.4073,0.46,0.37,0.43,2216919,0.5078331827063691,0.5701194863002313,0.4911725576586142,0.5389763345033003,0.4911725576586142,#000000
2023-09-08 00:00:00+00:00,0.405,0.4283,0.37,0.42,1110960,0.4939811595200978,0.5645879658738544,0.48616579737170007,0.5292845626969761,0.48616579737170007,#000000
2023-09-15 00:00:00+00:00,0.3875,0.42,0.37,0.3937,366013,0.489820003918938,0.5627522783182451,0.4844813320030393,0.5262861411185915,0.4844813320030393,#000000
2023-09-22 00:00:00+00:00,0.29,0.4,0.29,0.39,2095261,0.45880343033577414,0.5491654666912275,0.4697509317466136,0.5039844485135008,0.4697509317466136,"rgba(239, 83, 80, 0.5)"
2023-09-29 00:00:00+00:00,0.333,0.395,0.3011,0.308,1646901,0.44375322359889463,0.5402445592908635,0.46108958281504886,0.49199889144487907,0.46108958281504886,#000000
2023-10-06 00:00:00+00:00,0.351,0.354,0.287,0.3363,1170728,0.43418660247288404,0.5339894082267125,0.4550461212864356,0.48408800534979823,0.4550461212864356,#000000
2023-10-13 00:00:00+00:00,0.318,0.3649,0.2999,0.3316,525904,0.43028446291563865,0.5312588832087171,0.45244738755743913,0.48077167306217783,0.45244738755743913,#000000
2023-10-20 00:00:00+00:00,0.306,0.35,0.294,0.315,1026777,0.422705092890138,0.5258554861616023,0.44724876299173055,0.47428028952587015,0.44724876299173055,#000000
2023-10-27 00:00:00+00:00,0.25,0.32,0.23,0.27,2741673,0.39911301189542375,0.5095268906830841,0.4304996711633391,0.45431995128925395,0.4304996711633391,"rgba(239, 83, 80, 0.5)"
