date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_858,aVWAP_peak_749,aVWAP_peak_713,aVWAP_peak_696,aVWAP_peak_683,aVWAP_peak_659,aVWAP_peak_642,aVWAP_peak_596,aVWAP_peak_570,aVWAP_peak_552,aVWAP_peak_516,aVWAP_peak_497,aVWAP_peak_465,aVWAP_peak_427,aVWAP_peak_359,aVWAP_peak_345,aVWAP_peak_310,aVWAP_peak_278,aVWAP_peak_264,aVWAP_peak_240,aVWAP_peak_228,aVWAP_peak_186,aVWAP_valley_875,aVWAP_valley_812,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2024-12-16 15:00:00+00:00,20.47,20.57,20.23,20.28,7217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,-1.0,20.57,20.23,0.0
2024-12-16 16:00:00+00:00,20.28,20.32,20.07,20.105,3830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 17:00:00+00:00,20.105,20.145,19.995,20.04,3064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 18:00:00+00:00,20.055,20.13,20.03,20.12,2371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 19:00:00+00:00,20.12,20.28,20.11,20.26,5182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-16 20:00:00+00:00,20.255,20.255,20.05,20.205,9113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 15:00:00+00:00,19.81,19.92,19.66,19.825,5500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 16:00:00+00:00,19.825,19.905,19.78,19.845,5482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 17:00:00+00:00,19.83,19.865,19.785,19.795,4552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 18:00:00+00:00,19.795,19.81,19.66,19.695,3499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 19:00:00+00:00,19.695,19.7,19.51,19.55,3647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-17 20:00:00+00:00,19.55,19.58,19.445,19.575,23606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 15:00:00+00:00,19.55,19.67,19.51,19.66,2984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 16:00:00+00:00,19.64,19.78,19.565,19.78,2094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 17:00:00+00:00,19.785,19.905,19.745,19.895,2804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 18:00:00+00:00,19.895,20.01,19.8,19.92,3588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 19:00:00+00:00,19.89,19.9,19.11,19.14,8647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-18 20:00:00+00:00,19.12,19.26,18.795,19.035,18311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 15:00:00+00:00,18.895,19.075,18.825,19.06,5398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 16:00:00+00:00,19.05,19.095,18.865,18.895,5067.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 17:00:00+00:00,18.9,19.0,18.645,18.98,5782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 18:00:00+00:00,18.98,18.98,18.64,18.72,11889.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 19:00:00+00:00,18.74,18.81,18.66,18.66,6183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-19 20:00:00+00:00,18.665,18.815,18.61,18.64,21847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 15:00:00+00:00,18.53,18.535,18.38,18.455,9904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 16:00:00+00:00,18.44,18.68,18.44,18.575,16454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 17:00:00+00:00,18.575,18.59,18.46,18.475,15344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 18:00:00+00:00,18.47,18.53,18.35,18.38,11265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 19:00:00+00:00,18.38,18.58,18.36,18.575,8939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-20 20:00:00+00:00,18.575,18.605,18.36,18.475,17568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 15:00:00+00:00,18.39,18.4,18.34,18.39,1692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 16:00:00+00:00,18.39,18.39,18.39,18.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 17:00:00+00:00,18.39,18.39,18.39,18.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 18:00:00+00:00,18.39,18.39,18.39,18.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 19:00:00+00:00,18.39,18.39,18.39,18.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-23 20:00:00+00:00,18.39,18.39,18.39,18.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 15:00:00+00:00,18.395,18.46,18.34,18.455,6092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 16:00:00+00:00,18.44,18.445,18.325,18.4,4018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 17:00:00+00:00,18.4,18.445,18.345,18.405,6694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 18:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 19:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-24 20:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 15:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 16:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 17:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 18:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 19:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
2024-12-25 20:00:00+00:00,18.405,18.405,18.405,18.405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,0.0,0.0
