date,Close,High,Low,Open,Volume,aVWAP_peak_151,aVWAP_peak_119,aVWAP_peak_89,aVWAP_peak_35,aVWAP_valley_171,Peaks_avg,Valleys_avg,color
2021-12-31 00:00:00+00:00,11.4748732708,12.6961862321,11.2561306508,11.6571587874,9721446,,,,,,,,#000000
2022-01-07 00:00:00+00:00,12.7326433354,12.8967003003,11.406516202,11.5751303049,12916571,,,,,,,,#000000
2022-01-14 00:00:00+00:00,14.4370129157,14.5144842603,12.4774436121,12.6050434738,13010342,,,,,,,,#000000
2022-01-21 00:00:00+00:00,13.024300162,14.8289267764,12.914928852,14.6557555356,10255565,,,,,,,,#000000
2022-01-28 00:00:00+00:00,14.1818131925,14.6648698115,12.2495867164,12.5047864396,10581814,,,,,,,,#000000
2022-02-04 00:00:00+00:00,15.0385551205,15.4760403604,13.9083849175,14.2456131233,10945233,,,,,,,,#000000
2022-02-11 00:00:00+00:00,15.9955540827,16.0684682894,13.7944564696,14.9929837414,10850388,,,,,,,,#000000
2022-02-18 00:00:00+00:00,15.5033831879,16.5678394622,14.8836124314,15.7038972562,10168596,,,,,,,,#000000
2022-02-25 00:00:00+00:00,16.5059535293,16.519624943,15.0750122239,16.1869538752,9349370,,,,,,,,#000000
2022-03-04 00:00:00+00:00,17.9551233863,18.1374089029,16.5059535293,16.5059535293,12677150,,,,,,,,#000000
2022-03-11 00:00:00+00:00,20.4615492398,21.8104620627,18.3561515229,18.3926086262,21458696,,,,,,,,#000000
2022-03-18 00:00:00+00:00,18.1647517304,19.8600070349,16.9112653754,19.7779785525,15117688,,,,,,,,#000000
2022-03-25 00:00:00+00:00,21.363862547,21.6099479944,18.7480653836,19.0214936585,12766054,,,,,,,,#000000
2022-04-01 00:00:00+00:00,19.7312213328,20.8443488246,18.2285516612,20.6529490322,14625385,,,,,,,,#000000
2022-04-08 00:00:00+00:00,19.5850641378,20.9644226661,18.2970538563,20.1879625674,9227189,,,,,,,,#000000
2022-04-15 00:00:00+00:00,19.9047830019,20.1057491451,18.2787842069,18.808604039,8914825,,,,,,,,#000000
2022-04-22 00:00:00+00:00,18.3427279798,21.530781797,18.1234921872,20.1879625674,14004081,,,,,,,,#000000
2022-04-29 00:00:00+00:00,17.7946384983,19.0552443057,16.5157630415,17.3653017378,12532520,,,,,,,,#000000
2022-05-06 00:00:00+00:00,19.4571765921,20.3067152884,17.0273132242,17.4931892835,10984731,,,,,,,,#000000
2022-05-13 00:00:00+00:00,17.4657848094,18.8177388637,15.9128646119,18.7355254415,16343865,,,,,,,,#000000
2022-05-20 00:00:00+00:00,17.6484813032,19.1831318513,17.1191182124,17.5297285823,10573383,,,,,,,,#000000
2022-05-27 00:00:00+00:00,20.0418053723,20.2793108143,17.5936723551,17.8311777971,10775001,,,,,,,,#000000
2022-06-03 00:00:00+00:00,20.7360520488,21.2658718809,19.4800136538,20.7451868735,9197165,,,,,,,,#000000
2022-06-10 00:00:00+00:00,21.2293325822,23.2107674059,20.6903779254,21.0192316143,15995222,,,,,,,,#000000
2022-06-17 00:00:00+00:00,17.1186614712,21.0009619649,16.9176953279,19.932187476,19226465,,,,,,,,#000000
2022-06-24 00:00:00+00:00,16.3147968983,18.7218232044,15.2695902572,17.9682001674,14763514,,,,,,,,#000000
