date,Open,High,Low,Close,Volume,aVWAP_peak_827,aVWAP_peak_808,aVWAP_peak_774,aVWAP_peak_692,aVWAP_peak_561,aVWAP_valley_870,aVWAP_valley_851,aVWAP_valley_815,aVWAP_valley_739,aVWAP_valley_670,aVWAP_valley_655,aVWAP_valley_552,aVWAP_valley_510,aVWAP_valley_474,aVWAP_valley_450,aVWAP_valley_394,aVWAP_valley_373,aVWAP_valley_359,aVWAP_valley_324,aVWAP_OB_bull_394,aVWAP_OB_bear_774,aVWAP_OB_bear_561,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-23 15:00:00+00:00,60.54,61.03,60.5,60.875,22541.0,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,22541.0,False,False,False,False
2025-01-23 16:00:00+00:00,60.875,61.4,60.86,61.0,19287.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,19287.0,299.0232558139535,False,False,False,False,22490.5503875969,False,False,False,False
2025-01-23 17:00:00+00:00,61.005,61.095,60.76,60.88,32961.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,82.69230769230788,-10.576923076922427,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13674.0,82.38723634396968,False,False,False,False,22652.88293972718,False,False,False,False
2025-01-23 18:00:00+00:00,60.87,61.135,60.87,61.07,13326.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.46996805879125,-10.576923076922427,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-348.0,75.71456601305542,False,False,False,False,22508.28010345234,False,False,False,False
2025-01-23 19:00:00+00:00,61.08,61.235,60.965,61.04,18759.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,75.40755532422527,-10.576923076922427,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19107.0,-221.69186136699196,False,False,False,False,22450.151729755402,False,False,False,False
2025-01-23 20:00:00+00:00,61.04,61.535,60.89,61.52,58741.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.09009873434346,-7.992984699987581,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,39634.0,396.2258419100157,False,False,False,False,23012.80054014679,False,False,False,False
2025-01-24 15:00:00+00:00,62.15,62.47,61.94,62.46,35201.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.08937241520378,-0.341218762020155,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,74835.0,1550.3153637408682,False,False,False,False,23201.76487285769,False,False,False,False
2025-01-24 16:00:00+00:00,62.46,62.68,61.975,61.995,23708.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,79.93480301050127,-0.341218762020155,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,51127.0,2318.9461332952733,False,False,False,False,23209.61347948005,False,False,False,False
2025-01-24 17:00:00+00:00,61.99,62.71,61.99,62.305,10163.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.60141272872144,-0.33031502772392685,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,61290.0,3233.226038205424,False,False,False,False,23007.340402278805,False,False,False,False
2025-01-24 18:00:00+00:00,62.29,62.51,62.24,62.39,7520.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,78.07144619700742,2.061271966199712,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,68810.0,4249.920208155728,False,False,False,False,22767.22659759231,False,False,False,False
