date,Open,High,Low,Close,Volume,aVWAP_peak_871,aVWAP_peak_859,aVWAP_peak_840,aVWAP_peak_816,aVWAP_peak_799,aVWAP_peak_786,aVWAP_peak_736,aVWAP_peak_723,aVWAP_peak_690,aVWAP_peak_680,aVWAP_peak_641,aVWAP_peak_622,aVWAP_peak_586,aVWAP_peak_552,aVWAP_peak_534,aVWAP_peak_492,aVWAP_peak_478,aVWAP_peak_449,aVWAP_peak_437,aVWAP_peak_425,aVWAP_peak_407,aVWAP_peak_372,aVWAP_peak_343,aVWAP_peak_291,aVWAP_peak_268,aVWAP_peak_245,aVWAP_peak_207,aVWAP_peak_183,aVWAP_valley_857,aVWAP_valley_822,aVWAP_valley_809,aVWAP_valley_794,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,86.19,86.19,85.42,85.71,1491.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1491.0,False,False,False,False
2024-12-19 16:00:00+00:00,85.715,86.0,85.47,85.84,989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,989.0,15.333333333333334,False,False,False,False,1483.2170542635658,False,False,False,False
2024-12-19 17:00:00+00:00,85.98,85.99,85.415,85.5,1117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-128.0,13.11111111111111,False,False,False,False,1477.5392704765336,False,False,False,False
2024-12-19 18:00:00+00:00,85.505,85.91,85.41,85.91,963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,835.0,25.853574504737296,False,False,False,False,1469.5619174458895,False,False,False,False
2024-12-19 19:00:00+00:00,85.85,85.85,85.45,85.45,558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,277.0,29.747317535671602,False,False,False,False,1455.4291745397518,False,False,False,False
2024-12-19 20:00:00+00:00,85.435,85.95,85.24,85.55,9078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9355.0,174.32487850411079,False,False,False,False,1573.6085671825463,False,False,False,False
2024-12-20 15:00:00+00:00,85.35,86.09,85.19,85.91,914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10269.0,330.8314695350548,False,False,False,False,1563.3820777688634,False,False,False,False
2024-12-20 16:00:00+00:00,85.91,86.29,85.91,86.22,2496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,12765.0,523.6092762089299,False,False,False,False,1577.8412703615943,False,False,False,False
2024-12-20 17:00:00+00:00,86.215,86.47,85.97,86.385,2965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,15730.0,759.367271926621,False,False,False,False,1599.347607255213,False,False,False,False
2024-12-20 18:00:00+00:00,86.435,86.435,85.865,85.99,1346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,14384.0,970.6018878657432,False,False,False,False,1595.4197373752872,False,False,False,False
2024-12-20 19:00:00+00:00,85.9,86.21,85.69,85.895,1129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,13255.0,1161.057672549995,False,False,False,False,1588.1884236175306,False,False,False,False
2024-12-20 20:00:00+00:00,85.885,85.9,84.99,85.405,4857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8398.0,1273.25832878953,False,False,False,False,1638.8676728637704,False,False,False,False
2024-12-23 15:00:00+00:00,84.72,84.95,84.72,84.95,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8272.0,1381.7659515989944,False,False,False,False,1615.4123601061926,False,False,False,False
2024-12-23 16:00:00+00:00,84.95,84.95,84.95,84.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8272.0,1488.5912856827308,False,False,False,False,1590.3672072363293,False,False,False,False
2024-12-23 17:00:00+00:00,84.95,84.95,84.95,84.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8272.0,1593.7604130364869,False,False,False,False,1565.7103513101845,False,False,False,False
2024-12-23 18:00:00+00:00,84.95,84.95,84.95,84.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8272.0,1697.2990112839832,False,False,False,False,1541.4357722201041,False,False,False,False
2024-12-23 19:00:00+00:00,84.95,84.95,84.95,84.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8272.0,1799.232359946247,False,False,False,False,1517.5375431934358,False,False,False,False
2024-12-23 20:00:00+00:00,84.95,84.95,84.95,84.95,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8272.0,1899.5853466137469,False,False,False,False,1494.0098293454755,False,False,False,False
2024-12-24 15:00:00+00:00,85.07,85.2,84.465,84.73,3370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4902.0,1946.1344110073321,False,False,False,False,1523.0949482703518,False,False,False,False
2024-12-24 16:00:00+00:00,84.7,84.88,84.46,84.83,3686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8588.0,2049.109071301792,False,False,False,False,1556.6283599250748,False,False,False,False
2024-12-24 17:00:00+00:00,84.83,84.83,84.495,84.67,4282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2084.0996283358727,False,False,False,False,1598.8821838022054,False,False,False,False
2024-12-24 18:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2118.547696113611,False,False,False,False,1574.0933127355045,False,False,False,False
2024-12-24 19:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2152.461685321152,False,False,False,False,1549.688765251233,False,False,False,False
2024-12-24 20:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2185.849876246405,False,False,False,False,1525.662582844237,False,False,False,False
2024-12-25 15:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2218.7204208007242,False,False,False,False,1502.0088993892875,False,False,False,False
2024-12-25 16:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2251.08134450924,False,False,False,False,1478.7219397088334,False,False,False,False
2024-12-25 17:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2282.9405484703366,False,False,False,False,1455.7960181629599,False,False,False,False
2024-12-25 18:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2314.30581128475,False,False,False,False,1433.2255372612085,False,False,False,False
2024-12-25 19:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2345.184790954753,False,False,False,False,1411.0049862959183,False,False,False,False
2024-12-25 20:00:00+00:00,84.67,84.67,84.67,84.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4306.0,2375.585026753904,False,False,False,False,1389.1289399967568,False,False,False,False
2024-12-26 15:00:00+00:00,84.45,84.9,84.45,84.84,1145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,5451.0,2423.265879052293,False,False,False,False,1385.3439951906055,False,False,False,False
2024-12-26 16:00:00+00:00,84.84,85.14,84.77,85.11,1737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,7188.0,2497.1377258886914,False,False,False,False,1390.7960262729216,False,False,False,False
2024-12-26 17:00:00+00:00,85.11,85.11,84.84,84.93,1108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,6080.0,2552.6859782004944,False,False,False,False,1386.4115917570623,False,False,False,False
2024-12-26 18:00:00+00:00,84.93,85.16,84.925,85.01,1926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,8006.0,2637.23348241444,False,False,False,False,1394.7773035127668,False,False,False,False
