date,Close,High,Low,Open,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,2.9510063487,2.9701067134,2.6740510603,2.7695528839,2007920,,#000000,,,,,,False,False,False,False,False,,,,2.82207888685,2.82207888685,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2007920.0,False,False,False,False
2022-01-07 00:00:00+00:00,3.1482176144,3.3425638254,2.931905984,2.9701067134,3424454,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,,,3.1372349047,3.1372349047,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3424454,253663.25925925924,False,False,False,False,2112848.4444444445,False,False,False,False
2022-01-14 00:00:00+00:00,3.4332905578,3.4858165607,3.0369579899,3.3139132783,3664067,,"rgba(38, 166, 154, 0.5)",,,,100.0,50.0,False,False,True,False,True,,,,3.2613872752999997,3.2613872752999997,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7088521,759949.0178326473,False,False,False,False,2227753.522633745,False,False,False,False
2022-01-21 00:00:00+00:00,3.2469665,3.6290692961,3.1802107253,3.5526678372,3673069,,"rgba(38, 166, 154, 0.5)",,,,91.47120810263955,41.937626409526445,False,False,True,False,False,,,,3.2613872752999997,3.4046400106999997,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3415452,956652.9424376364,False,False,False,False,2334813.9283645786,False,False,False,False
2022-01-28 00:00:00+00:00,3.4189652842,3.5049169255,2.9414561663,2.9701067134,2893615,,"rgba(38, 166, 154, 0.5)",,,,87.32328654349627,38.36635804081399,False,False,True,False,False,,,,3.2231865459,3.4046400106999997,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6309067,1353128.0578126265,False,False,False,False,2376206.600337573,False,False,False,False
2022-02-04 00:00:00+00:00,3.920349858,3.9346751316,3.3043630959,3.3903147372,3657128,,"rgba(38, 166, 154, 0.5)",,,,87.09881997757554,38.36635804081399,False,False,True,False,False,,,,3.61951911375,3.61951911375,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9966195,1991133.0164931729,False,False,False,False,2471089.666979234,False,False,False,False
2022-02-11 00:00:00+00:00,3.9155747669,3.9537754963,3.571768202,3.9060245845,3615424,,"rgba(38, 166, 154, 0.5)",,,,86.83400959287567,38.36635804081399,False,False,True,False,False,,,,3.76277184915,3.76277184915,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6350771,2314069.1634196043,False,False,False,False,2555855.1731289206,False,False,False,False
2022-02-18 00:00:00+00:00,3.6481696608,3.9346751316,3.6099689314,3.9155747669,2782168,,"rgba(38, 166, 154, 0.5)",,,,81.66522460365637,33.97631914628495,False,False,True,False,False,,,,3.76277184915,3.7723220315,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3568603,2406997.5957588926,False,False,False,False,2572619.086230482,False,False,False,False
2022-02-25 00:00:00+00:00,4.2784816965,4.2784816965,3.5622180196,3.6481696608,3070518,,"rgba(38, 166, 154, 0.5)",,,,80.99261677392704,33.69045269974016,False,False,True,False,False,,,,3.76277184915,3.92034985805,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6639121,2720488.218295271,False,False,False,False,2609500.4872504463,False,False,False,False
2022-03-04 00:00:00+00:00,4.426509523,4.5363366201,4.0110765904,4.3930838848,4086805,,"rgba(38, 166, 154, 0.5)",,,,80.97563347070522,33.69045269974016,False,False,True,False,False,,,,4.27370660525,4.27370660525,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,10725926,3313483.609532658,False,False,False,False,2718930.4511578204,False,False,False,False
