date,Open,High,Low,Close,Volume,aVWAP_peak_62,aVWAP_peak_37,aVWAP_peak_36,aVWAP_peak_18,aVWAP_valley_71,aVWAP_valley_51,aVWAP_valley_50,aVWAP_valley_49,aVWAP_valley_28,Peaks_avg,Valleys_avg,color,OB,OB_High,OB_Low,OB_Mitigated_Index
2024-12-19 20:00:00+00:00,27.19,27.19,27.19,27.19,281.0,,,,27.197383685054916,,,,,,27.197383685054916,,#000000,0.0,0.0,0.0,0.0
2024-12-20 15:00:00+00:00,27.19,27.19,27.15,27.15,319.0,,,,27.193786975717437,,,,,,27.193786975717437,,#000000,0.0,0.0,0.0,0.0
2024-12-20 16:00:00+00:00,27.15,27.16,27.15,27.155,226.0,,,,27.191086465393305,,,,,,27.191086465393305,,#000000,0.0,0.0,0.0,0.0
2024-12-20 17:00:00+00:00,27.155,27.155,27.155,27.155,0.0,,,,27.191086465393305,,,,,,27.191086465393305,,#000000,0.0,0.0,0.0,0.0
2024-12-20 18:00:00+00:00,27.155,27.16,27.14,27.145,2.0,,,,27.191060139573068,,,,,,27.191060139573068,,#000000,0.0,0.0,0.0,0.0
2024-12-20 19:00:00+00:00,27.145,27.155,27.13,27.155,750.0,,,,27.182732199433048,,,,,27.14666666666667,27.182732199433048,27.14666666666667,#000000,0.0,0.0,0.0,0.0
2024-12-20 20:00:00+00:00,27.155,27.16,27.14,27.15,737.0,,,,27.177637451601548,,,,,27.148318762609282,27.177637451601548,27.148318762609282,#000000,0.0,0.0,0.0,0.0
2024-12-23 15:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,,,27.177637451601548,,,,,27.148318762609282,27.177637451601548,27.148318762609282,#000000,0.0,0.0,0.0,0.0
2024-12-23 16:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,,,27.177637451601548,,,,,27.148318762609282,27.177637451601548,27.148318762609282,#000000,0.0,0.0,0.0,0.0
2024-12-23 17:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,,,27.177637451601548,,,,,27.148318762609282,27.177637451601548,27.148318762609282,#000000,0.0,0.0,0.0,0.0
2024-12-23 18:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,,,27.177637451601548,,,,,27.148318762609282,27.177637451601548,27.148318762609282,#000000,0.0,0.0,0.0,0.0
2024-12-23 19:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,,,27.177637451601548,,,,,27.148318762609282,27.177637451601548,27.148318762609282,#000000,0.0,0.0,0.0,0.0
2024-12-23 20:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,,,27.177637451601548,,,,,27.148318762609282,27.177637451601548,27.148318762609282,#000000,0.0,0.0,0.0,0.0
2024-12-24 15:00:00+00:00,27.135,27.16,27.135,27.16,526.0,,,27.151666666666667,27.175040866755367,,,,,27.149193575095214,27.16335376671102,27.149193575095214,#000000,0.0,0.0,0.0,0.0
2024-12-24 16:00:00+00:00,27.16,27.16,27.135,27.14,200.0,,27.145,27.149830119375572,27.173940670206918,,,,,27.148814580509114,27.15625692986083,27.148814580509114,#000000,0.0,0.0,0.0,0.0
2024-12-24 17:00:00+00:00,27.14,27.15,27.135,27.145,369.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-24 18:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-24 19:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-24 20:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-25 15:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-25 16:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-25 17:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-25 18:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-25 19:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-25 20:00:00+00:00,27.145,27.145,27.145,27.145,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-26 15:00:00+00:00,27.15,27.15,27.15,27.15,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-26 16:00:00+00:00,27.15,27.155,27.14,27.155,0.0,,27.14391915641476,27.147640791476405,27.172003430531728,,,,,27.14803124193132,27.154521126140963,27.14803124193132,#000000,0.0,0.0,0.0,0.0
2024-12-26 17:00:00+00:00,27.155,27.155,27.14,27.14,81.0,,27.144053846153845,27.147458900226756,27.17163339536457,,,27.145000000000003,27.145000000000003,27.147939041181626,27.15438204724839,27.14597968039388,#000000,0.0,0.0,0.0,0.0
2024-12-26 18:00:00+00:00,27.14,27.15,27.14,27.15,100.0,,27.144402222222222,27.147396812957155,27.171218044695827,,27.146666666666665,27.145920810313076,27.145920810313076,27.147892990710584,27.15433902662507,27.146600319500852,#000000,0.0,0.0,0.0,0.0
2024-12-26 19:00:00+00:00,27.15,27.16,27.15,27.16,200.0,,27.146984210526313,27.148652890695573,27.17074947673482,,27.153333333333332,27.151561679790024,27.151561679790024,27.14848520643492,27.155462192652237,27.151235474837073,#000000,0.0,0.0,0.0,0.0
2024-12-26 20:00:00+00:00,27.16,27.175,27.16,27.175,0.0,,27.146984210526313,27.148652890695573,27.17074947673482,,27.153333333333332,27.151561679790024,27.151561679790024,27.14848520643492,27.155462192652237,27.151235474837073,#000000,0.0,0.0,0.0,0.0
2024-12-27 15:00:00+00:00,27.175,27.175,27.16,27.16,163.0,,27.14962264150943,27.150278625177958,27.17060244744273,,27.15744060475162,27.15558823529412,27.15558823529412,27.149346342503733,27.156834571376706,27.1544908544609,#000000,0.0,0.0,0.0,0.0
2024-12-27 16:00:00+00:00,27.16,27.17,27.16,27.17,0.0,,27.14962264150943,27.150278625177958,27.17060244744273,,27.15744060475162,27.15558823529412,27.15558823529412,27.149346342503733,27.156834571376706,27.1544908544609,#000000,0.0,0.0,0.0,0.0
2024-12-27 17:00:00+00:00,27.17,27.17,27.17,27.17,0.0,,27.14962264150943,27.150278625177958,27.17060244744273,,27.15744060475162,27.15558823529412,27.15558823529412,27.149346342503733,27.156834571376706,27.1544908544609,#000000,0.0,0.0,0.0,0.0
2024-12-27 18:00:00+00:00,27.17,27.17,27.17,27.17,0.0,,27.14962264150943,27.150278625177958,27.17060244744273,,27.15744060475162,27.15558823529412,27.15558823529412,27.149346342503733,27.156834571376706,27.1544908544609,#000000,0.0,0.0,0.0,0.0
2024-12-27 19:00:00+00:00,27.17,27.21,27.17,27.2,552.0,,27.164114114114113,27.16112581773924,27.17241409182789,,27.176960591133003,27.174598540145986,27.174598540145986,27.155947978974083,27.165884674560413,27.170526412599767,#000000,0.0,0.0,0.0,0.0
2024-12-27 20:00:00+00:00,27.2,27.2,27.19,27.2,0.0,,27.164114114114113,27.16112581773924,27.17241409182789,,27.176960591133003,27.174598540145986,27.174598540145986,27.155947978974083,27.165884674560413,27.170526412599767,#000000,0.0,0.0,0.0,0.0
2024-12-30 15:00:00+00:00,27.18,27.2,27.15,27.2,2281.0,,27.175223855380974,27.172453041144898,27.17511929329133,,27.18137085355987,27.180498470042444,27.180498470042444,27.166430609162614,27.174265396605733,27.177199600701844,#000000,0.0,0.0,0.0,0.0
2024-12-30 16:00:00+00:00,27.2,27.2,27.2,27.2,0.0,,27.175223855380974,27.172453041144898,27.17511929329133,,27.18137085355987,27.180498470042444,27.180498470042444,27.166430609162614,27.174265396605733,27.177199600701844,#000000,0.0,0.0,0.0,0.0
2024-12-30 17:00:00+00:00,27.2,27.22,27.2,27.22,300.0,27.213333333333335,27.177916470403513,27.1750230511316,27.176325163914303,,27.184037356321838,27.183177409119754,27.183177409119754,27.16867870266816,27.185649504695686,27.179767719307375,#000000,0.0,0.0,0.0,0.0
2024-12-30 18:00:00+00:00,27.195,27.2,27.18,27.2,283.0,27.203624928530587,27.1788798115846,27.17604813715793,27.17681681988423,,27.184715562430178,27.183903198653198,27.183903198653198,27.169745235911545,27.183842424289338,27.18056679891203,#000000,0.0,0.0,0.0,0.0
2024-12-30 19:00:00+00:00,27.2,27.2,27.2,27.2,0.0,27.203624928530587,27.1788798115846,27.17604813715793,27.17681681988423,,27.184715562430178,27.183903198653198,27.183903198653198,27.169745235911545,27.183842424289338,27.18056679891203,#000000,0.0,0.0,0.0,0.0
2024-12-30 20:00:00+00:00,27.2,27.2,27.2,27.2,0.0,27.203624928530587,27.1788798115846,27.17604813715793,27.17681681988423,,27.184715562430178,27.183903198653198,27.183903198653198,27.169745235911545,27.183842424289338,27.18056679891203,#000000,0.0,0.0,0.0,0.0
2024-12-31 15:00:00+00:00,27.2,27.2,27.17,27.17,400.0,27.194011529331977,27.178970717522148,27.176337916284755,27.17694177298004,,27.184274752668067,27.18354510703364,27.18354510703364,27.170336118313646,27.18156548402973,27.180425271262248,#000000,0.0,0.0,0.0,0.0
2024-12-31 16:00:00+00:00,27.17,27.17,27.17,27.17,0.0,27.194011529331977,27.178970717522148,27.176337916284755,27.17694177298004,,27.184274752668067,27.18354510703364,27.18354510703364,27.170336118313646,27.18156548402973,27.180425271262248,#000000,0.0,0.0,0.0,0.0
2024-12-31 17:00:00+00:00,27.17,27.185,27.17,27.185,0.0,27.194011529331977,27.178970717522148,27.176337916284755,27.17694177298004,,27.184274752668067,27.18354510703364,27.18354510703364,27.170336118313646,27.18156548402973,27.180425271262248,#000000,0.0,0.0,0.0,0.0
2024-12-31 18:00:00+00:00,27.185,27.19,27.18,27.19,0.0,27.194011529331977,27.178970717522148,27.176337916284755,27.17694177298004,,27.184274752668067,27.18354510703364,27.18354510703364,27.170336118313646,27.18156548402973,27.180425271262248,#000000,0.0,0.0,0.0,0.0
2024-12-31 19:00:00+00:00,27.19,27.2,27.18,27.18,344.0,27.192107510675708,27.179472785890383,27.176950623670745,27.177259350674003,,27.184452736318406,27.183773384353742,27.183773384353742,27.171107146124985,27.181447567727712,27.180776662787718,#000000,0.0,0.0,0.0,0.0
2024-12-31 20:00:00+00:00,27.18,27.185,27.17,27.175,250.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-01 15:00:00+00:00,27.175,27.175,27.175,27.175,0.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-01 16:00:00+00:00,27.175,27.175,27.175,27.175,0.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-01 17:00:00+00:00,27.175,27.175,27.175,27.175,0.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-01 18:00:00+00:00,27.175,27.175,27.175,27.175,0.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-01 19:00:00+00:00,27.175,27.175,27.175,27.175,0.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-01 20:00:00+00:00,27.175,27.175,27.175,27.175,0.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-02 15:00:00+00:00,27.19,27.19,27.18,27.185,0.0,27.189659691397164,27.17934576618987,27.17693888797046,27.1772456107814,27.17666666666667,27.18405328681852,27.183414749024355,27.183414749024355,27.171291578202403,27.180797489084725,27.179768205947262,#000000,0.0,0.0,0.0,0.0
2025-01-02 16:00:00+00:00,27.185,27.19,27.185,27.19,135.0,27.189555101246107,27.179560209732525,27.177187634756354,27.177382696828154,27.18075757575758,27.184168663471777,27.18354522827012,27.18354522827012,27.17159149176552,27.180921410640785,27.18072163750702,#000000,0.0,0.0,0.0,0.0
2025-01-02 17:00:00+00:00,27.19,27.19,27.19,27.19,0.0,27.189555101246107,27.179560209732525,27.177187634756354,27.177382696828154,27.18075757575758,27.184168663471777,27.18354522827012,27.18354522827012,27.17159149176552,27.180921410640785,27.18072163750702,#000000,0.0,0.0,0.0,0.0
2025-01-02 18:00:00+00:00,27.19,27.19,27.19,27.19,0.0,27.189555101246107,27.179560209732525,27.177187634756354,27.177382696828154,27.18075757575758,27.184168663471777,27.18354522827012,27.18354522827012,27.17159149176552,27.180921410640785,27.18072163750702,#000000,0.0,0.0,0.0,0.0
2025-01-02 19:00:00+00:00,27.19,27.19,27.19,27.19,100.0,27.18957965415747,27.179741519045958,27.177391523445785,27.177497201802943,27.18266323024055,27.18428282432785,27.183669621635506,27.183669621635506,27.171828379015995,27.18105247461304,27.18122273537108,#000000,0.0,0.0,0.0,0.0
2025-01-02 20:00:00+00:00,27.19,27.19,27.18,27.18,696.0,27.187846225412013,27.180128860654886,27.177984001910215,27.177843932280545,27.183058142816826,27.18416896393292,27.183629849900875,27.183629849900875,27.17277410338175,27.180950755064416,27.18145218198665,#000000,0.0,0.0,0.0,0.0
2025-01-03 15:00:00+00:00,27.2,27.2,27.2,27.2,800.0,27.190785469568723,27.182320329013873,27.180247857754924,27.179260221068045,27.18989988221437,27.186086715122148,27.185588880578408,27.185588880578408,27.17512445595482,27.183153469351392,27.184457762889632,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 16:00:00+00:00,27.2,27.2,27.2,27.2,0.0,27.190785469568723,27.182320329013873,27.180247857754924,27.179260221068045,27.18989988221437,27.186086715122148,27.185588880578408,27.185588880578408,27.17512445595482,27.183153469351392,27.184457762889632,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 17:00:00+00:00,27.2,27.2,27.2,27.2,0.0,27.190785469568723,27.182320329013873,27.180247857754924,27.179260221068045,27.18989988221437,27.186086715122148,27.185588880578408,27.185588880578408,27.17512445595482,27.183153469351392,27.184457762889632,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 18:00:00+00:00,27.2,27.2,27.2,27.2,0.0,27.190785469568723,27.182320329013873,27.180247857754924,27.179260221068045,27.18989988221437,27.186086715122148,27.185588880578408,27.185588880578408,27.17512445595482,27.183153469351392,27.184457762889632,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 19:00:00+00:00,27.2,27.2,27.2,27.2,0.0,27.190785469568723,27.182320329013873,27.180247857754924,27.179260221068045,27.18989988221437,27.186086715122148,27.185588880578408,27.185588880578408,27.17512445595482,27.183153469351392,27.184457762889632,"rgba(38, 166, 154, 0.5)",0.0,0.0,0.0,0.0
2025-01-03 20:00:00+00:00,27.2,27.21,27.2,27.21,325.0,27.192206165703276,27.183364340062447,27.181307217766808,27.179953920041534,27.192262937265102,27.187052003656127,27.186566096053255,27.186566096053255,27.176193181818178,27.184207910893512,27.185728062969183,"rgba(38, 166, 154, 1.0)",0.0,0.0,0.0,0.0
