date,Close,High,Low,Open,Volume,aVWAP_peak_846,aVWAP_peak_794,aVWAP_peak_791,aVWAP_peak_775,aVWAP_peak_755,aVWAP_peak_719,aVWAP_peak_705,aVWAP_peak_692,aVWAP_peak_680,aVWAP_peak_658,aVWAP_peak_640,aVWAP_peak_595,aVWAP_peak_583,aVWAP_peak_565,aVWAP_peak_540,aVWAP_peak_506,aVWAP_peak_483,aVWAP_peak_470,aVWAP_peak_427,aVWAP_peak_407,aVWAP_peak_394,aVWAP_peak_377,aVWAP_peak_347,aVWAP_peak_336,aVWAP_peak_323,aVWAP_peak_272,aVWAP_peak_232,aVWAP_peak_209,aVWAP_peak_191,aVWAP_peak_149,aVWAP_peak_93,aVWAP_peak_60,aVWAP_peak_28,aVWAP_valley_869,aVWAP_valley_856,aVWAP_valley_855,aVWAP_valley_818,aVWAP_valley_789,aVWAP_valley_773,aVWAP_valley_746,aVWAP_valley_718,aVWAP_valley_696,aVWAP_valley_685,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_628,aVWAP_valley_577,aVWAP_valley_544,aVWAP_valley_519,aVWAP_valley_489,aVWAP_valley_453,aVWAP_valley_400,aVWAP_valley_361,aVWAP_valley_360,aVWAP_valley_357,aVWAP_valley_344,aVWAP_valley_329,aVWAP_valley_315,aVWAP_valley_303,aVWAP_valley_263,aVWAP_valley_215,aVWAP_valley_196,aVWAP_valley_182,aVWAP_valley_170,aVWAP_valley_159,aVWAP_valley_112,aVWAP_valley_87,aVWAP_valley_49,aVWAP_valley_14,aVWAP_OB_bull_818,aVWAP_OB_bear_719,aVWAP_OB_bear_680,aVWAP_OB_bear_640,aVWAP_OB_bear_232,aVWAP_OB_bear_60,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2022-01-31 00:00:00+00:00,3.69,3.7163,3.37,3.39,2047515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.410273819940208,,,,,,,3.410273819940208,,3.410273819940208,#000000,,3.410273819940208,
2022-02-01 00:00:00+00:00,3.83,3.88,3.66,3.7,2274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4597070970950496,,,,,,,3.4597070970950496,,3.4597070970950496,#000000,,3.4597070970950496,
2022-02-02 00:00:00+00:00,3.72,3.83,3.685,3.83,998371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4751283989631285,,,,,,,3.4751283989631285,,3.4751283989631285,#000000,,3.4751283989631285,
2022-02-03 00:00:00+00:00,3.48,3.67,3.48,3.66,1670691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4807861281395613,,,,,,,3.4807861281395613,,3.4807861281395613,#000000,,3.4807861281395613,
2022-02-04 00:00:00+00:00,3.63,3.65,3.43,3.49,1705412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4877506604903723,,,,,,,3.4877506604903723,,3.4877506604903723,#000000,,3.4877506604903723,
2022-02-07 00:00:00+00:00,3.65,3.81,3.63,3.63,1398733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.500322071610569,,,,,,,3.500322071610569,,3.500322071610569,#000000,,3.500322071610569,
2022-02-08 00:00:00+00:00,3.72,3.725,3.59,3.67,1606094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5118268832981094,,,,,,,3.5118268832981094,,3.5118268832981094,#000000,,3.5118268832981094,
2022-02-09 00:00:00+00:00,3.96,4.005,3.76,3.76,3056805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5552575719490016,,,,,,,3.5552575719490016,,3.5552575719490016,#000000,,3.5552575719490016,
2022-02-10 00:00:00+00:00,3.94,4.09,3.7808,3.86,2704008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5889721334945803,,,,,,,3.5889721334945803,,3.5889721334945803,#000000,,3.5889721334945803,
2022-02-11 00:00:00+00:00,4.04,4.13,3.89,3.96,3369609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6317133546828244,,,,,,,3.825856677341412,4.02,3.6317133546828244,#000000,,3.825856677341412,
2022-02-14 00:00:00+00:00,3.81,4.06,3.793,3.94,2454027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.964235942459316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.648952643186348,,,,,,,3.8065942928228322,3.964235942459316,3.648952643186348,#000000,,3.8065942928228322,
2022-02-15 00:00:00+00:00,3.95,3.9899,3.87,3.91,1551759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.958428443724031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6607043472282466,,,,,,,3.8095663954761387,3.958428443724031,3.6607043472282466,#000000,,3.8095663954761387,
2022-02-16 00:00:00+00:00,3.98,4.04,3.85,3.96,1355080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9581549936706386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6708983528419568,,,,,,,3.8145266732562977,3.9581549936706386,3.6708983528419568,#000000,,3.8145266732562977,
2022-02-17 00:00:00+00:00,3.79,3.965,3.75,3.91,1304730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.942142962537055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6761658938165644,,,,,,,3.80915442817681,3.942142962537055,3.6761658938165644,#000000,,3.80915442817681,
2022-02-18 00:00:00+00:00,3.53,3.83,3.48,3.82,3353707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.859781441666059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6713768056087566,,,,,,,3.7655791236374077,3.859781441666059,3.6713768056087566,#000000,,3.7655791236374077,
2022-02-22 00:00:00+00:00,3.37,3.49,3.34,3.46,1758800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8063962439806094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.660946179906856,,,,,,,3.733671211943733,3.8063962439806094,3.660946179906856,#000000,,3.733671211943733,
2022-02-23 00:00:00+00:00,3.33,3.49,3.32,3.4,1833280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.760362201554538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.650124038296045,,,,,,,3.7052431199252913,3.760362201554538,3.650124038296045,#000000,,3.7052431199252913,
2022-02-24 00:00:00+00:00,3.46,3.47,3.11,3.16,1785081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.721010332939662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.639153558655599,,,,,,,3.680081945797631,3.721010332939662,3.639153558655599,#000000,,3.680081945797631,
2022-02-25 00:00:00+00:00,3.54,3.545,3.41,3.47,1475041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7047830786405003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.635068901700897,,,,,,,3.6699259901706984,3.7047830786405003,3.635068901700897,#000000,,3.6699259901706984,
2022-02-28 00:00:00+00:00,3.58,3.59,3.44,3.54,1401765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.693894522537105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.632429185519383,,,,,,,3.6631618540282442,3.693894522537105,3.632429185519383,#000000,,3.6631618540282442,
2022-03-01 00:00:00+00:00,3.45,3.59,3.4,3.52,1727707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.678082036540861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6275506629578347,,,,,,,3.6528163497493478,3.678082036540861,3.6275506629578347,#000000,,3.6528163497493478,
2022-03-02 00:00:00+00:00,3.53,3.55,3.315,3.47,1875676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6622510647332005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.622092295085111,,,,,,,3.642171679909156,3.6622510647332005,3.622092295085111,#000000,,3.642171679909156,
2022-03-03 00:00:00+00:00,3.3,3.56,3.3,3.53,1181890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.649926690171148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6172141613681053,,,,,,,3.6335704257696264,3.649926690171148,3.6172141613681053,#000000,,3.6335704257696264,
2022-03-04 00:00:00+00:00,3.19,3.32,3.15,3.26,1324934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6294019640446473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60819701050262,,,,,,,3.618799487273634,3.6294019640446473,3.60819701050262,#000000,,3.618799487273634,
2022-03-07 00:00:00+00:00,3.07,3.21,3.06,3.16,1503939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6028737801160577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.595765696872647,,,,,,,3.5993197384943523,3.6028737801160577,3.595765696872647,#000000,,3.5993197384943523,
2022-03-08 00:00:00+00:00,3.12,3.22,3.0,3.07,1844270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5738446107587056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.581348344643112,,,,,,,3.577596477700909,3.5738446107587056,3.581348344643112,#000000,,3.577596477700909,
2022-03-09 00:00:00+00:00,3.18,3.31,3.125,3.2,2676252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.544620430351756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56570589320608,,,,,,,3.555163161778918,3.544620430351756,3.56570589320608,#000000,,3.555163161778918,
2022-03-10 00:00:00+00:00,3.25,3.26,3.03,3.14,1854507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.525643383998202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5549079527007486,,,,,,,3.5402756683494756,3.525643383998202,3.5549079527007486,#000000,,3.5402756683494756,
2022-03-11 00:00:00+00:00,3.09,3.3,3.09,3.26,995698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5157036425103754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.549060045837492,,,,,,,3.5323818441739334,3.5157036425103754,3.549060045837492,#000000,,3.5323818441739334,
2022-03-14 00:00:00+00:00,3.0,3.11,2.96,3.1,2032196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.489821740837141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5336369633064093,,,,,,,3.511729352071775,3.489821740837141,3.5336369633064093,#000000,,3.511729352071775,
2022-03-15 00:00:00+00:00,3.1,3.1,2.955,3.0,1661703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.471764851221825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0516666666666667,3.522346175602455,,,,,,,3.3485925644969825,3.471764851221825,3.287006421134561,#000000,,3.3485925644969825,
2022-03-16 00:00:00+00:00,3.34,3.34,3.12,3.13,1783462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4630774308027634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.162965930997984,3.51607533209878,,,,,,,3.380706231299842,3.4630774308027634,3.339520631548382,#000000,,3.380706231299842,
2022-03-17 00:00:00+00:00,3.48,3.5,3.26,3.32,1422153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.461452157176608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2361193087582665,3.514104503738278,,,,,,,3.4038919898910507,3.461452157176608,3.3751119062482724,#000000,,3.4038919898910507,
2022-03-18 00:00:00+00:00,3.61,3.665,3.44,3.46,1936927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4661476646768303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3316377295840076,3.51557006598544,,,,,,,3.437785153415426,3.4661476646768303,3.423603897784724,#000000,,3.437785153415426,
2022-03-21 00:00:00+00:00,3.58,3.685,3.5101,3.6,1637790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4705132634514917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3820908947112085,3.5171744825124565,,,,,,,3.4565928802250525,3.4705132634514917,3.4496326886118327,#000000,,3.4565928802250525,
2022-03-22 00:00:00+00:00,3.69,3.775,3.585,3.6,2374220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.480725883573429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4482150590014755,3.522100301386565,,,,,,,3.4836804146538234,3.480725883573429,3.4851576801940203,#000000,,3.4836804146538234,
2022-03-23 00:00:00+00:00,3.67,3.86,3.63,3.8,2133339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4906165507733697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.492989390478188,3.527235081739955,,,,,,,3.503613674330504,3.4906165507733697,3.5101122361090713,#000000,,3.503613674330504,
2022-03-24 00:00:00+00:00,3.99,4.08,3.57,3.69,7186475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.538209815862754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6311117851751504,3.555589916997351,,,,,,,3.5749705060117516,3.538209815862754,3.5933508510862504,#000000,,3.5749705060117516,
2022-03-25 00:00:00+00:00,4.25,4.29,3.82,4.17,12692592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6415049497330876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8201313325877044,3.6257546295472403,,,,,,,3.6957969706226774,3.6415049497330876,3.7229429810674723,#000000,,3.6957969706226774,
2022-03-28 00:00:00+00:00,3.95,4.1,3.8306,4.0,4432132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6601098594313424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8367923527392453,3.6396687798297918,,,,,,,3.712190330666793,3.6601098594313424,3.7382305662845186,#000000,,3.712190330666793,
2022-03-29 00:00:00+00:00,4.01,4.16,3.86,3.98,3811688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.676836705293819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85286670458013,3.6524613883308894,,,,,,,3.7273882660682798,3.676836705293819,3.75266404645551,#000000,,3.7273882660682798,
2022-03-30 00:00:00+00:00,4.07,4.31,4.01,4.12,3873104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.130000000000001,3.69782991598694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8767481620141337,3.668654736841436,,,,,,4.130000000000001,3.8433082037106274,3.9139149579934704,3.772701449427785,#000000,,3.8433082037106274,
2022-03-31 00:00:00+00:00,3.89,4.07,3.87,4.05,2112406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.064121605900472,3.7038800251924706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8797371318451175,3.6736425762968112,,,,,,4.064121605900472,3.830345334808718,3.8840008155464716,3.7766898540709644,#000000,,3.830345334808718,
2022-04-01 00:00:00+00:00,3.9,4.05,3.8512,3.94,3158758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.019080821982325,3.712049219147962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8831336267759324,3.6805182642214063,,,,,,4.019080821982325,3.8236954830319063,3.8655650205651435,3.781825945498669,#000000,,3.8236954830319063,
2022-04-04 00:00:00+00:00,3.92,4.0,3.78,3.97,2289581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.995235379605474,3.7167694791631174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8838690986261404,3.6846448059972743,,,,,,3.995235379605474,3.8201296908480016,3.8560024293842954,3.7842569523117073,#000000,,3.8201296908480016,
2022-04-05 00:00:00+00:00,3.82,3.97,3.79,3.92,1918530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.975804150696042,3.71972154037531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8830276893549507,3.6873645647693576,,,,,,3.975804150696042,3.816479486298915,3.847762845535676,3.785196127062154,#000000,,3.816479486298915,
2022-04-06 00:00:00+00:00,3.66,3.83,3.62,3.83,2406628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9341939211779016,3.719308515714784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8754182199593297,3.6876693227522237,,,,,,3.9341939211779016,3.80414749490106,3.8267512184463426,3.7815437713557767,#000000,,3.80414749490106,
2022-04-07 00:00:00+00:00,3.57,3.75,3.49,3.74,2023990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8965366848194005,3.7169013826178294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8660614513390468,3.686337087877121,,,,,,3.8965366848194005,3.791459151663349,3.8067190337186148,3.776199269608084,#000000,,3.791459151663349,
2022-04-08 00:00:00+00:00,3.48,3.57,3.47,3.54,1317545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.869643662984363,3.7140987379535515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8581921641076047,3.6845083206194547,,,,,,3.869643662984363,3.781610721416243,3.7918712004689574,3.7713502423635297,#000000,,3.781610721416243,
2022-04-11 00:00:00+00:00,3.42,3.48,3.31,3.41,1693208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.831672619731089,3.7088643753779467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8457431980288783,3.6808778794480848,,,,,,3.831672619731089,3.7667895181464996,3.7702684975545178,3.7633105387384815,#000000,,3.7667895181464996,
2022-04-12 00:00:00+00:00,3.39,3.56,3.365,3.49,1332003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8079930139115863,3.705326631501892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.837156389068298,3.6784390573341024,,,,,,3.8079930139115863,3.7572287729539697,3.756659822706739,3.7577977232012003,#000000,,3.7572287729539697,
2022-04-13 00:00:00+00:00,3.49,3.49,3.3387,3.4,1042261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7914185931129007,3.702634794240228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.830705749768896,3.6765743004050035,,,,,,3.7914185931129007,3.7503333593817576,3.747026693676564,3.7536400250869497,#000000,,3.7503333593817576,
2022-04-14 00:00:00+00:00,3.44,3.49,3.37,3.46,1344084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7717835268568196,3.6991625372767367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82256203801354,3.6741499651600127,,,,,,3.7717835268568196,3.741914516826777,3.7354730320667784,3.7483560015867763,#000000,,3.741914516826777,
2022-04-18 00:00:00+00:00,3.26,3.45,3.21,3.45,1546353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74418269777816,3.6934253965420583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8106784497569617,3.669983917792704,,,,,,3.74418269777816,3.729567615467471,3.718804047160109,3.740331183774833,#000000,,3.729567615467471,
2022-04-19 00:00:00+00:00,3.33,3.35,3.18,3.24,1437996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7202557437730044,3.687970546614079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7996891158120483,3.665985027410371,,,,,,3.7202557437730044,3.7184751084023757,3.7041131451935416,3.7328370716112094,#000000,,3.7184751084023757,
2022-04-20 00:00:00+00:00,3.21,3.37,3.19,3.37,1232447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7003681362893164,3.6830696367023537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79010124754467,3.6623576970230127,,,,,,3.7003681362893164,3.7089741793898376,3.691718886495835,3.7262294722838414,"rgba(255, 0, 0, 1.0)",0.3018210196920156,3.7089741793898376,-1.6532121583148889
