date,Open,High,Low,Close,Volume,aVWAP_peak_197,aVWAP_peak_157,aVWAP_peak_156,aVWAP_peak_155,aVWAP_peak_154,aVWAP_peak_153,aVWAP_peak_152,aVWAP_peak_151,aVWAP_peak_150,aVWAP_peak_149,aVWAP_peak_148,aVWAP_peak_147,aVWAP_peak_146,aVWAP_peak_145,aVWAP_peak_144,aVWAP_peak_143,aVWAP_peak_142,aVWAP_peak_141,aVWAP_peak_140,aVWAP_peak_139,aVWAP_peak_138,aVWAP_peak_137,aVWAP_peak_136,aVWAP_peak_135,aVWAP_peak_134,aVWAP_peak_133,aVWAP_peak_132,aVWAP_peak_131,aVWAP_peak_130,aVWAP_peak_129,aVWAP_peak_128,aVWAP_peak_127,aVWAP_peak_126,aVWAP_peak_125,aVWAP_peak_124,aVWAP_peak_123,aVWAP_peak_122,aVWAP_peak_121,aVWAP_peak_120,aVWAP_peak_119,aVWAP_peak_118,aVWAP_peak_117,aVWAP_peak_116,aVWAP_peak_115,aVWAP_peak_114,aVWAP_peak_113,aVWAP_peak_112,aVWAP_peak_111,aVWAP_peak_110,aVWAP_peak_109,aVWAP_peak_108,aVWAP_peak_107,aVWAP_peak_106,aVWAP_peak_105,aVWAP_peak_104,aVWAP_peak_103,aVWAP_peak_102,aVWAP_peak_101,aVWAP_peak_100,aVWAP_peak_99,aVWAP_peak_98,aVWAP_peak_97,aVWAP_peak_96,aVWAP_peak_95,aVWAP_peak_94,aVWAP_peak_93,aVWAP_peak_92,aVWAP_peak_91,aVWAP_peak_90,aVWAP_peak_89,aVWAP_peak_88,aVWAP_peak_74,aVWAP_peak_53,aVWAP_peak_29,aVWAP_valley_206,aVWAP_valley_179,Peaks_avg,Valleys_avg,color
2025-07-09 16:55:00+00:00,41.4,41.4,41.27,41.27,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.54256994905204,,,41.54256994905204,,#000000
2025-07-09 17:00:00+00:00,41.27,41.31,41.25,41.28,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.529444576688086,,,41.529444576688086,,#000000
2025-07-09 17:05:00+00:00,41.29,41.34,41.29,41.335,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.51620087660649,,,41.51620087660649,,#000000
2025-07-09 17:10:00+00:00,41.345,41.345,41.295,41.31,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.50671336588127,,,41.50671336588127,,#000000
2025-07-09 17:15:00+00:00,41.31,41.35,41.31,41.33,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.50200344352617,,,41.50200344352617,,#000000
2025-07-09 17:20:00+00:00,41.33,41.35,41.32,41.35,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.494837414428645,,,41.494837414428645,,#000000
2025-07-09 17:25:00+00:00,41.35,41.35,41.28,41.285,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.488776843178485,,,41.488776843178485,,#000000
2025-07-09 17:30:00+00:00,41.285,41.285,41.17,41.19,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.477294261294254,,,41.477294261294254,,#000000
2025-07-09 17:35:00+00:00,41.175,41.215,41.175,41.21,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.46543244506778,,,41.46543244506778,,#000000
2025-07-09 17:40:00+00:00,41.21,41.215,41.19,41.205,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.462884259259255,,,41.462884259259255,,#000000
2025-07-09 17:45:00+00:00,41.22,41.325,41.22,41.325,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.455996554981375,,,41.455996554981375,,#000000
2025-07-09 17:50:00+00:00,41.325,41.4,41.325,41.4,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.45453811316636,,,41.45453811316636,,#000000
2025-07-09 17:55:00+00:00,41.43,41.43,41.335,41.355,498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.373333333333335,41.448417335149585,,,41.41087533424146,,#000000
2025-07-09 18:00:00+00:00,41.36,41.39,41.36,41.36,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.372261580381476,41.44571289395489,,,41.40898723716818,,#000000
2025-07-09 18:05:00+00:00,41.375,41.4,41.36,41.395,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.374803707742636,41.444131558971435,,,41.40946763335704,,#000000
2025-07-09 18:10:00+00:00,41.36,41.36,41.34,41.34,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.370825530586764,41.442080953044446,,,41.406453241815605,,#000000
2025-07-09 18:15:00+00:00,41.345,41.38,41.335,41.355,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36795992033856,41.438973102398855,,,41.403466511368705,,#000000
2025-07-09 18:20:00+00:00,41.34,41.34,41.28,41.28,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.36288758350611,41.43698672136934,,,41.39993715243772,,#000000
2025-07-09 18:25:00+00:00,41.28,41.29,41.19,41.255,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.331943594971115,41.42473629868253,,,41.37833994682683,,#000000
2025-07-09 18:30:00+00:00,41.255,41.255,41.23,41.245,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.325728278041076,41.421469765178244,,,41.373599021609664,,#000000
2025-07-09 18:35:00+00:00,41.22,41.24,41.2,41.2,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.31734795321637,41.41725195692772,,,41.36729995507204,,#000000
2025-07-09 18:40:00+00:00,41.19,41.2,41.12,41.14,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.29339076154807,41.40552758476667,,,41.34945917315737,,#000000
2025-07-09 18:45:00+00:00,41.14,41.235,41.14,41.2,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.27454836740922,41.391697031039136,,,41.33312269922418,,#000000
2025-07-09 18:50:00+00:00,41.215,41.255,41.2,41.255,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.274398682877404,41.39148260453239,,,41.3329406437049,,#000000
2025-07-09 18:55:00+00:00,41.255,41.275,41.25,41.255,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.27394104375122,41.38998895550647,,,41.331964999628845,,#000000
2025-07-09 19:00:00+00:00,41.255,41.27,41.24,41.26,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.27252679456002,41.38587104994903,,,41.32919892225453,,#000000
2025-07-09 19:05:00+00:00,41.24,41.24,41.18,41.18,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.268144622154516,41.38146845143312,,,41.324806536793815,,#000000
2025-07-09 19:10:00+00:00,41.185,41.19,41.16,41.18,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25670479786761,41.370602048188985,,,41.3136534230283,,#000000
2025-07-09 19:15:00+00:00,41.175,41.2,41.16,41.18,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25209290187891,41.36556549530538,,,41.30882919859215,,#000000
2025-07-09 19:20:00+00:00,41.185,41.23,41.185,41.215,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.25053578608765,41.36298279647508,,,41.30675929128137,,#000000
2025-07-09 19:25:00+00:00,41.23,41.27,41.21,41.27,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.250475977853185,41.35695151463387,,,41.30371374624353,,#000000
2025-07-09 19:30:00+00:00,41.255,41.28,41.23,41.24,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.250456101317816,41.3547681001785,,,41.302612100748156,,#000000
2025-07-09 19:35:00+00:00,41.25,41.26,41.21,41.26,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.250356339295756,41.35399958454508,,,41.30217796192042,,#000000
2025-07-09 19:40:00+00:00,41.26,41.32,41.26,41.305,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.294999999999995,41.253428923109155,41.35192776397018,,,41.30011889569311,,#000000
2025-07-09 19:45:00+00:00,41.305,41.31,41.23,41.26,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.28036423841059,41.25433572404371,41.34884437060506,,,41.29451477768646,,#000000
2025-07-09 19:50:00+00:00,41.19,41.24,41.16,41.22,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.24456110480514,41.24902813909122,41.340023314247055,,,41.27787085271447,,#000000
2025-07-09 19:55:00+00:00,41.22,41.24,41.165,41.22,2836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 13:30:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 13:35:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 13:40:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 13:45:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 13:50:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 13:55:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:00:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:05:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:10:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:15:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:20:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:25:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:30:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
2025-07-10 14:35:00+00:00,41.22,41.22,41.22,41.22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.22221618094824,41.23806173191435,41.31756959057296,,,41.25928250114518,,#000000
