date,Open,High,Low,Close,Volume,aVWAP_OB_bull_540,aVWAP_OB_bear_643,aVWAP_OB_bear_395,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,35.73,35.84,35.145,35.35,712.0,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,712.0,False,False,False,False
2024-12-16 16:00:00+00:00,35.33,35.33,34.91,35.12,220.0,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-220.0,-3.4108527131782944,False,False,False,False,704.3720930232558,False,False,False,False
2024-12-16 17:00:00+00:00,35.15,35.2,35.05,35.08,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-220.0,-6.768823988942971,False,False,False,False,693.4515954570038,False,False,False,False
2024-12-16 18:00:00+00:00,35.075,35.13,34.915,35.13,0.0,,,,,"rgba(239, 83, 80, 0.5)",,,,6.235565819861809,-44.387990762124375,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-220.0,-10.074733694540754,False,False,False,False,682.7004079305386,False,False,False,False
2024-12-16 19:00:00+00:00,35.125,35.13,34.88,34.9,50.0,,,,,"rgba(239, 83, 80, 0.5)",,,,7.325407185567129,-43.78126748218129,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-270.0,-14.104582784547874,False,False,False,False,672.8910992804527,False,False,False,False
2024-12-16 20:00:00+00:00,34.9,34.9,34.59,34.62,583.0,,,,,"rgba(239, 83, 80, 0.5)",,,,6.7766644480499325,-43.78126748218129,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-853.0,-27.11071328401225,False,False,False,False,671.4974388264923,False,False,False,False
2024-12-17 15:00:00+00:00,35.03,35.99,35.005,35.96,1464.0,,,,,"rgba(239, 83, 80, 0.5)",,,,27.923944410595332,-25.764875845785078,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,611.0,-17.217523930771748,False,False,False,False,683.784300240035,False,False,False,False
2024-12-17 16:00:00+00:00,35.94,36.01,35.74,35.9,300.0,,,,,"rgba(239, 83, 80, 0.5)",,,,41.24224870316789,-15.078748517304078,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,311.0,-12.128880148899318,False,False,False,False,677.834156050267,False,False,False,False
2024-12-17 17:00:00+00:00,35.91,36.16,35.8,36.16,215.0,,,,36.04,"rgba(38, 166, 154, 0.5)",,36.04,,51.617268845315394,-7.172983757571046,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,526.0,-3.7857967357380886,False,False,False,False,670.6584327006505,False,False,False,False
2024-12-17 18:00:00+00:00,36.14,36.14,35.85,35.85,100.0,,,,36.01037037037037,"rgba(38, 166, 154, 0.5)",,36.01037037037037,,54.72628646295967,-5.603581242320999,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,426.0,2.8775489500873084,False,False,False,False,661.8110151394001,False,False,False,False
2024-12-17 19:00:00+00:00,35.87,36.02,35.85,35.88,0.0,,,,36.01037037037037,"rgba(38, 166, 154, 0.5)",,36.01037037037037,,57.01890898858241,-4.112379926581617,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,426.0,9.43758695086115,False,False,False,False,651.550379245766,False,False,False,False
2024-12-17 20:00:00+00:00,35.88,35.99,35.835,35.985,1459.0,,,,35.94975385193537,"rgba(38, 166, 154, 0.5)",,35.94975385193537,,59.345617988950174,-2.085999843969418,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1885.0,38.51607397487881,False,False,False,False,664.0689780171493,False,False,False,False
2024-12-18 15:00:00+00:00,35.985,35.985,35.43,35.61,307.0,,,,35.90922072721449,"rgba(38, 166, 154, 0.5)",,35.90922072721449,,56.62186233897492,-2.085999843969418,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1578.0,62.38404182022953,False,False,False,False,658.5330248695967,False,False,False,False
2024-12-18 16:00:00+00:00,35.61,35.61,35.41,35.46,320.0,,,,35.8537921699292,"rgba(38, 166, 154, 0.5)",,35.8537921699292,,53.395045792859854,-2.085999843969418,False,False,True,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1258.0,80.92072334239651,False,False,False,False,653.2844508406107,False,False,False,False
2024-12-18 17:00:00+00:00,35.46,35.52,35.35,35.52,9.0,,,,35.85233402489627,#000000,,35.85233402489627,,51.8785292602617,-2.085999843969418,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1267.0,99.30954933708803,False,False,False,False,643.2955446260275,False,False,False,False
2024-12-18 18:00:00+00:00,35.52,35.53,35.44,35.49,108.0,,,,35.836650119142185,#000000,,35.836650119142185,,50.54535447251176,-2.085999843969418,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1159.0,115.73885864969131,False,False,False,False,634.9963888953914,False,False,False,False
