date,Open,High,Low,Close,Volume,aVWAP_OB_bull_846,aVWAP_OB_bull_792,aVWAP_OB_bull_766,aVWAP_OB_bear_519,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,75.52,75.75,75.51,75.59,474.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,474.0,False,False,False,False
2024-12-05 16:00:00+00:00,75.59,75.87,75.59,75.86,125.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,125.0,1.937984496124031,False,False,False,False,468.5891472868217,False,False,False,False
2024-12-05 17:00:00+00:00,75.86,76.07,75.8,76.03,705.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,830.0,14.77615527912986,False,False,False,False,472.2544318250105,False,False,False,False
2024-12-05 18:00:00+00:00,76.03,76.03,75.85,75.87,233.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,91.49795792894481,42.206461434866085,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,597.0,23.802881553872034,False,False,False,False,468.5450607889638,False,False,False,False
2024-12-05 19:00:00+00:00,75.87,76.11,75.87,76.07,1096.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,87.89370467874016,39.374898292792665,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,1693.0,49.681906646060064,False,False,False,False,478.2730443426232,False,False,False,False
2024-12-05 20:00:00+00:00,76.07,76.15,75.99,76.04,958.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,84.28882923149233,36.56587521862737,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,735.0,60.3069933647258,False,False,False,False,485.7106715621174,False,False,False,False
2024-12-06 15:00:00+00:00,76.25,76.36,75.79,75.79,11097.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,75.36224568871734,28.87259761941499,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-10362.0,-101.27916157116141,False,False,False,False,650.2267851813094,False,False,False,False
2024-12-06 16:00:00+00:00,75.79,75.95,75.65,75.93,1447.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,71.05099856475942,25.679573774074882,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-8915.0,-237.9259962754845,False,False,False,False,662.5798582792736,False,False,False,False
2024-12-06 17:00:00+00:00,75.93,75.93,75.75,75.89,753.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,67.1769312233495,22.77631778767494,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-9668.0,-384.1286940076475,False,False,False,False,663.9817209416104,False,False,False,False
2024-12-06 18:00:00+00:00,75.89,75.99,75.74,75.96,1062.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,65.40051682371191,21.66657395775505,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-8606.0,-511.5995669687692,False,False,False,False,670.1525469735234,False,False,False,False
2024-12-06 19:00:00+00:00,75.96,76.05,75.845,76.05,566.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,65.28546089541445,21.66657395775505,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-8040.0,-628.3189535273929,False,False,False,False,668.5377788033912,False,False,False,False
2024-12-06 20:00:00+00:00,76.05,76.09,75.92,76.04,22080.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,64.97142544948227,21.587089269453358,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-30120.0,-1085.5543185889837,False,False,False,False,1000.4984333955867,False,False,False,False
2024-12-09 15:00:00+00:00,75.39,75.39,75.14,75.35,795.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,55.82436259231999,13.054006378375135,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-30915.0,-1548.0263446573715,False,False,False,False,997.3124111723994,False,False,False,False
2024-12-09 16:00:00+00:00,75.35,75.43,75.12,75.12,1088.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,47.86520897780269,5.983667103013325,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-32003.0,-2020.19647884873,False,False,False,False,998.7184203015095,False,False,False,False
2024-12-09 17:00:00+00:00,75.12,75.16,75.035,75.11,580.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,42.12265886115601,1.1113822836893448,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-32583.0,-2494.038393905339,False,False,False,False,992.2266618472224,False,False,False,False
2024-12-09 18:00:00+00:00,75.11,75.28,75.11,75.2,835.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,39.39198754925989,-1.0370689463672704,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-31748.0,-2947.588186247892,False,False,False,False,989.7890391829244,False,False,False,False
2024-12-09 19:00:00+00:00,75.2,75.2,74.93,75.0,668.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,36.141566465157986,-3.878161647304708,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-32416.0,-3404.4627880114904,False,False,False,False,984.8000618312511,False,False,False,False
2024-12-09 20:00:00+00:00,75.0,75.1,75.0,75.1,1466.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,35.28747255740574,-4.6540550157561,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-30950.0,-3831.5253804454205,False,False,False,False,992.2605259889061,False,False,False,False
2024-12-10 15:00:00+00:00,74.66,74.72,74.38,74.39,1127.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,31.287656445777326,-8.54564919986872,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-32077.0,-4269.439715632313,False,False,False,False,994.3495100821013,False,False,False,False
2024-12-10 16:00:00+00:00,74.39,74.67,74.39,74.56,654.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,30.367778580344485,-9.59612463669491,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-31423.0,-4690.425146397703,False,False,False,False,989.0727734916811,False,False,False,False
2024-12-10 17:00:00+00:00,74.56,74.595,74.42,74.44,5867.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,29.207986398599427,-11.028740694066613,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-37290.0,-5195.844911569831,False,False,False,False,1064.6995521972365,False,False,False,False
2024-12-10 18:00:00+00:00,74.47,74.64,74.46,74.63,5174.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,30.45211970453203,-11.028740694066613,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-32116.0,-5613.211657126889,False,False,False,False,1128.4096366592948,False,False,False,False
2024-12-10 19:00:00+00:00,74.63,74.72,74.61,74.69,694.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,31.968397960542774,-11.028740694066613,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-31422.0,-6013.347910504766,False,False,False,False,1121.6746035327942,False,False,False,False
2024-12-10 20:00:00+00:00,74.69,74.735,74.465,74.465,2287.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,31.825251889103193,-11.028740694066613,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-33709.0,-6442.737865380661,False,False,False,False,1139.7416639431383,False,False,False,False
2024-12-11 15:00:00+00:00,74.47,74.47,73.77,73.86,3452.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,29.36758947693295,-12.495772684813616,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-37161.0,-6918.989991498789,False,False,False,False,1175.5906303936324,False,False,False,False
2024-12-11 16:00:00+00:00,73.86,74.14,73.76,74.14,2082.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,30.193530549810525,-12.495772684813616,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-35079.0,-7355.5792939561725,False,False,False,False,1189.6434888371418,False,False,False,False
2024-12-11 17:00:00+00:00,74.14,74.14,73.74,73.76,1063.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,29.40627335245721,-13.321883673838116,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-36142.0,-7801.880390173906,False,False,False,False,1187.6800238939302,False,False,False,False
2024-12-11 18:00:00+00:00,73.76,73.96,73.42,73.42,1887.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,27.83883835159798,-15.267754254860172,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-38029.0,-8270.517903504542,False,False,False,False,1198.5221940661172,False,False,False,False
2024-12-11 19:00:00+00:00,73.42,73.48,73.36,73.42,2345.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,26.71924192241282,-16.74833700654692,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-38029.0,-8731.889718954084,False,False,False,False,1216.2970437705185,False,False,False,False
2024-12-11 20:00:00+00:00,73.42,73.48,73.34,73.44,2448.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,26.11610084233314,-17.73335741699718,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-35581.0,-9148.154994629214,False,False,False,False,1235.3932136345413,False,False,False,False
2024-12-12 15:00:00+00:00,72.55,72.7,72.37,72.67,861.0,,,,,0.0,0.0,0.0,0.0,,#000000,,,,23.738271148250465,-20.349076997682246,False,True,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-36442.0,-9571.315382309382,False,False,False,False,1229.588667686719,False,False,False,False
