date,Open,High,Low,Close,Volume,aVWAP_OB_bull_814,aVWAP_OB_bear_796,aVWAP_OB_bear_426,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-16 15:00:00+00:00,6.99,7.0,6.93,6.96,8451.0,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,8451.0,False,False,False,False
2024-12-16 16:00:00+00:00,6.965,6.965,6.85,6.865,5603.0,,,,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5603.0,-86.86821705426357,False,False,False,False,8406.84496124031,False,False,False,False
2024-12-16 17:00:00+00:00,6.86,6.88,6.83,6.875,4771.0,,,,,"rgba(239, 83, 80, 0.5)",,,,3.5294117647058223,-55.294117647058734,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-832.0,-98.42064779760831,False,False,False,False,8350.475271918753,False,False,False,False
2024-12-16 18:00:00+00:00,6.875,6.91,6.85,6.87,2629.0,,,,,"rgba(239, 83, 80, 0.5)",,,,5.683961301383753,-53.002081887578015,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3461.0,-150.5536610100485,False,False,False,False,8261.77022894327,False,False,False,False
2024-12-16 19:00:00+00:00,6.875,6.89,6.75,6.765,4089.0,,,,,"rgba(239, 83, 80, 0.5)",,,,5.220167913582856,-53.002081887578015,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7550.0,-265.2737592889625,False,False,False,False,8197.076116866629,False,False,False,False
2024-12-16 20:00:00+00:00,6.765,6.84,6.71,6.765,13215.0,,,,,"rgba(239, 83, 80, 0.5)",,,,4.91097232171559,-52.83606298467897,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7550.0,-378.21525139300957,False,False,False,False,8274.873386372572,False,False,False,False
2024-12-17 15:00:00+00:00,6.675,6.69,6.575,6.685,2782.0,,,,,"rgba(239, 83, 80, 0.5)",,,,4.197075113199176,-52.83606298467897,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10332.0,-532.537495557459,False,False,False,False,8189.712558676873,False,False,False,False
2024-12-17 16:00:00+00:00,6.68,6.71,6.65,6.665,2835.0,,,,,"rgba(239, 83, 80, 0.5)",,,,3.637373555332123,-52.83606298467897,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13167.0,-728.4206351612193,False,False,False,False,8106.693759317542,False,False,False,False
2024-12-17 17:00:00+00:00,6.665,6.705,6.645,6.69,2970.0,,,,,"rgba(239, 83, 80, 0.5)",,,,6.941697647517746,-49.28594274039665,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10197.0,-875.2203152362391,False,False,False,False,8027.055096382386,False,False,False,False
2024-12-17 18:00:00+00:00,6.685,6.7,6.63,6.645,3294.0,,,,,"rgba(239, 83, 80, 0.5)",,,,8.302440016142757,-47.606892998813095,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13491.0,-1070.8137987209486,False,False,False,False,7953.674397213667,False,False,False,False
2024-12-17 19:00:00+00:00,6.645,6.66,6.625,6.645,3913.0,,,,,"rgba(239, 83, 80, 0.5)",,,,9.209601595226097,-46.35035753834639,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13491.0,-1263.3748250973679,False,False,False,False,7891.028282528184,False,False,False,False
2024-12-17 20:00:00+00:00,6.645,6.74,6.635,6.695,12635.0,,,,,"rgba(239, 83, 80, 0.5)",,,,15.975284781607844,-39.815245021174555,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-856.0,-1257.0589363361682,False,False,False,False,7964.578231636273,False,False,False,False
2024-12-18 15:00:00+00:00,6.645,6.655,6.57,6.645,16258.0,,,,,"rgba(239, 83, 80, 0.5)",,,,18.62263686104743,-37.34857218586198,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17114.0,-1502.9029838348322,False,False,False,False,8093.158414091524,False,False,False,False
2024-12-18 16:00:00+00:00,6.645,6.66,6.585,6.6,11014.0,,,,,"rgba(239, 83, 80, 0.5)",,,,19.10454598379005,-36.791640329758536,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28128.0,-1915.6951856358426,False,False,False,False,8138.442779764524,False,False,False,False
2024-12-18 17:00:00+00:00,6.605,6.625,6.575,6.585,7914.0,,,,,"rgba(239, 83, 80, 0.5)",,,,19.045098534002236,-36.57317052263225,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-36042.0,-2444.7851827577674,False,False,False,False,8134.963046744919,False,False,False,False
2024-12-18 18:00:00+00:00,6.59,6.625,6.555,6.6,17177.0,,,,,"rgba(239, 83, 80, 0.5)",,,,20.63166725871393,-34.74266086370133,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-18865.0,-2699.3621566684997,False,False,False,False,8275.14966617523,False,False,False,False
2024-12-18 19:00:00+00:00,6.59,6.6,6.415,6.425,7807.0,,,,,"rgba(239, 83, 80, 0.5)",,,,18.1878783245662,-34.74266086370133,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26672.0,-3071.030960441081,False,False,False,False,8267.891531815923,False,False,False,False
2024-12-18 20:00:00+00:00,6.43,6.445,6.185,6.31,23969.0,,,,6.313333333333333,"rgba(239, 83, 80, 0.5)",,6.313333333333333,,15.468137765554337,-34.74266086370133,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-50641.0,-3808.549860279203,False,False,False,False,8511.319570082343,False,False,False,False
2024-12-19 15:00:00+00:00,6.34,6.4,6.27,6.375,6353.0,,,,6.320666457797419,"rgba(239, 83, 80, 0.5)",,6.320666457797419,,17.71139463286149,-34.74266086370133,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44288.0,-4436.13823453844,False,False,False,False,8477.857251166337,False,False,False,False
2024-12-19 16:00:00+00:00,6.37,6.415,6.33,6.375,11646.0,,,,6.335281365167111,"rgba(239, 83, 80, 0.5)",,6.335281365167111,,19.206899211066258,-34.74266086370133,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-44288.0,-5053.99655648358,False,False,False,False,8526.975743396315,False,False,False,False
2024-12-19 17:00:00+00:00,6.375,6.435,6.37,6.425,4587.0,,,,6.342643289299394,"rgba(239, 83, 80, 0.5)",,6.342643289299394,,23.221543179908252,-32.10977952521701,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-39701.0,-5591.159400569106,False,False,False,False,8465.89084814986,False,False,False,False
2024-12-19 18:00:00+00:00,6.425,6.48,6.4,6.475,6510.0,,,,6.356018248060554,"rgba(239, 83, 80, 0.5)",,6.356018248060554,,28.550566913473272,-27.20122228764982,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33191.0,-6019.063905986639,False,False,False,False,8435.566959031257,False,False,False,False
