date,Open,High,Low,Close,Volume,aVWAP_peak_210,aVWAP_peak_196,aVWAP_peak_176,aVWAP_peak_175,aVWAP_peak_146,aVWAP_peak_145,aVWAP_peak_123,aVWAP_peak_122,aVWAP_peak_102,aVWAP_peak_73,aVWAP_peak_72,aVWAP_peak_71,aVWAP_peak_29,aVWAP_peak_28,aVWAP_valley_216,aVWAP_valley_215,aVWAP_valley_214,aVWAP_valley_202,aVWAP_valley_201,aVWAP_valley_188,aVWAP_valley_170,aVWAP_valley_164,aVWAP_valley_163,aVWAP_valley_162,aVWAP_valley_159,aVWAP_valley_158,aVWAP_valley_157,aVWAP_valley_156,aVWAP_valley_145,aVWAP_valley_144,aVWAP_valley_135,aVWAP_valley_134,aVWAP_valley_120,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_79,Peaks_avg,Valleys_avg,color
2025-07-09 14:20:00+00:00,3.255,3.26,3.255,3.255,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,3.255,3.285,3.255,3.285,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,3.285,3.285,3.275,3.275,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,3.275,3.28,3.27,3.27,1538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,3.275,3.29,3.275,3.285,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,3.285,3.285,3.285,3.285,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,3.285,3.285,3.275,3.275,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,3.275,3.28,3.265,3.27,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,3.265,3.27,3.265,3.265,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,3.265,3.275,3.265,3.275,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,3.275,3.275,3.265,3.265,811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,3.265,3.265,3.245,3.245,1215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,3.245,3.25,3.245,3.25,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,3.245,3.255,3.245,3.255,1535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,3.255,3.275,3.255,3.265,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,3.265,3.265,3.255,3.255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,3.255,3.27,3.255,3.265,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,3.265,3.27,3.265,3.265,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,3.265,3.275,3.265,3.275,92.0,,,,,,,,,,,,,,3.271666666666666,,,,,,,,,,,,,,,,,,,,,,,3.271666666666666,,#000000
2025-07-09 15:55:00+00:00,3.275,3.275,3.265,3.265,205.0,,,,,,,,,,,,,3.268333333333333,3.2693658810325474,,,,,,,,,,,,,,,,,,,,,,,3.2688496071829403,,#000000
2025-07-09 16:00:00+00:00,3.265,3.265,3.265,3.265,0.0,,,,,,,,,,,,,3.268333333333333,3.2693658810325474,,,,,,,,,,,,,,,,,,,,,,,3.2688496071829403,,#000000
2025-07-09 16:05:00+00:00,3.265,3.265,3.265,3.265,0.0,,,,,,,,,,,,,3.268333333333333,3.2693658810325474,,,,,,,,,,,,,,,,,,,,,,,3.2688496071829403,,#000000
2025-07-09 16:10:00+00:00,3.265,3.265,3.255,3.255,1003.0,,,,,,,,,,,,,3.2600303532008827,3.260853846153846,,,,,,,,,,,,,,,,,,,,,,,3.2604420996773644,,#000000
2025-07-09 16:15:00+00:00,3.255,3.255,3.235,3.235,400.0,,,,,,,,,,,,,3.2554622719734656,3.2563392156862747,,,,,,,,,,,,,,,,,,,,,,,3.25590074382987,,#000000
2025-07-09 16:20:00+00:00,3.24,3.25,3.24,3.245,201.0,,,,,,,,,,,,,3.254299797309747,3.2551402770471682,,,,,,,,,,,,,,,,,,,,,,,3.2547200371784575,,#000000
2025-07-09 16:25:00+00:00,3.245,3.25,3.245,3.245,133.0,,,,,,,,,,,,,3.2537770339855814,3.254586201245493,,,,,,,,,,,,,,,,,,,,,,,3.2541816176155374,,#000000
2025-07-09 16:30:00+00:00,3.245,3.245,3.245,3.245,0.0,,,,,,,,,,,,,3.2537770339855814,3.254586201245493,,,,,,,,,,,,,,,,,,,,,,,3.2541816176155374,,#000000
2025-07-09 16:35:00+00:00,3.245,3.245,3.245,3.245,100.0,,,,,,,,,,,,,3.2533472086190005,3.254136988441112,,,,,,,,,,,,,,,,,,,,,,,3.253742098530056,,#000000
2025-07-09 16:40:00+00:00,3.245,3.25,3.24,3.245,1.0,,,,,,,,,,,,,3.2533431228585408,3.254132708821233,,,,,,,,,,,,,,,,,,,,,,,3.2537379158398867,,#000000
2025-07-09 16:45:00+00:00,3.245,3.245,3.235,3.24,200.0,,,,,,,,,,,,,3.252153366027641,3.252922198429693,,,,,,,,,,,,,,,,,,,,,,,3.252537782228667,,#000000
2025-07-09 16:50:00+00:00,3.235,3.235,3.235,3.235,30.0,,,,,,,,,,,,,3.251926968763748,3.2526948555320647,,,,,,,,,,,,,,,,,,,,,,,3.252310912147906,,#000000
2025-07-09 16:55:00+00:00,3.235,3.235,3.235,3.235,0.0,,,,,,,,,,,,,3.251926968763748,3.2526948555320647,,,,,,,,,,,,,,,,,,,,,,,3.252310912147906,,#000000
2025-07-09 17:00:00+00:00,3.235,3.235,3.235,3.235,200.0,,,,,,,,,,,,,3.250558026688233,3.2513151397011044,,,,,,,,,,,,,,,,,,,,,,,3.250936583194669,,#000000
2025-07-09 17:05:00+00:00,3.235,3.245,3.235,3.235,2273.0,,,,,,,,,,,,,3.2447032588846745,3.245215998346424,,,,,,,,,,,,,,,,,,,,,,,3.2449596286155495,,#000000
2025-07-09 17:10:00+00:00,3.235,3.235,3.235,3.235,0.0,,,,,,,,,,,,,3.2447032588846745,3.245215998346424,,,,,,,,,,,,,,,,,,,,,,,3.2449596286155495,,#000000
2025-07-09 17:15:00+00:00,3.235,3.235,3.23,3.235,100.0,,,,,,,,,,,,,3.2444686339248863,3.244975361144863,,,,,,,,,,,,,,,,,,,,,,,3.2447219975348744,,#000000
2025-07-09 17:20:00+00:00,3.235,3.235,3.235,3.235,0.0,,,,,,,,,,,,,3.2444686339248863,3.244975361144863,,,,,,,,,,,,,,,,,,,,,,,3.2447219975348744,,#000000
2025-07-09 17:25:00+00:00,3.235,3.235,3.22,3.225,870.0,,,,,,,,,,,,,3.241759097270819,3.2422328397612485,,,,,,,,,,,,,,,,,,,,,,,3.2419959685160338,,#000000
2025-07-09 17:30:00+00:00,3.225,3.225,3.215,3.215,0.0,,,,,,,,,,,,,3.241759097270819,3.2422328397612485,,,,,,,,,,,,,,,,,,,,,,,3.2419959685160338,,#000000
2025-07-09 17:35:00+00:00,3.215,3.22,3.215,3.22,68.0,,,,,,,,,,,,,3.2414836906408486,3.241956262763785,,,,,,,,,,,,,,,,,,,,,,,3.241719976702317,,#000000
2025-07-09 17:40:00+00:00,3.22,3.22,3.215,3.215,201.0,,,,,,,,,,,,,3.2406502367028684,3.24111979595195,,,,,,,,,,,,,,,,,,,,,,,3.240885016327409,,#000000
2025-07-09 17:45:00+00:00,3.215,3.215,3.215,3.215,100.0,,,,,,,,,,,,,3.2402287044645304,3.2406969402622634,,,,,,,,,,,,,,,,,,,,,,,3.240462822363397,,#000000
2025-07-09 17:50:00+00:00,3.215,3.225,3.215,3.225,400.0,,,,,,,,,,,,,3.2390837830891805,3.239539557042218,,,,,,,,,,,,,,,,,,,,,,,3.239311670065699,,#000000
2025-07-09 17:55:00+00:00,3.225,3.225,3.225,3.225,15.0,,,,,,,,,,,,,3.2390512820512822,3.2395064724919096,,,,,,,,,,,,,,,,,,,,,,,3.239278877271596,,#000000
2025-07-09 18:00:00+00:00,3.225,3.235,3.225,3.235,0.0,,,,,,,,,,,,,3.2390512820512822,3.2395064724919096,,,,,,,,,,,,,,,,,,,,,,,3.239278877271596,,#000000
2025-07-09 18:05:00+00:00,3.235,3.235,3.225,3.225,0.0,,,,,,,,,,,,,3.2390512820512822,3.2395064724919096,,,,,,,,,,,,,,,,,,,,,,,3.239278877271596,,#000000
2025-07-09 18:10:00+00:00,3.225,3.225,3.22,3.22,12.0,,,,,,,,,,,,,3.2390192465192467,3.2394740561275994,,,,,,,,,,,,,,,,,,,,,,,3.2392466513234233,,#000000
2025-07-09 18:15:00+00:00,3.215,3.215,3.215,3.215,0.0,,,,,,,,,,,,,3.2390192465192467,3.2394740561275994,,,,,,,,,,,,,,,,,,,,,,,3.2392466513234233,,#000000
2025-07-09 18:20:00+00:00,3.22,3.225,3.22,3.225,667.0,,,,,,,,,,,,,3.2375618702697686,3.2379933984321276,,,,,,,,,,,,,,,,,,,,,,,3.237777634350948,,#000000
2025-07-09 18:25:00+00:00,3.225,3.23,3.225,3.225,497.0,,,,,,,,,,,,,3.2368564356435643,3.237268709234466,,,,,,,,,,,,,,,,,,,,,,,3.237062572439015,,#000000
2025-07-09 18:30:00+00:00,3.225,3.235,3.225,3.235,200.0,,,,,,,,,,,,,3.2367246487218555,3.237128095716198,,,,,,,,,,,,,,,,,,,,,,,3.2369263722190267,,#000000
2025-07-09 18:35:00+00:00,3.235,3.24,3.23,3.235,315.0,,,,,,,,,,,,,3.2366583241769424,3.23704716487585,,,,,,,,,,,,,,,,,,,,,,,3.236852744526396,,#000000
2025-07-09 18:40:00+00:00,3.24,3.24,3.235,3.235,601.0,,,,,,,,,,,,,3.2366588944494996,3.237021424283356,,,,,,,,,,,,,,,,,,,,,,,3.2368401593664275,,#000000
2025-07-09 18:45:00+00:00,3.235,3.24,3.235,3.235,175.0,,,,,,,,,,,,,3.2366590461321145,3.237014571144718,,,,,,,,,,,,,,,,,,,,,,,3.236836808638416,,#000000
2025-07-09 18:50:00+00:00,3.235,3.24,3.235,3.235,528.0,,,,,,,,,,,,,3.236659469896437,3.2369954104516534,,,,,,,,,,,,,,,,,,,,,,,3.236827440174045,,#000000
2025-07-09 18:55:00+00:00,3.24,3.24,3.235,3.235,135.0,,,,,,,,,,,,,3.2366595707857395,3.2369908455050402,,,,,,,,,,,,,,,,,,,,,,,3.23682520814539,,#000000
2025-07-09 19:00:00+00:00,3.235,3.25,3.235,3.25,149.0,,,,,,,,,,,,,3.2367866516685417,3.2371117414648976,,,,,,,,,,,,,,,,,,,,,,,3.2369491965667194,,#000000
2025-07-09 19:05:00+00:00,3.245,3.25,3.245,3.245,12.0,,,,,,,,,,,,,3.236798760766691,3.237123343114439,,,,,,,,,,,,,,,,,,,,,,,3.2369610519405647,,#000000
2025-07-09 19:10:00+00:00,3.245,3.245,3.245,3.245,0.0,,,,,,,,,,,,,3.236798760766691,3.237123343114439,,,,,,,,,,,,,,,,,,,,,,,3.2369610519405647,,#000000
2025-07-09 19:15:00+00:00,3.245,3.245,3.235,3.245,500.0,,,,,,,,,,,,,3.2370352735399868,3.2373421297633955,,,,,,,,,,,,,,,,,,,,,,,3.237188701651691,,#000000
2025-07-09 19:20:00+00:00,3.25,3.25,3.245,3.25,501.0,,,,,,,,,,,,,3.2375597664936993,3.2378480644370944,,,,,,,,,,,,,,,,,,,,,,,3.2377039154653966,,#000000
2025-07-09 19:25:00+00:00,3.245,3.26,3.245,3.255,132.0,,,,,,,,,,,,3.2533333333333334,3.23775036616624,3.238033617768095,,,,,,,,,,,,,,,,,,,,,,,3.2430391057558894,,#000000
2025-07-09 19:30:00+00:00,3.255,3.26,3.255,3.255,200.0,,,,,,,,,,,3.256666666666667,3.2553413654618475,3.2380904650605307,3.2383658761293397,,,,,,,,,,,,,,,,,,,,,,,3.247116093329596,,#000000
2025-07-09 19:35:00+00:00,3.255,3.26,3.25,3.25,313.0,,,,,,,,,,3.2533333333333334,3.254632878492528,3.2543669250645992,3.2385076214625057,3.2387722265591123,,,,,,,,,,,,,,,,,,,,,,,3.2479225969824164,,#000000
2025-07-09 19:40:00+00:00,3.255,3.255,3.25,3.255,732.0,,,,,,,,,,3.2533333333333334,3.2538688085676037,3.253817477608327,3.239399430246255,3.2396415463665287,,,,,,,,,,,,,,,,,,,,,,,3.248012119224409,,#000000
2025-07-09 19:45:00+00:00,3.255,3.255,3.25,3.25,0.0,,,,,,,,,,3.2533333333333334,3.2538688085676037,3.253817477608327,3.239399430246255,3.2396415463665287,,,,,,,,,,,,,,,,,,,,,,,3.248012119224409,,#000000
2025-07-09 19:50:00+00:00,3.255,3.255,3.24,3.245,284.0,,,,,,,,,,3.2519087032856784,3.2525310660562456,3.2525948223961465,3.2395651650204775,3.2398005845622433,,,,,,,,,,,,,,,,,,,,,,,3.2472800682641583,,#000000
2025-07-09 19:55:00+00:00,3.245,3.25,3.245,3.25,1280.0,,,,,,,,,,3.250154593075253,3.25061825086033,3.250740111073331,3.2403824121944713,3.2405905967450277,,,,,,,,,,,,,,,,,,,,,,,3.2464971927896826,,#000000
2025-07-10 13:30:00+00:00,3.23,3.23,3.18,3.18,578.0,,,,,,,,,,3.240453927413451,3.2414112784174787,3.2418584825234436,3.238616798267068,3.238827906223241,,,,,,,,,,,,,,,,,,,,,,,3.240233678568937,,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:35:00+00:00,3.18,3.18,3.14,3.14,110.0,,,,,,,,,,3.2375472651905777,3.2386407396816317,3.2391751630384857,3.237966276032638,3.2381799076689872,,,,,,,,,,,,,,,,,,,,,,3.1533333333333338,3.238301870322464,3.1533333333333338,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:40:00+00:00,3.16,3.16,3.16,3.16,170.0,,,,,,,,,,3.233744832227671,3.2349950004545045,3.235632183908046,3.2370578895666284,3.237274739494654,,,,,,,,,,,,,,,,,,,,,,3.157380952380953,3.2357409291303005,3.157380952380953,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:45:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,3.233744832227671,3.2349950004545045,3.235632183908046,3.2370578895666284,3.237274739494654,,,,,,,,,,,,,,,,,,,,,,3.157380952380953,3.2357409291303005,3.157380952380953,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:50:00+00:00,3.16,3.16,3.16,3.16,0.0,,,,,,,,,,3.233744832227671,3.2349950004545045,3.235632183908046,3.2370578895666284,3.237274739494654,,,,,,,,,,,,,,,,,,,,,,3.157380952380953,3.2357409291303005,3.157380952380953,"rgba(255, 26, 202, 1.0)"
2025-07-10 13:55:00+00:00,3.18,3.18,3.18,3.18,89.0,,,,,,,,,,3.232399700037496,3.233691870784523,3.234358710562414,3.2367119663941875,3.2369296642296237,,,,,,,,,,,,,,,,,,,,,,3.1628364950316175,3.2348183824016488,3.1628364950316175,"rgba(255, 0, 0, 1.0)"
2025-07-10 14:00:00+00:00,3.185,3.215,3.185,3.205,582.0,,,,,,,,,,3.2280771709360407,3.229395266635931,3.2301021625652497,3.235375551478618,3.23559300508011,,,,,,,,,,,,,,,,,,,,,,3.1866000701016475,3.2317086313391896,3.1866000701016475,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:05:00+00:00,3.205,3.21,3.19,3.205,29.0,,,,,,,,,,3.2278933685305184,3.229211128921457,3.229918870860191,3.2353116212150943,3.235529047216625,,,,,,,,,,,,,,,,,,,,,,3.1870459183673474,3.2315728073487775,3.1870459183673474,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:10:00+00:00,3.205,3.22,3.205,3.22,183.0,,,,,,,,,,3.227350957854407,3.228639560439561,3.229335753951303,3.2350714101072775,3.2352876996873534,,,,,,,,,,,,,,,,,,,,,,3.1914445399828035,3.2311370764079803,3.1914445399828035,#000000
2025-07-10 14:15:00+00:00,3.22,3.22,3.195,3.195,345.0,,,,,,,,,,3.2255860844870434,3.226855975485189,3.2275512233936743,3.2343792275112215,3.2345948295728326,,,,,,,,,,,,,,,,,,,,,,3.194164456233422,3.229793468089992,3.194164456233422,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:20:00+00:00,3.195,3.205,3.195,3.205,44.0,,,,,,,,,,3.2253640008440603,3.226631571843153,3.227326628541379,3.2342884910378458,3.2345040217277767,,,,,,,,,,,,,,,,,,,,,,3.194377147766323,3.229622942798843,3.194377147766323,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:25:00+00:00,3.205,3.22,3.205,3.215,100.0,,,,,,,,,,3.2251153819659715,3.226367665542105,3.2270560175336813,3.2341572177326747,3.2343721582061673,,,,,,,,,,,,,,,,,,,,,,3.195524616626311,3.22941368819612,3.195524616626311,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:30:00+00:00,3.215,3.235,3.215,3.225,0.0,,,,,,,,,,3.2251153819659715,3.226367665542105,3.2270560175336813,3.2341572177326747,3.2343721582061673,,,,,,,,,,,,,,,,,,,,,,3.195524616626311,3.22941368819612,3.195524616626311,#000000
2025-07-10 14:35:00+00:00,3.225,3.23,3.225,3.225,200.0,,,,,,,,,,3.2251769530991603,3.226379079977095,3.2270415192701543,3.2340645300996114,3.2342773505588034,,,,,,,,,,,,,,,,,,,,,,3.1988876889848807,3.229387886600964,3.1988876889848807,#000000
2025-07-10 14:40:00+00:00,3.225,3.225,3.215,3.215,646.0,,,,,,,,,,3.22439929639402,3.2254958935145854,3.2261065868926924,3.233459952009837,3.2336679289193944,,,,,,,,,,,,,,,,,,,,,,3.2039164665065383,3.228625931546106,3.2039164665065383,"rgba(239, 83, 80, 0.5)"
2025-07-10 14:45:00+00:00,3.215,3.215,3.195,3.195,605.0,,,,,,,,,,3.2222127715951254,3.2232745249101185,3.223873703815564,3.232355384556488,3.2325619787501436,,,,,,,,,,,,,,,,,,,,,,3.203477817166183,3.2268556727254873,3.203477817166183,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:50:00+00:00,3.195,3.205,3.195,3.195,200.0,,,,,,,,,,3.221476887519261,3.2225288988540117,3.223124938923092,3.2319690776276455,3.232175345457285,,,,,,,,,,,,,,,,,,,,,,3.203166313452417,3.226255029676259,3.203166313452417,"rgba(239, 83, 80, 1.0)"
2025-07-10 14:55:00+00:00,3.195,3.215,3.19,3.215,1576.0,,,,,,,,,,3.2185831473675517,3.2195045971449314,3.220036318170993,3.2298910891089117,3.230090412474502,,,,,,,,,,,,,,,,,,,,,3.206666666666666,3.2042969870875178,3.2236211128533783,3.205481826877092,#000000
2025-07-10 15:00:00+00:00,3.215,3.225,3.215,3.225,134.0,,,,,,,,,,3.2186335365853664,3.219539087301588,3.220061923738084,3.2298340578210176,3.230032275786294,,,,,,,,,,,,,,,,,,,,,3.207842105263157,3.2047612873196356,3.2236201762464702,3.2063016962913964,#000000
2025-07-10 15:05:00+00:00,3.225,3.24,3.225,3.235,40.0,,,,,,,,,,3.218704894822007,3.2196044628751976,3.220123852854254,3.229841286235627,3.230039062500001,,,,,,,,,,,,,,,,,,,,,3.208424761904761,3.2049874661917013,3.223662711857417,3.206706114048231,#000000
2025-07-10 15:10:00+00:00,3.235,3.24,3.235,3.235,20.0,,,,,,,,,,3.2187483857949966,3.219644799054374,3.220162360335195,3.2298483285183663,3.2300458684192517,,,,,,,,,,,,,,,,,,,,,3.2087438794726926,3.205112359550562,3.223689948424437,3.2069281195116273,#000000
2025-07-10 15:15:00+00:00,3.235,3.24,3.235,3.235,120.0,,,,,,,,,,3.2190049721559277,3.219882867132868,3.220389692378329,3.229890278917146,3.230086412192965,,,,,,,,,,,,,,,,,,,,,3.2105167548500875,3.2058415174273063,3.2238508445554475,3.208179136138697,#000000
2025-07-10 15:20:00+00:00,3.235,3.235,3.23,3.23,12.0,,,,,,,,,,3.21902307753416,3.2198993249534453,3.2204052040348463,3.22989137118262,3.2300873793009663,,,,,,,,,,,,,,,,,,,,,3.2106501927795295,3.205901056676273,3.2238612714012076,3.208275624727901,#000000
2025-07-10 15:25:00+00:00,3.23,3.245,3.23,3.245,700.0,,,,,,,,,,3.2206381067605228,3.221413581575549,3.2218606748726653,3.230241392956075,3.2304290591556697,,,,,,,,,,,,,,,,,,,,,3.2185459902638986,3.209943268416596,3.224916563064096,3.2142446293402474,"rgba(38, 166, 154, 0.5)"
2025-07-10 15:30:00+00:00,3.245,3.25,3.245,3.245,308.0,,,,,,,,,3.2466666666666666,3.221490957446809,3.2222237847222224,3.2226457391423478,3.230487884103164,3.2306716466175143,,,,,,,,,,,,,,,,,,,,,3.2215223367697585,3.2117637748806263,3.2290311131164544,3.2166430558251924,"rgba(38, 166, 154, 0.5)"
2025-07-10 15:35:00+00:00,3.245,3.245,3.225,3.23,22.0,,,,,,,,,3.245777777777778,3.2215186089294567,3.222249185893439,3.222669844849976,3.2304909309192382,3.230674483961624,,,,,,,,,,,,,,,,,,,,,3.221610959527057,3.211839882384389,3.2288968053885854,3.216725420955723,#000000
2025-07-10 15:40:00+00:00,3.225,3.225,3.225,3.225,0.0,,,,,,,,,3.245777777777778,3.2215186089294567,3.222249185893439,3.222669844849976,3.2304909309192382,3.230674483961624,,,,,,,,,,,,,,,,,,,,,3.221610959527057,3.211839882384389,3.2288968053885854,3.216725420955723,#000000
2025-07-10 15:45:00+00:00,3.225,3.225,3.215,3.215,0.0,,,,,,,,,3.245777777777778,3.2215186089294567,3.222249185893439,3.222669844849976,3.2304909309192382,3.230674483961624,,,,,,,,,,,,,,,,,,,,,3.221610959527057,3.211839882384389,3.2288968053885854,3.216725420955723,"rgba(239, 83, 80, 0.5)"
2025-07-10 15:50:00+00:00,3.215,3.215,3.205,3.205,87.0,,,,,,,,,3.237965627498002,3.221397973849337,3.2221244893054557,3.22254310198828,3.2303975023829143,3.2305806996381183,,,,,,,,,,,,,,,,,,,,,3.221228331677155,3.211791627122219,3.227501565777018,3.216509979399687,"rgba(239, 83, 80, 0.5)"
2025-07-10 15:55:00+00:00,3.205,3.205,3.195,3.205,0.0,,,,,,,,,3.237965627498002,3.221397973849337,3.2221244893054557,3.22254310198828,3.2303975023829143,3.2305806996381183,,,,,,,,,,,,,,,,,,,,,3.221228331677155,3.211791627122219,3.227501565777018,3.216509979399687,"rgba(239, 83, 80, 0.5)"
2025-07-10 16:00:00+00:00,3.205,3.225,3.205,3.225,100.0,,,,,,,,,3.234168278529981,3.2213660804107267,3.222085839535121,3.222500754451262,3.230339314136883,3.230521888755502,,,,,,,,,,,,,,,,,,,,3.2183333333333333,3.2211355135192896,3.2118934911242603,3.226830359303246,3.217120779325628,#000000
2025-07-10 16:05:00+00:00,3.225,3.24,3.225,3.24,160.0,,,,,,,,,3.2343648449039883,3.2215893813764636,3.222293108636774,3.2226987426987423,3.2303750059828653,3.2305560320864113,,,,,,,,,,,,,,,,,,,,3.228589743589744,3.2218120361898945,3.2124551807961104,3.2269795192808743,3.220952320191916,"rgba(38, 166, 154, 0.5)"
2025-07-10 16:10:00+00:00,3.24,3.24,3.235,3.235,111.0,,,,,,,,,3.234689086294416,3.2217587719298253,3.222451388888889,3.222850567959263,3.230408255570368,3.2305881841739352,,,,,,,,,,,,,,,,,,,,3.2310062893081763,3.222298426745329,3.2128567159719106,3.2271243758027826,3.2220538106751384,#000000
2025-07-10 16:15:00+00:00,3.235,3.235,3.235,3.235,0.0,,,,,,,,,3.234689086294416,3.2217587719298253,3.222451388888889,3.222850567959263,3.230408255570368,3.2305881841739352,,,,,,,,,,,,,,,,,,,,3.2310062893081763,3.222298426745329,3.2128567159719106,3.2271243758027826,3.2220538106751384,#000000
2025-07-10 16:20:00+00:00,3.235,3.235,3.225,3.235,207.0,,,,,,,,,3.2340603015075375,3.2219620964277462,3.2226368231748808,3.223025722238218,3.2304205365140732,3.2305986637249844,,,,,,,,,,,,,,,,,,,,3.231242791234141,3.2228375498100266,3.2134210144927535,3.2271173572645733,3.22250045184564,#000000
2025-07-10 16:25:00+00:00,3.235,3.235,3.235,3.235,0.0,,,,,,,,,3.2340603015075375,3.2219620964277462,3.2226368231748808,3.223025722238218,3.2304205365140732,3.2305986637249844,,,,,,,,,,,,,,,,,,,,3.231242791234141,3.2228375498100266,3.2134210144927535,3.2271173572645733,3.22250045184564,#000000
