date,Open,High,Low,Close,Volume,aVWAP_peak_881,aVWAP_peak_858,aVWAP_peak_790,aVWAP_peak_774,aVWAP_peak_737,aVWAP_peak_696,aVWAP_peak_660,aVWAP_peak_624,aVWAP_peak_609,aVWAP_peak_544,aVWAP_peak_508,aVWAP_peak_477,aVWAP_peak_446,aVWAP_peak_433,aVWAP_peak_419,aVWAP_peak_396,aVWAP_peak_355,aVWAP_peak_340,aVWAP_peak_303,aVWAP_peak_276,aVWAP_peak_247,aVWAP_peak_205,aVWAP_peak_190,aVWAP_peak_174,aVWAP_peak_157,aVWAP_peak_132,aVWAP_peak_88,aVWAP_peak_13,aVWAP_valley_867,aVWAP_valley_823,aVWAP_OB_bear_737,aVWAP_OB_bear_88,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-21 15:00:00+00:00,91.46,91.83,91.23,91.415,1389.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1389.0,False,False,False,False
2025-01-21 16:00:00+00:00,91.415,91.97,91.355,91.885,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,682.0,10.573643410852712,False,False,False,False,1378.0387596899225,False,False,False,False
2025-01-21 17:00:00+00:00,91.885,91.94,91.2,91.26,803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,80.02131060202449,-19.925412892914302,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121.0,8.533741962622438,False,False,False,False,1369.1234300823266,False,False,False,False
2025-01-21 18:00:00+00:00,91.28,91.47,91.08,91.08,903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,64.53052798406948,-19.925412892914302,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1024.0,-7.474533106565508,False,False,False,False,1361.896710236089,False,False,False,False
2025-01-21 19:00:00+00:00,91.08,91.23,90.935,91.165,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,55.964719079747105,-19.925412892914302,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-352.0,-12.81601321344046,False,False,False,False,1351.2006372091726,False,False,False,False
2025-01-21 20:00:00+00:00,91.14,92.36,91.14,92.12,1854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,60.47459421018268,-19.925412892914302,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1502.0,10.669506371264042,False,False,False,False,1358.9959761671698,False,False,False,False
2025-01-22 15:00:00+00:00,90.985,91.13,90.345,90.35,2162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,51.64285905427445,-19.925412892914302,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-660.0,0.27152952829870713,False,False,False,False,1371.4456509552758,False,False,False,False
2025-01-22 16:00:00+00:00,90.35,90.7,90.045,90.61,1591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,47.468843051099576,-19.925412892914302,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,931.0,14.701428295301827,False,False,False,False,1374.849594351318,False,False,False,False
2025-01-22 17:00:00+00:00,90.61,90.64,90.37,90.37,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,43.710487108862864,-19.925412892914302,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,150.0,16.799080569793272,False,False,False,False,1365.6426238962588,False,False,False,False
2025-01-22 18:00:00+00:00,90.37,91.005,90.37,90.98,1110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,44.9532307589203,-19.925412892914302,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1260.0,36.073513429176316,False,False,False,False,1361.6791723629833,False,False,False,False
