date,Open,High,Low,Close,Volume,aVWAP_peak_546,aVWAP_peak_495,aVWAP_peak_467,aVWAP_peak_453,aVWAP_peak_409,aVWAP_peak_379,aVWAP_peak_362,aVWAP_peak_349,aVWAP_peak_328,aVWAP_peak_305,aVWAP_peak_269,aVWAP_peak_235,aVWAP_valley_556,aVWAP_valley_535,aVWAP_valley_513,aVWAP_valley_477,aVWAP_valley_455,aVWAP_valley_435,aVWAP_valley_421,aVWAP_valley_395,aVWAP_valley_367,aVWAP_valley_341,aVWAP_valley_316,aVWAP_valley_292,aVWAP_valley_255,aVWAP_valley_161,aVWAP_valley_148,aVWAP_valley_113,aVWAP_valley_97,aVWAP_valley_35,aVWAP_valley_13,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-30 16:00:00+00:00,4.325,4.33,4.285,4.32,6333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,6333.0,False,False,False,False
2023-10-31 16:00:00+00:00,4.43,4.445,4.365,4.375,14506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,14506.0,224.89922480620154,False,False,False,False,6459.7131782945735,False,False,False,False
2023-11-01 16:00:00+00:00,4.31,4.375,4.305,4.36,19917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5411.0,137.52094225106663,False,False,False,False,6668.353284057448,False,False,False,False
2023-11-02 16:00:00+00:00,4.59,4.695,4.575,4.685,32840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,27429.0,560.6446485727555,False,False,False,False,7074.115248645704,False,False,False,False
2023-11-03 16:00:00+00:00,4.715,4.78,4.66,4.665,22621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,4808.0,626.4951191375189,False,False,False,False,7315.152221534918,False,False,False,False
2023-11-06 16:00:00+00:00,4.68,4.685,4.58,4.605,4865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-57.0,615.8982955849992,False,False,False,False,7277.165365387089,False,False,False,False
2023-11-06 20:00:00+00:00,4.605,4.62,4.585,4.6,5006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-5063.0,527.8533607697279,False,False,False,False,7241.953499257056,False,False,False,False
2023-11-07 16:00:00+00:00,4.39,4.415,4.35,4.355,9466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-14529.0,294.41377378105,False,False,False,False,7276.434840353846,False,False,False,False
2023-11-07 20:00:00+00:00,4.355,4.38,4.345,4.36,24184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,9655.0,439.5391416294058,False,False,False,False,7538.567633526654,False,False,False,False
2023-11-08 16:00:00+00:00,4.17,4.195,4.14,4.165,74062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-64407.0,-565.8335582408176,False,False,False,False,8569.9386779681,False,False,False,False
