date,Open,High,Low,Close,Volume,aVWAP_OB_bull_867,aVWAP_OB_bull_658,aVWAP_OB_bull_624,aVWAP_OB_bear_804,aVWAP_OB_bear_497,aVWAP_OB_bear_403,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,22.555,22.575,22.455,22.465,200.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,200.0,False,False,False,False
2024-12-05 16:00:00+00:00,22.46,22.505,22.435,22.475,163.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,163.0,2.5271317829457365,False,False,False,False,199.42635658914728,False,False,False,False
2024-12-05 17:00:00+00:00,22.475,22.505,22.435,22.5,301.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,464.0,9.68174989483805,False,False,False,False,201.00114175830777,False,False,False,False
2024-12-05 18:00:00+00:00,22.495,22.515,22.475,22.5,302.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,50.0,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,464.0,16.72544369491808,False,False,False,False,202.56701552949679,False,False,False,False
2024-12-05 19:00:00+00:00,22.5,22.5,22.455,22.485,196.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,90.07346086437683,40.900672459012085,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,268.0,20.62117325003563,False,False,False,False,202.465201335241,False,False,False,False
2024-12-05 20:00:00+00:00,22.485,22.515,22.425,22.43,1239.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,72.10269600032397,24.978945730053823,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-971.0,5.2472015717405025,False,False,False,False,218.53550829128378,False,False,False,False
2024-12-06 15:00:00+00:00,22.41,22.43,22.305,22.385,367.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,56.592731607077496,12.104525693123286,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-1338.0,-15.578336437123692,False,False,False,False,220.8372833565352,False,False,False,False
2024-12-06 16:00:00+00:00,22.385,22.395,22.335,22.375,1506.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,45.11894017711739,3.264017294044656,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-2844.0,-59.429835097013246,False,False,False,False,240.7622867153486,False,False,False,False
2024-12-06 17:00:00+00:00,22.375,22.375,22.305,22.32,300.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,35.422689657169464,-4.021795719932335,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3144.0,-107.25262835132312,False,False,False,False,241.68070087480055,False,False,False,False
2024-12-06 18:00:00+00:00,22.32,22.36,22.305,22.305,600.0,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,28.217275244610324,-9.2460527362678,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-3744.0,-163.63630853192277,False,False,False,False,247.23603884573384,False,False,False,False
