date,Open,High,Low,Close,Volume,aVWAP_peak_876,aVWAP_peak_801,aVWAP_peak_775,aVWAP_peak_762,aVWAP_peak_708,aVWAP_peak_693,aVWAP_peak_603,aVWAP_valley_880,aVWAP_valley_850,aVWAP_valley_849,aVWAP_valley_822,aVWAP_valley_780,aVWAP_valley_740,aVWAP_valley_715,aVWAP_valley_700,aVWAP_valley_678,aVWAP_valley_645,aVWAP_valley_630,aVWAP_valley_577,aVWAP_valley_576,aVWAP_valley_517,aVWAP_valley_480,aVWAP_valley_458,aVWAP_valley_420,aVWAP_valley_353,aVWAP_valley_276,aVWAP_valley_225,aVWAP_valley_201,aVWAP_valley_199,aVWAP_valley_180,aVWAP_valley_131,aVWAP_valley_130,aVWAP_valley_45,aVWAP_valley_30,aVWAP_OB_bull_850,aVWAP_OB_bear_603,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-16 15:00:00+00:00,6.015,6.15,5.99,6.06,31910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,31910.0,False,False,False,False
2025-01-16 16:00:00+00:00,6.055,6.1,6.04,6.08,26960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,100.0,,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,26960.0,417.984496124031,False,False,False,False,31833.25581395349,False,False,False,False
2025-01-16 17:00:00+00:00,6.075,6.105,6.06,6.065,10835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,84.74576271186478,-3.3898305084732527,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,16125.0,661.5041163391622,False,False,False,False,31507.701460248783,False,False,False,False
2025-01-16 18:00:00+00:00,6.065,6.105,6.02,6.04,43958.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,66.22731577218215,-3.3898305084732527,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27833.0,219.72885872150084,False,False,False,False,31700.729344586012,False,False,False,False
2025-01-16 19:00:00+00:00,6.035,6.05,5.97,5.975,29528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,48.290673579926924,-3.3898305084732527,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57361.0,-672.99561970829,False,False,False,False,31667.04361831336,False,False,False,False
2025-01-16 20:00:00+00:00,5.975,5.975,5.85,5.85,62426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,34.0390206829711,23.130268501947512,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-119787.0,-2519.724369790332,False,False,False,False,32143.92666299067,False,False,False,False
2025-01-17 15:00:00+00:00,5.775,5.95,5.77,5.9,33819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,30.82320752736122,18.778076710085983,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85968.0,-3813.4960849873805,False,False,False,False,32169.896792246625,False,False,False,False
2025-01-17 16:00:00+00:00,5.9,5.925,5.875,5.885,13370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.166166872421925,14.141263026130588,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-99338.0,-5294.496145685251,False,False,False,False,31878.425524149778,False,False,False,False
2025-01-17 17:00:00+00:00,5.88,5.885,5.84,5.845,5240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.18210034408246,8.749544565906405,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104578.0,-6833.77527520951,False,False,False,False,31465.42667881412,False,False,False,False
2025-01-17 18:00:00+00:00,5.845,5.85,5.82,5.82,13105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.54796259232908,3.4952255840491873,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-117683.0,-8552.36790660161,False,False,False,False,31180.768900848012,False,False,False,False
2025-01-17 19:00:00+00:00,5.825,5.855,5.8,5.835,13200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.546337120368445,0.5789561523493632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-104483.0,-10039.664528204687,False,False,False,False,30901.99728998215,False,False,False,False
2025-01-17 20:00:00+00:00,5.835,5.845,5.8,5.83,30622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.370133132505792,-2.566304332239355,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135105.0,-11978.661977379808,False,False,False,False,30897.656246726612,False,False,False,False
2025-01-20 15:00:00+00:00,5.83,5.83,5.83,5.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.252663807264025,-5.574765384271814,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135105.0,-13887.597450598725,False,False,False,False,30418.622816544805,False,False,False,False
2025-01-20 16:00:00+00:00,5.83,5.83,5.83,5.83,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.174350923769513,-8.382384516901482,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-135105.0,-15766.937025008046,False,False,False,False,29947.016261249537,False,False,False,False
