date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_125,aVWAP_BoS_CHoCH_bull_386,aVWAP_BoS_CHoCH_bull_441,aVWAP_BoS_CHoCH_bull_487,aVWAP_BoS_CHoCH_bull_749,aVWAP_BoS_CHoCH_bear_481,aVWAP_BoS_CHoCH_bear_572,aVWAP_BoS_CHoCH_bear_687,aVWAP_BoS_CHoCH_bear_761,aVWAP_BoS_CHoCH_bear_836,Peaks_Valleys_avg,color,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index
2025-01-16 15:00:00+00:00,87.08,89.15,86.0,88.31,2030.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 16:00:00+00:00,88.31,89.51,88.305,89.16,920.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 17:00:00+00:00,89.16,89.3,88.03,88.03,844.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 18:00:00+00:00,88.03,88.4,87.57,88.29,629.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 19:00:00+00:00,88.29,88.555,88.0,88.39,340.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-16 20:00:00+00:00,88.39,89.235,88.21,88.21,1449.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 15:00:00+00:00,87.715,88.04,86.545,87.645,487.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 16:00:00+00:00,87.645,87.645,86.42,86.42,432.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 17:00:00+00:00,86.4,87.585,86.4,87.17,761.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 18:00:00+00:00,87.145,87.53,86.685,86.745,375.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 19:00:00+00:00,86.745,87.03,84.86,86.05,2273.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-17 20:00:00+00:00,86.05,86.15,85.275,85.36,2637.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 15:00:00+00:00,85.36,85.36,85.36,85.36,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 16:00:00+00:00,85.36,85.36,85.36,85.36,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 17:00:00+00:00,85.36,85.36,85.36,85.36,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 18:00:00+00:00,85.36,85.36,85.36,85.36,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 19:00:00+00:00,85.36,85.36,85.36,85.36,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
2025-01-20 20:00:00+00:00,85.36,85.36,85.36,85.36,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0,,,0.0,0.0,0.0,0.0
