date,Open,High,Low,Close,Volume,aVWAP_OB_bull_854,aVWAP_OB_bull_719,aVWAP_OB_bull_648,aVWAP_OB_bull_583,aVWAP_OB_bull_252,aVWAP_OB_bear_787,aVWAP_OB_bear_284,aVWAP_OB_bear_132,aVWAP_OB_bear_57,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,38.24,38.45,37.88,38.07,25158.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,25158.0,False,False,False,False
2024-12-05 16:00:00+00:00,38.08,39.46,38.08,39.35,55694.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,55694.0,863.4728682170543,False,False,False,False,25631.426356589145,False,False,False,False
2024-12-05 17:00:00+00:00,39.31,39.63,38.89,38.915,49096.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,92.22551687720863,18.902067508834534,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,6598.0,952.3802656090379,False,False,False,False,25995.218196021873,False,False,False,False
2024-12-05 18:00:00+00:00,38.94,38.98,37.92,37.98,32578.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,78.53049959281162,18.902067508834534,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-25980.0,534.8239824213008,False,False,False,False,26097.276828641687,False,False,False,False
2024-12-05 19:00:00+00:00,37.94,38.49,37.94,38.44,13244.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,71.53092766707202,18.902067508834534,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-12736.0,329.0747733915132,False,False,False,False,25898.0012188953,False,False,False,False
2024-12-05 20:00:00+00:00,38.4,38.425,37.445,37.485,35442.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,62.126372871354384,36.50590550482724,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,-48178.0,-422.9728975137816,False,False,False,False,26045.97019224576,False,False,False,False
2024-12-06 15:00:00+00:00,38.94,40.4,38.68,39.95,74030.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,63.2582914488206,36.50590550482724,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,25852.0,-15.6089766220951,False,False,False,False,26789.90863887761,False,False,False,False
2024-12-06 16:00:00+00:00,39.95,40.13,39.41,40.02,38639.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,64.2003946784592,36.50590550482724,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,64491.0,984.4934881317358,False,False,False,False,26973.61548168571,False,False,False,False
2024-12-06 17:00:00+00:00,40.02,40.48,39.79,40.365,42110.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,65.53791142124568,36.50590550482724,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,106601.0,2621.9587053700034,False,False,False,False,27208.288109876627,False,False,False,False
2024-12-06 18:00:00+00:00,40.34,40.47,39.54,39.88,23361.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,64.58217744908387,35.30429225325577,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,83240.0,3871.850818465042,False,False,False,False,27148.64023220412,False,False,False,False
2024-12-06 19:00:00+00:00,39.89,40.365,39.76,40.165,20979.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,64.53749648211733,33.77719671541428,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,104219.0,5427.620573217522,False,False,False,False,27052.986895270722,False,False,False,False
2024-12-06 20:00:00+00:00,40.14,40.64,40.035,40.45,57190.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,65.12563429296789,32.85045532980321,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,161409.0,7845.936533322677,False,False,False,False,27520.22740852234,False,False,False,False
2024-12-09 15:00:00+00:00,41.475,42.085,40.265,40.89,71610.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,66.4416765926977,32.73181223927784,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,233019.0,11336.991780868062,False,False,False,False,28203.789774281682,False,False,False,False
2024-12-09 16:00:00+00:00,40.94,41.92,40.2,41.6,56332.0,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,68.61689972178134,32.73181223927784,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,289351.0,15647.286481939875,False,False,False,False,28639.88605685096,False,False,False,False
