date,Open,High,Low,Close,Volume,aVWAP_OB_bull_762,aVWAP_OB_bull_742,aVWAP_OB_bull_621,aVWAP_OB_bull_410,aVWAP_OB_bull_169,aVWAP_OB_bear_866,aVWAP_OB_bear_846,aVWAP_OB_bear_797,aVWAP_OB_bear_477,aVWAP_OB_bear_176,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-05 15:00:00+00:00,5.09,5.09,5.09,5.09,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-05 16:00:00+00:00,5.09,5.09,5.09,5.09,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2024-12-05 17:00:00+00:00,5.09,5.84,5.09,5.84,200.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,100.0,,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,200.0,3.10077519379845,False,False,False,False,3.10077519379845,False,False,False,False
2024-12-05 18:00:00+00:00,5.84,5.84,5.56,5.56,100.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,91.68241965973534,16.72967863894138,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,100.0,4.603088756685295,False,False,False,False,4.603088756685295,False,False,False,False
2024-12-05 19:00:00+00:00,5.56,5.56,5.56,5.56,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,85.7412908452606,16.72967863894138,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,100.0,6.082110636426608,False,False,False,False,4.5317230395273835,False,False,False,False
2024-12-05 20:00:00+00:00,5.56,5.56,5.53,5.53,100.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,80.76102656670604,16.72967863894138,False,False,True,False,True,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,5.987814347489762,False,False,False,False,6.011851364495951,False,False,False,False
2024-12-06 15:00:00+00:00,5.53,5.53,5.53,5.53,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,77.20369493916706,16.72967863894138,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0.0,5.894980016520928,False,False,False,False,5.918644366596789,False,False,False,False
2024-12-06 16:00:00+00:00,5.53,5.89,5.53,5.765,8.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,76.98375091642785,16.72967863894138,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,8.0,5.927615985257038,False,False,False,False,5.950913446184436,False,False,False,False
2024-12-06 17:00:00+00:00,5.765,5.765,5.765,5.765,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,76.8266480430427,16.72967863894138,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,8.0,5.959745969981735,False,False,False,False,5.858651222212584,False,False,False,False
2024-12-06 18:00:00+00:00,5.765,5.765,5.765,5.765,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,,#000000,,,,76.71443170491044,16.72967863894138,False,False,True,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,8.0,5.9913778154083746,False,False,False,False,5.7678194203178155,False,False,False,False
