date,Open,High,Low,Close,Volume,aVWAP_peak_557,aVWAP_peak_556,aVWAP_peak_546,aVWAP_peak_531,aVWAP_peak_512,aVWAP_peak_479,aVWAP_peak_449,aVWAP_peak_415,aVWAP_valley_598,aVWAP_valley_583,aVWAP_valley_566,aVWAP_valley_538,aVWAP_valley_527,aVWAP_valley_526,aVWAP_valley_473,aVWAP_valley_438,aVWAP_valley_318,Peaks_avg,Valleys_avg,color,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-19 15:00:00+00:00,4.54,4.545,4.505,4.505,19767.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,19767.0,False,False,False,False
2024-12-19 16:00:00+00:00,4.505,4.51,4.475,4.475,19032.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-19032.0,-295.06976744186045,False,False,False,False,19755.60465116279,False,False,False,False
2024-12-19 17:00:00+00:00,4.475,4.475,4.435,4.445,40340.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-59372.0,-1210.9911663962503,False,False,False,False,20074.742563547865,False,False,False,False
2024-12-19 18:00:00+00:00,4.445,4.465,4.425,4.465,38166.0,,,,,,,,,,,,,,,,,,,,#000000,,1.0,4.465,4.425,0.0,,,False,False,False,False,,,False,False,False,False,-21206.0,-1520.9913033513471,False,False,False,False,20355.227174965727,False,False,False,False
2024-12-19 19:00:00+00:00,4.465,4.465,4.435,4.44,16649.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-37855.0,-2084.3092676404735,False,False,False,False,20297.766288532148,False,False,False,False
2024-12-19 20:00:00+00:00,4.445,4.465,4.435,4.45,27485.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-10370.0,-2212.769589072404,False,False,False,False,20409.196268554904,False,False,False,False
2024-12-20 15:00:00+00:00,4.55,4.655,4.54,4.645,21109.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,10739.0,-2011.96695978446,False,False,False,False,20420.045938809868,False,False,False,False
2024-12-20 16:00:00+00:00,4.645,4.695,4.635,4.695,31369.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,42108.0,-1327.9364642839257,False,False,False,False,20589.797164564752,False,False,False,False
2024-12-20 17:00:00+00:00,4.695,4.7,4.655,4.695,72730.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,42108.0,-654.5110927446399,False,False,False,False,21398.17240232344,False,False,False,False
2024-12-20 18:00:00+00:00,4.695,4.705,4.675,4.675,22180.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,19928.0,-335.4023936323199,False,False,False,False,21410.29376042695,False,False,False,False
2024-12-20 19:00:00+00:00,4.675,4.705,4.675,4.695,33015.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,52943.0,490.6193489046153,False,False,False,False,21590.21168662188,False,False,False,False
2024-12-20 20:00:00+00:00,4.695,4.695,4.635,4.66,178974.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-126031.0,-1470.9561448768516,False,False,False,False,24030.270420162626,False,False,False,False
2024-12-23 15:00:00+00:00,4.675,4.68,4.66,4.675,143189.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17158.0,-1182.1351193748849,False,False,False,False,25877.69258419111,False,False,False,False
2024-12-23 16:00:00+00:00,4.675,4.675,4.675,4.675,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17158.0,-897.7919392295378,False,False,False,False,25476.488048002102,False,False,False,False
2024-12-23 17:00:00+00:00,4.675,4.675,4.675,4.675,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17158.0,-617.857180481793,False,False,False,False,25081.503737180363,False,False,False,False
2024-12-23 18:00:00+00:00,4.675,4.675,4.675,4.675,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17158.0,-342.26249551308297,False,False,False,False,24692.6432141233,False,False,False,False
2024-12-23 19:00:00+00:00,4.675,4.675,4.675,4.675,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17158.0,-70.94059635784134,False,False,False,False,24309.811536384954,False,False,False,False
2024-12-23 20:00:00+00:00,4.675,4.675,4.675,4.675,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,17158.0,196.17476172522595,False,False,False,False,23932.915233495263,False,False,False,False
2024-12-24 15:00:00+00:00,4.815,4.97,4.81,4.895,104061.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,121219.0,2072.4976336364625,False,False,False,False,25175.21112134805,False,False,False,False
2024-12-24 16:00:00+00:00,4.895,4.925,4.885,4.92,42003.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,163222.0,4570.939530789386,False,False,False,False,25436.107072955056,False,False,False,False
2024-12-24 17:00:00+00:00,4.92,4.965,4.92,4.94,68280.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,8089.250545815907,False,False,False,False,26100.353474924745,False,False,False,False
2024-12-24 18:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,11553.014103245117,False,False,False,False,25695.696831902656,False,False,False,False
2024-12-24 19:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,14963.07590009403,False,False,False,False,25297.31393528401,False,False,False,False
2024-12-24 20:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,18320.268521797996,False,False,False,False,24905.107517682707,False,False,False,False
2024-12-25 15:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,21625.411645491047,False,False,False,False,24518.981819734137,False,False,False,False
2024-12-25 16:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,24879.312240134597,False,False,False,False,24138.842566715004,False,False,False,False
2024-12-25 17:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,28082.76476354336,False,False,False,False,23764.596945525624,False,False,False,False
2024-12-25 18:00:00+00:00,4.94,4.94,4.94,4.94,0.0,,,,,,,,,,,,,,,,,,,,#000000,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,231502.0,31236.551356356642,False,False,False,False,23396.153582029103,False,False,False,False
