date,Open,High,Low,Close,Volume,aVWAP_peak_217,aVWAP_peak_192,aVWAP_peak_171,aVWAP_peak_143,aVWAP_peak_106,aVWAP_peak_59,aVWAP_peak_58,aVWAP_valley_205,aVWAP_valley_159,aVWAP_valley_115,aVWAP_valley_92,Peaks_avg,Valleys_avg,color
2025-07-09 13:30:00+00:00,156.54,156.8,155.54,155.68,1702.0,,,,,,,,,,,,,,#000000
2025-07-09 13:35:00+00:00,155.835,157.12,155.835,157.12,506.0,,,,,,,,,,,,,,#000000
2025-07-09 13:40:00+00:00,157.04,157.74,156.42,157.72,899.0,,,,,,,,,,,,,,#000000
2025-07-09 13:45:00+00:00,157.97,158.51,157.835,158.32,1084.0,,,,,,,,,,,,,,#000000
2025-07-09 13:50:00+00:00,158.1,158.85,158.07,158.805,1076.0,,,,,,,,,,,,,,#000000
2025-07-09 13:55:00+00:00,158.82,160.075,158.82,159.995,3997.0,,,,,,,,,,,,,,#000000
2025-07-09 14:00:00+00:00,159.88,160.57,159.29,159.29,3965.0,,,,,,,,,,,,,,#000000
2025-07-09 14:05:00+00:00,159.33,160.5,158.92,159.24,2426.0,,,,,,,,,,,,,,#000000
2025-07-09 14:10:00+00:00,159.43,160.13,159.43,160.13,1985.0,,,,,,,,,,,,,,#000000
2025-07-09 14:15:00+00:00,160.32,160.905,160.09,160.635,961.0,,,,,,,,,,,,,,#000000
2025-07-09 14:20:00+00:00,160.775,161.1,160.46,160.54,604.0,,,,,,,,,,,,,,#000000
2025-07-09 14:25:00+00:00,160.64,160.64,159.25,159.405,694.0,,,,,,,,,,,,,,#000000
2025-07-09 14:30:00+00:00,159.47,159.48,158.51,158.51,1660.0,,,,,,,,,,,,,,#000000
2025-07-09 14:35:00+00:00,158.49,158.68,158.28,158.68,750.0,,,,,,,,,,,,,,#000000
2025-07-09 14:40:00+00:00,158.68,158.68,158.33,158.33,230.0,,,,,,,,,,,,,,#000000
2025-07-09 14:45:00+00:00,158.225,158.47,158.0,158.47,616.0,,,,,,,,,,,,,,#000000
2025-07-09 14:50:00+00:00,158.27,158.59,158.27,158.57,879.0,,,,,,,,,,,,,,#000000
2025-07-09 14:55:00+00:00,158.56,160.02,158.555,160.02,973.0,,,,,,,,,,,,,,#000000
2025-07-09 15:00:00+00:00,160.06,160.6,159.98,160.07,753.0,,,,,,,,,,,,,,#000000
2025-07-09 15:05:00+00:00,160.02,160.16,159.745,160.16,649.0,,,,,,,,,,,,,,#000000
2025-07-09 15:10:00+00:00,160.155,160.54,160.12,160.155,783.0,,,,,,,,,,,,,,#000000
2025-07-09 15:15:00+00:00,160.135,160.135,159.88,160.1,875.0,,,,,,,,,,,,,,#000000
2025-07-09 15:20:00+00:00,160.14,160.81,160.14,160.715,596.0,,,,,,,,,,,,,,#000000
2025-07-09 15:25:00+00:00,160.66,161.23,160.66,161.23,844.0,,,,,,,,,,,,,,#000000
2025-07-09 15:30:00+00:00,161.25,161.365,161.19,161.27,1362.0,,,,,,,,,,,,,,#000000
2025-07-09 15:35:00+00:00,161.27,161.685,161.09,161.685,1146.0,,,,,,,,,,,,,,#000000
2025-07-09 15:40:00+00:00,161.675,162.035,161.46,161.76,1388.0,,,,,,,,,,,,,,#000000
2025-07-09 15:45:00+00:00,161.96,162.29,161.65,162.075,2028.0,,,,,,,,,,,,,,#000000
2025-07-09 15:50:00+00:00,161.91,162.06,161.66,161.75,996.0,,,,,,,,,,,,,,#000000
2025-07-09 15:55:00+00:00,161.84,161.93,161.55,161.55,310.0,,,,,,,,,,,,,,#000000
2025-07-09 16:00:00+00:00,161.63,161.64,161.375,161.41,449.0,,,,,,,,,,,,,,#000000
2025-07-09 16:05:00+00:00,161.415,161.88,161.38,161.88,215.0,,,,,,,,,,,,,,#000000
2025-07-09 16:10:00+00:00,161.83,161.95,161.685,161.945,555.0,,,,,,,,,,,,,,#000000
2025-07-09 16:15:00+00:00,161.97,162.275,161.7,162.26,3026.0,,,,,,,,,,,,,,#000000
2025-07-09 16:20:00+00:00,162.275,162.66,162.23,162.655,1745.0,,,,,,,,,,,,,,#000000
2025-07-09 16:25:00+00:00,162.655,162.655,162.42,162.6,240.0,,,,,,,,,,,,,,#000000
2025-07-09 16:30:00+00:00,162.56,162.7,162.48,162.55,380.0,,,,,,,,,,,,,,#000000
2025-07-09 16:35:00+00:00,162.48,162.655,162.475,162.51,700.0,,,,,,,,,,,,,,#000000
2025-07-09 16:40:00+00:00,162.53,162.89,162.53,162.595,1201.0,,,,,,,,,,,,,,#000000
2025-07-09 16:45:00+00:00,162.53,162.68,162.52,162.68,474.0,,,,,,,,,,,,,,#000000
2025-07-09 16:50:00+00:00,162.6,162.6,162.44,162.57,612.0,,,,,,,,,,,,,,#000000
2025-07-09 16:55:00+00:00,162.52,162.63,162.03,162.03,2160.0,,,,,,,,,,,,,,#000000
2025-07-09 17:00:00+00:00,162.11,162.37,161.925,162.37,144.0,,,,,,,,,,,,,,#000000
2025-07-09 17:05:00+00:00,162.37,162.64,162.37,162.61,576.0,,,,,,,,,,,,,,#000000
2025-07-09 17:10:00+00:00,162.595,162.595,161.99,162.135,2799.0,,,,,,,,,,,,,,#000000
2025-07-09 17:15:00+00:00,162.135,162.28,162.095,162.18,2537.0,,,,,,,,,,,,,,#000000
2025-07-09 17:20:00+00:00,162.155,162.52,162.05,162.52,2567.0,,,,,,,,,,,,,,#000000
2025-07-09 17:25:00+00:00,162.65,162.88,162.37,162.45,987.0,,,,,,,,,,,,,,#000000
2025-07-09 17:30:00+00:00,162.315,162.4,162.105,162.375,1192.0,,,,,,,,,,,,,,#000000
2025-07-09 17:35:00+00:00,162.34,162.565,162.25,162.51,2041.0,,,,,,,,,,,,,,#000000
2025-07-09 17:40:00+00:00,162.49,162.49,162.04,162.04,1378.0,,,,,,,,,,,,,,#000000
2025-07-09 17:45:00+00:00,162.11,162.23,162.04,162.135,2156.0,,,,,,,,,,,,,,#000000
2025-07-09 17:50:00+00:00,162.19,162.23,161.9,162.11,1712.0,,,,,,,,,,,,,,#000000
2025-07-09 17:55:00+00:00,162.06,162.35,162.01,162.35,982.0,,,,,,,,,,,,,,#000000
2025-07-09 18:00:00+00:00,162.35,162.88,162.29,162.88,811.0,,,,,,,,,,,,,,#000000
2025-07-09 18:05:00+00:00,162.95,163.225,162.87,163.04,2485.0,,,,,,,,,,,,,,#000000
2025-07-09 18:10:00+00:00,163.045,163.255,163.015,163.25,1713.0,,,,,,,,,,,,,,#000000
2025-07-09 18:15:00+00:00,163.255,163.29,163.055,163.23,804.0,,,,,,,,,,,,,,#000000
2025-07-09 18:20:00+00:00,163.17,163.87,163.15,163.86,1525.0,,,,,,,163.62666666666667,,,,,163.62666666666667,,#000000
2025-07-09 18:25:00+00:00,163.87,163.87,163.31,163.31,2101.0,,,,,,163.49666666666667,163.5513412391984,,,,,163.52400395293253,,#000000
2025-07-09 18:30:00+00:00,163.39,163.41,163.125,163.3,3136.0,,,,,,163.36592514798545,163.42472887705807,,,,,163.39532701252176,,#000000
2025-07-09 18:35:00+00:00,163.27,163.425,163.19,163.355,1850.0,,,,,,163.3548069234749,163.40294743768385,,,,,163.37887718057937,,#000000
2025-07-09 18:40:00+00:00,163.355,163.36,163.18,163.345,839.0,,,,,,163.34847611237277,163.39336454696152,,,,,163.37092032966714,,#000000
2025-07-09 18:45:00+00:00,163.345,163.345,162.965,162.965,708.0,,,,,,163.3274173808972,163.37233864881713,,,,,163.34987801485715,,#000000
2025-07-09 18:50:00+00:00,163.0,163.01,162.55,162.55,846.0,,,,,,163.27172380450068,163.32090943510525,,,,,163.29631661980295,,#000000
2025-07-09 18:55:00+00:00,162.57,162.94,162.545,162.82,533.0,,,,,,163.2449279270282,163.29538308198997,,,,,163.2701555045091,,#000000
2025-07-09 19:00:00+00:00,162.835,162.835,162.45,162.485,3015.0,,,,,,163.09336147784256,163.14924620353193,,,,,163.12130384068723,,#000000
2025-07-09 19:05:00+00:00,162.47,162.7,162.26,162.7,1232.0,,,,,,163.0467054698457,163.10273593073592,,,,,163.0747207002908,,#000000
2025-07-09 19:10:00+00:00,162.76,162.875,162.19,162.19,439.0,,,,,,163.0279385218949,163.08421690088758,,,,,163.05607771139125,,#000000
