date,Close,High,Low,Open,Volume,aVWAP_peak_158,aVWAP_peak_135,aVWAP_peak_103,aVWAP_valley_174,aVWAP_valley_145,aVWAP_valley_128,aVWAP_valley_110,aVWAP_valley_92,aVWAP_valley_43,Peaks_avg,Valleys_avg,color,banker_RSI,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,34.12,34.74,32.19,34.32,3430476,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3430476.0,False,False,False,False
2022-01-07 00:00:00+00:00,28.05,35.34,27.835,34.3,5172345,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-5172345,-383136.6666666666,False,False,False,False,3559503.333333333,False,False,False,False
2022-01-14 00:00:00+00:00,24.94,28.49,24.03,27.71,4095117,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-9267462,-1041234.8395061728,False,False,False,False,3599178.4197530863,False,False,False,False
2022-01-21 00:00:00+00:00,21.59,24.46,21.3186,24.42,5764648,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-15032110,-2077595.9625057154,False,False,False,False,3759583.57384545,False,False,False,False
2022-01-28 00:00:00+00:00,21.18,23.18,19.7,21.11,7031081,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-22063191,-3558010.409727514,False,False,False,False,4001916.716523565,False,False,False,False
2022-02-04 00:00:00+00:00,21.46,23.19,20.97,21.25,4054120,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-18009071,-4628459.342340291,False,False,False,False,4005783.6264107083,False,False,False,False
2022-02-11 00:00:00+00:00,22.57,23.78,21.3,21.49,4684021,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-13325050,-5272651.242907677,False,False,False,False,4056023.431861767,False,False,False,False
2022-02-18 00:00:00+00:00,19.49,22.88,19.44,22.5,3943842,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-17268892,-6161261.669358959,False,False,False,False,4047713.696168303,False,False,False,False
2022-02-25 00:00:00+00:00,20.75,20.99,17.52,19.19,4738971,,,,,,,,,,,,#000000,,,,False,False,False,False,,,False,False,False,False,-12529921,-6633014.2123694075,False,False,False,False,4098917.940896577,False,False,False,False
2022-03-04 00:00:00+00:00,19.52,21.94,19.26,20.7,4503404,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.2742014116376814,-0.2742014116376814,False,False,False,False,-17033325,-7403407.604045748,False,False,False,False,4128879.8712005345,False,False,False,False
2022-03-11 00:00:00+00:00,15.89,19.926,15.885,19.56,5333304,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.3085148330265377,False,False,False,False,-22366629,-8511794.374116434,False,False,False,False,4218096.473333828,False,False,False,False
2022-03-18 00:00:00+00:00,17.9,17.94,13.9,16.1,8904779,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.32567154372096585,False,False,False,False,-13461850,-8878465.16121892,False,False,False,False,4565258.141975767,False,False,False,False
2022-03-25 00:00:00+00:00,17.59,18.145,16.69,17.71,4559944,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.1904550574472738,-0.25806330058411986,False,False,False,False,-18021794,-9555748.778906409,False,False,False,False,4564864.501829414,False,False,False,False
2022-04-01 00:00:00+00:00,12.38,18.16,11.0,17.61,36779665,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.30044577749975687,False,False,False,False,-54801459,-12907282.869357787,False,False,False,False,6951146.02021242,False,False,False,False
2022-04-08 00:00:00+00:00,13.71,14.41,11.25,12.43,23529363,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.32163701595757543,False,False,False,False,-31272096,-14267639.397553507,False,False,False,False,8179162.092789278,False,False,False,False
2022-04-15 00:00:00+00:00,12.31,14.265,12.29,13.58,7150882,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.3090613205228038,-0.3153491682401896,False,False,False,False,-38422978,-16056923.73847547,False,False,False,False,8102993.19702711,False,False,False,False
2022-04-22 00:00:00+00:00,11.23,12.27,11.03,12.25,9919525,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.32908871132779177,False,False,False,False,-48342503,-18448448.12821803,False,False,False,False,8237551.108358434,False,False,False,False
2022-04-29 00:00:00+00:00,9.45,11.56,9.34,11.0,9930117,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.33595848287159286,False,False,False,False,-58272620,-21398386.78538706,False,False,False,False,8362926.359591143,False,False,False,False
2022-05-06 00:00:00+00:00,9.51,10.335,9.12,9.5,15212292,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.3393933686434934,False,False,False,False,-43060328,-23002975.023506537,False,False,False,False,8870286.777399207,False,False,False,False
2022-05-13 00:00:00+00:00,9.74,9.84,7.26,9.24,14616851,,,,,,,,,,,,#000000,,,,False,False,False,False,-0.34282825441539394,-0.34111081152944367,False,False,False,False,-28443477,-23405975.169913463,False,False,False,False,9295958.201295562,False,False,False,False
