date,Close,High,Low,Open,Volume,aVWAP_peak_401,aVWAP_peak_382,aVWAP_peak_363,aVWAP_peak_316,aVWAP_peak_288,aVWAP_peak_269,aVWAP_peak_257,aVWAP_peak_221,aVWAP_peak_195,aVWAP_peak_151,aVWAP_peak_117,aVWAP_peak_106,aVWAP_peak_59,aVWAP_peak_25,aVWAP_valley_416,aVWAP_valley_379,aVWAP_valley_378,aVWAP_valley_353,aVWAP_valley_312,aVWAP_valley_275,aVWAP_valley_234,aVWAP_valley_212,aVWAP_valley_191,aVWAP_valley_136,aVWAP_valley_114,aVWAP_valley_113,aVWAP_valley_97,aVWAP_valley_84,aVWAP_valley_43,aVWAP_valley_20,aVWAP_OB_bull_416,aVWAP_OB_bear_363,aVWAP_OB_bear_316,aVWAP_OB_bear_288,aVWAP_OB_bear_151,aVWAP_OB_bear_59,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore
2023-11-08 00:00:00+00:00,6.07,6.52,5.93,6.2,1172503,,,,,,,,,,,,,,6.173333333333333,,,,,,,,,,,,,,,,5.855513925487926,,,,,,,6.014423629410629,6.173333333333333,5.855513925487926,#000000,,6.014423629410629,
2023-11-09 00:00:00+00:00,5.82,6.32,5.815,6.11,1286912,,,,,,,,,,,,,,6.074786147654353,,,,,,,,,,,,,,,,5.879404372677586,,,,,,,5.977095260165969,6.074786147654353,5.879404372677586,#000000,,5.977095260165969,
2023-11-10 00:00:00+00:00,5.75,5.86,5.58,5.85,900148,,,,,,,,,,,,,,5.982405513256733,,,,,,,,,,,,,,,,5.862327219586169,,,,,,,5.922366366421452,5.982405513256733,5.862327219586169,#000000,,5.922366366421452,
2023-11-13 00:00:00+00:00,5.66,5.87,5.5,5.76,927334,,,,,,,,,,,,,,5.916268625068435,,,,,,,,,,,,,,,,5.8427681602853045,,,,,,,5.87951839267687,5.916268625068435,5.8427681602853045,#000000,,5.87951839267687,
2023-11-14 00:00:00+00:00,5.85,5.96,5.61,5.75,996279,,,,,,,,,,,,,,5.895600351000989,,,,,,,,,,,,,,,,5.839097598458153,,,,,,,5.8673489747295715,5.895600351000989,5.839097598458153,#000000,,5.8673489747295715,
2023-11-15 00:00:00+00:00,5.96,6.14,5.81,5.82,1355685,,,,,,,,,,,,,,5.910793090863026,,,,,,,,,,,,,,,,5.8550070884688905,,,,,,,5.8829000896659585,5.910793090863026,5.8550070884688905,#000000,,5.8829000896659585,
2023-11-16 00:00:00+00:00,5.44,5.99,5.41,5.91,1806783,,,,,,,,,,,,,,5.847157300260348,,,,,,,,,,,,,,,,5.821318139725457,,,,,,,5.8342377199929025,5.847157300260348,5.821318139725457,#000000,,5.8342377199929025,
2023-11-17 00:00:00+00:00,5.59,5.67,5.34,5.52,944686,,,,,,,,,,,,,,5.815585980826375,,,,,,,,,,,,,,,,5.80175422474424,,,,,,,5.808670102785308,5.815585980826375,5.80175422474424,#000000,,5.808670102785308,
2023-11-20 00:00:00+00:00,5.9,6.28,5.72,5.89,2825862,,,,,,,,,,,,,,5.850534119252001,,,,,,,,,,,,,,,,5.829606512703848,,,,,,,5.840070315977925,5.850534119252001,5.829606512703848,#000000,,5.840070315977925,
2023-11-21 00:00:00+00:00,5.82,6.1,5.74,6.1,1357458,,,,,,,,,,,,,,5.854147621555981,,,,,,,,,,,,,,,,5.8338884255085,,,,,,,5.844018023532241,5.854147621555981,5.8338884255085,#000000,,5.844018023532241,
2023-11-22 00:00:00+00:00,5.69,5.86,5.51,5.86,1269792,,,,,,,,,,,,,,5.839820353212776,,,,,,,,,,,,,,,,5.8242319236349465,,,,,,,5.832026138423862,5.839820353212776,5.8242319236349465,#000000,,5.832026138423862,
2023-11-24 00:00:00+00:00,5.76,5.83,5.65,5.69,1119293,,,,,,,,,,,,,,5.833288498284705,,,,,,,,,,,,,,,,5.819992414925501,,,,,,,5.826640456605103,5.833288498284705,5.819992414925501,#000000,,5.826640456605103,
2023-11-27 00:00:00+00:00,5.47,5.72,5.4,5.7,1828110,,,,,,,,,,,,,,5.802123888812852,,,,,,,,,,,,,,,,5.796226320283092,,,,,,,5.799175104547972,5.802123888812852,5.796226320283092,#000000,,5.799175104547972,
2023-11-28 00:00:00+00:00,5.37,5.54,5.31,5.47,1276760,,,,,,,,,,,,,,5.775644214886978,,,,,,,,,,,,,,,,5.775136169909328,,,,,,,5.775390192398153,5.775644214886978,5.775136169909328,#000000,,5.775390192398153,
2023-11-29 00:00:00+00:00,5.27,5.47,5.21,5.38,1405038,,,,,,,,,,,,,,5.744144574298493,,,,,,,,,,,,,,,,5.74935740496189,,,,,,,5.746750989630192,5.744144574298493,5.74935740496189,#000000,,5.746750989630192,
2023-11-30 00:00:00+00:00,5.31,5.33,5.14,5.3,1293486,,,,,,,,,,,,,,5.71537353150852,,,,,,,,,,,,,,,,5.7252731451727366,,,,,,,5.720323338340629,5.71537353150852,5.7252731451727366,#000000,,5.720323338340629,
2023-12-01 00:00:00+00:00,5.56,5.6,5.2,5.26,1326265,,,,,,,,,,,,,,5.700323782078781,,,,,,,,,,,,,,,,5.712209402403179,,,,,,,5.70626659224098,5.700323782078781,5.712209402403179,#000000,,5.70626659224098,
2023-12-04 00:00:00+00:00,5.34,5.59,5.3,5.45,910930,,,,,,,,,,,,,,5.689305947931768,,,,,,,,,,,,,,,,5.702556470728273,,,,,,,5.69593120933002,5.689305947931768,5.702556470728273,#000000,,5.69593120933002,
2023-12-05 00:00:00+00:00,5.17,5.465,5.11,5.25,2129530,,,,,,,,,,,,,,5.65337170163912,,,,,,,,,,,,,,,5.248333333333333,5.670995970633989,,,,,,,5.52423366853548,5.65337170163912,5.459664651983661,#000000,,5.52423366853548,
2023-12-06 00:00:00+00:00,5.51,5.59,5.12,5.2,1751074,,,,,,,,,,,,,,5.637878949957602,,,,,,,,,,,,,,,5.3197792688973164,5.656709972388109,,,,,,,5.538122730414343,5.637878949957602,5.488244620642712,#000000,,5.538122730414343,
2023-12-07 00:00:00+00:00,5.52,5.5795,5.34,5.46,1093163,,,,,,,,,,,,,,5.631916666842094,,,,,,,,,,,,,,,5.35495686793665,5.650936928757267,,,,,,,5.545936821178671,5.631916666842094,5.502946898346959,#000000,,5.545936821178671,
2023-12-08 00:00:00+00:00,5.75,5.9287,5.53,5.53,1910609,,,,,,,,,,,,,,5.638369344181234,,,,,,,,,,,,,,,5.460771867912697,5.655540112475263,,,,,,,5.584893774856397,5.638369344181234,5.558155990193979,#000000,,5.584893774856397,
2023-12-11 00:00:00+00:00,5.63,5.78,5.45,5.74,1577262,,,,,,,,,,,,,,5.637476896854729,,,,,,,,,,,,,,,5.490452230281339,5.654024288885291,,,,,,,5.5939844720071195,5.637476896854729,5.572238259583315,#000000,,5.5939844720071195,
2023-12-12 00:00:00+00:00,5.42,5.61,5.25,5.61,1873302,,,,,,,,,,,,,,5.625976279763785,,,,,,,,,,,,,,,5.4788905159520365,5.643062469233465,,,,,,,5.582643088316428,5.625976279763785,5.560976492592751,#000000,,5.582643088316428,
2023-12-13 00:00:00+00:00,5.68,5.71,5.28,5.36,2116995,,,,,,,,,,,,,,5.621951398075836,,,,,,,,,,,,,,,5.492113498740022,5.638598337703061,,,,,,,5.584221078172973,5.621951398075836,5.565355918221542,#000000,,5.584221078172973,
2023-12-14 00:00:00+00:00,6.07,6.15,5.75,5.77,2472580,,,,,,,,,,,,,,5.6453287453810805,,,,,,,,,,,,,,,5.574599543029261,5.6585983179569945,,,,,,,5.626175535455778,5.6453287453810805,5.616598930493128,#000000,,5.626175535455778,
2023-12-15 00:00:00+00:00,6.12,6.36,6.03,6.18,3406860,,,,,,,,,,,,,,5.687551355975549,,,,,,,,,,,,,,,5.685253872059971,5.69578639325534,,,,,,,5.689530540430287,5.687551355975549,5.690520132657656,#000000,,5.689530540430287,
2023-12-18 00:00:00+00:00,6.23,6.33,6.01,6.17,1404216,,,,,,,,,,,,,,5.703682218506487,,,,,,,,,,,,,,,5.721167293086554,5.710168095749718,,,,,,,5.71167253578092,5.703682218506487,5.715667694418135,#000000,,5.71167253578092,
2023-12-19 00:00:00+00:00,6.4,6.49,6.27,6.27,1332464,,,,,,,,,,,,,,5.723873572974104,,,,,,,,,,,,,,,5.763257270415645,5.728346441816424,,,,,,,5.738492428402058,5.723873572974104,5.745801856116034,#000000,,5.738492428402058,
2023-12-20 00:00:00+00:00,6.03,6.36,6.025,6.3,1041337,,,,,,,,,,,,,,5.733233079871794,,,,,,,,,,,,,,,5.780923092349171,5.736779157262518,,,,,,,5.750311776494494,5.733233079871794,5.758851124805844,#000000,,5.750311776494494,
2023-12-21 00:00:00+00:00,6.53,6.55,6.15,6.16,1430986,,,,,,,,,,,,,,5.75360263350829,,,,,,,,,,,,,,,5.819163780233266,5.755284377725457,,,,,,,5.776016930489004,5.75360263350829,5.787224078979362,#000000,,5.776016930489004,
2023-12-22 00:00:00+00:00,6.38,6.67,6.34,6.4,1330374,,,,,,,,,,,,,,5.772921817569162,,,,,,,,,,,,,,,5.853621380270288,5.772927661710482,,,,,,,5.7998236198499775,5.772921817569162,5.813274520990385,#000000,,5.7998236198499775,
2023-12-26 00:00:00+00:00,6.4,6.54,6.3017,6.37,977449,,,,,,,,,,,,,,5.785489607289513,,,,,,,,,,,,,,,5.874808300651175,5.784451488106226,,,,,,,5.814916465348972,5.785489607289513,5.829629894378701,#000000,,5.814916465348972,
2023-12-27 00:00:00+00:00,6.44,6.625,6.37,6.37,1314970,,,,,,,,,,,,,,5.803295570243119,,,,,,,,,,,,,,,5.90402496729978,5.80083796125454,,,,,,,5.83605283293248,5.803295570243119,5.85243146427716,#000000,,5.83605283293248,
2023-12-28 00:00:00+00:00,6.51,6.69,6.38,6.43,3053356,,,,,,,,,,,,,6.5266666666666655,5.844031747800881,,,,,,,,,,,,,,,5.966942415377519,5.8385700614704445,,,,,,6.5266666666666655,6.044052722828877,6.185349207233774,5.902756238423981,#000000,,6.044052722828877,
2023-12-29 00:00:00+00:00,6.32,6.5599,6.295,6.5,1171611,,,,,,,,,,,,,6.489221039588395,5.855614327824266,,,,,,,,,,,,,,,5.982794663480835,5.849386391945094,,,,,,6.489221039588395,6.044254105709648,6.17241768370633,5.9160905277129645,#000000,,6.044254105709648,
2024-01-02 00:00:00+00:00,6.36,6.5,6.21,6.24,738901,,,,,,,,,,,,,6.469489540139531,5.862210188859816,,,,,,,,,,,,,,,5.991393476369442,5.855567011998027,,,,,,6.469489540139531,6.044665054341704,6.165849864499673,5.923480244183734,#000000,,6.044665054341704,
2024-01-03 00:00:00+00:00,6.1,6.27,5.95,6.27,1246029,,,,,,,,,,,,,6.396688361277704,5.86751899009265,,,,,,,,,,,,,,,5.9956973581112365,5.8606222257548986,,,,,,6.396688361277704,6.030131733809122,6.132103675685177,5.9281597919330675,#000000,,6.030131733809122,
2024-01-04 00:00:00+00:00,6.01,6.08,5.935,6.08,973684,,,,,,,,,,,,,6.344049562184468,5.869868750065268,,,,,,,,,,,,,,,5.996055570931422,5.862910021889622,,,,,,6.344049562184468,6.0182209762676955,6.1069591561248675,5.929482796410522,#000000,,6.0182209762676955,
2024-01-05 00:00:00+00:00,5.98,6.03,5.83,5.93,796581,,,,,,,,,,,,,6.304382740346206,5.870903056386321,,,,,,,,,,,,,,,5.994936090808461,5.863958035470614,,,,,,6.304382740346206,6.008544980752901,6.087642898366264,5.929447063139538,#000000,,6.008544980752901,
2024-01-08 00:00:00+00:00,6.09,6.22,5.81,5.93,1244045,,,,,,,,,,,,,6.268726122252748,5.874386443733232,,,,,,,,,,,,,,,5.996476777002179,5.867332191508601,,,,,,6.268726122252748,6.00173038362419,6.07155628299299,5.931904484255391,#000000,,6.00173038362419,
2024-01-09 00:00:00+00:00,5.95,6.05,5.93,6.03,758286,,,,,,,,,,,,,6.2465408228151675,5.875654782975859,,,,,,,,,,,,,,,5.996072376388264,5.868594770835629,,,,,,6.2465408228151675,5.99671568825373,6.061097802895514,5.932333573611947,#000000,,5.99671568825373,
2024-01-10 00:00:00+00:00,5.77,5.98,5.74,5.91,1395726,,,,,,,,,,,,,6.195445228991168,5.8746359667794374,,,,,,,,,,,,,,,5.990058282615132,5.867791498530813,,,,,,6.195445228991168,5.981982744229137,6.035040597885303,5.928924890572972,#000000,,5.981982744229137,
2024-01-11 00:00:00+00:00,5.58,5.675,5.41,5.63,2817875,,,,,,,,,,,,,6.068319091361796,5.860856001608709,,,,,,,,,,,,,,,5.960417043629765,5.855178022824059,,,,,,6.068319091361796,5.936192539856083,5.9645875464852525,5.907797533226912,#000000,,5.936192539856083,
2024-01-12 00:00:00+00:00,5.45,5.65,5.3,5.57,2149163,,,,,,,,,,,,,5.989210568931402,5.8483074140138855,,,,,,,,,,,,,,,5.9360275152054065,5.843585568779169,,,,,,5.989210568931402,5.904282766732465,5.918758991472644,5.889806541992288,#000000,,5.904282766732465,
2024-01-16 00:00:00+00:00,5.46,5.605,5.34,5.4,1695542,,,,,,,,,,,,,5.940256571395017,5.83899825055049,,,,,,,,,,,,,,,5.918484915992998,5.834955202470194,,,,,,5.940256571395017,5.883173735102175,5.8896274109727536,5.876720059231596,#000000,,5.883173735102175,
2024-01-17 00:00:00+00:00,5.33,5.395,5.21,5.33,1639860,,,,,,,,,,,,,5.887880304870211,5.826792397212362,,,,,,,,,,,,,,,5.897242054887484,5.823568682772918,,,,,,5.887880304870211,5.858870859935744,5.857336351041287,5.860405368830201,#000000,,5.858870859935744,
2024-01-18 00:00:00+00:00,5.02,5.38,4.905,5.35,2063056,,,,,,,,,,,,,5.813283909379484,5.806274351946045,,,,,,,,,,,,,,,5.8636820245449,5.804333191193037,,,,,,5.813283909379484,5.821893369265867,5.809779130662765,5.834007607868969,#000000,,5.821893369265867,
2024-01-19 00:00:00+00:00,4.57,5.0,4.38,4.97,3456030,,,,,,,,,,,,,5.653744831133543,5.753946008314669,,,,,,,,,,,,,,,5.783577213588843,5.7550092865216955,,,,,,5.653744831133543,5.736569334889688,5.7038454197241055,5.769293250055269,#000000,,5.736569334889688,
2024-01-22 00:00:00+00:00,4.52,4.54,4.3379,4.44,1737714,,,,,,,,,,,,,5.5771222088851555,5.725290100142689,,,,,,,,,,,,,,,5.741255519850076,5.727897226310908,,,,,,5.5771222088851555,5.692891263797208,5.651206154513922,5.7345763730804915,"rgba(255, 0, 0, 1.0)",0.6015729232453717,5.692891263797208,-1.9497075391453498
2024-01-23 00:00:00+00:00,4.64,4.69,4.51,4.53,1320627,,,,,,,,,,,,,5.532080035421838,5.706801112091482,,,,,,,,,,,,,,,5.71437838688622,5.710361852294068,,,,,,5.532080035421838,5.6659053466734015,5.61944057375666,5.712370119590144,"rgba(255, 0, 0, 1.0)",0.6201731231702182,5.6659053466734015,-1.6542241324956979
2024-01-24 00:00:00+00:00,4.83,4.945,4.71,4.72,2025526,,,,,,,,,,,,,5.485009783613879,5.684955108549254,,,,,,,,,,,,,,,5.683137171984025,5.689579485360218,,,,,,5.485009783613879,5.635670387376845,5.5849824460815665,5.686358328672121,"rgba(239, 83, 80, 1.0)",0.632708805401373,5.635670387376845,-1.2733668008077579
2024-01-25 00:00:00+00:00,4.7,4.86,4.625,4.78,1203668,,,,,,,,,,,,,5.456084222893605,5.671024044675515,,,,,,,,,,,,,,,5.663541980348397,5.676306237704284,,,,,,5.456084222893605,5.61673912140545,5.56355413378456,5.66992410902634,"rgba(239, 83, 80, 1.0)",0.6427792133517675,5.61673912140545,-1.4262115238996615
2024-01-26 00:00:00+00:00,4.71,4.795,4.615,4.64,955086,,,,,,,,,,,,,5.4340217686291235,5.6600079368166485,,,,,,,,,,,,,,,5.648209542091141,5.665797364816095,,,,,,5.4340217686291235,5.602009153088252,5.547014852722886,5.657003453453618,"rgba(239, 83, 80, 1.0)",0.6108108036354938,5.602009153088252,-1.4603689846006158
2024-01-29 00:00:00+00:00,4.8,4.815,4.58,4.7,1155727,,,,,,,,,,,,,5.409861743983506,5.647350421497555,,,,,,,,,,,,,,,5.63077617619234,5.653705101012959,,,,,,5.409861743983506,5.585423360671591,5.528606082740531,5.642240638602649,"rgba(239, 83, 80, 1.0)",0.5837830955951899,5.585423360671591,-1.3454027130929869
2024-01-30 00:00:00+00:00,4.76,4.85,4.67,4.77,1161042,,,,,,,,,,,,,5.388154737207931,5.635360388860304,,,,,,,,,,,,,,,5.614449140290953,5.642232140074991,,,,,,5.388154737207931,5.570049101608546,5.511757563034118,5.628340640182971,"rgba(239, 83, 80, 1.0)",0.5767883431491945,5.570049101608546,-1.4044130940403128
2024-01-31 00:00:00+00:00,4.44,4.75,4.43,4.71,1947683,,,,,,,,,,,,,5.343151202359736,5.611082087116332,,,,,,,,,,,,,,,5.581684357367484,5.618995608741232,,,,,,5.343151202359736,5.538728313896195,5.477116644738034,5.600339983054358,"rgba(255, 0, 0, 1.0)",0.579063020734343,5.538728313896195,-1.897424415917346
2024-02-01 00:00:00+00:00,4.3,4.51,4.21,4.44,2507867,,,,,,,,,,,,,5.278997434545247,5.575812523025995,,,,,,,,,,,,,,,5.53477143471662,5.585195204467336,,,,,,5.278997434545247,5.4936941491888,5.427404978785621,5.559983319591979,"rgba(255, 26, 202, 1.0)",0.5836404236720966,5.4936941491888,-2.0452561213605147
2024-02-02 00:00:00+00:00,4.16,4.2568,4.07,4.24,1600358,,,,,,,,,,,,,5.235210416650384,5.551218680948779,,,,,,,,,,,,,,,5.502459626913214,5.561596638000474,,,,,,5.235210416650384,5.462621340628212,5.393214548799581,5.532028132456844,"rgba(255, 26, 202, 1.0)",0.5920636683561893,5.462621340628212,-2.200137266055898
2024-02-05 00:00:00+00:00,3.9,4.08,3.85,4.07,2152965,,,,,,,,,,,,,5.170479323119501,5.514444482678152,,,,,,,,,,,,,,3.9433333333333334,5.454595832399546,5.526279261362382,,,,,,5.170479323119501,5.1218264465785825,5.342461902898826,4.974736142365088,"rgba(255, 26, 202, 1.0)",0.606152004246668,5.1218264465785825,-2.015709653714799
2024-02-06 00:00:00+00:00,4.21,4.3,3.87,3.88,1565831,,,,,,,,,,,,,5.1337783727328485,5.491737921116694,,,,,,,,,,,,,,4.020527408153965,5.425594446518758,5.504410923398965,,,,,,5.1337783727328485,5.1152098143842455,5.3127581469247716,4.983510926023897,"rgba(239, 83, 80, 1.0)",0.6149346116267788,5.1152098143842455,-1.4720423883598912
2024-02-07 00:00:00+00:00,4.21,4.395,4.18,4.25,1664265,,,,,,,,,,,,,5.102360958102667,5.47071216270642,,,,,,,,,,,,,,4.095079717345453,5.399189721866201,5.484110070252846,,,,,,5.102360958102667,5.110290526054717,5.286536560404544,4.9927931698215,"rgba(239, 83, 80, 1.0)",0.6272392821859277,5.110290526054717,-1.4353222950533429
2024-02-08 00:00:00+00:00,4.12,4.2,3.945,4.18,1196908,,,,,,,,,,,,,5.076752824987153,5.453924875962647,,,,,,,,,,,,,,4.093852538160387,5.378146096134521,5.467902633480921,,,,,,5.076752824987153,5.094115793745126,5.2653388504749,4.9799670892586105,"rgba(255, 0, 0, 1.0)",0.644881384442132,5.094115793745126,-1.5105348320572238
2024-02-09 00:00:00+00:00,4.15,4.16,4.03,4.11,909698,,,,,,,,,,,,,5.058609236407105,5.441664710368526,,,,,,,,,,,,,,4.096218683465278,5.362899906292585,5.4560525866485,,,,,,5.058609236407105,5.083089024636399,5.250136973387816,4.971723725468787,"rgba(239, 83, 80, 1.0)",0.6639040416932086,5.083089024636399,-1.4054576656238837
2024-02-12 00:00:00+00:00,4.29,4.32,4.17,4.18,2291132,,,,,,,,,,,,,5.022445806672546,5.4150600753826375,,,,,,,,,,,,,,4.1345841191842645,5.330403489856538,5.430268182086931,,,,,,5.022445806672546,5.066552334636584,5.218752941027592,4.965085263709245,"rgba(239, 83, 80, 1.0)",0.6707534555991489,5.066552334636584,-1.1577313961698943
2024-02-13 00:00:00+00:00,4.06,4.19,4.05,4.14,1535219,,,,,,,,,,,,,4.995280498664062,5.395515516033441,,,,,,,,,,,,,,4.129892168635056,5.306581595531436,5.411325667960597,,,,,,4.995280498664062,5.047719089364919,5.195398007348752,4.949266477375697,"rgba(239, 83, 80, 1.0)",0.6864783613053961,5.047719089364919,-1.4388204276194354
2024-02-14 00:00:00+00:00,4.25,4.26,4.06,4.06,1031315,,,,,,,,,,,,,4.979658588584654,5.3835987165655546,,,,,,,,,,,,,,4.134912694776543,5.292245591716915,5.39975345848783,,,,,,4.979658588584654,5.038033810026299,5.181628652575104,4.942303914993762,"rgba(239, 83, 80, 1.0)",0.6999525852667616,5.038033810026299,-1.1258388448211365
2024-02-15 00:00:00+00:00,4.27,4.34,4.165,4.27,2604410,,,,,,,,,,,,,4.945971391548965,5.356192352622192,,,,,,,,,,,,,,4.15641105421622,5.25977564331387,5.37308001955742,,,,,,4.945971391548965,5.018286092251733,5.151081872085578,4.929755572362503,"rgba(239, 83, 80, 1.0)",0.7114573800331299,5.018286092251733,-1.0517651699907713
2024-02-16 00:00:00+00:00,4.31,4.405,4.191,4.25,2704048,,,,,,,,,,,,,4.916190226577465,5.330192205147574,,,,,,,,,,,,,,4.178708525774915,5.229532151692153,5.347708346703916,,,,,,4.916190226577465,5.000466291179204,5.123191215862519,4.918649674723661,"rgba(239, 83, 80, 0.5)",0.7226527208521095,5.000466291179204,-0.9554607230497201
2024-02-20 00:00:00+00:00,4.04,4.3,3.93,4.3,2089302,,,,,,,,,,,,,4.887686973335617,5.30700045550465,,,,,,,,,,,,,,4.169321945508182,5.202391966432211,5.325102692654149,,,,,,4.887686973335617,4.978300806686962,5.097343714420134,4.89893886819818,"rgba(239, 83, 80, 1.0)",0.7394029000813093,4.978300806686962,-1.2689980071538538
2024-02-21 00:00:00+00:00,4.06,4.13,4.0,4.01,2269869,,,,,,,,,,,,,4.857905425928795,5.282236875509335,,,,,,,,,,,,,,4.158393910968368,5.173661856046358,5.300935960420032,,,,,,4.857905425928795,4.954626805774578,5.070071150719065,4.877663909144919,"rgba(239, 83, 80, 1.0)",0.7548869493548742,4.954626805774578,-1.1851136207072142
2024-02-22 00:00:00+00:00,3.98,4.12,3.94,4.1,1621544,,,,,,,,,,,,,4.8366567386503,5.264440493091776,,,,,,,,,,,,,,4.148442266283632,5.153124504035304,5.283556119522649,,,,,,4.8366567386503,4.9372440243167315,5.050548615871038,4.861707629947195,"rgba(239, 83, 80, 1.0)",0.7710046797628524,4.9372440243167315,-1.241554103940281
