date,Open,High,Low,Close,Volume,aVWAP_peak_857,aVWAP_peak_835,aVWAP_peak_812,aVWAP_peak_780,aVWAP_peak_737,aVWAP_peak_714,aVWAP_peak_655,aVWAP_peak_611,aVWAP_peak_588,aVWAP_peak_531,aVWAP_peak_518,aVWAP_peak_504,aVWAP_peak_475,aVWAP_peak_449,aVWAP_peak_410,aVWAP_peak_393,aVWAP_peak_348,aVWAP_peak_329,aVWAP_peak_296,aVWAP_peak_251,aVWAP_peak_174,aVWAP_peak_155,aVWAP_peak_126,aVWAP_peak_96,aVWAP_peak_84,aVWAP_peak_52,aVWAP_peak_51,aVWAP_peak_32,aVWAP_valley_863,aVWAP_valley_851,aVWAP_valley_823,aVWAP_valley_822,aVWAP_valley_764,aVWAP_OB_bull_863,aVWAP_OB_bull_823,aVWAP_OB_bull_764,aVWAP_OB_bear_746,aVWAP_OB_bear_714,aVWAP_OB_bear_655,aVWAP_OB_bear_531,aVWAP_OB_bear_296,aVWAP_OB_bear_251,aVWAP_OB_bear_174,aVWAP_OB_bear_96,aVWAP_OB_bear_32,Peaks_Valleys_avg,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,OB,OB_High,OB_Low,OB_Mitigated_Index,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-26 15:00:00+00:00,1.445,1.465,1.42,1.44,51736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,51736.0,False,False,False,False
2024-12-26 16:00:00+00:00,1.435,1.45,1.425,1.435,65261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-65261.0,-1011.798449612403,False,False,False,False,51945.68992248062,False,False,False,False
2024-12-26 17:00:00+00:00,1.435,1.46,1.435,1.44,52887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,17.64705882352941,-76.47058823529412,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-12374.0,-1187.9566131843037,False,False,False,False,51960.28387717084,False,False,False,False
2024-12-26 18:00:00+00:00,1.445,1.46,1.445,1.455,29045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,39.4691913704797,-55.06596306068592,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,16671.0,-911.0735649178804,False,False,False,False,51605.008158144934,False,False,False,False
2024-12-26 19:00:00+00:00,1.455,1.475,1.455,1.475,62345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,56.77681576682512,-37.97489964502735,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,79016.0,328.10587019712557,False,False,False,False,51771.51965956904,False,False,False,False
2024-12-26 20:00:00+00:00,1.475,1.49,1.47,1.475,155673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,68.31523203105542,-25.93885541838558,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,79016.0,1548.0732210467825,False,False,False,False,53382.39532376177,False,False,False,False
2024-12-27 15:00:00+00:00,1.485,1.485,1.42,1.43,111003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,58.25770215864485,-25.93885541838558,False,False,True,False,True,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-31987.0,1028.1496052165996,False,False,False,False,54275.7380319205,False,False,False,False
2024-12-27 16:00:00+00:00,1.43,1.44,1.39,1.405,108262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,48.15867948781662,-25.93885541838558,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-140249.0,-1162.1937995154406,False,False,False,False,55112.73434150312,False,False,False,False
2024-12-27 17:00:00+00:00,1.405,1.415,1.39,1.405,41426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,41.42599770726447,-25.93885541838558,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-140249.0,-3318.578391771015,False,False,False,False,54900.53690985191,False,False,False,False
2024-12-27 18:00:00+00:00,1.4,1.435,1.4,1.43,10759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.00166560636505,-25.93885541838558,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-129490.0,-5274.724463216426,False,False,False,False,54216.17199652087,False,False,False,False
2024-12-27 19:00:00+00:00,1.435,1.44,1.42,1.435,5997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,45.017141375454614,-25.93885541838558,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-123493.0,-7107.565944406869,False,False,False,False,53468.587934559306,False,False,False,False
2024-12-27 20:00:00+00:00,1.435,1.435,1.42,1.425,29649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,44.59642220754863,-25.93885541838558,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-153142.0,-9371.665697206761,False,False,False,False,53099.29199758939,False,False,False,False
2024-12-30 15:00:00+00:00,1.345,1.355,1.33,1.345,101626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.129802386058074,-25.93885541838558,False,False,False,True,False,,,,0.0,0.0,0.0,0.0,,,False,False,False,False,,,False,False,False,False,-254768.0,-13176.260027482625,False,False,False,False,53851.64405964227,False,False,False,False
