date,Close,High,Low,Open,Volume,aVWAP_OB_bull_334,aVWAP_OB_bear_278,aVWAP_OB_bear_157,aVWAP_OB_bear_1,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_200,Supertrend_Upper,Supertrend_Lower,Supertrend_Direction,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,81.51,82.89,80.79,82.89,705382,,,,,,#000000,,,,,,False,False,False,False,False,,,81.84,81.84,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,705382.0,False,False,False,False
2022-01-04 00:00:00+00:00,81.33,82.01,80.05,81.52,666277,,,,81.13,,"rgba(239, 83, 80, 0.5)",,,,0.0,,False,False,False,True,False,,,81.03,81.84,1,-1.0,82.01,80.05,0.0,0,,,False,False,False,False,,,False,False,False,False,-666277,-26128.50980392157,False,False,False,False,703848.4705882353,False,False,False,False
2022-01-05 00:00:00+00:00,79.73,82.025,79.68,81.22,456781,,,,80.8649478373631,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,80.8525,81.84,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1123058,-69145.35255670897,False,False,False,False,694159.5501730104,False,False,False,False
2022-01-06 00:00:00+00:00,79.45,80.97,78.73,79.2,643545,,,,80.44664751408966,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,79.85,79.85,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1766603,-135712.31912311254,False,False,False,False,692174.6658525002,False,False,False,False
2022-01-07 00:00:00+00:00,79.14,79.9,78.59,79.53,631083,,,,80.1211556760699,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,79.245,79.245,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2397686,-224417.1693535787,False,False,False,False,689778.9142504415,False,False,False,False
2022-01-10 00:00:00+00:00,78.99,79.21,77.58,78.41,591137,,,,79.81897909478079,,"rgba(239, 83, 80, 0.5)",,,,0.0,-50.0,False,False,False,True,True,,,78.395,79.245,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2988823,-332825.2411436344,False,False,False,False,685910.6038876792,False,False,False,False
2022-01-11 00:00:00+00:00,79.55,79.9825,78.17,78.87,404679,,,,79.74923954295592,,"rgba(239, 83, 80, 0.5)",,,,7.884489432648465,-42.772551353405575,False,False,False,True,True,,,79.07625,79.245,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2584144,-421112.25129486446,False,False,False,False,674881.9135391428,False,False,False,False
2022-01-12 00:00:00+00:00,79.5,80.65,79.225,80.02,447182,,,,79.7541794562722,,"rgba(239, 83, 80, 0.5)",,,,12.961808997790794,-38.5563689427278,False,False,False,True,True,,,79.07625,79.9375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3031326,-523473.57477349724,False,False,False,False,665952.5051650588,False,False,False,False
2022-01-13 00:00:00+00:00,76.2,79.7,76.04,79.39,644781,,,,79.40331032587108,,"rgba(239, 83, 80, 0.5)",,,,11.550817995188574,-38.5563689427278,False,False,False,True,False,,,77.87,79.9375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3676107,-647106.258115713,False,False,False,False,665122.2500605467,False,False,False,False
2022-01-14 00:00:00+00:00,74.8,75.79,73.63,75.65,731249,,,,78.7496342737657,,"rgba(239, 83, 80, 0.5)",,,,9.955268448113273,-37.313391280380806,False,False,False,True,False,,,74.71000000000001,79.9375,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4407356,-794567.0323072537,False,False,False,False,667715.4559405253,False,False,False,False
2022-01-18 00:00:00+00:00,74.57,75.42,73.3,73.88,640428,,,,78.27731949316464,,"rgba(239, 83, 80, 0.5)",,,,8.803442920661038,-38.070282851925114,False,False,False,True,False,,,74.36,79.9375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5047784,-961359.8545697143,False,False,False,False,666645.3596291322,False,False,False,False
2022-01-19 00:00:00+00:00,73.91,75.625,73.67,74.4,678769,,,,77.87482426436038,,"rgba(239, 83, 80, 0.5)",,,,7.797616119245057,-38.804872012381864,False,False,False,True,False,,,74.36,79.9375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5726553,-1148230.173998353,False,False,False,False,667120.7965064212,False,False,False,False
2022-01-20 00:00:00+00:00,73.38,75.42,73.31,74.36,328280,,,,77.69126434066787,,"rgba(239, 83, 80, 0.5)",,,,6.956510461353721,-39.48190138890426,False,False,False,True,False,,,74.36,74.36500000000001,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6054833,-1340645.9710964567,False,False,False,False,653832.9221336204,False,False,False,False
2022-01-21 00:00:00+00:00,73.3,74.455,72.96,73.18,429587,,,,77.44862937070015,,"rgba(239, 83, 80, 0.5)",,,,6.3703326814808365,-40.004222162552146,False,False,False,True,False,,,74.36,67.5505357142857,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6484420,-1542362.5996809094,False,False,False,False,645038.9644028902,False,False,False,False
2022-01-24 00:00:00+00:00,74.12,74.285,71.865,72.21,754753,,,,77.0711562318018,,"rgba(239, 83, 80, 0.5)",,,,10.412164907340538,-43.49373793410529,False,False,False,True,True,,,74.36,66.84946428571428,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5729667,-1706570.6153796974,False,False,False,False,649341.4756027769,False,False,False,False
2022-01-25 00:00:00+00:00,70.74,73.38,70.655,72.94,886307,,,,76.52760860866567,,"rgba(239, 83, 80, 0.5)",,,,10.709941848684403,-43.30704071830465,False,False,False,True,True,,,74.36,65.46946428571428,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6615974,-1899096.2383059838,False,False,False,False,658634.241265413,False,False,False,False
2022-01-26 00:00:00+00:00,71.24,73.24,70.69,71.31,869176,,,,76.10168502606857,,"rgba(239, 83, 80, 0.5)",,,,12.667426742224892,-41.478235415103406,False,False,False,True,True,,,74.36,65.37303571428572,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5746798,-2049986.5034704553,False,False,False,False,666890.7808236321,False,False,False,False
2022-01-27 00:00:00+00:00,70.07,72.82,69.33,71.49,643172,,,,75.77159750952711,,"rgba(239, 83, 80, 0.5)",,,,13.238351727127254,-40.92909105675271,False,False,False,True,True,,,74.36,64.21517857142855,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6389970,-2220181.934706908,False,False,False,False,665960.6325560388,False,False,False,False
2022-01-28 00:00:00+00:00,72.7,72.72,69.14,70.35,672666,,,,75.51440837694302,,"rgba(239, 83, 80, 0.5)",,,,20.674066167042987,-34.01238262238306,False,False,False,True,True,,,74.36,63.58375,-1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5717304,-2357323.976483108,False,False,False,False,666223.5881420765,False,False,False,False
2022-01-31 00:00:00+00:00,74.6,74.8175,72.02,72.7,716431,,,,75.41139462504121,,"rgba(239, 83, 80, 0.5)",,,,29.158814294673874,-26.464938542866577,False,False,False,True,True,,,74.36,65.82232142857141,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5000873,-2460992.565640633,False,False,False,False,668192.506254152,False,False,False,False
2022-02-01 00:00:00+00:00,74.21,75.0,72.77,74.92,662470,,,,75.3362332818322,,"rgba(239, 83, 80, 0.5)",,,,34.26565976727527,-22.278353758685295,False,False,False,True,True,,,81.57089285714285,66.19910714285713,1,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5663343,-2586574.93561551,False,False,False,False,667968.0942441853,False,False,False,False
