date,Close,High,Low,Open,Volume,aVWAP_OB_bull_135,aVWAP_OB_bull_96,aVWAP_OB_bull_61,aVWAP_OB_bull_52,aVWAP_OB_bear_164,aVWAP_OB_bear_133,aVWAP_OB_bear_32,aVWAP_OB_bear_0,OB,OB_High,OB_Low,OB_Mitigated_Index,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,SMA_50,SMA_200,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,137.739,145.7,135.137,144.361,29817930,,,,,,,,139.52533333333332,-1.0,145.7,135.137,0.0,,#000000,,,,,,False,False,False,False,False,,,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,29817930.0,False,False,False,False
2022-01-07 00:00:00+00:00,114.448,139.367,112.14,139.19,88686320,,,,,,,,126.39848248278014,0.0,0.0,0.0,0.0,,#000000,,,,0.0,,False,False,False,True,False,,,,0,,,False,False,False,False,,,False,False,False,False,-88686320,-6569357.037037036,False,False,False,False,34178551.48148148,False,False,False,False
2022-01-14 00:00:00+00:00,110.291,119.12,104.8601,111.701,90058020,,,,,,,,119.93231168242463,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-178744340,-19323059.478737995,False,False,False,False,38317771.37174211,False,False,False,False
2022-01-21 00:00:00+00:00,88.212,112.249,86.875,108.721,108477010,,,,,,,,111.66798812002307,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-287221350,-39167377.29512778,False,False,False,False,43514752.01087232,False,False,False,False
2022-01-28 00:00:00+00:00,87.223,96.399,78.0,83.4,205727180,,,,,,,,102.04185118266258,0.0,0.0,0.0,0.0,,#000000,,,,0.0,-50.0,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-492948530,-72780796.01400721,False,False,False,False,55530487.417474374,False,False,False,False
2022-02-04 00:00:00+00:00,87.6,98.85,80.6,88.19,134040770,,,,,,,,99.3836804406685,0.0,0.0,0.0,0.0,,#000000,,,,0.2014511655175018,-49.80799185786613,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-358907760,-93975385.93889557,False,False,False,False,61346063.90506887,False,False,False,False
2022-02-11 00:00:00+00:00,85.4,93.254,83.501,88.156,75604690,,,,,,,,98.1450925772626,0.0,0.0,0.0,0.0,,#000000,,,,0.3473296953279198,-49.6760336516783,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-434512450,-119200353.64712553,False,False,False,False,62402258.430619314,False,False,False,False
2022-02-18 00:00:00+00:00,65.688,89.13477,64.04201,84.637,242562510,,,,,,,,91.87806681476073,0.0,0.0,0.0,0.0,,#000000,,,,0.3959890712147736,-49.63994787951272,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-677074960,-160524398.56215325,False,False,False,False,75747462.25057344,False,False,False,False
2022-02-25 00:00:00+00:00,67.695,68.465,58.503,63.203,113779600,,,,,,,,89.05745091064317,0.0,0.0,0.0,0.0,,#000000,,,,1.2238745650247125,-48.8599346687191,False,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-563295360,-190359284.59458634,False,False,False,False,78564657.63941985,False,False,False,False
2022-03-04 00:00:00+00:00,60.084,71.1175,59.15101,68.976,98975360,,,,,,,,86.92361143128272,0.0,0.0,0.0,0.0,,#000000,,,,1.7516095773401372,-48.39227993251308,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-662270720,-225315687.21720958,False,False,False,False,80076561.51798135,False,False,False,False
2022-03-11 00:00:00+00:00,54.437,60.607,51.12,59.9,177071670,,,,,,,,82.83212620001514,0.0,0.0,0.0,0.0,,#000000,,,,2.0888174191413054,-48.11462939610115,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-839342390,-270799146.68260145,False,False,False,False,87261384.36850125,False,False,False,False
2022-03-18 00:00:00+00:00,78.0,78.0,51.002,54.141,155830980,,,,,,,,81.41470907528323,0.0,0.0,0.0,0.0,69.00066666666667,#000000,,69.00066666666667,,8.596376743695277,-41.95453162033612,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-683511410,-301370425.4468532,False,False,False,False,92340613.6745382,False,False,False,False
2022-03-25 00:00:00+00:00,67.953,73.949,65.30301,69.9,190918350,,,,,,,,80.03750799343918,0.0,0.0,0.0,0.0,69.03792541131803,#000000,,69.03792541131803,,12.840884555560692,-38.16640241725544,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-874429760,-343819265.0433826,False,False,False,False,99642668.217165,False,False,False,False
2022-04-01 00:00:00+00:00,69.3,75.878,67.06601,68.497,137566980,,,,,,,,79.34640578299015,0.0,0.0,0.0,0.0,69.52366221274089,#000000,,69.52366221274089,,16.408138716944933,-35.10003930808664,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-736862780,-372933599.4846135,False,False,False,False,102451876.497375,False,False,False,False
2022-04-08 00:00:00+00:00,60.318,74.134,60.006,69.639,147614520,,,,,,,,78.27244746269642,0.0,0.0,0.0,0.0,68.42476464913271,#000000,,68.42476464913271,,18.503623479016756,-33.46270982444827,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-884477300,-410825725.44871616,False,False,False,False,105797257.49756944,False,False,False,False
2022-04-15 00:00:00+00:00,57.951,64.437,57.895,61.451,127500620,,,,,,,,77.18136124166662,0.0,0.0,0.0,0.0,67.0261721130561,#000000,,67.0261721130561,,19.966963988974758,-32.38801457807851,True,False,False,True,True,,,,1,,,False,False,False,False,,,False,False,False,False,-1011977920,-455355517.63770014,False,False,False,False,107404913.97923097,False,False,False,False
2022-04-22 00:00:00+00:00,45.997,61.4,45.403,57.5,199601670,,,,,,,,74.9268328205768,0.0,0.0,0.0,0.0,63.67680134734842,#000000,,63.67680134734842,,20.349030834866713,-32.284617105412295,True,False,False,True,True,,,,0,,,False,False,False,False,,,False,False,False,False,-1211579590,-511372115.5904631,False,False,False,False,114234303.31410274,False,False,False,False
